Out-of-plane chord rotation [rad]	Out-of-plane Moment [kN.m]
0.022127908	9.994737025
0.022132134	9.92003171
0.022138529	9.846715433
0.022144195	9.772920687
0.022151714	9.711369783
0.022158058	9.635123526
0.022164309	9.558635281
0.022170494	9.489892672
0.022176465	9.420849906
0.022182474	9.344316962
0.022188055	9.280309928
0.022193965	9.211439176
0.022200919	9.128051744
0.022206731	9.071683643
0.02221365	8.986794513
0.022219873	8.914838554
0.022225031	8.84176587
0.022233702	8.767251849
0.022237717	8.685177242
0.022243058	8.614215877
0.02224933	8.52928976
0.022255595	8.454237064
0.02226253	8.384383211
0.022268894	8.314231451
0.022274623	8.232706386
0.022280053	8.163894112
0.022287221	8.085871019
0.022293041	8.012163779
0.022298668	7.935801647
0.022304911	7.854050445
0.022311843	7.78375915
0.022318237	7.693544292
0.022324941	7.625357418
0.022329831	7.533592879
0.022336001	7.470562693
0.022342675	7.374261285
0.02234931	7.295384474
0.022355283	7.2042994
0.022361217	7.133013744
0.022368383	7.038580914
0.022373785	6.967726294
0.022379015	6.876092048
0.022386726	6.786892114
0.022392188	6.702317764
0.022397782	6.610342704
0.022404525	6.515988861
0.022412741	6.416874134
0.022417261	6.327640701
0.022423371	6.235948466
0.022429681	6.135533715
0.022435579	6.042134672
0.022441331	5.950866009
0.022446916	5.84400067
0.022454696	5.747876707
0.022460137	5.644808354
0.022466032	5.548730147
0.022472885	5.434177921
0.022480487	5.338833096
0.022484525	5.230684753
0.02249148	5.130777355
0.022497678	5.027598114
0.022503569	4.929929006
0.022509689	4.831611729
0.022515499	4.724479076
0.022522825	4.620173824
0.02252879	4.523191684
0.022535408	4.434092005
0.022540762	4.330203717
0.022547322	4.224727635
0.022551803	4.12973998
0.022558586	4.028981308
0.022565389	3.919635542
0.02257081	3.844932169
0.022576235	3.73286627
0.022582026	3.640353783
0.022588381	3.54719621
0.022594367	3.4589354
0.022601335	3.360784691
0.022606214	3.271745296
0.022611938	3.183399933
0.022617923	3.089523852
0.022623023	3.001528446
0.022629823	2.902328844
0.022635962	2.806127434
0.022641776	2.719996759
0.022646978	2.623639342
0.022655206	2.538978507
0.022660815	2.435226489
0.022665342	2.352213539
0.022670984	2.25852262
0.022677296	2.169395741
0.022683036	2.086241035
0.022689581	2.00483751
0.022695499	1.911953855
0.022701408	1.822591215
0.022704981	1.741406252
0.022711017	1.644438362
0.022716055	1.56638374
0.022720716	1.472232932
0.022726161	1.39310777
0.022731049	1.298737219
0.02273404	1.221062303
0.022740723	1.13920209
0.022745583	1.048282176
0.022751073	0.959047003
0.02275569	0.877433002
0.022759191	0.794876229
0.022765295	0.71393137
0.02276991	0.630070268
0.022775751	0.545460239
0.022779139	0.472039838
0.02278558	0.381220474
0.022790066	0.304575945
0.022794409	0.222147094
0.022799519	0.148366098
0.022804937	0.058009125
0.022810078	-0.015749169
0.0228156	-0.102497607
0.022819097	-0.187463159
0.022824212	-0.266424205
0.02283067	-0.349555933
0.022836185	-0.432972863
0.022842174	-0.522507559
0.02284743	-0.609161016
0.022853036	-0.700643777
0.02286017	-0.779077273
0.022865438	-0.879800736
0.022872359	-0.960988329
0.02287687	-1.05076478
0.02288423	-1.133021447
0.022888711	-1.225411377
0.0228958	-1.308735044
0.022901852	-1.41594415
0.022907368	-1.495460756
0.022912851	-1.58563909
0.022918351	-1.672616547
0.022924783	-1.765850497
0.022931079	-1.860522021
0.022936265	-1.950650763
0.022942147	-2.045311887
0.022949938	-2.136110777
0.022953497	-2.228095837
0.022960938	-2.306985388
0.022966593	-2.41019161
0.022973235	-2.495888101
0.022978619	-2.596607513
0.022983588	-2.689656317
0.022989357	-2.784576187
0.02299329	-2.876691629
0.02299912	-2.972306241
0.02300564	-3.069863671
0.023009408	-3.160309896
0.023014434	-3.263802738
0.023018619	-3.353203239
0.023024701	-3.450030265
0.023028618	-3.547835043
0.023033725	-3.634254169
0.023039303	-3.733510082
0.023044403	-3.821011666
0.023049507	-3.913415184
0.023053252	-4.003003903
0.023057795	-4.093181318
0.023063116	-4.187314667
0.023069388	-4.269853012
0.023073926	-4.355854394
0.023078528	-4.448205732
0.023083712	-4.527897891
0.023089046	-4.623213522
0.023094008	-4.705294429
0.023098944	-4.784977154
0.023103908	-4.877604184
0.023108396	-4.963544394
0.023113272	-5.043131238
0.023117876	-5.1270511
0.023123643	-5.206036549
0.023126984	-5.284343903
0.023132958	-5.350668352
0.023137803	-5.436181771
0.02314219	-5.498834765
0.023148259	-5.580737839
0.02315288	-5.654211218
0.023159606	-5.734266056
0.023163049	-5.795929258
0.023168317	-5.868109673
0.023173388	-5.934810826
0.023177695	-6.0119334
0.023183081	-6.082844945
0.023188209	-6.152891352
0.023193017	-6.219658297
0.023197913	-6.300385579
0.023202895	-6.36830431
0.023206825	-6.438834516
0.023212926	-6.505100439
0.023217077	-6.571728134
0.023222694	-6.647937969
0.023227601	-6.722439328
0.023233069	-6.791686753
0.02323566	-6.862051431
0.023242492	-6.938579673
0.023246418	-7.010202001
0.02325153	-7.087341448
0.023258073	-7.16638992
0.023261676	-7.250136896
0.023266871	-7.318847253
0.023272196	-7.404422322
0.02327691	-7.472599637
0.023282358	-7.552214446
0.023288007	-7.622201779
0.023292773	-7.702435433
0.023296592	-7.777954473
0.023301224	-7.85816853
0.023307367	-7.941705947
0.023312229	-8.019445938
0.023316095	-8.100807621
0.023322043	-8.178993853
0.02332661	-8.256184709
0.023331666	-8.343272834
0.023335756	-8.422520272
0.023340723	-8.510498607
0.023346423	-8.589494132
0.023351838	-8.677321288
0.02335712	-8.764192078
0.023361693	-8.84800971
0.023364814	-8.932039761
0.023370216	-9.018748733
0.023375849	-9.101040499
0.023380691	-9.199484123
0.023384433	-9.277943474
0.023390072	-9.3739672
0.023394203	-9.460850769
0.023399688	-9.555185757
0.023405159	-9.63577844
0.02341044	-9.734091256
0.023415355	-9.826123975
0.02341839	-9.918741063
0.023423843	-10.01502795
0.023428599	-10.12227172
0.023433588	-10.21021189
0.023438184	-10.31022198
0.023443215	-10.40431814
0.023447814	-10.49988684
0.023452357	-10.59097045
0.023456818	-10.6946151
0.023462574	-10.79315603
0.023466605	-10.88700089
0.023470739	-10.99138256
0.023476687	-11.08134952
0.023481441	-11.17598555
0.02348536	-11.2816849
0.023489504	-11.37664875
0.023495125	-11.47672213
0.023500896	-11.58058063
0.023504317	-11.68171583
0.023507667	-11.78448257
0.023511328	-11.87974501
0.0235148	-11.98348641
0.023518919	-12.08239489
0.023523647	-12.17649856
0.023527918	-12.27584991
0.02353146	-12.37065436
0.023534417	-12.46002263
0.023538404	-12.56093532
0.02354258	-12.64575361
0.023546375	-12.74660785
0.023550804	-12.82986298
0.023553588	-12.93008195
0.023559155	-13.01540674
0.023560833	-13.11618143
0.023565148	-13.21582702
0.023568481	-13.30195657
0.023573076	-13.39869673
0.023577201	-13.48098298
0.023580245	-13.57832588
0.023584211	-13.65614779
0.023588822	-13.74838903
0.023592546	-13.83374848
0.023596724	-13.91221689
0.023599529	-13.99770002
0.023603766	-14.077144
0.023606756	-14.1623403
0.023610936	-14.24117536
0.023615275	-14.32077579
0.02361712	-14.40448466
0.023622667	-14.48605419
0.023626382	-14.56712465
0.023629609	-14.63791219
0.023634055	-14.71578939
0.02363735	-14.78883133
0.023641726	-14.86313561
0.023645711	-14.94013028
0.023649782	-15.00692446
0.023652933	-15.08396822
0.023657273	-15.14841649
0.023661158	-15.2232936
0.023663772	-15.29286014
0.02366833	-15.36000699
0.023671935	-15.42557572
0.023676615	-15.49334358
0.023679983	-15.55920602
0.023684051	-15.62858036
0.023689078	-15.68575621
0.023691091	-15.76196808
0.023695318	-15.8233581
0.023699157	-15.88942925
0.023702385	-15.95977044
0.023706545	-16.0319679
0.023710603	-16.10486429
0.023714235	-16.17763324
0.023717566	-16.24133556
0.023722271	-16.31481465
0.023724082	-16.38877998
0.023729901	-16.4604988
0.023733526	-16.53315989
0.02373731	-16.61285397
0.023741438	-16.68630714
0.023743581	-16.75919004
0.023747174	-16.83586276
0.023753089	-16.91390882
0.023755882	-16.99305388
0.023759298	-17.07867055
0.023763563	-17.16378596
0.023768118	-17.23725745
0.023770698	-17.32674912
0.023776485	-17.40480644
0.023779098	-17.49945724
0.02378266	-17.57728131
0.023786693	-17.67600676
0.023791117	-17.75138371
0.023793206	-17.83587565
0.023797212	-17.92255097
0.023802437	-17.99948582
0.023805111	-18.09119969
0.023809622	-18.17364578
0.023814013	-18.2681227
0.023818164	-18.35418461
0.023821525	-18.44633767
0.023825319	-18.53897091
0.023827857	-18.63404765
0.023832363	-18.72894237
0.023836238	-18.82105041
0.023839839	-18.91417278
0.023842724	-19.01115352
0.023847828	-19.09872571
0.023850782	-19.19139002
0.023853568	-19.28457856
0.02385888	-19.38388802
0.023861561	-19.47252563
0.023865789	-19.57374935
0.023868368	-19.66917302
0.023873016	-19.76823658
0.02387693	-19.86786216
0.0238806	-19.96257691
0.023882209	-20.06333679
0.023887324	-20.15666827
0.02389061	-20.25812556
0.023894679	-20.35393515
0.023898154	-20.45914651
0.023901066	-20.55602764
0.023906543	-20.6658754
0.023908263	-20.76094274
0.023914094	-20.87595569
0.023916416	-20.9742038
0.023919047	-21.08417597
0.023923153	-21.18656222
0.023925601	-21.28962361
0.023928482	-21.39149778
0.023929675	-21.49531649
0.023932626	-21.6011404
0.023936284	-21.71135137
0.023939835	-21.81925342
0.023940797	-21.92200634
0.023944411	-22.0247637
0.023947526	-22.12999658
0.023950966	-22.23410564
0.023952848	-22.34334926
0.023956745	-22.44797997
0.023958625	-22.55583806
0.023961311	-22.66147697
0.023963138	-22.76637567
0.023967341	-22.87021132
0.023969187	-22.96837432
0.023972095	-23.07508284
0.023974276	-23.17540263
0.023977383	-23.27715795
0.023980826	-23.37999722
0.023983441	-23.48067182
0.023986259	-23.58080326
0.023988981	-23.68081264
0.023992417	-23.77905516
0.023994214	-23.88233572
0.023997288	-23.98320143
0.023999605	-24.08473568
0.024003184	-24.18330603
0.024006211	-24.28576655
0.024008318	-24.3862761
0.024011462	-24.48951209
0.024013734	-24.5883102
0.024015889	-24.68581976
0.024019266	-24.78427261
0.024023572	-24.88682224
0.024025123	-24.99024829
0.024026946	-25.08793524
0.024030352	-25.19024337
0.02403284	-25.28870154
0.024036463	-25.38923498
0.024037577	-25.4882484
0.024041212	-25.59430889
0.024044023	-25.69110499
0.024047688	-25.78981816
0.024051137	-25.89335065
0.024053001	-25.99426412
0.024055592	-26.09572134
0.024057331	-26.19677972
0.024059938	-26.29427033
0.024062765	-26.40326605
0.024065881	-26.50315954
0.024069854	-26.60463259
0.02407209	-26.70432637
0.024072713	-26.80614548
0.024075168	-26.90728909
0.024077383	-27.01163092
0.024079819	-27.10838418
0.024080699	-27.20499196
0.02408233	-27.29687342
0.024083953	-27.38944389
0.024087129	-27.47937912
0.024088444	-27.57464255
0.024089762	-27.66117854
0.024091323	-27.74585433
0.02409378	-27.82976587
0.024094906	-27.91043968
0.024096124	-27.99915998
0.024097761	-28.07219423
0.024099645	-28.15801134
0.024102014	-28.23082181
0.024102943	-28.30846404
0.024106222	-28.38050541
0.024107467	-28.45355242
0.024109512	-28.52362157
0.024110719	-28.59032831
0.024112896	-28.66969229
0.02411454	-28.73810352
0.024116179	-28.80847915
0.024116365	-28.87370338
0.024119191	-28.94304747
0.024120913	-29.00789356
0.024123073	-29.07613652
0.024125421	-29.14236771
0.024126085	-29.21351728
0.0241293	-29.28392575
0.024130577	-29.36432205
0.024132967	-29.43982492
0.024134268	-29.52029495
0.024135295	-29.59939821
0.024137993	-29.67811916
0.024140173	-29.75941784
0.024141409	-29.85379526
0.024143415	-29.94096184
0.024143533	-30.03927997
0.02414606	-30.12707877
0.024148948	-30.22002244
0.024150081	-30.31350362
0.024151827	-30.41495842
0.024152819	-30.51848633
0.024155275	-30.62426715
0.024156906	-30.73073654
0.024158402	-30.83113727
0.024161283	-30.94027917
0.024162588	-31.04511019
0.024164828	-31.15281884
0.024164779	-31.26127334
0.024166932	-31.37403919
0.024169465	-31.48782151
0.024171711	-31.60454697
0.024173483	-31.71480841
0.024175539	-31.83109112
0.024177743	-31.94153638
0.024178861	-32.06471048
0.02418003	-32.17796052
0.024182252	-32.30122216
0.02418308	-32.41000057
0.024185936	-32.53481238
0.024187426	-32.65249163
0.024189052	-32.78401459
0.024191009	-32.91792622
0.024192399	-33.0494574
0.024194036	-33.18510793
0.024194518	-33.31977222
0.024199023	-33.45859016
0.02419902	-33.59299716
0.024200364	-33.73783943
0.024203053	-33.87569076
0.024205522	-34.03143472
0.024206975	-34.17712817
0.024208417	-34.33098159
0.024210217	-34.48726157
0.024210943	-34.64224835
0.024213995	-34.80175533
0.024215639	-34.95344938
0.024217988	-35.11512056
0.024219172	-35.26508337
0.024220642	-35.42734244
0.02422203	-35.5894783
0.024225139	-35.75880162
0.024225126	-35.9207189
0.024227203	-36.08432951
0.024227723	-36.25028708
0.024227331	-36.41851669
0.024228294	-36.58572165
0.024228539	-36.7477966
0.02422904	-36.90945846
0.024227959	-37.07065287
0.024228893	-37.23514353
0.024228745	-37.40102388
0.024229282	-37.56726526
0.024229061	-37.72686415
0.024228908	-37.8877757
0.024228182	-38.05336332
0.024228142	-38.2043902
0.024229032	-38.37650757
0.024228024	-38.53045748
0.024228283	-38.69952508
0.02422874	-38.85459768
0.024228828	-39.01814067
0.024227954	-39.17465604
0.024228319	-39.33165969
0.024227568	-39.4899862
0.024228845	-39.64872373
0.024228237	-39.80615894
0.024227926	-39.96559453
0.024227602	-40.12052615
0.024228576	-40.27672383
0.024227973	-40.4316811
0.024228771	-40.58006045
0.024228301	-40.74057922
0.024228012	-40.89348902
0.024228488	-41.05512442
0.024229203	-41.20435559
0.024227077	-41.35670564
0.024227112	-41.50823367
0.024224984	-41.65997712
0.024225618	-41.81420012
0.024224663	-41.96815997
0.024223775	-42.11946377
0.024222397	-42.26880777
0.024221029	-42.42058954
0.024221378	-42.56946597
0.024219985	-42.72759265
0.024219686	-42.88324773
0.024217911	-43.04428394
0.024218794	-43.20583144
0.024218277	-43.36565806
0.024215841	-43.52237176
0.024216911	-43.68516671
0.024215504	-43.84375127
0.024214404	-44.00455339
0.024212831	-44.16661407
0.024211645	-44.32997989
0.024211765	-44.50169036
0.024211169	-44.66410962
0.024209799	-44.83979609
0.024208631	-44.99921469
0.024207938	-45.1701677
0.024207847	-45.33399312
0.024207292	-45.49925384
0.024207155	-45.67655483
0.024205799	-45.83646552
0.024203751	-46.00941551
0.024203736	-46.18265518
0.024203063	-46.3541207
0.024201189	-46.52163653
0.024200955	-46.68489723
0.024199348	-46.84982338
0.024197208	-47.00394728
0.024195124	-47.16271183
0.024192533	-47.32134347
0.024191522	-47.47598627
0.024190344	-47.6276715
0.024188661	-47.79569183
0.024185418	-47.9503009
0.024185338	-48.12541007
0.024182639	-48.30008546
0.024182449	-48.47890539
0.024180523	-48.66807912
0.024179189	-48.86177105
0.024177298	-49.06923481
0.024174711	-49.27871142
0.024173091	-49.49891549
0.024172967	-49.71571991
0.024171307	-49.94705999
0.024169337	-50.18117115
0.024166251	-50.42383206
0.024164951	-50.66814678
0.024165084	-50.92038346
0.024163268	-51.16060342
0.024161312	-51.42015728
0.024159442	-51.67201638
0.024158275	-51.93841774
0.024157561	-52.20488987
0.024154701	-52.47326277
0.024153994	-52.74743118
0.024151784	-53.01917339
0.024149158	-53.29847985
0.024148285	-53.57190402
0.024144346	-53.84666354
0.024142321	-54.13113675
0.024138764	-54.40598197
0.02413666	-54.66864341
0.024133606	-54.94624443
0.024129873	-55.2167659
0.024127497	-55.48894566
0.024125175	-55.76000551
0.02412217	-56.03190052
0.024118427	-56.29258412
0.024115678	-56.55911399
0.024113232	-56.82898598
0.024110834	-57.0935892
0.024107871	-57.35557669
0.024104197	-57.61855216
0.024101028	-57.87852452
0.024098763	-58.14023489
0.024096503	-58.40539366
0.024094064	-58.66887509
0.024090807	-58.92962534
0.024087515	-59.19640678
0.024083958	-59.47919721
0.024081228	-59.76151604
0.024078139	-60.05540872
0.024075861	-60.3488325
0.024073414	-60.65528782
0.024069282	-60.97716505
0.0240659	-61.2945548
0.024063723	-61.62520935
0.024060692	-61.96006238
0.024058414	-62.29185409
0.024055251	-62.62901215
0.024052098	-62.97125686
0.024048605	-63.31934859
0.024042309	-63.65653612
0.0240348	-63.99329792
0.024027991	-64.33576769
0.024019585	-64.66552368
0.024010908	-64.99118055
0.024002749	-65.31069992
0.023994151	-65.62153552
0.023984932	-65.91941655
0.023977223	-66.22275346
0.023968452	-66.51381824
0.023959892	-66.79995888
0.023951083	-67.07574224
0.023941963	-67.35245109
0.023932646	-67.61915594
0.023924679	-67.87954702
0.023916378	-68.14029019
0.023906532	-68.40389961
0.02389969	-68.6588166
0.023889451	-68.90389799
0.023882638	-69.13155615
0.023872382	-69.38189826
0.023862804	-69.6212765
0.023855705	-69.85451345
0.023846778	-70.07872634
0.023838205	-70.30120622
0.023829378	-70.52452042
0.023820445	-70.7498542
0.023813369	-70.95274119
0.023802988	-71.17093962
0.023794828	-71.39472718
0.023785343	-71.5947217
0.023776941	-71.80201082
0.023767795	-72.00226563
0.023759477	-72.21346568
0.023751496	-72.41667797
0.023742741	-72.62374518
0.023733932	-72.81643213
0.023726015	-73.00467095
0.023716393	-73.20584534
0.023708011	-73.40034891
0.023699652	-73.58497332
0.023690212	-73.78124745
0.023682329	-73.96861196
0.023672636	-74.1657737
0.023663933	-74.35717909
0.02364959	-74.55933628
0.023636188	-74.76277853
0.023621807	-74.94639341
0.023606351	-75.14968832
0.023591924	-75.3345766
0.02357653	-75.51212732
0.023560937	-75.68985547
0.023546302	-75.84902079
0.023529045	-76.0267082
0.023514926	-76.18289661
0.023498206	-76.34738085
0.023484271	-76.51500443
0.023467256	-76.67599647
0.023452416	-76.84088065
0.023436563	-76.99589489
0.023422581	-77.14487124
0.023404956	-77.30391741
0.02338992	-77.44580999
0.023374571	-77.58834106
0.023359828	-77.74106706
0.023344865	-77.88478262
0.023328615	-78.03200501
0.023313678	-78.17930113
0.023297178	-78.32678801
0.02328095	-78.46835789
0.023266638	-78.62047284
0.023250771	-78.76558047
0.023235985	-78.90884357
0.023220142	-79.05244329
0.023204476	-79.20235592
0.023188848	-79.34219276
0.023173954	-79.4886962
0.023158074	-79.62132867
0.023141863	-79.76593208
0.02312637	-79.92471655
0.023111524	-80.05691559
0.023095306	-80.19420299
0.023080584	-80.33629849
0.023065025	-80.47993052
0.023049143	-80.62945681
0.023034054	-80.76754571
0.023018734	-80.90098264
0.023002903	-81.05061185
0.022987911	-81.18441683
0.022971428	-81.32398823
0.022955569	-81.46639915
0.022940491	-81.60558639
0.022925956	-81.75149049
0.022910162	-81.8871696
0.022895211	-82.02850537
0.022880505	-82.16358017
0.02286409	-82.31632276
0.022847419	-82.46239335
0.022833286	-82.59849879
0.022816659	-82.74344887
0.02280199	-82.89907913
0.02278633	-83.04248123
0.022770762	-83.18899602
0.022753884	-83.32348288
0.022739952	-83.45092367
0.022722339	-83.57697364
0.022706414	-83.69605549
0.022690109	-83.81117947
0.022674616	-83.91399147
0.022660283	-84.01307737
0.022642785	-84.12806804
0.022625918	-84.23726136
0.022610751	-84.33269115
0.022595626	-84.43413001
0.02257909	-84.5289757
0.022563038	-84.62070141
0.022547516	-84.71073663
0.022530817	-84.80175705
0.022514318	-84.87434411
0.022500303	-84.96333551
0.022482939	-85.04698913
0.022466178	-85.12102779
0.022451137	-85.20118902
0.022433872	-85.28634131
0.022419998	-85.35336057
0.02240308	-85.42700407
0.022387746	-85.49773351
0.022371732	-85.56289433
0.022355513	-85.63281917
0.022338889	-85.7003643
0.022324103	-85.7643649
0.022306992	-85.82290455
0.022292288	-85.89113439
0.022275429	-85.95326602
0.022259542	-86.0146442
0.022244675	-86.08122981
0.022229014	-86.1369232
0.02221218	-86.19874967
0.022196231	-86.25332992
0.022179309	-86.30700627
0.02216325	-86.36463606
0.02214762	-86.42193907
0.022131353	-86.47845076
0.022116866	-86.52875807
0.022099456	-86.57437176
0.022084975	-86.63414127
0.022068483	-86.69107982
0.022052647	-86.74045551
0.022036175	-86.79260238
0.022021189	-86.83769687
0.022005287	-86.89794414
0.021988514	-86.94413078
0.021972601	-86.98253931
0.021958329	-87.03157304
0.021941574	-87.06897997
0.021924965	-87.11744364
0.021909043	-87.16450488
0.021893899	-87.19611479
0.021877138	-87.24154051
0.021860895	-87.28095596
0.021844666	-87.30854114
0.021828223	-87.35069663
0.021814167	-87.38959437
0.021799491	-87.42217016
0.021781101	-87.46986774
0.021766983	-87.50940895
0.021749615	-87.53742441
0.021733493	-87.57801814
0.021718158	-87.6130478
0.021702791	-87.64129618
0.021688314	-87.66302382
0.021670631	-87.68184748
0.021657082	-87.71162249
0.021641164	-87.72542522
0.021626189	-87.75023637
0.021611146	-87.76889324
0.021596589	-87.78625845
0.02157999	-87.80784408
0.021565034	-87.82716087
0.021548463	-87.8384752
0.021532996	-87.85652653
0.02151763	-87.87652826
0.021503748	-87.88606331
0.021487915	-87.90190281
0.021473277	-87.92014561
0.021456631	-87.92287197
0.02144189	-87.93664985
0.021426533	-87.95489256
0.02141123	-87.95899742
0.021395408	-87.97247908
0.021379781	-87.97351331
0.021365121	-87.9905012
0.021349838	-87.99004635
0.021333515	-88.00051474
0.021318341	-88.01150093
0.021304105	-88.00138004
0.021288663	-88.01209362
0.021271614	-88.02599195
0.021258294	-88.04061012
0.021242607	-88.05161509
0.021226972	-88.05996787
0.021211357	-88.06790845
0.02119674	-88.06852814
0.021180184	-88.08729449
0.021166086	-88.09430719
0.021151966	-88.10416884
0.021134455	-88.11893704
0.021119149	-88.13034052
0.021105004	-88.13804905
0.021088049	-88.16773577
0.021074054	-88.16841735
0.021058262	-88.19565155
0.021042843	-88.20394106
0.021025882	-88.22331011
0.021012098	-88.24653749
0.020995608	-88.26303491
0.020980817	-88.26035428
0.020966276	-88.29855926
0.020950492	-88.31700762
0.020935047	-88.33025325
0.020920191	-88.34173963
0.020904725	-88.36446416
0.020888724	-88.3880724
0.020874567	-88.4121795
0.020858793	-88.42724397
0.020843295	-88.44175269
0.020828404	-88.48261277
0.020814194	-88.49534331
0.020797189	-88.52976927
0.020783001	-88.56130994
0.020766994	-88.58183663
0.020751439	-88.61214637
0.02073736	-88.63730389
0.020721614	-88.67118113
0.020706189	-88.69593669
0.020690715	-88.73439987
0.020674101	-88.7721079
0.020659423	-88.78870987
0.020644671	-88.82170886
0.020629618	-88.85215226
0.020614843	-88.88539469
0.020598498	-88.92194584
0.020583804	-88.95507989
0.02056875	-88.98047756
0.020552163	-89.02220724
0.020539661	-89.06583115
0.020522551	-89.10475477
0.020507896	-89.13788314
0.020492139	-89.19427668
0.020478359	-89.22432186
0.020463285	-89.27418895
0.020447668	-89.30818936
0.020433374	-89.35874181
0.020416828	-89.40388156
0.020400812	-89.43058903
0.020387484	-89.49203822
0.020372251	-89.54729414
0.020357071	-89.58239307
0.020342193	-89.63184537
0.020327122	-89.67475085
0.020311891	-89.7181701
0.020295922	-89.76822773
0.020280846	-89.83257898
0.020266492	-89.87367662
0.020252033	-89.93397909
0.020236268	-89.98164122
0.020220944	-90.03856596
0.020205524	-90.09408746
0.020189332	-90.15211243
0.020175974	-90.19859679
0.020159818	-90.26738532
0.020145054	-90.30879568
0.020128361	-90.38667329
0.02011372	-90.4493601
0.020098204	-90.51067464
0.020082039	-90.57790972
0.020067583	-90.64649833
0.020053072	-90.71069436
0.020037871	-90.77086168
0.020021706	-90.84474132
0.020006442	-90.92986222
0.019991306	-90.99629586
0.019976959	-91.05732078
0.019961751	-91.13183488
0.019946154	-91.19757571
0.01993068	-91.28225142
0.019914251	-91.34971072
0.019899311	-91.42399171
0.019885403	-91.49074957
0.019869813	-91.5673849
0.019854728	-91.66492196
0.01983875	-91.72907201
0.019823324	-91.80640631
0.019807948	-91.87754836
0.019793585	-91.95033053
0.019776178	-92.03158789
0.019761736	-92.09604535
0.019746805	-92.17329819
0.019731506	-92.26436274
0.019715393	-92.32792963
0.019699324	-92.40101891
0.019685084	-92.48287792
0.019668337	-92.55778558
0.019654265	-92.63778892
0.019638281	-92.71493413
0.019621944	-92.78817
0.019607193	-92.8615976
0.019592226	-92.94083154
0.019575901	-92.99225522
0.019560569	-93.08491343
0.019544851	-93.1643697
0.019529431	-93.23629632
0.019513304	-93.29826162
0.019498062	-93.35608024
0.019483989	-93.44147752
0.019467208	-93.51481159
0.019453275	-93.56920698
0.019437286	-93.63916962
0.019421091	-93.69026355
0.019404268	-93.77272005
0.01938907	-93.83039266
0.019372315	-93.89512379
0.019355418	-93.96139801
0.019339665	-94.01784513
0.019323839	-94.06579119
0.019307473	-94.1307268
0.019290756	-94.17385821
0.01927537	-94.21421795
0.019260913	-94.27702338
0.019243396	-94.31475754
0.019227722	-94.34233334
0.019210742	-94.40282677
0.019194447	-94.42959734
0.019180141	-94.45314315
0.019163316	-94.49367067
0.019146589	-94.51408522
0.019131093	-94.55988268
0.01911483	-94.58082845
0.019097626	-94.60128654
0.01908207	-94.65072199
0.019066021	-94.65335292
0.019050326	-94.68074178
0.019034035	-94.70968156
0.019018742	-94.72721919
0.019002636	-94.75850107
0.01898636	-94.76600729
0.018970375	-94.77518662
0.018955092	-94.80948684
0.018939966	-94.80930831
0.018924334	-94.82515808
0.018908331	-94.83358988
0.018893078	-94.83088252
0.018877355	-94.85070753
0.018859749	-94.8619343
0.018846638	-94.87546826
0.018828797	-94.87129951
0.018813611	-94.89149675
0.018797392	-94.90406617
0.018783417	-94.90366595
0.018767825	-94.92220401
0.018752056	-94.94394174
0.018735921	-94.9448832
0.018720163	-94.965427
0.018703969	-94.95846841
0.018689395	-94.96819498
0.018674369	-94.97899181
0.018658044	-94.99625432
0.018642656	-95.00806042
0.018628168	-95.02843541
0.018612215	-95.02197913
0.018595933	-95.02669942
0.018581265	-95.05035071
0.018567856	-95.05708839
0.01855107	-95.09338639
0.01853518	-95.0967299
0.018520549	-95.1006282
0.018505638	-95.12582462
0.018489596	-95.13152425
0.018475699	-95.16063858
0.018459473	-95.15417063
0.018445477	-95.18732605
0.018428689	-95.20711745
0.018414268	-95.20075837
0.018398016	-95.23056679
0.018384327	-95.24548458
0.018369229	-95.2602783
0.018354497	-95.27319191
0.018337157	-95.30663196
0.018322845	-95.30968314
0.018307722	-95.34097407
0.018291681	-95.36262743
0.018278269	-95.39272998
0.018261939	-95.41841854
0.018247144	-95.44583961
0.018231677	-95.45835229
0.018216815	-95.47971899
0.018199802	-95.49863044
0.018184776	-95.51761633
0.01817015	-95.54888419
0.018155363	-95.54807705
0.018140695	-95.57877697
0.018125419	-95.59838253
0.018110489	-95.61962039
0.018095209	-95.64088759
0.018079833	-95.64387659
0.018062473	-95.670464
0.018048824	-95.68693061
0.018034834	-95.68999779
0.018018292	-95.72185672
0.018003995	-95.72810345
0.017987016	-95.73567901
0.017971018	-95.76760012
0.017956123	-95.78433577
0.017940687	-95.79929782
0.017923712	-95.81028116
0.017907352	-95.83770605
0.017892477	-95.83552727
0.017876577	-95.85386778
0.017859542	-95.86266295
0.017843527	-95.86248584
0.0178287	-95.8666878
0.017812047	-95.89003889
0.017796351	-95.88358595
0.017779421	-95.918775
0.017765151	-95.91082852
0.017747062	-95.92434685
0.017732577	-95.92418007
0.017716225	-95.93111843
0.017700067	-95.91831592
0.017683497	-95.94019933
0.017669648	-95.95018541
0.017654033	-95.94314972
0.017638248	-95.96978038
0.017623764	-95.9446332
0.017608104	-95.96579686
0.017594836	-95.9717806
0.017580437	-95.96023279
0.017565661	-95.98498875
0.017550082	-95.99801306
0.017535989	-95.99636624
0.01752159	-96.00386265
0.017507073	-96.00472007
0.017492554	-96.02695256
0.017478662	-96.02778384
0.017461863	-96.04271319
