Out-of-plane chord rotation [rad]	Out-of-plane Moment [kN.m]
0.000226587	27.78567311
0.000230162	27.91878315
0.000232389	27.93035323
0.000235519	27.95546842
0.000237515	27.93896766
0.000240566	27.93912338
0.000242502	28.03633478
0.000244914	28.02635923
0.00024891	28.0471058
0.000252082	27.98560675
0.00025333	28.0160358
0.000255679	28.02121009
0.00025697	28.06701428
0.00026202	28.07926046
0.000263176	28.16454516
0.000266	28.15413441
0.00026903	28.09618402
0.000272172	28.15949225
0.000274436	28.18653416
0.000275503	28.22062729
0.000278551	28.19222126
0.000281203	28.19700829
0.000284396	28.22114007
0.000286743	28.24523313
0.000289684	28.26029012
0.000292044	28.24157577
0.000294053	28.31464494
0.000297333	28.27609079
0.000299961	28.33185851
0.000302741	28.3526997
0.00030443	28.37376602
0.000308039	28.40752523
0.00031005	28.49013812
0.000313374	28.42664393
0.000314565	28.51036049
0.000318392	28.57984271
0.000320514	28.61465967
0.000322632	28.55031507
0.00032711	28.60069609
0.000326923	28.59274084
0.000331008	28.63740613
0.000332389	28.67402176
0.000337561	28.69516307
0.000338814	28.72886953
0.000341108	28.74390546
0.000342692	28.6999988
0.000348297	28.81288199
0.000348751	28.84354145
0.000352078	28.84129417
0.000353039	28.89609608
0.000358324	28.87013525
0.000358922	28.90349747
0.000361398	28.89646649
0.000364481	29.02110691
0.000367569	29.36400843
0.000369469	29.4484893
0.000371366	29.47787581
0.000374252	29.48729765
0.000376037	29.51175315
0.000380378	29.54700561
0.000382278	29.61504304
0.000384727	29.606787
0.000387448	29.58606808
0.000390593	29.56134874
0.00039226	29.56129669
0.00039619	29.61978012
0.000397976	29.58250884
0.000400277	29.60654893
0.000402643	29.64694067
0.000405131	29.62315537
0.000407292	29.67941331
0.00041007	29.67912636
0.000413115	29.67393256
0.00041496	29.66936697
0.000417804	29.75737503
0.00042053	29.73225395
0.000423497	29.71332081
0.000426847	29.75357062
0.000429131	29.74466374
0.000432263	29.74481654
0.000433406	29.78992767
0.000435937	29.84785496
0.000439409	29.85581154
0.000441239	29.87710495
0.000443899	29.89965898
0.000445398	29.8768427
0.000448564	29.85823712
0.000454151	29.91378895
0.000454163	29.91509885
0.000456173	29.96503554
0.000458416	29.97955643
0.000462293	30.009915
0.000464491	30.01654721
0.000465732	30.10156656
0.000469772	30.02682577
0.000473239	30.07544426
0.000475095	30.15328739
0.000476543	30.15450605
0.000480949	30.09345041
0.000482151	30.13775824
0.000485605	30.18358281
0.000487128	30.18004187
0.000489545	30.17865325
0.000493525	30.20198597
0.000495384	30.28006217
0.000497939	30.20627343
0.000500926	30.3186085
0.000503123	30.39983343
0.000506244	30.47107608
0.000507416	30.52581008
0.000510997	30.58031638
0.000514036	30.59407306
0.000516294	30.64582303
0.000519017	30.58602433
0.000521925	30.67606477
0.00052357	30.64498154
0.000525743	30.74522629
0.000528074	30.7127596
0.000531874	30.70389608
0.000532948	30.73902502
0.000534768	30.73550255
0.000539777	30.72675583
0.000541595	30.74609931
0.000544377	30.76083281
0.000547434	30.75797631
0.000550268	30.7951151
0.000551816	30.79971969
0.000553909	30.81309946
0.000556421	30.83040809
0.000560137	30.8807154
0.000561343	30.86196119
0.000565204	30.88916186
0.000567637	30.8673395
0.00056978	30.92382767
0.000573154	30.89902459
0.000574521	30.97607101
0.00057861	30.98512232
0.000579111	30.96168516
0.00058144	31.00427311
0.00058351	31.02473658
0.00058688	31.0346929
0.00059134	31.04452011
0.00059217	31.07840209
0.00059635	31.03961214
0.000599451	31.08861733
0.00060123	31.13137017
0.000603462	31.14902371
0.000605507	31.19501376
0.000607919	31.26020772
0.000611567	31.29403796
0.000615309	31.32690699
0.000616635	31.34992769
0.000619265	31.39152135
0.000621614	31.4382833
0.000624454	31.44335756
0.000625564	31.45888622
0.000630828	31.47810867
0.000631344	31.53944529
0.000633426	31.4666605
0.00063707	31.48671901
0.00063949	31.55182172
0.00064144	31.56457066
0.000643975	31.56708517
0.000647549	31.56595759
0.000650075	31.56531494
0.00065247	31.59082566
0.000655393	31.58519588
0.000656787	31.62467255
0.000659685	31.65104003
0.000662134	31.63498533
0.000664732	31.66696486
0.000666321	31.76286988
0.000669841	31.7623033
0.000672948	31.79566043
0.000675233	31.7548378
0.000675875	31.77140246
0.000680913	31.80237335
0.000682335	31.79468976
0.000684967	31.87344746
0.000688683	31.87223556
0.000690076	31.91200065
0.000692382	31.91426215
0.000694662	31.94670459
0.000698792	31.94696616
0.000699318	31.98045048
0.000702394	31.97302196
0.000705495	32.06210823
0.000707734	32.06644072
0.000709201	32.1232613
0.000712903	32.13535817
0.000715034	32.22455253
0.000719156	32.1956543
0.000720851	32.30761461
0.000724932	32.37790411
0.000726234	32.41698732
0.000728686	32.42613604
0.000730679	32.49229328
0.000732978	32.54300467
0.000736827	32.59935529
0.000739601	32.58834752
0.000741979	32.64844206
0.000742919	32.66633999
0.000747585	32.70705363
0.000748704	32.74892547
0.000751902	32.79094205
0.000754764	32.80330837
0.0007559	32.88475648
0.000760139	32.89248794
0.000762467	32.91279151
0.00076529	32.92673454
0.000767786	33.01343734
0.000769513	33.00127227
0.000773175	33.01350222
0.000774727	33.04389326
0.000776005	33.01101584
0.000778853	33.17155073
0.000782081	33.21584658
0.000784842	33.2260703
0.00078703	33.28222796
0.000788789	33.22554156
0.000793242	33.20074401
0.000795603	33.29212891
0.000797556	33.30033239
0.000803546	33.34485543
0.00080437	33.3577825
0.000805696	33.35637192
0.000809074	33.3995629
0.000810205	33.42017151
0.000813562	33.4771131
0.000816075	33.5141692
0.000819151	33.53867619
0.000822074	33.50282913
0.000824014	33.56740415
0.000828221	33.50408754
0.000829205	33.53394128
0.000831863	33.39807003
0.000833961	33.54300751
0.000836093	33.67949168
0.000839611	33.73512933
0.000841967	33.79938814
0.000843544	33.82461641
0.00084728	33.81361769
0.000848749	33.88477109
0.000851706	33.89185996
0.000854731	33.90421679
0.000856194	33.91675401
0.000859518	33.9266775
0.000861469	33.94728723
0.000865392	33.92607022
0.000867921	34.01394367
0.000870041	34.02375142
0.000870874	34.07588645
0.000874402	34.02718018
0.000877437	34.07895652
0.00087987	34.05954003
0.000883137	34.06666308
0.000884067	34.13265368
0.000886975	34.16436537
0.00088948	34.19500881
0.000891653	34.18054509
0.000895195	34.23253883
0.00089821	34.19514178
0.000901064	34.24724852
0.000903173	34.24499412
0.000906054	34.37004316
0.000907629	34.30283133
0.000909638	34.32669505
0.00091427	34.37183445
0.000917678	34.34375821
0.000918657	34.34388171
0.000920293	34.44041254
0.000922707	34.4431995
0.000925462	34.48385803
0.000929278	34.44008199
0.000931309	34.56759465
0.000933536	34.58601415
0.000936715	34.6116575
0.00094031	34.53689609
0.000940472	34.63330609
0.000943153	34.67693935
0.000946179	34.69923939
0.000948769	34.67983398
0.0009521	34.69912764
0.000954462	34.79937359
0.000957093	34.80386078
0.000959207	34.78266662
0.000961304	34.81287365
0.000964461	34.88382699
0.000965739	34.94544814
0.00097014	34.91482186
0.000973471	34.91843523
0.000974397	34.9232272
0.000978052	34.95755749
0.000979766	34.93742931
0.000982462	34.96644383
0.000984066	34.99403831
0.000988082	34.98230933
0.000990074	35.04442996
0.000991482	35.09100594
0.000993705	35.08373133
0.000998349	35.17550611
0.001000382	35.1523635
0.001003095	35.17584966
0.001005672	35.1677027
0.001007904	35.13456499
0.001010862	35.22272959
0.00101208	35.25235191
0.001015547	35.31171269
0.001019444	35.33859933
0.001019537	35.33881171
0.00102378	35.36745904
0.001025726	35.40783832
0.001027077	35.46168811
0.001032484	35.42053855
0.001034633	35.49975049
0.001036445	35.5548755
0.00103937	35.4947694
0.001041713	35.53625332
0.001043577	35.62704766
0.001046052	35.69004105
0.001048385	35.67924938
0.001051573	35.71351934
0.001054576	35.73596284
0.001056159	35.73080734
0.001059622	35.75931247
0.001061625	35.80037792
0.001064873	35.82680537
0.001066612	35.7889068
0.001069508	35.80979192
0.001073028	35.81769458
0.001073656	35.84601261
0.001076817	35.86203739
0.001080556	35.91058514
0.001082893	35.9240874
0.001084789	35.99061051
0.001086561	36.0060951
0.001089208	35.98314577
0.001092619	35.94541932
0.001095834	35.97717902
0.001096863	36.10286028
0.001100145	36.0483596
0.001102926	36.05308811
0.001105881	36.10645669
0.001109152	36.15378397
0.001110445	36.1587741
0.001113876	36.14725206
0.001115693	36.22133032
0.001118174	36.25041983
0.001120263	36.27895844
0.001123528	36.29489306
0.001126203	36.28866342
0.0011284	36.31159457
0.001130965	36.31621248
0.001133532	36.37375667
0.001135578	36.41824621
0.001138828	36.38302995
0.001141408	36.41955142
0.00114314	36.42638154
0.001146996	36.47804772
0.001148987	36.53166521
0.001151532	36.5096195
0.001153501	36.54973551
0.001155997	36.55091231
0.001158362	36.57366214
0.001161699	36.60154763
0.001163088	36.69207743
0.001167574	36.69190796
0.001169168	36.77056484
0.001170737	36.78661877
0.001174043	36.76940181
0.001178576	36.78378969
0.001180108	36.79906589
0.001183228	36.82052936
0.001184157	36.83975383
0.001188086	36.88524276
0.001189517	36.88484584
0.001192069	36.88838193
0.001194608	36.88859074
0.001198419	36.9019235
0.001199513	36.95391125
0.001202047	36.98853676
0.001205069	36.96341924
0.001206411	37.02862909
0.001211228	36.9956426
0.001212572	37.055741
0.001215353	37.01743819
0.00121793	37.15108084
0.001219284	37.15237293
0.001221883	37.16602377
0.001225256	37.16985309
0.001226894	37.17771191
0.00123089	37.25577448
0.00123311	37.27410119
0.001234903	37.29654134
0.00123856	37.35672618
0.001240867	37.29508894
0.001243093	37.34318058
0.001246641	37.35148976
0.001248396	37.38053099
0.001250353	37.4303317
0.001254043	37.47013444
0.001256342	37.44675298
0.001259547	37.47556453
0.001261876	37.45495913
0.001261812	37.5494157
0.001265849	37.51185861
0.001269333	37.52990681
0.001271857	37.54307099
0.001273681	37.64840654
0.00127772	37.6006716
0.001279213	37.69844803
0.001282798	37.65666018
0.001284481	37.70903326
0.001286869	37.74286403
0.001289272	37.73896036
0.001291334	37.78111583
0.001293843	37.8002186
0.001296522	37.828224
0.001298629	37.8426185
0.001302138	37.82073714
0.00130472	37.85194141
0.001307018	37.94633548
0.001309687	37.89503702
0.001311769	37.91666779
0.001315853	37.98955533
0.001317303	37.98008415
0.001320289	38.06138086
0.001322579	38.06938395
0.001324527	38.11932311
0.001327691	38.07576164
0.001329829	38.10680132
0.001333304	38.15831514
0.001334493	38.22228079
0.001338235	38.25815729
0.001340128	38.21873995
0.001342944	38.22427445
0.001345567	38.24419019
0.001348027	38.28678292
0.001351046	38.35254434
0.001353098	38.35702054
0.001357495	38.33969933
0.00135867	38.40946188
0.001360797	38.38113101
0.001363219	38.39565648
0.001365624	38.43452717
0.001368599	38.50073464
0.001372144	38.47157359
0.001373591	38.53385513
0.001377008	38.48404866
0.001378615	38.4832655
0.001382553	38.51386654
0.001384408	38.6472245
0.001386932	38.58429961
0.00138918	38.61728819
0.001389443	38.66862383
0.001394693	38.64603347
0.001396112	38.61749166
0.001398582	38.69753423
0.001403227	38.66339888
0.001404014	38.72032463
0.001406365	38.75135092
0.001410007	38.74914232
0.001412934	38.79348941
0.001414234	38.81951648
0.001416581	38.8112686
0.00141851	38.9463849
0.001422682	38.87266805
0.001425103	38.94167848
0.001427258	38.97518803
0.001429998	38.94825189
0.001433287	38.99463317
0.001435367	39.03197305
0.001437874	39.03234828
0.001440275	39.10797371
0.00144313	39.06149398
0.00144411	39.16657229
0.001448365	39.17504069
0.001450083	39.2050698
0.001453366	39.13852117
0.001456543	39.16212426
0.001458847	39.17239707
0.001460082	39.19905098
0.001462985	39.2121228
0.001465447	39.24736342
0.001468985	39.22897528
0.001471017	39.3121915
0.001473502	39.37237005
0.00147681	39.3365456
0.001478309	39.36855694
0.001481934	39.37541666
0.001483191	39.35397727
0.001485953	39.38524529
0.001488692	39.42179719
0.001490932	39.44644958
0.001493879	39.40283826
0.001496662	39.4797365
0.001501025	39.5137088
0.001501822	39.57332913
0.00150341	39.54480447
0.001506183	39.59752819
0.001508473	39.56937378
0.001512021	39.61167656
0.001513276	39.5964623
0.001517109	39.63835266
0.001518199	39.68183303
0.001521418	39.67742412
0.001524563	39.71575803
0.00152764	39.74049517
0.001530261	39.80287364
0.001532909	39.8097091
0.001534118	39.85863465
0.0015384	39.8443097
0.0015392	39.86706658
0.001541452	39.90240197
0.001544	39.95064415
0.001547676	39.96030018
0.001550033	39.98017258
0.001553135	39.97972261
0.001554995	40.03906127
0.001558266	40.01814377
