Out-of-plane chord rotation [rad]	Out-of-plane Moment [kN.m]
0.029828794	-109.0866465
0.029818201	-109.0823456
0.029809247	-109.0764511
0.029798424	-109.0086652
0.029787826	-108.9885014
0.029777038	-108.9821393
0.029768007	-108.9814762
0.029758129	-109.0158159
0.029747111	-108.9703872
0.029738165	-109.0376194
0.029728054	-109.0776157
0.029716755	-108.9604668
0.029704532	-108.959898
0.029692229	-109.3355004
0.029675413	-109.8186585
0.029657244	-110.4167762
0.029637801	-111.0795741
0.029616757	-111.4210706
0.029595035	-111.7247799
0.02957475	-112.068163
0.029554771	-112.0352222
0.029533632	-112.1609442
0.029512759	-112.2034486
0.02949166	-112.3399686
0.02947174	-112.3832725
0.029451104	-112.4480626
0.02942966	-112.4648975
0.029407732	-112.4058685
0.029387581	-112.4229506
0.029368041	-112.3365306
0.029346409	-112.3700036
0.02932608	-112.4172298
0.029304595	-112.2385999
0.029284225	-112.3338316
0.029264104	-112.2267946
0.029242233	-112.2502773
0.029223163	-112.3274126
0.029201273	-112.1771732
0.029179759	-112.2112814
0.029159265	-112.197418
0.02913891	-112.2080643
0.029118595	-112.1999458
0.029097233	-112.1616155
0.029077017	-112.3046618
0.029056225	-112.2611045
0.029034972	-112.2384606
0.02901473	-112.3681257
0.028994241	-112.3159892
0.028972773	-112.3801127
0.028952827	-112.4366095
0.02893201	-112.4034329
0.028911216	-112.3833861
0.028889927	-112.4371025
0.028869898	-112.329541
0.028849125	-112.3787386
0.028828841	-112.4638118
0.028807567	-112.2969081
0.028787941	-112.2997881
0.028766473	-112.4378465
0.028746003	-112.3366046
0.028725335	-112.4789703
0.028704158	-112.4488052
0.02868429	-112.244614
0.028662579	-112.6032331
0.028642284	-112.4329465
0.028621958	-112.3998805
0.028599921	-112.5255916
0.028580237	-112.3149686
0.028558522	-112.6831713
0.028538441	-112.958619
0.028517187	-113.2073349
0.028495641	-113.6631886
0.028475753	-113.876023
0.028454579	-114.1769743
0.028432446	-114.4120842
0.028412416	-114.6247944
0.02839174	-114.7444333
0.028370056	-114.8517175
0.028349272	-115.1065444
0.028327978	-115.0392199
0.028307556	-115.1652904
0.028285959	-115.2283894
0.028265943	-115.3272073
0.028243857	-115.4884488
0.02822345	-115.4292909
0.028202249	-115.4908009
0.028181057	-115.6264463
0.028160411	-115.6809412
0.028139463	-115.7296007
0.028119485	-115.6690441
0.028098159	-115.9035467
0.028077647	-115.8566729
0.028056146	-115.847192
0.0280356	-115.961547
0.028013488	-115.9782553
0.027992278	-115.9422176
0.027971443	-115.9686719
0.027950045	-116.0634988
0.027930508	-116.0653669
0.027908668	-116.083327
0.027888282	-116.1157346
0.027866188	-116.0923426
0.027845383	-116.1078915
0.027825453	-116.2357154
0.027805068	-116.2465598
0.027783341	-116.2684186
0.027761757	-116.2631059
0.027742351	-116.2825113
0.027721631	-116.3478622
0.027698643	-116.3728436
0.027678351	-116.3296592
0.027656304	-116.4402075
0.027637174	-116.4204745
0.027614934	-116.3789011
0.027595593	-116.411415
0.027574656	-116.3966518
0.02755338	-116.4495051
0.027532075	-116.5036819
0.02751175	-116.5341435
0.02749015	-116.5101799
0.027469699	-116.6336903
0.027447988	-116.5659854
0.027427986	-116.6242632
0.027407318	-116.6594642
0.027385403	-116.514508
0.027364707	-116.6346456
0.027342452	-116.6366623
0.027322413	-116.705323
0.027302509	-116.6816242
0.027281052	-116.7517412
0.027260498	-116.8001185
0.027238916	-116.7697585
0.027219142	-116.7811583
0.027196569	-116.7926908
0.027176595	-116.751893
0.027156177	-116.8413775
0.027135711	-116.7992124
0.027117294	-116.8372789
0.027100461	-116.6687933
0.027084555	-116.6743206
0.027068462	-116.8773801
0.027052008	-116.7257455
0.027036963	-116.7940513
0.02702195	-116.8167919
0.027007028	-116.7402998
0.026991011	-116.8120917
0.026975312	-116.7671687
0.026960125	-116.7749213
0.026944838	-116.8483492
0.026928985	-116.8075096
0.02691319	-116.8329203
0.026897402	-116.8766974
0.026882405	-116.8955789
0.026868563	-116.9662108
0.026852537	-117.0430042
0.026837192	-117.0532132
0.026820889	-117.1375189
0.026805933	-117.1164318
0.026788817	-117.3066823
0.026776056	-117.246291
0.026758878	-117.2838458
0.026744373	-117.404596
0.026727858	-117.4483456
0.026713521	-117.5246315
0.026698406	-117.4344168
0.026681588	-117.4720204
0.026667366	-117.5768448
0.026651104	-117.6562733
0.026634688	-117.6803401
0.026620989	-117.7408943
0.026604227	-117.7767724
0.026588822	-117.772574
0.02657413	-117.8462594
0.026559956	-117.9671558
0.026542921	-117.956542
0.026528454	-117.9986774
0.026512968	-118.0519406
0.026496959	-118.1383352
0.026480685	-118.1644386
0.026464987	-118.1684095
0.026450713	-118.3468537
0.026435399	-118.2453933
0.026419592	-118.2678401
0.026404813	-118.3980145
0.026387618	-118.3714719
0.026373395	-118.431164
0.026358084	-118.5752055
0.026341857	-118.5009695
0.026325905	-118.5230274
0.026310849	-118.558655
0.026295417	-118.6238722
0.026280169	-118.5821255
0.026263478	-118.8434246
0.026249263	-118.7386197
0.026233546	-118.867545
0.026216729	-118.8895109
0.026201649	-118.9997309
0.026186134	-118.9904196
0.026171536	-118.9804764
0.026156626	-119.0571951
0.02613962	-119.0761039
0.026124973	-119.1237947
0.026107788	-119.1741153
0.026093112	-119.2344407
0.026076915	-119.2488214
0.026061705	-119.2987609
0.026044757	-119.4003953
0.026030593	-119.4503451
0.026016183	-119.5724468
0.025999445	-119.4069111
0.025984351	-119.6657129
0.025968248	-119.5675004
0.02595332	-119.5754455
0.025937057	-119.7637074
0.025921387	-119.6897924
0.025905331	-119.7928309
0.025890141	-119.8750774
0.025874926	-119.7868115
0.025859495	-119.9131135
0.025844872	-119.9140155
0.025827702	-119.9948414
0.025812858	-120.0176952
0.025796924	-120.0279992
0.025782169	-120.1117784
0.025765477	-120.0960627
0.025750424	-120.1189829
0.025734931	-120.1339897
0.025718645	-120.2344084
0.025702934	-120.1185052
0.025687489	-120.057813
0.025673123	-120.0334834
0.025656561	-120.0728864
0.025642067	-120.1188203
0.025626152	-120.0932309
0.025610505	-120.0541891
0.025596387	-120.1641611
0.025580411	-120.1025268
0.025563767	-120.0860322
0.025549498	-120.2182259
0.025534573	-120.1508579
0.025519658	-120.1588906
0.025504992	-120.18352
0.025489976	-120.1470962
0.025475295	-120.1716613
0.025459298	-120.2438467
0.025443785	-120.257208
0.025429216	-120.2387236
0.02541313	-120.3244683
0.025398074	-120.264822
0.025383337	-120.2260134
0.025367775	-120.290816
0.025352999	-120.27516
0.025338283	-120.2513973
0.025322147	-120.2202346
0.025307229	-120.3089192
0.025292554	-120.2305378
0.02527809	-120.3693192
0.025261332	-120.2615457
0.025246357	-120.2572004
0.025232441	-120.2804415
0.025215862	-120.359529
0.025201583	-120.4154692
0.025184555	-120.3579515
0.025170549	-120.2397547
0.025155227	-120.3433781
0.025140125	-120.2324409
0.025125312	-120.3584742
0.025110237	-120.3450253
0.025095629	-120.368847
0.025079659	-120.3071761
0.025064061	-120.3020799
0.025049736	-120.3493066
0.02503513	-120.3475539
0.025019493	-120.381922
0.025005548	-120.3955582
0.024987722	-120.3396491
0.024974038	-120.3970699
0.024959407	-120.2944393
0.024943352	-120.4374012
0.024929337	-120.5085677
0.024913904	-120.4718061
0.024899099	-120.3460168
0.024883374	-120.4557228
0.024867713	-120.4867799
0.024853926	-120.3877378
0.024838996	-120.6083505
0.024823778	-120.4443564
0.024808802	-120.4821922
0.024793108	-120.4886672
0.024778507	-120.4125007
0.024762625	-120.6011858
0.02475043	-120.571737
0.024732985	-120.5505808
0.024718416	-120.5857856
0.024703215	-120.6552534
0.024688394	-120.518568
0.024673487	-120.5457253
0.024658784	-120.559385
0.024643536	-120.5539889
0.024627341	-120.5913099
0.02461399	-120.6279225
0.024598197	-120.5906084
0.024583761	-120.6074633
0.024569411	-120.6792603
0.024552618	-120.6044464
0.024536781	-120.6419747
0.024521368	-120.5716785
0.024506312	-120.5608502
0.024490097	-120.7038808
0.024475068	-120.6160698
0.024459617	-120.6344554
0.024443311	-120.7182424
0.02442755	-120.6593274
0.024410587	-120.698472
0.024395125	-120.6797274
0.024379283	-120.7495372
0.024363369	-120.6680958
0.02434664	-120.7071018
0.024332135	-120.6956813
0.024316124	-120.7115417
0.02429932	-120.6947811
0.02428443	-120.7173378
0.024267821	-120.6735766
0.024252505	-120.7692825
0.024234213	-120.6716217
0.024221332	-120.7318738
0.024204867	-120.7560787
0.024188328	-120.7871864
0.024172161	-120.702848
0.024155192	-120.7168401
0.024141334	-120.7264474
0.024124254	-120.8071189
0.02410897	-120.708532
0.024093213	-120.708804
0.024076865	-120.7834764
0.024059455	-120.8075997
0.024045472	-120.8608126
0.024028919	-120.8470673
0.02401261	-120.8030582
0.023997424	-120.7210319
0.023981465	-120.9593206
0.02396589	-120.7560899
0.023951054	-120.71878
0.023935056	-120.7808125
0.023920959	-120.8893766
0.023905344	-120.8528867
0.0238896	-120.8468737
0.023874093	-120.9014458
0.023858552	-120.808242
0.023842143	-120.9073778
0.023828202	-120.9266869
0.023812672	-120.9966131
0.023798745	-120.940504
0.023782587	-120.9406726
0.023768485	-121.0147864
0.023752953	-120.9749753
0.023736862	-120.6018113
0.023721524	-121.0820549
0.023706458	-121.0570572
0.023690281	-121.0045313
0.023675513	-121.1226717
0.023660559	-121.0378687
0.02364467	-121.1514543
0.023629207	-121.2216943
0.023614686	-121.1288784
0.023598531	-121.19068
0.023584241	-121.2464252
0.023568133	-121.1300545
0.023553522	-121.2716
0.023536785	-121.2111241
0.023522016	-121.3299846
0.023506536	-123.7394278
0.023491813	-123.6952243
0.023478442	-123.7108465
0.023461599	-123.7188254
0.023446901	-123.594934
0.023432283	-123.6248909
0.023417216	-123.6122768
0.02340206	-123.637155
0.023387159	-123.553497
0.023373707	-123.6595367
0.023357358	-123.6032951
0.023343098	-123.6353358
0.023326455	-123.7860018
0.023311875	-123.8109077
0.023298317	-123.8262739
0.023281663	-124.0913166
0.0232676	-124.3911755
0.023253883	-124.3910464
0.023238435	-124.5684117
0.023222213	-124.7635137
0.02320839	-124.5854929
0.023193222	-124.7383616
0.023178566	-124.7673739
0.0231633	-124.7523383
0.023148159	-124.8751611
0.023134583	-124.8963663
0.023119004	-125.0600868
0.023102505	-125.1110215
0.023087585	-125.1069983
0.023074345	-125.2669032
0.023059588	-125.4078681
0.023044473	-125.5500287
0.023029358	-125.6110178
0.023011933	-125.7440456
0.022997701	-125.8250225
0.022982673	-125.8419373
0.02296639	-125.8578091
0.022950564	-125.9176711
0.022935625	-125.9744406
0.022918776	-126.2386516
0.022905894	-126.1370544
0.022889403	-126.2430092
0.022874818	-126.4223259
0.022858265	-126.4508971
0.022844015	-126.5954704
0.022826865	-126.6110688
0.022811755	-126.5904564
0.022796809	-126.7770566
0.022781105	-126.7754699
0.022765	-126.9068569
0.022751032	-127.1300277
0.022734707	-127.069771
0.022718337	-127.1609905
0.022703787	-127.2445942
0.022688096	-127.2914229
0.022672609	-127.4508624
0.022657334	-127.5053952
0.02264313	-127.4537551
0.022626412	-127.6877408
0.022611302	-127.74157
0.022595964	-127.6617328
0.022580665	-127.7542302
0.022563756	-127.9111086
0.0225494	-127.889761
0.022534028	-128.0196487
0.022517432	-127.9515949
0.02250187	-128.1724796
0.022485201	-128.2146468
0.022469942	-128.3865165
0.022452814	-128.2770849
0.022437295	-128.519667
0.022420774	-128.5525707
0.022403949	-128.5298138
0.022388013	-128.6319776
0.022372629	-128.7060029
0.022357075	-128.779748
0.022340372	-128.8832454
0.022324682	-128.9115239
0.022308996	-129.1249266
0.022292949	-129.0611687
0.02227695	-129.1006793
0.022260535	-129.2628193
0.022244058	-129.2452105
0.022228259	-129.37882
0.022212933	-129.4293033
0.022196793	-129.3800086
0.022180947	-129.5750559
0.022163658	-129.6728039
0.022146933	-129.7211442
0.022131699	-129.8458
0.022116294	-129.8630508
0.022099956	-129.8836651
0.022085123	-129.9244051
0.022069477	-129.9874486
0.022052939	-130.0933762
0.022038576	-130.2733953
0.022021583	-130.2350791
0.022006965	-130.4229857
0.021990221	-130.3808737
0.021975588	-130.5262191
0.021958278	-130.5908492
0.021944729	-130.5293719
0.021928978	-130.7915559
0.021911836	-130.7435777
0.021897068	-130.8250683
0.021881964	-130.9494024
0.021867167	-130.9167679
0.0218503	-131.0613317
0.021835415	-131.0982544
0.021819056	-131.1835565
0.02180352	-131.259284
0.021786874	-131.3296317
0.021772817	-131.2578605
0.021756205	-131.5063265
0.021741044	-131.4336346
0.02172461	-131.620672
0.021709526	-131.6501708
0.02169449	-131.6939955
0.021678082	-131.7767121
0.021663483	-131.7501473
0.021647762	-131.9243488
0.021633872	-131.9045145
0.021618366	-132.0878994
0.021602841	-131.9538271
0.021589487	-132.0842668
0.0215738	-132.1538237
0.021560617	-132.1659947
0.021545332	-132.2841176
0.021530112	-132.2758843
0.021516199	-132.4391263
0.021500304	-132.5070762
0.021486857	-132.510175
0.021472323	-132.5985586
0.021456469	-132.6486962
0.021441813	-132.6905589
0.021426682	-132.7259205
0.021412465	-132.7212152
0.02139819	-132.7963773
0.021383299	-132.8514621
0.021367957	-132.9579339
0.021353469	-133.0689855
0.021339644	-133.014328
0.021325028	-133.1724877
0.021310607	-133.1713009
0.021295921	-133.2277661
0.021280291	-133.2401115
0.021265217	-133.37557
0.021251224	-133.3934224
0.021235159	-133.3330641
0.021220622	-133.542323
0.021205502	-133.5272047
0.021190251	-133.4881874
0.021174102	-133.7055034
0.021159455	-133.6396349
0.021145372	-133.8324473
0.021128248	-133.7704474
0.021114069	-133.8585516
0.021097897	-133.8226589
0.021083953	-134.0540071
0.021067869	-133.9661001
0.021052929	-134.0252871
0.02103601	-134.0783771
0.021021771	-134.1030358
0.021006612	-134.2495696
0.02099153	-134.2512234
0.020974457	-134.2231727
0.020960545	-134.3263575
0.0209452	-134.3878206
0.020931094	-134.4735612
0.02091698	-134.5046166
0.020902025	-134.530291
0.020885542	-134.5684226
0.020869818	-134.6720368
0.020852679	-134.6903927
0.020838618	-134.7293301
0.020823042	-134.7079942
0.020808285	-134.8533435
0.020791245	-134.849335
0.020774757	-134.9800223
0.020759844	-135.0158005
0.020743588	-135.1051827
0.020727974	-135.0818637
0.02071236	-135.1859048
0.020696856	-135.1591577
0.020680172	-135.2012714
0.020664102	-135.3795871
0.02064937	-135.1509166
0.020633721	-135.3876457
0.020617187	-135.397426
0.020601738	-135.3879062
0.020585503	-135.5830453
0.020569176	-135.5203205
0.02055352	-135.5616299
0.020538694	-135.6804017
0.020521916	-135.678089
0.020505707	-135.6728516
0.020491833	-135.7552557
0.020475213	-135.9151192
0.02045862	-135.8838199
0.020441999	-135.8868052
0.020427166	-136.0031432
0.02041052	-135.9443342
0.020395672	-135.9609716
0.02038114	-136.1631672
0.020365186	-136.0202669
0.020349117	-136.1819408
0.020334207	-136.2543992
0.020320425	-136.2025477
0.020304284	-136.3905377
0.020289982	-136.2346747
0.020273762	-136.3329391
0.020258747	-136.3625814
0.020243497	-136.4205572
0.020229577	-136.4885255
0.020212421	-136.5586242
0.020197591	-136.4610868
0.020182897	-136.6495397
0.020167301	-136.54779
0.020151801	-136.6436311
0.020136861	-136.711402
0.020121146	-136.7273808
0.020106319	-136.8551741
0.020090342	-136.8312017
0.020075797	-136.8699373
0.020060758	-136.9424216
0.020046467	-136.871811
0.020029741	-136.9359493
0.020015411	-136.9881748
0.019999577	-137.0450492
0.01998533	-137.0763306
0.019971275	-137.1311686
0.0199577	-137.0496738
0.019942409	-137.2025284
0.019927297	-137.1658198
0.019913551	-137.1594645
0.019900129	-137.2693542
0.019885141	-137.1977561
0.019869966	-137.3223966
0.019857011	-137.3508699
0.019842588	-137.4039098
0.019828232	-137.5083184
0.019813123	-137.4901027
0.019799251	-137.4758197
0.019784828	-137.5374144
0.019770997	-137.4063279
0.019756955	-137.5325391
0.019741654	-137.5359219
0.019728119	-137.6162619
0.019712399	-137.7002971
0.019699136	-137.6516572
0.019685051	-137.6522386
0.01967191	-137.7622687
0.019656919	-137.8471857
0.019641402	-137.7976696
0.01962741	-137.838109
0.019612568	-137.8694695
0.019599248	-137.9148893
0.019584606	-137.9601555
0.019569835	-137.9464649
0.019555849	-138.0990253
0.01954226	-138.208022
0.019527954	-138.1161945
0.019513327	-138.141929
0.019499743	-138.2247628
0.019485134	-138.1613869
0.01946985	-138.3831022
0.019455727	-138.2818651
0.019442499	-138.389324
0.019427689	-138.3636995
0.019413249	-138.4635475
0.019398959	-138.4040023
0.019385174	-138.4896586
0.019370178	-138.4723605
0.019357161	-138.4461976
0.01934202	-138.7294398
0.019327923	-138.538588
0.019313572	-138.7044971
0.019298832	-138.7038069
0.019284653	-138.7527188
0.019269871	-138.8123177
0.019255236	-138.6102167
0.019242305	-138.8736584
0.019227615	-138.8455819
0.019215299	-138.7979084
0.019200197	-139.0002256
0.019187195	-138.9571805
0.019174528	-138.9034843
0.019160984	-139.0910988
0.01914754	-139.0242032
0.019134447	-139.1346623
0.019121959	-139.2050123
0.019107367	-139.0762304
0.019093592	-139.2233461
0.019080628	-139.304219
0.019066437	-139.2397964
0.019054431	-139.3692021
0.019041	-139.2882256
0.019028313	-139.4696175
0.019014219	-139.4861732
0.018999821	-139.3833785
0.018988096	-139.4823536
0.018974918	-139.560595
0.018961502	-139.6118275
0.01894763	-139.6217596
0.018933759	-139.6865159
0.018920321	-139.6577671
0.018907291	-139.6907514
0.018894422	-139.8962102
0.018880957	-139.7738707
0.018867211	-139.9156864
0.018853206	-140.0048298
0.018840906	-139.8489199
0.018825952	-139.9743306
0.018812159	-139.8884415
0.018798101	-140.0745619
0.018783899	-140.0585785
0.018771787	-140.0367491
0.018756552	-140.2832306
0.0187441	-140.1488955
0.018730247	-140.2955427
0.018717029	-140.2951135
0.018702603	-140.2422127
0.018687896	-140.2743222
0.018674404	-140.4433996
0.018660699	-140.4655522
0.018647218	-140.552107
0.018633603	-140.57879
0.018619389	-140.5104617
0.018603906	-140.59627
0.018593034	-140.7341894
0.018577814	-140.6352157
0.018564164	-140.8609
0.018550986	-140.8102569
0.018536971	-140.9168408
0.018523622	-140.8563395
0.018508375	-140.9290375
0.018494408	-141.0665851
0.018482177	-140.8921001
0.018468622	-141.1401851
0.018456053	-141.1202177
0.018442153	-141.0961527
0.018430142	-141.2201525
0.018416356	-141.1866329
0.018404238	-141.2934945
0.01839105	-141.3290938
0.018379221	-141.3273183
0.018365417	-141.3970038
0.018353649	-141.457028
0.018340322	-141.4193985
0.018327652	-141.417029
0.018314088	-141.4914329
0.018302778	-141.5388548
0.01828809	-141.6298605
0.018275999	-141.52451
0.018263331	-141.6983305
0.018249205	-141.6689452
0.018237602	-141.6552862
0.018226249	-141.7896608
0.018211762	-141.7878745
0.018198203	-141.7628145
0.018185371	-141.8890357
0.018173331	-141.9168541
0.018161134	-141.9115082
0.018146804	-142.0191412
0.018134285	-141.9871841
0.018121701	-142.1566638
0.018108644	-141.9920647
0.018096293	-142.08567
0.018084144	-142.1882438
0.018069345	-142.183717
0.01805748	-142.2033646
0.018045399	-142.3079202
0.018032063	-142.3438066
0.018018857	-142.3157994
0.018005109	-142.3249571
0.017993499	-142.4382274
0.017980379	-142.4841167
0.017968069	-142.461405
0.017954257	-142.4869345
0.017941327	-142.4698432
0.017928543	-142.5428831
0.017915028	-142.6183257
0.017902987	-142.6500874
0.017889673	-142.6964393
0.017877255	-142.7025603
0.017863643	-142.7094664
0.017851612	-142.8078788
0.017838703	-142.8618412
0.017825496	-142.8738852
0.017812684	-142.9763505
0.017801044	-143.0489622
0.017787188	-142.9924553
0.01777525	-143.0025357
0.017761847	-143.0571822
0.017748828	-143.1388085
0.017735786	-143.1339415
0.017722928	-143.1539592
0.017709305	-143.2650327
0.017696801	-143.1515912
0.017683376	-143.1802259
0.01767182	-143.2852135
0.017658605	-143.243831
0.017646484	-143.3107606
0.017632666	-143.3708905
0.017621301	-143.3261176
0.017608388	-143.490862
0.017593173	-143.4799314
0.017581007	-143.4941079
0.017568105	-143.5538693
0.017556224	-143.6210832
0.017543436	-143.6503137
0.017530255	-143.6151062
0.017516836	-143.6036122
0.01750478	-143.7480157
0.017491836	-143.7001528
0.017478147	-143.7555243
0.017465583	-143.8107424
0.017453573	-143.9271522
0.017441411	-143.8633802
0.017428019	-143.8511908
0.017415195	-144.0115204
0.017402821	-143.8881581
0.017389236	-143.8532523
0.017377474	-143.9368787
0.01736557	-144.0038209
0.017353136	-143.9910986
0.0173411	-143.9721494
0.017329263	-144.0117156
0.017319211	-144.0340719
0.017304398	-144.0015284
0.01729478	-144.0263203
0.017282485	-143.9844383
0.017268837	-144.0927311
0.017257686	-144.1548956
0.017245329	-144.0353015
0.017235257	-144.0710711
0.017222253	-144.1589764
0.017210095	-144.0431362
0.017198822	-144.1166731
0.017187089	-144.192259
0.017174043	-144.1527608
0.017162255	-144.2534697
0.017151216	-144.1759043
0.017137081	-144.2297214
0.017127494	-144.2842763
0.01711489	-144.2002919
0.017102557	-144.3079725
0.017091004	-144.3110031
0.017079831	-144.3529557
0.017067001	-144.4211762
0.017053911	-144.4054442
0.01704213	-144.472193
0.017031385	-144.4907662
0.017017756	-144.5680651
0.017006422	-144.5888712
0.01699162	-144.5374065
0.016981291	-144.516533
0.016967798	-144.6023783
0.01695684	-144.6046984
0.016942944	-144.5179623
0.016931547	-144.7257675
0.016917846	-144.7136444
0.016905496	-144.6817248
0.016893184	-144.7751385
0.016881197	-144.8660887
0.01686842	-144.7382116
0.016857307	-144.7793167
0.016845043	-144.7417586
0.016832032	-144.9648998
0.01681837	-144.7409635
0.016806803	-144.8210176
0.016794872	-144.9865622
0.016781921	-144.9088575
0.016769303	-144.8750048
0.016755338	-144.9891565
0.016744267	-144.8976103
0.016731671	-145.010977
0.016718737	-145.0053659
0.016707395	-144.9670095
0.016696125	-145.0343834
0.016683928	-145.0810664
0.016672313	-145.1283371
0.016661294	-145.1405322
0.016648258	-145.0743158
0.016638057	-145.1079042
0.016626551	-145.0811271
0.016613822	-145.1414821
0.016602897	-145.1007235
0.016591366	-145.0806324
0.016579219	-145.1639154
0.016568324	-145.0681131
0.016558156	-145.2135324
0.016544877	-145.1863824
0.016533786	-145.2706845
0.016522877	-145.1820766
0.016511692	-145.1544074
0.016499859	-145.2394548
0.016487693	-145.2201121
0.016477671	-145.2082626
0.016464563	-145.2698235
0.016455123	-145.310555
0.016442545	-145.2450244
0.016431968	-145.3139415
0.016418899	-145.3392252
0.016406537	-145.3760343
0.01639511	-145.3716568
0.016385041	-145.4039684
0.016371494	-145.3304975
0.01636185	-145.446872
0.016350257	-145.4073313
0.016338004	-145.3489475
0.016326675	-145.5142207
0.016314868	-145.4391187
0.016303686	-145.4582868
0.016292472	-145.4417214
0.016280417	-145.4551622
0.01627045	-145.5186766
0.016257574	-145.4182253
0.016245593	-145.6548302
0.016234026	-145.4654442
0.01622446	-145.6658222
0.016211646	-145.6843571
0.016200247	-145.5551168
0.01618919	-145.6795483
0.016177157	-145.744326
0.016165744	-145.5888045
0.016154286	-145.6158616
0.016141881	-145.6202987
0.016131865	-145.6762915
0.016118782	-145.7717431
0.016108427	-145.6591954
0.016096275	-145.8279916
0.016084412	-145.7577406
0.016073169	-145.7879316
0.016062001	-145.7945136
0.016050764	-145.8439796
0.01603886	-145.6999022
0.016027866	-145.850126
0.016016417	-145.7768655
0.016004199	-145.7969497
0.015993111	-145.9233752
0.015980578	-145.8047643
0.015969214	-145.844384
0.01595845	-145.9059592
0.015947624	-145.7999267
0.015934239	-145.8660997
0.015923944	-145.8124314
0.015912394	-145.8734188
0.015900473	-145.8306912
0.015890837	-145.8740639
0.01587791	-145.8527674
0.015865922	-145.8861627
0.015854342	-145.9347274
0.015843454	-145.8718828
0.015830547	-145.9163234
0.015819226	-145.9040433
0.015808187	-145.8932005
0.01579664	-145.9064032
0.015785039	-145.9029093
0.015773791	-145.896332
0.01576033	-145.9846194
0.015750337	-146.0060641
0.015739928	-145.9271461
0.01572806	-146.0550816
0.0157168	-145.9035379
0.015704533	-145.9734478
0.015693155	-146.0989607
0.015680545	-146.0514028
0.015668211	-146.1163146
0.015658234	-146.0673188
0.015646989	-146.0881471
0.01563602	-146.1701828
0.015625373	-146.0933583
0.01561203	-146.2625896
0.01560108	-146.103166
0.01558876	-146.281303
0.015577367	-146.2412624
0.015566318	-146.1908294
0.015554948	-146.2523009
0.01554397	-146.2272065
0.015532046	-146.2882963
0.015519963	-146.4004479
0.015509473	-146.2915738
0.01549813	-146.4171818
0.015485199	-146.3756591
0.015473882	-146.3957446
0.015462474	-146.4275749
0.015451453	-146.3845172
0.015439433	-146.5563898
0.015428465	-146.3965114
0.015415634	-146.3999316
0.01540498	-146.5171959
0.015395172	-146.3769635
0.015381034	-146.5134684
0.015369697	-146.5251645
0.015359455	-146.408008
0.015347916	-146.5027063
0.015336768	-146.4702724
0.015326167	-146.4031922
0.015316223	-146.5213828
0.015304783	-146.5082738
0.01529382	-146.444268
0.015284462	-146.5916683
0.015273405	-146.4501073
0.015263187	-146.455735
0.015252906	-146.5736013
0.015241108	-146.3726438
0.015230551	-146.5293072
0.015220562	-146.4107319
0.015210312	-146.5396011
0.015198412	-146.6145409
0.015189566	-146.5341549
0.015177123	-146.5965575
0.015167198	-146.5756665
0.015157492	-146.6486844
0.015147285	-146.5307152
0.015136033	-146.5154621
0.015123509	-146.5559189
0.015114248	-146.5644773
0.015102501	-146.6116033
0.015094538	-146.5766125
0.015082124	-146.6756357
0.015071537	-146.6782614
0.015061411	-146.6123951
0.015049577	-146.7026188
0.015039072	-146.6483298
0.015028385	-146.7396254
0.015016881	-146.6841746
0.015005946	-146.7212697
0.014993273	-146.7703011
0.014983964	-146.6361399
0.01497266	-146.7649864
0.014961001	-146.7158104
0.014949838	-146.7122209
0.014939622	-146.8310413
0.01492758	-146.7846835
0.014918237	-146.8117548
0.01490438	-146.7856471
0.014895589	-146.7425158
0.014883104	-146.8565071
0.01487257	-146.8069712
0.014861086	-146.7856997
0.014849752	-146.9086606
0.014837673	-146.8481644
0.014827355	-146.8464569
0.014816552	-146.903343
0.014805183	-146.947706
0.014794041	-146.9296691
0.014782329	-146.8870851
0.014771332	-146.8726466
0.014760353	-146.9966671
0.014749825	-146.9367614
0.014737967	-146.9073748
0.014726239	-146.9607369
0.014714951	-146.9650819
0.01470526	-146.9749142
0.01469522	-146.8343048
0.014684496	-146.8877706
0.014674494	-146.9407316
0.014663719	-146.915237
0.014653347	-147.0219809
0.01464279	-146.9894645
0.014634614	-146.9432113
0.014623372	-146.916691
0.014612297	-147.0004497
0.014601757	-146.8628919
0.014592585	-147.1245103
0.014581696	-146.8657495
0.014571095	-147.0141134
0.014561361	-147.0762054
0.014550406	-146.9276665
0.014540791	-147.0064746
0.014531055	-146.9184233
0.014520742	-146.9759522
0.014510441	-147.0034173
0.01450004	-146.9196263
0.014489806	-147.0911223
0.01447902	-146.9996957
0.014468726	-147.0315703
0.01445792	-146.9473122
0.014448349	-147.0622367
0.014437713	-146.9908348
0.014428313	-146.9818908
0.014416719	-147.1361956
0.014407829	-147.0374961
0.014396737	-146.9195797
0.014386102	-147.100727
0.014376905	-147.0080497
0.014365695	-146.9743445
0.014355605	-147.0633113
0.014344765	-147.0310178
0.0143353	-147
0.014324898	-147.0740784
0.014314842	-146.9828509
0.014303151	-146.8958153
0.014294442	-147.0217254
0.014283751	-146.9374237
0.014274051	-146.9702361
0.014262146	-146.976184
0.014253566	-147.0369241
0.014242358	-146.9972646
0.014232316	-146.8766646
0.014222435	-147.0010345
0.014211952	-146.9935226
0.014201151	-146.9132586
0.014191718	-146.9436724
0.01418065	-147.0133907
0.014170456	-146.9473714
0.014163121	-146.9901766
0.014150026	-146.8129197
0.014139247	-146.8893007
