Out-of-plane chord rotation [rad]	Out-of-plane Moment [kN.m]
4.60E-07	26.15774948
-2.84E-07	26.24372071
2.75E-07	26.25053993
-6.18E-07	26.22866449
-2.78E-07	26.12134205
-1.58E-08	26.11933504
3.84E-07	26.11854882
-4.31E-07	26.21669432
1.18E-06	26.21341719
-5.22E-07	26.20304939
-3.63E-07	26.20576048
-2.04E-06	26.08766319
4.68E-07	26.09234469
-3.53E-07	26.19680789
3.39E-07	26.07663017
2.44E-08	26.17182564
1.30E-07	26.27492353
4.58E-07	26.25355644
9.74E-07	26.23025588
-3.02E-07	26.33420682
-5.24E-07	26.20590211
-2.71E-07	26.07339829
1.38E-07	25.95188147
9.47E-07	25.92576828
8.32E-09	25.90886878
-4.48E-07	25.88180295
-9.50E-07	25.88186029
3.09E-08	25.74971562
9.42E-07	25.86149056
-1.20E-06	25.96835823
-3.78E-07	25.84070147
-1.33E-06	25.71232117
-9.43E-07	25.71180562
1.08E-08	25.71152415
-7.60E-08	25.82165433
3.26E-07	25.82389254
-7.78E-07	25.94284828
-4.47E-07	25.93830453
3.09E-07	25.80264879
-2.82E-07	25.92506372
-1.09E-06	25.92669634
5.10E-07	25.79355407
7.63E-07	25.91942229
-7.49E-07	25.89868819
7.88E-07	25.75892573
6.33E-08	25.7444759
6.41E-07	25.7249598
4.31E-07	25.84916001
8.29E-08	25.83303202
1.27E-06	25.95178737
-1.26E-07	25.93870112
1.54E-07	25.93768803
-2.11E-07	26.06174199
-4.33E-07	26.05617028
9.51E-07	25.90701263
1.29E-06	25.8813145
-9.51E-08	25.85956281
-9.68E-07	25.70726687
-6.09E-07	25.5580889
-6.69E-07	25.41376791
-4.82E-07	25.25996631
-2.80E-07	25.10817168
4.09E-07	25.10383594
-8.89E-07	25.08353968
-1.23E-06	25.07876134
4.89E-08	25.0748029
-7.58E-07	25.20254895
5.70E-07	25.20067594
9.75E-07	25.33959255
7.56E-07	25.47777627
8.60E-07	25.45731738
-2.96E-07	25.44615229
3.40E-07	25.44067697
-1.04E-06	25.5849001
2.82E-07	25.58605215
-2.53E-07	25.73183872
-1.30E-07	25.73922389
-6.19E-07	25.58771679
8.34E-07	25.59162396
4.81E-07	25.74257236
1.73E-06	25.73589284
1.15E-07	25.88723671
4.56E-07	26.04550138
1.46E-07	26.02978166
8.77E-07	26.17892198
5.36E-07	26.15878408
-3.09E-07	26.30665884
6.32E-07	26.31015974
-1.88E-07	26.29428578
-8.30E-07	26.13252124
-2.02E-07	25.96256143
-1.94E-07	25.97016255
-3.76E-07	25.80100072
-3.01E-07	25.80151655
3.64E-07	25.79674972
4.50E-07	25.94923542
-1.25E-07	25.93271534
-1.01E-06	25.92868293
-7.67E-07	25.92819163
-4.25E-07	25.93265314
-7.85E-07	25.74348504
4.99E-07	25.73726046
-2.78E-07	25.88820996
-1.12E-06	25.70194261
1.21E-07	25.69706726
-5.80E-07	25.85114249
-1.05E-07	25.66556001
3.24E-07	25.47710549
-2.69E-07	25.64137664
1.15E-07	25.4541296
-6.81E-07	25.43823643
-2.02E-07	25.44062902
3.06E-08	25.44011744
6.59E-07	25.61249185
1.25E-07	25.58830618
-1.19E-06	25.57723996
1.97E-07	25.39017402
-2.12E-07	25.55932965
-1.69E-07	25.37268345
-5.19E-07	25.18796043
7.35E-07	25.19386639
-5.65E-07	25.36881409
-9.44E-08	25.18742401
-7.39E-07	25.18658432
2.99E-07	24.99066392
-6.76E-07	25.17070424
-1.43E-06	24.98613753
7.19E-08	24.98857408
-9.51E-08	25.17880033
-3.79E-08	25.18040168
2.44E-08	25.18067888
9.76E-07	25.16844932
-1.07E-07	25.14887281
4.18E-07	25.15261404
1.68E-06	25.13272467
-5.45E-07	25.3187835
-2.11E-07	25.31664538
-7.26E-07	25.30767324
5.70E-09	25.2988162
4.88E-07	25.4790479
1.28E-07	25.45572969
-2.01E-07	25.63406303
1.88E-07	25.42059094
3.75E-07	25.61071953
-6.31E-07	25.58980932
-5.45E-07	25.37938992
9.95E-07	25.16342796
-7.78E-08	25.34243454
1.61E-08	25.33676403
-4.70E-07	25.52069927
3.59E-08	25.30556271
-6.16E-07	25.48438199
-2.03E-07	25.26426173
-2.15E-07	25.03585698
-1.70E-08	24.81411322
4.35E-07	24.59588734
3.55E-08	24.78244086
-1.06E-06	24.76594985
6.94E-07	24.75797791
-1.41E-06	24.95690129
-7.04E-07	24.94996597
-1.09E-06	24.72992305
-3.79E-07	24.5086004
-7.71E-08	24.51266758
3.93E-07	24.50711755
-8.77E-11	24.70722314
3.20E-07	24.70027746
-7.04E-07	24.68149484
5.21E-07	24.44249827
3.47E-07	24.41267593
3.69E-07	24.6123725
-7.79E-08	24.81353881
-6.75E-07	24.80431482
-7.34E-07	24.56894855
1.56E-07	24.56509506
-2.30E-07	24.54260832
2.43E-07	24.3045037
2.34E-07	24.51284317
5.34E-07	24.48853928
5.03E-07	24.6937495
-2.88E-07	24.90167539
1.22E-06	24.88597838
-9.97E-07	24.85247313
-5.45E-07	24.83875386
-6.83E-07	24.82266411
4.84E-08	24.81124706
2.78E-07	24.77765173
-1.16E-06	24.75055496
-1.67E-06	24.73420189
-1.63E-07	24.72828457
-5.71E-07	24.71400847
3.49E-07	24.70862257
8.32E-08	24.68058248
1.40E-07	24.89883282
-7.08E-07	25.11787524
-1.44E-07	24.86875886
-1.01E-07	24.61120676
1.76E-07	24.60868036
-7.87E-08	24.58089405
3.06E-08	24.32418385
7.74E-07	24.53967548
-5.88E-07	24.76423656
4.86E-08	24.50843938
-1.39E-07	24.72944822
-5.33E-07	24.47604003
-8.67E-07	24.22216045
4.14E-07	24.22581037
-8.79E-07	24.20204713
-7.25E-07	24.19760518
-8.24E-07	24.19672145
4.21E-07	23.93876224
2.33E-07	23.91647624
-1.24E-06	24.15373428
-1.07E-06	23.89105743
-6.88E-07	23.62987925
-4.45E-07	23.6236614
1.41E-06	23.61252067
-3.06E-07	23.58470736
-4.71E-07	23.31339038
4.41E-07	23.30262476
1.90E-07	23.26901014
-1.15E-06	23.24463937
1.49E-06	22.96633358
6.43E-07	23.19937143
-5.67E-07	23.17005463
-1.42E-07	23.15568984
6.47E-07	23.1406738
-6.76E-08	23.10965707
7.40E-07	22.83535642
1.40E-06	22.80506239
-1.46E-07	23.03365657
7.96E-07	23.01745775
-5.81E-07	23.25078552
-2.22E-07	22.96078729
7.19E-07	22.67925211
6.37E-07	22.64056515
-7.84E-07	22.88018981
9.06E-07	22.86138008
3.65E-07	22.83072017
-2.95E-07	23.06931016
-3.08E-07	22.78175288
1.28E-07	22.4912035
5.04E-07	22.45991989
-6.35E-07	22.43393954
6.19E-07	22.1474239
6.78E-08	22.40090446
3.99E-07	22.37007538
-7.75E-07	22.62615812
1.43E-07	22.62190358
-5.88E-07	22.87798789
-1.14E-07	22.86924184
8.68E-07	22.86059956
8.70E-07	22.8298464
3.74E-07	23.07817937
-2.88E-07	23.04767081
-5.97E-07	23.03475411
-6.76E-07	22.73833823
7.40E-07	22.72774963
2.97E-07	22.98989077
1.88E-08	23.24637436
-8.40E-07	23.22344357
-9.75E-07	22.9249809
6.35E-07	22.9109374
-4.01E-07	22.88466977
1.87E-07	22.87218456
3.34E-08	23.13200315
1.20E-06	23.10836341
1.11E-07	23.0812448
5.37E-07	23.34099921
-2.85E-07	23.60325983
5.42E-07	23.2893868
-9.18E-07	23.55565226
-7.47E-07	23.23810314
-1.07E-06	22.926362
-9.28E-09	22.61362041
-1.87E-07	22.3028875
4.55E-08	21.99127149
-2.45E-07	22.26528737
1.37E-06	21.95936522
-2.01E-07	22.23226486
1.02E-07	22.22821975
-8.10E-07	22.50792615
-7.52E-07	22.19637082
-6.30E-07	21.89303086
2.71E-08	21.58114864
1.65E-07	21.8602355
-1.83E-07	21.83915147
2.32E-07	21.82732434
-2.95E-07	21.79480975
-1.06E-07	21.48063857
6.16E-08	21.16434698
9.73E-07	21.13471417
-9.06E-07	21.10739074
-1.15E-06	21.10391007
7.93E-07	21.09824428
-7.45E-08	21.07844248
7.88E-07	21.06912003
7.95E-07	21.04691061
9.44E-07	21.0226884
6.12E-07	21.3147462
3.86E-07	21.60675684
-1.70E-06	21.90008678
6.89E-07	21.57291074
-9.35E-07	21.86539196
-9.44E-07	21.52935627
-3.13E-07	21.51809728
8.39E-07	21.50454722
5.29E-07	21.80011933
5.93E-07	21.76614276
-3.81E-07	21.73261587
4.61E-07	21.39389138
-2.71E-07	21.68291159
7.34E-07	21.67067703
4.05E-08	21.96853313
1.45E-06	21.93374636
4.52E-07	21.90793184
6.33E-07	22.20926291
-4.51E-07	22.5099271
-2.80E-07	22.49712379
9.16E-07	22.48569572
-5.80E-07	22.45613294
6.79E-08	22.11944008
4.86E-07	22.09616202
-3.12E-07	22.06517251
-9.36E-07	21.72262595
-1.01E-06	21.71470434
1.67E-07	21.70429316
-6.62E-08	22.01280352
1.45E-07	22.00446682
-2.33E-07	22.32153355
-9.46E-07	21.98111523
-2.75E-07	21.63356777
5.60E-07	21.28516251
1.06E-06	21.6001623
1.35E-06	21.57222018
-9.25E-08	21.89080722
-2.46E-07	21.88143491
-2.11E-07	21.88013674
1.69E-06	21.87144503
8.46E-07	21.85239891
-2.43E-07	22.17473032
-1.43E-08	22.1650225
-1.05E-06	22.15586657
-6.14E-07	22.15074959
9.80E-08	21.79296949
1.30E-07	22.11345232
7.83E-07	22.08346548
4.39E-07	22.4090965
1.14E-06	22.73703673
-2.33E-08	23.05916829
-3.82E-07	22.70372869
-7.61E-07	22.68726721
-2.28E-07	22.32949057
-1.87E-07	22.32096748
1.42E-07	21.96031472
6.91E-07	21.93185104
5.79E-07	22.26271107
-1.70E-07	22.59464234
4.29E-07	22.22453255
-1.88E-06	22.56535766
-3.28E-07	22.55816554
-4.70E-07	22.18779999
-1.72E-06	21.81702513
3.24E-07	21.81385102
-1.35E-07	21.79255563
-1.40E-06	21.78653853
-3.84E-07	21.78397604
-8.12E-07	21.78383147
4.01E-07	21.77681717
-4.53E-08	21.75401334
1.02E-07	21.38711965
-6.56E-07	21.36537328
-4.42E-07	20.99669644
-9.96E-07	20.98998437
3.65E-07	20.61599162
-5.34E-07	20.95704481
4.00E-07	20.96342931
-2.01E-07	21.30822784
1.09E-06	20.92855314
1.49E-07	21.28466532
-2.00E-07	21.63167241
-3.97E-07	21.62717495
4.53E-07	21.24419353
-7.16E-07	21.59708617
-4.86E-07	21.59258856
5.55E-07	21.58375328
6.56E-07	21.94228208
-5.60E-07	22.29814227
9.06E-07	21.9102147
-2.93E-07	21.88644249
-8.82E-07	21.49282248
-1.10E-06	21.48302021
-3.16E-08	21.08840736
1.42E-08	20.69865585
3.58E-07	21.05327406
1.21E-06	21.41012989
8.98E-07	21.3840827
-1.23E-06	21.74365767
1.02E-07	21.73550517
-9.43E-07	22.09914102
-2.48E-07	21.70724311
-4.15E-07	21.31075856
3.47E-07	20.91583431
-7.54E-07	21.28277748
-2.00E-07	20.88374476
-6.05E-07	20.4870885
1.08E-06	20.09350616
-2.95E-07	20.46348461
-7.61E-07	20.46342633
-4.13E-07	20.06703983
-2.15E-08	20.06652809
-1.36E-06	20.05815292
2.35E-07	19.66568563
5.28E-08	19.64335679
2.25E-08	19.62442272
-1.19E-06	19.60861397
4.20E-08	19.6058445
4.14E-07	19.98652426
-2.79E-07	19.96478449
-1.65E-07	19.97259857
2.59E-07	19.56207049
-5.21E-07	19.94759599
-3.54E-07	19.53136286
-5.23E-07	19.1287946
9.26E-07	19.12474291
2.34E-07	19.50712404
8.39E-07	19.884919
-3.06E-07	20.27174661
1.99E-07	19.85993364
4.19E-07	20.24021391
7.27E-07	20.21402637
-6.88E-07	20.5965325
-2.95E-07	20.17535799
2.75E-07	20.16597799
-6.87E-07	20.13532563
-3.33E-07	19.71090336
8.32E-07	19.71418076
9.66E-07	20.09047339
3.82E-07	20.48832836
8.14E-07	20.86404883
-1.49E-06	20.83737522
-5.38E-07	20.83243918
2.11E-07	20.82002913
-1.16E-07	20.79822297
7.72E-07	20.36535071
-6.88E-07	20.76074187
7.62E-07	20.33578864
2.88E-07	20.31298815
-5.58E-07	20.70947841
-6.25E-07	20.28263665
-4.68E-07	19.85819839
-1.18E-06	19.43754228
2.17E-07	19.0022273
-5.44E-07	19.4112636
1.27E-06	18.9848221
-6.34E-07	19.39731093
6.61E-08	19.39271559
-1.77E-07	19.81502984
8.87E-07	19.38453556
2.49E-07	19.36242748
-5.12E-07	19.77445576
-8.06E-08	19.34009865
-2.08E-07	18.91093971
-7.31E-07	18.90853793
2.50E-07	18.47773661
-6.52E-07	18.89205135
-8.79E-08	18.8856855
1.70E-07	18.88772783
8.18E-09	18.86346535
-4.95E-07	19.27741795
3.35E-08	18.84251221
2.05E-07	18.81504515
-3.07E-07	18.79136319
1.71E-07	18.77911531
4.58E-07	19.19309684
4.99E-07	19.16632091
3.47E-07	19.57805917
-5.71E-07	20.00196516
1.67E-07	19.9962147
-7.24E-07	20.41303666
-1.70E-07	20.40621449
-8.38E-07	19.9549833
5.63E-07	19.49751739
8.84E-07	19.92188948
-5.77E-07	20.34135821
1.64E-07	19.89266122
2.10E-06	19.8633801
-7.13E-07	19.84733662
3.31E-07	19.83553425
-1.48E-07	20.26837537
-1.38E-07	19.81670588
-3.74E-07	19.36384669
1.72E-07	19.36176932
-2.81E-07	19.34536479
4.99E-07	19.34473825
1.01E-07	19.78109841
9.29E-07	20.2234006
-1.30E-06	20.66884744
-1.41E-07	20.67591672
2.09E-07	20.22502304
-1.22E-06	20.66643281
-1.73E-07	20.20451312
-5.32E-07	19.74985204
-1.21E-06	19.74451417
-2.69E-07	19.28779652
4.82E-07	19.28573186
1.63E-07	19.2726187
-2.76E-07	19.71840064
-3.57E-07	19.71579668
2.18E-07	19.71946925
2.06E-08	20.16227672
7.26E-07	20.1499549
-8.95E-07	20.12926623
-8.31E-07	20.12761834
2.80E-07	19.65141907
1.80E-07	20.09743114
-2.93E-07	20.07419759
3.66E-07	19.59410594
-2.04E-06	19.56755842
-1.48E-07	19.5620648
-6.27E-07	19.55764958
-1.45E-08	19.54434492
-2.91E-07	19.06299362
2.29E-07	19.04914474
-3.11E-07	19.49611061
4.93E-07	19.48776462
2.66E-07	19.46714562
-1.68E-08	19.43942404
2.30E-07	18.95492304
-1.47E-06	19.40574143
1.04E-06	18.92419849
-2.89E-07	18.90031921
-1.04E-06	18.41431994
-5.98E-07	17.92682309
-1.20E-07	17.44481849
4.73E-08	17.44410143
9.15E-07	17.8995413
-9.87E-07	18.36484925
1.72E-07	18.35879734
-2.52E-07	18.34437529
3.63E-07	17.85340286
1.20E-07	17.83933883
3.38E-07	17.82775959
-3.08E-07	18.29709062
-8.51E-07	18.29811186
-4.65E-07	17.80274037
4.98E-07	17.8001667
-3.74E-07	18.274061
-8.57E-07	17.78613483
-6.94E-07	17.78417841
2.14E-07	17.78170531
8.51E-07	17.76523904
2.14E-07	17.74514148
-2.08E-08	17.72434349
5.10E-07	17.72456877
8.86E-07	18.1927854
3.86E-07	18.17529417
7.95E-08	18.15455727
4.48E-07	18.63542525
-1.17E-06	19.10662193
-2.90E-07	18.60361449
-3.83E-07	18.59949354
-3.85E-07	18.08878041
7.21E-07	17.58248074
5.60E-07	18.06331319
7.46E-09	18.54048313
2.30E-07	19.02036189
-6.02E-07	19.49631842
-4.83E-07	19.48937004
9.78E-07	18.97502904
-1.63E-07	18.95246936
-3.09E-08	18.95646092
1.01E-07	18.94274486
-8.26E-07	19.4302026
-1.50E-06	18.91270174
6.12E-07	18.40106295
7.44E-07	18.89432381
4.00E-07	19.38717807
-3.39E-07	19.87784954
-1.04E-06	19.87458553
3.69E-07	19.87256136
1.37E-07	20.36479891
-9.04E-08	20.85810697
-2.15E-07	20.85206666
4.04E-07	20.85628153
-1.05E-06	21.35157987
2.79E-08	21.35339418
1.27E-07	21.84878236
-1.15E-06	21.83902787
-6.31E-07	21.83363695
-9.09E-07	21.83759704
-2.33E-08	21.83681811
-5.90E-07	21.31123611
5.43E-07	20.7931958
1.10E-06	21.29742715
-2.89E-07	21.80401552
-8.23E-07	21.80111548
-4.12E-07	21.27774303
5.05E-07	20.74984641
5.69E-07	21.25653993
-6.24E-07	21.23535974
-5.53E-07	20.70195053
-9.73E-08	20.16592244
-3.56E-07	20.16112068
-4.37E-07	19.62516246
-5.90E-07	19.08685891
-1.43E-06	19.07985421
-8.04E-07	19.07400977
-3.11E-07	18.53361164
-1.08E-06	18.52416145
-1.14E-06	18.51672166
-8.44E-08	18.50997848
1.87E-07	17.97099865
-5.03E-07	18.48367694
-3.00E-07	17.93765536
-5.57E-07	17.9269557
2.42E-07	17.37970468
6.09E-08	17.36341718
-8.60E-07	17.87507708
-1.20E-07	17.87762247
-3.62E-07	17.33074174
7.98E-08	17.32530231
2.73E-07	17.8478035
-1.31E-06	18.37382485
1.05E-06	17.82502518
1.60E-07	18.35172849
8.38E-08	18.86955296
-1.07E-07	19.39848815
5.16E-07	18.86071254
8.95E-07	18.84039562
-9.01E-07	19.37580585
-5.00E-07	19.37601945
2.55E-07	18.82941034
-1.13E-06	19.36382531
-8.25E-07	19.36376166
-1.08E-06	18.81114675
2.93E-07	18.25883968
-9.03E-08	18.79509485
8.60E-07	18.78815868
-4.88E-07	18.77004473
7.25E-07	18.21431098
1.58E-07	18.75076116
-2.55E-07	18.72964652
-5.97E-07	18.7300417
1.51E-06	18.71876384
-3.01E-07	19.26046469
-5.95E-07	18.68940481
-7.51E-07	18.68387441
5.77E-08	18.11160371
-5.77E-07	18.65289172
-1.44E-07	18.6398792
-4.71E-07	18.07067375
4.11E-07	18.06324878
1.43E-07	18.59189586
-3.75E-07	19.13412062
-4.58E-07	18.56280437
2.54E-07	17.98451756
-4.44E-07	18.52295697
-1.41E-07	18.52038211
3.91E-07	18.50865479
1.21E-06	18.48311738
-5.76E-07	18.45312994
-2.78E-07	17.87732669
2.08E-08	17.87466075
2.60E-07	18.42680343
-7.83E-07	18.97734983
6.41E-08	18.39487205
-2.77E-07	18.37457393
-4.85E-07	17.79541002
-5.83E-07	17.21606382
3.32E-07	17.20948077
-4.82E-07	17.76655408
7.08E-08	17.76410698
-5.39E-07	17.74185829
-5.47E-07	17.74467105
5.33E-07	17.74887162
-2.10E-07	17.73486036
-4.38E-07	17.72856113
-2.95E-07	17.14791295
3.97E-07	17.14408814
1.11E-06	17.12654524
-6.09E-07	17.11357884
-1.35E-08	17.11427315
-1.93E-08	16.52572613
6.09E-07	16.52786458
7.92E-07	16.51556937
1.17E-07	17.08340441
-5.00E-07	17.06581654
-3.54E-08	16.46832937
-1.17E-06	15.87820787
9.11E-07	15.87867503
6.79E-07	16.44971527
3.38E-07	16.42261695
1.96E-07	16.39651579
-9.22E-07	16.96767237
-4.95E-07	16.3639736
-8.04E-07	15.76886728
2.17E-07	15.76584318
-5.43E-07	15.74571419
-1.56E-07	15.13802605
2.23E-07	14.53738052
-5.85E-07	15.11068799
7.29E-07	14.50521668
-9.80E-07	15.0795238
1.39E-07	15.07665564
7.34E-07	15.64985559
-5.38E-07	15.62632444
1.04E-06	15.0183146
-6.87E-07	14.98478448
1.53E-07	14.98349498
-3.11E-07	15.56707355
8.31E-07	15.56846741
1.27E-06	15.54395003
5.46E-07	16.13402179
-1.31E-06	16.72261664
-1.03E-06	16.110388
4.08E-07	16.11798559
3.81E-07	16.71619455
-1.20E-06	16.70437484
6.87E-07	16.71035007
2.62E-07	16.69965713
-8.84E-07	17.2974381
6.64E-07	16.68646331
9.99E-08	17.28698758
6.19E-08	17.27644192
-3.44E-07	17.25894844
1.71E-07	17.26268698
-5.08E-07	17.86875262
-5.85E-07	17.2575953
-6.99E-07	16.64492958
1.84E-07	16.02394885
8.46E-07	16.63071948
4.84E-07	17.23222165
-6.23E-07	17.84695481
-3.36E-07	17.22193022
-3.92E-07	16.59309238
4.78E-07	16.58541685
-1.09E-06	17.18631041
-8.94E-07	17.18418229
9.33E-07	17.17604307
-6.68E-07	17.15393453
-6.22E-08	17.14948594
4.68E-07	16.51820188
-1.28E-06	16.49532033
4.33E-07	15.86012199
-1.35E-06	16.46943193
3.18E-07	16.46548182
-6.25E-07	16.43897243
9.18E-07	15.80478073
6.46E-07	16.41265102
-5.14E-07	17.02361571
-1.60E-06	17.02653344
5.84E-07	16.39330308
1.62E-06	16.37226822
8.72E-07	16.35900483
-1.76E-07	16.98299796
-6.15E-07	16.9866288
-3.54E-07	16.35428502
8.84E-07	16.36155772
1.70E-07	16.98354404
-1.01E-06	17.61425504
-9.33E-07	16.98958867
-7.92E-07	16.35897456
-1.58E-07	16.37140392
4.69E-07	15.73984634
-5.86E-07	16.37787307
1.09E-06	15.74074311
3.21E-07	16.37612167
7.53E-07	17.01149564
-6.68E-07	17.00132007
-5.45E-07	16.36009253
1.37E-08	15.72410431
2.26E-07	15.71870869
-4.44E-08	16.35751338
-6.60E-08	15.71377295
-2.77E-09	15.06861562
4.78E-07	15.07136076
7.39E-07	15.70849542
1.36E-06	16.35152513
-7.51E-07	16.32639813
-6.68E-08	16.33511125
3.21E-07	16.32896163
-1.63E-08	16.96634761
-1.06E-06	16.31280145
-6.75E-08	16.32132755
5.98E-07	15.66271605
6.00E-07	16.3032918
-1.63E-07	16.94691639
2.27E-07	16.28727189
-1.20E-07	16.93158175
1.18E-06	16.26898994
-5.96E-07	16.25753543
-8.50E-08	16.25675476
4.82E-07	16.26198526
6.20E-10	16.9095206
2.03E-07	16.89300951
9.42E-08	17.53552585
-1.07E-06	18.1876689
3.56E-07	17.51691541
1.39E-07	17.50440893
-5.18E-07	18.16317105
-9.81E-07	18.15961663
-9.41E-07	18.15988199
2.42E-07	18.15681606
-1.38E-07	18.81135291
-5.83E-07	18.13680724
-4.59E-07	18.13960956
9.65E-07	17.47205481
-2.48E-07	17.44775443
2.72E-07	17.44765142
-2.23E-07	17.42815191
-2.27E-07	17.42374825
3.25E-07	16.74313534
-1.25E-06	16.71421961
1.97E-07	16.70389761
1.41E-07	17.36179769
-1.27E-07	18.0114459
-9.91E-07	17.33038822
-7.99E-08	16.64441428
1.59E-07	16.63893145
-9.46E-08	16.61573564
-4.05E-07	15.93066003
1.09E-06	15.24255666
2.56E-08	15.91074115
-6.41E-07	16.574695
-8.48E-07	15.88528785
-8.13E-08	15.88189915
-1.08E-06	15.87904027
-1.05E-06	15.87743202
9.99E-07	15.19082213
-4.98E-07	15.8643249
5.82E-07	15.86582204
8.13E-07	15.8461222
-7.81E-07	16.52140062
9.04E-07	16.52057673
-3.87E-07	17.20221453
1.33E-06	17.20245027
6.95E-07	17.18987317
-3.52E-07	17.87331939
-3.24E-07	17.88088419
-5.14E-07	17.87935143
5.36E-07	17.18444034
1.01E-06	17.86208141
-6.02E-07	18.53948083
7.26E-08	18.54180449
1.86E-07	19.22713474
2.79E-07	19.20571282
-4.73E-07	19.18881601
-2.12E-07	19.18126201
6.55E-07	18.47737267
-1.20E-06	18.45367003
-5.82E-09	18.45516232
-9.49E-08	17.74957754
6.26E-08	17.7474713
-3.65E-08	18.43390102
-4.95E-07	18.42597006
1.63E-07	18.42022264
-7.33E-07	18.39990046
-6.26E-07	18.39679298
-1.68E-07	18.38768893
-8.16E-07	17.67379948
8.50E-07	17.66665986
-2.53E-07	17.64140502
-2.71E-07	16.92193602
-1.00E-06	16.91890036
3.27E-07	16.91293598
-1.42E-06	16.89427922
-4.87E-07	16.18060831
-4.86E-07	15.46903705
-2.05E-07	14.74950666
1.95E-07	14.7476388
1.61E-07	15.45035431
-5.60E-07	15.4314375
6.60E-07	14.71634218
5.83E-07	14.69792427
-1.39E-06	14.6797142
6.18E-07	13.96612387
-1.37E-06	14.66897352
-6.38E-07	13.95041594
-4.93E-08	13.95635985
-1.09E-06	13.96070414
5.53E-08	13.95995162
-7.44E-07	13.94443341
-3.14E-07	13.22121506
6.36E-07	12.49771144
-2.81E-08	13.20218661
1.03E-06	12.48382997
1.25E-07	12.47384831
-4.88E-07	13.18894501
-3.49E-07	12.46356793
3.98E-07	11.73683297
7.16E-07	12.44756443
5.49E-07	13.16143208
9.41E-07	13.13865133
-1.12E-06	13.8603054
-1.37E-06	13.11969015
1.28E-08	13.12055912
5.61E-07	13.82889569
5.83E-07	13.81025031
2.51E-07	13.78919525
3.06E-07	13.76690529
-4.19E-07	13.74449957
8.35E-07	13.00316468
-8.60E-08	13.72099271
-6.48E-07	13.71508721
-1.52E-06	13.71033045
7.68E-07	12.96799742
4.30E-07	13.68727775
3.36E-08	13.66030411
-2.58E-07	14.38814474
5.79E-07	14.38469364
3.98E-07	15.1054541
-4.45E-07	15.08083802
1.33E-06	14.33414335
9.11E-07	15.05497034
-6.31E-07	15.7844309
-5.64E-07	15.78831814
5.51E-07	15.78407799
-2.69E-07	16.51982108
1.48E-06	16.51702924
-6.19E-07	17.26064953
-1.40E-06	16.50923482
1.88E-06	15.76220386
7.77E-09	16.50277247
7.60E-08	16.48784594
4.94E-07	16.47595509
1.46E-08	16.45846599
-6.73E-07	16.44237204
-6.90E-07	16.44924664
-2.32E-07	16.44431794
6.73E-07	15.68967592
-2.27E-08	16.43184935
1.06E-07	15.67053506
-1.22E-06	15.6563739
-7.15E-07	14.89319563
-2.12E-07	14.89523796
3.03E-07	14.90135113
1.03E-06	15.64712628
-3.76E-07	15.63443158
-1.78E-07	15.64231988
-1.18E-08	15.64344154
-2.00E-07	15.63720649
-5.34E-07	14.86604199
-1.00E-06	14.08847717
-8.26E-07	14.08198046
9.16E-07	14.06716941
4.56E-08	14.81579984
-6.16E-07	15.56228653
4.25E-07	14.78421157
1.00E-07	14.76304282
6.63E-07	14.73774423
2.65E-07	14.71275667
-4.77E-07	14.69035486
