Rotation	Base moment [kN.m]	Axial Disp. [mm]
-0.00000161	24.788	-0.001819
-0.00000221	24.7764	0
-0.00000178	24.7642	0
-0.00000124	24.7513	-0.001819
-0.00000114	24.7447	-0.001819
-0.00000133	24.7401	-0.003638
-0.00000116	24.7328	-0.003638
-0.00000036	24.7208	-0.003638
0.00000032	24.7061	-0.001819
0.00000035	24.6969	-0.001819
0.00000068	24.6897	-0.001819
0.00000126	24.6777	0
0.00000086	24.6562	0.001819
-0.00000057	24.6264	0.001819
-0.00000259	24.5995	0.001819
-0.00000484	24.5761	0.001819
-0.00000667	24.5561	0
-0.00000712	24.5436	-0.003638
-0.00000656	24.5347	-0.003638
-0.0000062	24.5245	-0.003638
-0.00000619	24.5107	-0.003638
-0.00000661	24.4973	-0.003638
-0.00000717	24.4888	-0.003638
-0.00000681	24.4841	-0.003638
-0.00000587	24.4823	-0.003638
-0.0000054	24.4776	-0.003638
-0.00000483	24.463	-0.001819
-0.00000329	24.4434	0
-0.00000133	24.4268	-0.001819
-0.00000066	24.4121	-0.003638
-0.00000188	24.396	-0.003638
-0.00000328	24.3751	-0.001819
-0.0000039	24.3506	0
-0.00000384	24.3305	0
-0.00000326	24.316	0.001819
-0.00000319	24.3068	0.001819
-0.00000325	24.3066	0.001819
-0.00000264	24.3132	0.001819
-0.0000026	24.3246	0.001819
-0.00000374	24.3365	0
-0.00000493	24.342	0
-0.00000555	24.3387	-0.001819
-0.00000563	24.3292	-0.001819
-0.00000496	24.3205	-0.001819
-0.00000385	24.3136	0
-0.00000323	24.3064	0
-0.00000318	24.3048	0
-0.00000279	24.3134	-0.001819
-0.00000257	24.3233	-0.003638
-0.00000339	24.3299	-0.003638
-0.00000496	24.3381	-0.005457
-0.00000656	24.346	-0.007276
-0.00000761	24.3526	-0.009095
-0.00000798	24.3599	-0.009095
-0.00000749	24.3664	-0.009095
-0.00000621	24.3714	-0.007276
-0.00000481	24.3747	-0.003638
-0.00000349	24.3765	-0.001819
-0.00000269	24.3774	0
-0.00000319	24.3798	0.001819
-0.00000472	24.3846	0.001819
-0.00000645	24.3877	0.001819
-0.00000736	24.392	0.001819
-0.00000714	24.403	0.001819
-0.00000641	24.4132	0
-0.00000511	24.4122	0
-0.00000369	24.401	0
-0.0000027	24.3934	0
-0.00000233	24.3956	0
-0.00000304	24.4003	0.001819
-0.00000397	24.4033	0.003638
-0.00000385	24.4025	0.003638
-0.00000327	24.3977	0.003638
-0.00000361	24.3961	0.003638
-0.00000501	24.4033	0.003638
-0.00000679	24.4115	0.003638
-0.00000824	24.4166	0.003638
-0.00000922	24.4262	0.001819
-0.00000988	24.441	0.001819
-0.00000959	24.4538	0
-0.00000836	24.4611	-0.001819
-0.00000763	24.4668	-0.003638
-0.0000076	24.4731	-0.005457
-0.00000677	24.4833	-0.007276
-0.00000469	24.503	-0.007276
-0.00000224	24.5312	-0.007276
-0.0000005	24.5659	-0.007276
0.00000072	24.6076	-0.007276
0.00000172	24.6575	-0.007276
0.00000186	24.7194	-0.005457
0.00000081	24.7933	-0.003638
-0.00000074	24.8702	-0.003638
-0.00000158	24.9406	-0.001819
-0.00000158	24.9961	0
-0.00000157	25.0301	0.001819
-0.00000211	25.0498	0.005457
-0.00000285	25.0588	0.007276
-0.00000318	25.0541	0.007276
-0.00000285	25.0455	0.007276
-0.00000239	25.0386	0.007276
-0.00000216	25.0314	0.005457
-0.00000209	25.0251	0.003638
-0.00000257	25.0181	0.003638
-0.00000319	25.0095	0.005457
-0.00000275	25.0017	0.005457
-0.00000098	24.9934	0.005457
0.00000051	24.9815	0.003638
0.00000057	24.9651	0
-0.00000007	24.9444	0
-0.00000073	24.9204	-0.001819
-0.00000146	24.8963	-0.001819
-0.00000198	24.8808	0
-0.00000217	24.877	0.001819
-0.00000259	24.8774	0.001819
-0.00000326	24.8776	0
-0.00000347	24.8777	0
-0.00000308	24.8779	-0.001819
-0.00000264	24.8757	-0.001819
-0.000003	24.8679	-0.003638
-0.00000404	24.8561	-0.003638
-0.00000467	24.842	-0.001819
-0.00000507	24.829	-0.001819
-0.00000559	24.8232	-0.001819
-0.0000058	24.8221	-0.001819
-0.00000532	24.8235	-0.001819
-0.00000435	24.8308	-0.001819
-0.00000329	24.8423	-0.001819
-0.00000235	24.8564	-0.001819
-0.00000229	24.8716	-0.001819
-0.00000284	24.8848	0
-0.00000342	24.8949	0.001819
-0.00000378	24.8995	0
-0.00000344	24.9006	-0.001819
-0.00000274	24.8996	-0.005457
-0.00000234	24.8953	-0.007276
-0.00000213	24.8924	-0.007276
-0.00000138	24.8953	-0.005457
-0.00000052	24.9007	-0.003638
-0.00000071	24.9017	-0.001819
-0.00000162	24.9004	-0.001819
-0.00000251	24.9004	0
-0.00000298	24.9057	0
-0.00000317	24.9174	0.001819
-0.00000346	24.9281	0.001819
-0.00000395	24.9321	0
-0.00000455	24.9274	-0.001819
-0.00000517	24.9144	-0.003638
-0.00000552	24.8992	-0.003638
-0.00000498	24.8923	-0.001819
-0.00000382	24.8887	-0.001819
-0.0000028	24.878	-0.001819
-0.00000222	24.8701	0
-0.00000184	24.8763	0
-0.0000014	24.8888	0
-0.00000081	24.8956	0
-0.00000035	24.9007	0
-0.00000056	24.9062	0.001819
-0.00000128	24.9066	0.001819
-0.00000191	24.8996	0.001819
-0.00000188	24.8877	0
-0.00000143	24.8753	-0.001819
-0.00000117	24.8646	-0.003638
-0.00000082	24.8543	-0.005457
-0.00000023	24.8437	-0.005457
0.00000061	24.8369	-0.003638
0.00000163	24.8377	-0.003638
0.00000178	24.8468	-0.003638
0.00000131	24.8587	-0.003638
0.00000126	24.868	-0.001819
0.00000084	24.8744	0
-0.00000025	24.8759	0.001819
-0.00000125	24.8768	0.001819
-0.00000193	24.8818	0
-0.00000278	24.8812	-0.001819
-0.00000416	24.8732	-0.003638
-0.00000493	24.8674	-0.003638
-0.00000491	24.8638	-0.003638
-0.00000516	24.8595	-0.001819
-0.00000502	24.8556	0
-0.0000038	24.8503	0
-0.0000028	24.8451	0
-0.00000255	24.8431	0
-0.00000242	24.8407	-0.001819
-0.00000268	24.834	-0.001819
-0.0000028	24.824	-0.001819
-0.00000154	24.8163	0
0.00000077	24.8133	0
0.00000263	24.8133	-0.001819
0.00000291	24.817	-0.001819
0.00000154	24.822	-0.003638
-0.0000003	24.8175	-0.003638
-0.00000168	24.8043	-0.005457
-0.00000258	24.7934	-0.003638
-0.00000229	24.7857	-0.003638
-0.00000066	24.7761	-0.003638
0.00000109	24.7626	-0.003638
0.00000221	24.7494	-0.003638
0.00000287	24.7432	-0.005457
0.000003	24.7416	-0.005457
0.00000252	24.7426	-0.005457
0.00000194	24.7492	-0.003638
0.0000012	24.7576	-0.001819
0.00000023	24.7633	0
-0.00000068	24.7642	0.001819
-0.00000126	24.7557	0.001819
-0.00000085	24.7391	0
-0.00000022	24.7234	0
-0.00000072	24.7131	0
-0.00000178	24.7072	-0.001819
-0.00000245	24.7046	-0.003638
-0.00000276	24.6995	-0.003638
-0.0000026	24.687	-0.005457
-0.00000254	24.6705	-0.007276
-0.00000378	24.65	-0.007276
-0.0000056	24.6261	-0.005457
-0.00000654	24.6069	-0.001819
-0.00000706	24.591	0
-0.00000786	24.5701	0.001819
-0.00000821	24.5478	0.001819
-0.00000756	24.533	0.001819
-0.00000674	24.5268	0
-0.00000638	24.5262	-0.001819
-0.00000581	24.5263	-0.003638
-0.00000454	24.5243	-0.003638
-0.00000396	24.5238	-0.003638
-0.00000485	24.5264	-0.001819
-0.00000568	24.5279	-0.001819
-0.00000513	24.524	-0.001819
-0.00000358	24.5135	-0.003638
-0.00000219	24.4968	-0.001819
-0.00000197	24.475	-0.001819
-0.00000294	24.4496	-0.001819
-0.00000418	24.4267	-0.003638
-0.00000543	24.4133	-0.003638
-0.0000062	24.407	-0.001819
-0.0000064	24.4032	0
-0.00000652	24.4058	0.001819
-0.00000613	24.4138	0.001819
-0.0000051	24.4161	0.001819
-0.00000323	24.4129	0.001819
-0.00000119	24.4096	0.003638
-0.00000059	24.4044	0.003638
-0.00000134	24.3944	0.003638
-0.00000187	24.3814	0.005457
-0.00000143	24.3713	0.005457
-0.00000129	24.3691	0.003638
-0.00000263	24.3735	0.003638
-0.000004	24.3784	0.001819
-0.00000411	24.3829	0.001819
-0.00000347	24.3841	0.001819
-0.00000214	24.372	0.001819
-0.00000056	24.3504	0.001819
0.00000063	24.3342	0
0.00000158	24.3259	-0.001819
0.00000207	24.3162	-0.005457
0.00000178	24.3049	-0.007276
0.00000044	24.2991	-0.005457
-0.00000198	24.2948	-0.003638
-0.00000424	24.2873	-0.001819
-0.00000502	24.2819	0
-0.00000441	24.2786	0.001819
-0.00000353	24.2745	0.001819
-0.00000342	24.2685	0.003638
-0.00000398	24.2646	0.003638
-0.00000414	24.2717	0.001819
-0.00000395	24.2878	0.001819
-0.00000383	24.3037	0.001819
-0.00000339	24.3145	0.001819
-0.00000288	24.3256	0.001819
-0.00000272	24.335	0
-0.00000255	24.3375	0
-0.00000208	24.3405	0
-0.00000144	24.3456	0
-0.00000125	24.3462	0
-0.00000203	24.3443	0
-0.00000316	24.3462	0
-0.00000412	24.3496	-0.001819
-0.00000485	24.3464	0
-0.00000483	24.3381	0
-0.00000417	24.3332	0.001819
-0.00000365	24.3285	0.001819
-0.00000427	24.3245	0
-0.00000604	24.3309	-0.001819
-0.00000698	24.3439	-0.001819
-0.00000646	24.3537	-0.003638
-0.00000596	24.36	-0.003638
-0.00000557	24.3681	-0.003638
-0.00000463	24.3781	-0.001819
-0.00000349	24.3874	-0.001819
-0.00000267	24.3972	-0.001819
-0.00000189	24.4125	-0.003638
-0.00000099	24.4304	-0.005457
-0.00000049	24.4444	-0.005457
-0.00000053	24.4586	-0.003638
-0.00000045	24.4752	-0.003638
0.00000022	24.4811	-0.003638
0.0000008	24.469	-0.003638
0.00000059	24.4496	-0.003638
-0.00000044	24.4298	-0.003638
-0.00000256	24.4153	-0.001819
-0.00000483	24.4127	-0.001819
-0.00000572	24.419	0
-0.00000559	24.4266	0.001819
-0.00000539	24.4291	0.001819
-0.00000546	24.4306	0.001819
-0.00000581	24.4383	0.003638
-0.00000602	24.4503	0.003638
-0.00000592	24.4625	0.003638
-0.00000602	24.4704	0.003638
-0.00000632	24.4725	0.001819
-0.00000612	24.4759	0.001819
-0.00000606	24.4841	0
-0.0000065	24.4887	-0.001819
-0.00000708	24.486	-0.005457
-0.00000767	24.4778	-0.007276
-0.00000715	24.4635	-0.007276
-0.00000554	24.4486	-0.005457
-0.00000314	24.4402	-0.003638
-0.00000029	24.4436	-0.001819
0.00000105	24.457	0
0.00000053	24.4756	0.001819
-0.00000007	24.5031	0.001819
0.00000011	24.5444	0.001819
0.00000062	24.5976	0.001819
0.00000124	24.6551	0
0.00000204	24.7145	0
0.00000283	24.7763	-0.001819
0.0000033	24.8385	-0.001819
0.00000313	24.8976	-0.003638
0.00000245	24.9476	-0.003638
0.00000119	24.9869	-0.003638
-0.00000023	25.012	-0.005457
-0.00000117	25.021	-0.003638
-0.00000184	25.0201	-0.001819
-0.0000019	25.0121	0
-0.0000012	25.002	0.001819
-0.00000031	24.9902	0.001819
0.00000064	24.9678	0.001819
0.00000096	24.9415	0.003638
0.00000002	24.9242	0.001819
-0.00000146	24.9121	0
-0.00000283	24.9001	-0.003638
-0.00000351	24.8901	-0.005457
-0.00000248	24.8807	-0.007276
-0.00000086	24.8661	-0.009095
0.00000052	24.8467	-0.009095
0.00000243	24.8281	-0.007276
0.00000376	24.8132	-0.005457
0.00000386	24.8047	-0.003638
0.00000345	24.8032	0
0.00000202	24.8031	0
-0.00000075	24.8037	0.001819
-0.0000027	24.8091	0
-0.00000237	24.8163	0
-0.00000149	24.8208	0
-0.00000159	24.8232	0
-0.00000225	24.8264	0
-0.00000273	24.8319	0
-0.00000293	24.8332	0
-0.0000033	24.8297	0
-0.00000342	24.8311	0
-0.00000203	24.835	-0.001819
-0.00000001	24.8348	-0.001819
0.00000048	24.8325	-0.003638
0.00000006	24.8294	-0.003638
0.00000068	24.8267	-0.003638
0.00000191	24.8202	-0.001819
0.00000205	24.8103	0
0.0000013	24.8001	0.001819
0.0000009	24.7868	0.003638
0.00000042	24.7789	0.007276
-0.00000066	24.7865	0.007276
-0.00000202	24.8032	0.007276
-0.00000303	24.8171	0.005457
-0.00000363	24.8227	0.007276
-0.00000405	24.8208	0.007276
-0.00000425	24.8177	0.005457
-0.00000446	24.8167	0.005457
-0.00000494	24.8169	0.005457
-0.00000564	24.8176	0.003638
-0.00000589	24.8186	0.001819
-0.00000577	24.8195	0.001819
-0.00000567	24.82	0
-0.00000537	24.8204	0.001819
-0.0000051	24.8207	0.001819
-0.00000546	24.8208	0
-0.00000593	24.8208	-0.001819
-0.00000528	24.8187	-0.001819
-0.00000389	24.8158	0
-0.00000306	24.8199	0
-0.0000033	24.8269	0
-0.00000354	24.8274	0
-0.00000281	24.8244	0.001819
-0.00000209	24.8222	0.003638
-0.00000191	24.8209	0.005457
-0.00000159	24.818	0.007276
-0.00000145	24.808	0.005457
-0.00000215	24.7913	0.007276
-0.00000256	24.7786	0.005457
-0.00000188	24.7747	0.005457
-0.00000131	24.7737	0.003638
-0.00000181	24.7696	0.003638
-0.0000034	24.7644	0.003638
-0.00000575	24.7641	0.003638
-0.00000783	24.7641	0.001819
-0.00000842	24.7529	0.001819
-0.00000737	24.7308	0.001819
-0.00000567	24.7113	-0.001819
-0.00000385	24.6987	-0.003638
-0.00000192	24.6849	-0.003638
-0.00000077	24.6679	-0.005457
-0.00000101	24.6546	-0.005457
-0.0000014	24.6454	-0.005457
-0.00000104	24.6307	-0.005457
-0.00000077	24.6087	-0.003638
-0.00000102	24.5911	-0.001819
-0.00000172	24.5809	0.001819
-0.00000227	24.574	0.003638
-0.00000169	24.5699	0.003638
-0.00000018	24.5657	0.001819
0.00000073	24.5596	0.001819
-0.00000041	24.5512	0.001819
-0.00000248	24.5385	0.001819
-0.00000318	24.5236	0.001819
-0.0000027	24.51	0.001819
-0.0000025	24.4992	0.001819
-0.0000032	24.4915	0.001819
-0.00000382	24.4846	0.001819
-0.00000298	24.4791	0.001819
-0.00000169	24.4799	0
-0.0000013	24.4837	0
-0.00000092	24.4863	0
-0.00000063	24.49	0
-0.00000176	24.5025	0
-0.00000296	24.5223	-0.001819
-0.0000029	24.5404	-0.001819
-0.0000033	24.5568	-0.003638
-0.00000481	24.5673	-0.005457
-0.00000591	24.5729	-0.007276
-0.00000573	24.5844	-0.007276
-0.0000054	24.5994	-0.005457
-0.00000577	24.6115	-0.003638
-0.00000582	24.6199	0
-0.000005	24.623	0.001819
-0.00000458	24.6205	0.003638
-0.00000495	24.6201	0.003638
-0.00000465	24.6256	0.005457
-0.00000395	24.6286	0.003638
-0.00000379	24.6252	0.003638
-0.00000362	24.6236	0.001819
-0.00000344	24.6279	0
-0.0000037	24.632	0
-0.00000375	24.6331	-0.001819
-0.00000379	24.6302	-0.001819
-0.00000417	24.6234	-0.001819
-0.00000385	24.6134	-0.001819
-0.00000266	24.6035	-0.001819
-0.00000173	24.5975	0
-0.00000147	24.5923	0.001819
-0.00000167	24.5861	0.001819
-0.00000175	24.5826	0.001819
-0.00000127	24.5879	0.001819
-0.0000007	24.6014	0
-0.00000029	24.6124	0
-0.00000058	24.6134	0
-0.00000149	24.609	0.003638
-0.00000148	24.6074	0.005457
-0.00000083	24.612	0.007276
-0.00000079	24.6165	0.009095
-0.0000013	24.6157	0.007276
-0.00000199	24.6169	0.007276
-0.00000252	24.619	0.007276
-0.00000231	24.6143	0.007276
-0.00000195	24.6047	0.007276
-0.00000219	24.5985	0.009095
-0.00000275	24.6068	0.007276
-0.0000034	24.628	0.005457
-0.00000403	24.6454	0.003638
-0.0000048	24.6463	0.001819
-0.0000054	24.6364	0
-0.00000538	24.6272	0
-0.00000432	24.6223	-0.001819
-0.00000285	24.6228	-0.003638
-0.00000263	24.6329	-0.003638
-0.00000341	24.6485	-0.001819
-0.00000383	24.6597	0
-0.0000036	24.6622	0
-0.00000245	24.6575	0.001819
-0.00000047	24.6545	0.001819
0.00000144	24.6576	0.001819
0.00000253	24.6586	0.001819
0.00000224	24.6514	0.001819
0.00000121	24.6411	0.003638
0.00000024	24.6378	0.003638
-0.00000042	24.6432	0.003638
-0.0000005	24.6546	0.003638
-0.00000049	24.6718	0.003638
-0.00000023	24.6894	0.001819
0.00000018	24.7018	0
-0.00000049	24.7095	-0.003638
-0.00000193	24.7181	-0.003638
-0.00000314	24.7328	-0.003638
-0.00000395	24.7482	-0.003638
-0.00000419	24.7591	-0.003638
-0.00000348	24.7659	-0.001819
-0.00000209	24.7717	-0.001819
-0.00000106	24.7807	0
-0.00000059	24.7943	0.001819
-0.00000033	24.8104	0.001819
-0.00000059	24.825	0
-0.0000012	24.841	0.001819
-0.00000163	24.862	0.001819
-0.00000227	24.8844	0.001819
-0.0000028	24.9061	0
-0.00000233	24.9334	-0.001819
-0.00000176	24.9682	-0.001819
-0.000002	25.0033	-0.001819
-0.00000265	25.0327	-0.001819
-0.000003	25.0542	-0.001819
-0.00000285	25.0682	-0.001819
-0.00000322	25.0736	-0.001819
-0.00000417	25.0691	-0.001819
-0.00000447	25.0533	-0.001819
-0.00000401	25.032	-0.003638
-0.00000391	25.0181	-0.003638
-0.0000045	25.0129	-0.003638
-0.00000486	25.0106	-0.001819
-0.00000515	25.0103	0.001819
-0.00000573	25.0086	0.005457
-0.00000581	25.0044	0.007276
-0.00000519	24.9974	0.007276
-0.00000495	24.9831	0.005457
-0.00000573	24.9629	0.003638
-0.00000682	24.9452	0
-0.00000717	24.9364	-0.001819
-0.00000601	24.9359	-0.001819
-0.00000387	24.9351	-0.003638
-0.00000249	24.9296	-0.005457
-0.00000273	24.925	-0.005457
-0.00000305	24.9215	-0.005457
-0.00000321	24.9122	-0.003638
-0.00000418	24.8992	-0.001819
-0.00000515	24.8909	-0.001819
-0.00000595	24.8913	-0.001819
-0.00000642	24.8983	-0.001819
-0.00000605	24.9031	-0.001819
-0.00000525	24.9035	-0.001819
-0.00000442	24.9015	-0.001819
-0.0000046	24.8917	0
-0.0000061	24.8794	0
-0.00000744	24.8749	0
-0.00000753	24.8775	0.001819
-0.0000066	24.881	0.001819
-0.00000554	24.8822	0
-0.00000491	24.8864	-0.003638
-0.00000515	24.8937	-0.005457
-0.00000626	24.8946	-0.005457
-0.00000737	24.8898	-0.005457
