Rotation	Base moment [kN.m]	Axial Disp. [mm]
-0.00001081	24.0364	-0.01819
-0.00000892	24.03	-0.020009
-0.00000568	24.0283	-0.023647
-0.00000279	24.0362	-0.025466
-0.00000132	24.0522	-0.027285
-0.0000014	24.0672	-0.025466
-0.00000232	24.0768	-0.023647
-0.00000346	24.0846	-0.021828
-0.0000049	24.0904	-0.023647
-0.00000568	24.09	-0.023647
-0.00000553	24.0865	-0.023647
-0.00000551	24.0841	-0.023647
-0.00000589	24.087	-0.023647
-0.000006	24.0989	-0.023647
-0.00000563	24.1157	-0.023647
-0.00000496	24.1348	-0.025466
-0.00000379	24.1571	-0.025466
-0.00000255	24.1749	-0.027285
-0.00000242	24.1803	-0.027285
-0.00000332	24.1778	-0.029104
-0.0000041	24.1742	-0.029104
-0.00000411	24.1733	-0.025466
-0.00000364	24.1737	-0.023647
-0.00000376	24.1719	-0.023647
-0.00000438	24.1672	-0.027285
-0.00000423	24.1598	-0.030923
-0.00000335	24.1592	-0.032742
-0.00000244	24.1689	-0.03638
-0.0000019	24.1799	-0.040018
-0.00000165	24.1852	-0.040018
-0.00000159	24.1846	-0.040018
-0.00000189	24.1812	-0.038199
-0.00000217	24.1723	-0.03638
-0.00000215	24.1554	-0.034561
-0.00000183	24.1371	-0.034561
-0.00000095	24.1253	-0.03638
-0.00000015	24.1183	-0.03638
-0.00000041	24.1147	-0.03638
-0.00000166	24.1158	-0.038199
-0.00000327	24.115	-0.040018
-0.00000449	24.1116	-0.043656
-0.00000508	24.1125	-0.047294
-0.00000518	24.1152	-0.050932
-0.00000371	24.1163	-0.052751
-0.00000096	24.1163	-0.052751
-0.00000004	24.1149	-0.05457
-0.00000176	24.1144	-0.05457
-0.00000414	24.1166	-0.052751
-0.00000595	24.1185	-0.050932
-0.00000708	24.1134	-0.050932
-0.00000742	24.1034	-0.052751
-0.00000688	24.1065	-0.056389
-0.00000599	24.1273	-0.056389
-0.00000515	24.1467	-0.058208
-0.00000405	24.1532	-0.058208
-0.00000297	24.1475	-0.060027
-0.00000241	24.1369	-0.058208
-0.00000134	24.1305	-0.056389
-0.00000057	24.1265	-0.058208
-0.00000122	24.1212	-0.058208
-0.00000217	24.116	-0.060027
-0.000003	24.1096	-0.061846
-0.0000036	24.1063	-0.061846
-0.00000402	24.1143	-0.061846
-0.00000407	24.1269	-0.063665
-0.00000326	24.1359	-0.065484
-0.00000272	24.1462	-0.067303
-0.00000311	24.1551	-0.070941
-0.00000346	24.1553	-0.070941
-0.00000347	24.1517	-0.07276
-0.00000361	24.1466	-0.07276
-0.000004	24.1386	-0.07276
-0.00000431	24.1322	-0.070941
-0.00000428	24.1322	-0.070941
-0.00000425	24.1398	-0.07276
-0.00000499	24.1519	-0.074579
-0.00000624	24.1663	-0.074579
-0.00000639	24.185	-0.074579
-0.00000533	24.2036	-0.074579
-0.00000472	24.219	-0.076398
-0.00000497	24.235	-0.080036
-0.0000051	24.2484	-0.083674
-0.00000511	24.2579	-0.085493
-0.00000569	24.2708	-0.089131
-0.00000623	24.2856	-0.09095
-0.00000614	24.2994	-0.092769
-0.00000565	24.3181	-0.092769
-0.00000458	24.3385	-0.092769
-0.00000305	24.3467	-0.092769
-0.0000017	24.3384	-0.092769
-0.00000139	24.3211	-0.092769
-0.00000238	24.2965	-0.096407
-0.00000345	24.2645	-0.096407
-0.00000392	24.2319	-0.096407
-0.00000395	24.2026	-0.096407
-0.00000322	24.175	-0.098226
-0.00000243	24.1549	-0.098226
-0.0000029	24.144	-0.098226
-0.00000411	24.1332	-0.096407
-0.00000511	24.1196	-0.094588
-0.00000594	24.1041	-0.096407
-0.00000656	24.0836	-0.098226
-0.00000678	24.0548	-0.101864
-0.00000663	24.0195	-0.103683
-0.00000623	23.9841	-0.103683
-0.00000539	23.9572	-0.103683
-0.00000448	23.9374	-0.103683
-0.00000378	23.9127	-0.105502
-0.00000341	23.8819	-0.105502
-0.00000364	23.8533	-0.105502
-0.00000405	23.8334	-0.105502
-0.00000493	23.8223	-0.105502
-0.00000614	23.8168	-0.107321
-0.0000066	23.8166	-0.10914
-0.00000635	23.8171	-0.110959
-0.00000588	23.8123	-0.110959
-0.00000545	23.8041	-0.110959
-0.00000502	23.8014	-0.10914
-0.00000456	23.8086	-0.110959
-0.00000476	23.8163	-0.110959
-0.00000596	23.8156	-0.112778
-0.00000725	23.8105	-0.114597
-0.00000768	23.8064	-0.116416
-0.00000744	23.8067	-0.118235
-0.00000723	23.8165	-0.121873
-0.00000735	23.8287	-0.121873
-0.00000751	23.8282	-0.121873
-0.00000738	23.8175	-0.120054
-0.000007	23.8086	-0.118235
-0.00000663	23.802	-0.118235
-0.00000672	23.7927	-0.118235
-0.00000741	23.7835	-0.118235
-0.00000842	23.7754	-0.118235
-0.00000956	23.7599	-0.120054
-0.0000103	23.739	-0.123692
-0.00000983	23.7213	-0.125511
-0.00000816	23.706	-0.12733
-0.00000645	23.6945	-0.12733
-0.00000502	23.6867	-0.12733
-0.00000343	23.675	-0.125511
-0.00000261	23.6562	-0.125511
-0.00000367	23.631	-0.125511
-0.00000607	23.6014	-0.125511
-0.00000815	23.5752	-0.123692
-0.00000913	23.5551	-0.125511
-0.00000947	23.5344	-0.125511
-0.00000934	23.513	-0.12733
-0.00000862	23.4883	-0.12733
-0.0000074	23.455	-0.129149
-0.00000598	23.4208	-0.12733
-0.00000476	23.3869	-0.12733
-0.00000421	23.3423	-0.12733
-0.00000467	23.287	-0.12733
-0.00000566	23.2272	-0.12733
-0.00000657	23.1637	-0.12733
-0.00000768	23.0984	-0.12733
-0.00000907	23.0326	-0.12733
-0.00001062	22.9675	-0.129149
-0.00001232	22.9113	-0.129149
-0.0000136	22.8645	-0.130968
-0.00001361	22.8156	-0.130968
-0.00001194	22.7594	-0.130968
-0.00000936	22.7024	-0.130968
-0.00000684	22.6481	-0.132787
-0.00000473	22.5997	-0.134606
-0.00000387	22.5603	-0.138244
-0.00000424	22.5236	-0.138244
-0.00000514	22.4847	-0.138244
-0.00000604	22.4498	-0.140063
-0.00000676	22.421	-0.138244
-0.00000725	22.3925	-0.138244
-0.00000764	22.3627	-0.138244
-0.00000832	22.3388	-0.136425
-0.00000869	22.3319	-0.134606
-0.0000079	22.3368	-0.132787
-0.00000618	22.3432	-0.132787
-0.00000478	22.3496	-0.134606
-0.00000442	22.3564	-0.136425
-0.00000488	22.3664	-0.138244
-0.00000576	22.3766	-0.138244
-0.00000589	22.3855	-0.138244
-0.0000054	22.397	-0.138244
-0.00000519	22.4092	-0.138244
-0.00000553	22.4225	-0.140063
-0.00000665	22.4433	-0.140063
-0.00000787	22.4704	-0.141882
-0.00000838	22.4937	-0.143701
-0.00000853	22.5141	-0.143701
-0.00000901	22.541	-0.14552
-0.0000101	22.578	-0.14552
-0.00001093	22.6218	-0.143701
-0.00001015	22.6628	-0.141882
-0.00000838	22.6913	-0.141882
-0.00000659	22.7085	-0.141882
-0.00000462	22.7233	-0.141882
-0.00000322	22.7437	-0.141882
-0.00000283	22.7687	-0.143701
-0.00000304	22.7876	-0.143701
-0.0000032	22.7987	-0.14552
-0.00000344	22.8077	-0.147339
-0.00000449	22.8126	-0.147339
-0.00000599	22.8099	-0.147339
-0.00000705	22.8023	-0.147339
-0.00000695	22.7921	-0.147339
-0.00000554	22.7795	-0.147339
-0.00000408	22.7709	-0.147339
-0.00000367	22.7696	-0.147339
-0.00000378	22.7722	-0.14552
-0.00000333	22.779	-0.14552
-0.00000246	22.7929	-0.14552
-0.00000265	22.8103	-0.147339
-0.00000368	22.8279	-0.147339
-0.0000047	22.847	-0.149158
-0.00000583	22.8708	-0.150977
-0.00000646	22.9009	-0.150977
-0.00000652	22.9317	-0.150977
-0.00000692	22.9591	-0.150977
-0.00000746	22.9859	-0.149158
-0.00000692	23.021	-0.150977
-0.00000531	23.0694	-0.152796
-0.00000386	23.1225	-0.154615
-0.00000329	23.1745	-0.156434
-0.00000352	23.2262	-0.158253
-0.00000458	23.2751	-0.161891
-0.00000592	23.3211	-0.16371
-0.00000677	23.3653	-0.16371
-0.00000731	23.4042	-0.161891
-0.00000744	23.4378	-0.160072
-0.00000743	23.4662	-0.158253
-0.00000765	23.4873	-0.158253
-0.00000717	23.5036	-0.160072
-0.00000538	23.5122	-0.161891
-0.0000034	23.5131	-0.161891
-0.00000267	23.5091	-0.161891
-0.00000298	23.4994	-0.16371
-0.00000357	23.4893	-0.16371
-0.000004	23.4796	-0.165529
-0.00000349	23.4654	-0.165529
-0.00000286	23.4445	-0.16371
-0.00000338	23.418	-0.16371
-0.00000399	23.3869	-0.165529
-0.00000401	23.3544	-0.165529
-0.00000426	23.3275	-0.165529
-0.00000473	23.3071	-0.165529
-0.00000452	23.2874	-0.167348
-0.00000414	23.2671	-0.165529
-0.00000416	23.2518	-0.165529
-0.00000398	23.2433	-0.161891
-0.00000393	23.2366	-0.161891
-0.00000413	23.2267	-0.161891
-0.00000425	23.2162	-0.16371
-0.0000042	23.2095	-0.167348
-0.00000396	23.2107	-0.169167
-0.00000391	23.2233	-0.170986
-0.00000402	23.2405	-0.174624
-0.00000423	23.2541	-0.176443
-0.00000458	23.2601	-0.176443
-0.00000497	23.2585	-0.176443
-0.00000556	23.2537	-0.174624
-0.00000578	23.252	-0.176443
-0.0000051	23.2556	-0.180081
-0.00000408	23.2565	-0.180081
-0.00000307	23.2524	-0.180081
-0.00000229	23.25	-0.178262
-0.00000221	23.2549	-0.176443
-0.00000251	23.2661	-0.176443
-0.00000272	23.2767	-0.178262
-0.00000367	23.2808	-0.180081
-0.00000571	23.2785	-0.180081
-0.00000721	23.2758	-0.180081
-0.00000672	23.2729	-0.1819
-0.00000512	23.2653	-0.1819
-0.00000341	23.2491	-0.1819
-0.00000161	23.2223	-0.180081
-0.00000053	23.1928	-0.180081
-0.00000017	23.1755	-0.180081
0.00000047	23.1735	-0.1819
0.00000106	23.1746	-0.185538
0.0000009	23.1726	-0.187357
0.00000019	23.1683	-0.187357
-0.00000045	23.1538	-0.189176
-0.00000046	23.131	-0.189176
0.00000056	23.1099	-0.189176
0.00000204	23.0892	-0.187357
0.00000247	23.0732	-0.187357
0.00000169	23.0634	-0.185538
0.00000075	23.0522	-0.185538
-0.00000039	23.0394	-0.183719
-0.00000176	23.0263	-0.183719
-0.00000283	23.0067	-0.183719
-0.00000381	22.9741	-0.187357
-0.00000432	22.934	-0.189176
-0.00000412	22.8915	-0.192814
-0.00000402	22.8423	-0.196452
-0.00000363	22.7908	-0.198271
-0.00000337	22.7444	-0.20009
-0.00000421	22.7048	-0.20009
-0.00000447	22.6721	-0.20009
-0.00000331	22.6361	-0.20009
-0.00000203	22.5899	-0.20009
-0.00000154	22.536	-0.20009
-0.00000216	22.4756	-0.201909
-0.00000304	22.416	-0.203728
-0.00000362	22.362	-0.205547
-0.00000402	22.3126	-0.205547
-0.00000386	22.2713	-0.205547
-0.00000255	22.2443	-0.203728
-0.00000029	22.2276	-0.203728
0.00000127	22.2079	-0.203728
0.00000154	22.1857	-0.205547
0.00000069	22.1725	-0.207366
-0.00000137	22.1731	-0.209185
-0.00000314	22.1865	-0.209185
-0.00000348	22.2051	-0.209185
-0.00000315	22.2165	-0.209185
-0.0000029	22.2148	-0.207366
-0.00000288	22.2058	-0.207366
-0.00000296	22.1982	-0.209185
-0.00000324	22.1968	-0.209185
-0.00000376	22.2054	-0.211004
-0.00000424	22.2206	-0.211004
-0.00000441	22.2358	-0.212823
-0.00000434	22.2528	-0.212823
-0.00000409	22.2698	-0.214642
-0.00000346	22.2779	-0.216461
-0.00000297	22.2792	-0.216461
-0.00000294	22.2861	-0.216461
-0.00000233	22.3033	-0.214642
-0.00000111	22.3238	-0.212823
0.00000008	22.3427	-0.212823
0.00000121	22.3588	-0.214642
0.0000024	22.3679	-0.216461
0.00000347	22.3689	-0.21828
0.00000356	22.3711	-0.220099
0.00000225	22.3832	-0.220099
-0.00000012	22.3996	-0.220099
-0.00000267	22.4124	-0.221918
-0.00000456	22.4232	-0.223737
-0.00000515	22.4348	-0.223737
-0.00000394	22.4479	-0.225556
-0.00000138	22.4638	-0.225556
0.00000174	22.4783	-0.223737
0.00000328	22.4846	-0.223737
0.00000186	22.4804	-0.221918
-0.00000024	22.4718	-0.221918
-0.00000101	22.4661	-0.221918
-0.00000044	22.4637	-0.221918
0.00000035	22.4652	-0.223737
0.00000071	22.467	-0.225556
0.00000065	22.4637	-0.227375
0.00000033	22.459	-0.229194
0.00000044	22.458	-0.232832
0.00000057	22.4543	-0.234651
0.00000032	22.4435	-0.23647
0.00000035	22.4292	-0.240108
0.00000017	22.4169	-0.241927
-0.00000129	22.4128	-0.241927
-0.00000266	22.4198	-0.240108
-0.00000259	22.4344	-0.238289
-0.00000205	22.4445	-0.238289
-0.00000142	22.4406	-0.238289
-0.00000024	22.4273	-0.240108
0.00000109	22.4171	-0.240108
0.00000248	22.4176	-0.240108
0.00000351	22.4193	-0.241927
0.00000322	22.4128	-0.241927
0.00000155	22.408	-0.243746
-0.00000079	22.4116	-0.243746
-0.0000025	22.4177	-0.245565
-0.00000289	22.4226	-0.249203
-0.00000214	22.4288	-0.251022
-0.00000097	22.4402	-0.251022
-0.00000015	22.4572	-0.251022
-0.00000011	22.4756	-0.251022
-0.00000027	22.487	-0.251022
0.0000006	22.486	-0.249203
0.00000197	22.4799	-0.249203
0.00000293	22.4794	-0.249203
0.00000307	22.4828	-0.251022
0.00000254	22.483	-0.251022
0.0000027	22.4853	-0.252841
0.00000393	22.4983	-0.252841
0.00000561	22.5193	-0.252841
0.00000668	22.5425	-0.252841
0.00000591	22.5631	-0.25466
0.00000331	22.5798	-0.25466
0.00000051	22.5961	-0.25466
-0.00000046	22.6176	-0.256479
0.00000049	22.6502	-0.258298
0.00000187	22.6904	-0.260117
0.00000306	22.7335	-0.261936
0.00000416	22.778	-0.261936
0.00000483	22.8197	-0.263755
0.00000487	22.8535	-0.261936
0.0000045	22.8766	-0.261936
0.00000399	22.8977	-0.261936
0.00000361	22.9313	-0.261936
0.00000292	22.9761	-0.261936
0.00000206	23.0211	-0.263755
0.00000214	23.0626	-0.265574
0.00000343	23.0994	-0.267393
0.0000053	23.1282	-0.269212
0.00000716	23.1466	-0.269212
0.00000856	23.1551	-0.269212
0.0000086	23.1546	-0.267393
0.0000074	23.1436	-0.267393
0.00000718	23.127	-0.269212
0.00000849	23.1151	-0.271031
0.00000934	23.1075	-0.27285
0.00000944	23.1021	-0.274669
0.00000979	23.098	-0.274669
0.00000997	23.0922	-0.274669
0.00000924	23.0841	-0.274669
0.00000775	23.0664	-0.274669
0.0000062	23.036	-0.276488
0.00000472	23.0066	-0.276488
0.00000333	22.9881	-0.276488
0.00000314	22.9792	-0.278307
0.00000466	22.9746	-0.278307
0.00000618	22.9692	-0.278307
0.00000575	22.9584	-0.276488
0.00000421	22.9391	-0.274669
0.0000034	22.9207	-0.274669
0.00000326	22.9119	-0.276488
0.00000312	22.9086	-0.276488
0.00000315	22.9047	-0.276488
0.00000436	22.8959	-0.278307
0.00000696	22.8834	-0.280126
0.00000946	22.8721	-0.280126
0.00001067	22.8684	-0.280126
0.0000108	22.875	-0.281945
0.00001041	22.8829	-0.283764
0.00000966	22.8815	-0.283764
0.00000901	22.869	-0.283764
0.0000092	22.8531	-0.281945
0.00001008	22.8439	-0.281945
0.00001039	22.8435	-0.283764
0.00001002	22.8455	-0.285583
0.00001005	22.8453	-0.287402
0.00001069	22.8465	-0.289221
0.00001151	22.8496	-0.29104
0.00001214	22.8498	-0.29104
0.00001243	22.8455	-0.29104
0.00001236	22.8367	-0.29104
0.00001149	22.8204	-0.289221
0.00000984	22.7984	-0.289221
0.00000873	22.7772	-0.289221
0.00000905	22.7572	-0.29104
0.00000949	22.7376	-0.292859
0.000009	22.7211	-0.292859
0.00000788	22.7106	-0.292859
0.00000653	22.7016	-0.292859
0.0000058	22.686	-0.292859
0.00000583	22.6648	-0.292859
0.00000568	22.6408	-0.294678
0.00000497	22.6086	-0.296497
0.00000398	22.5647	-0.298316
0.00000299	22.51	-0.300135
0.00000265	22.4438	-0.300135
0.00000316	22.3655	-0.301954
0.00000396	22.2731	-0.301954
0.00000445	22.162	-0.301954
0.00000428	22.0298	-0.301954
0.00000402	21.8828	-0.301954
0.00000351	21.7336	-0.301954
0.00000226	21.5901	-0.301954
0.00000079	21.4592	-0.301954
-0.00000048	21.3485	-0.303773
-0.00000111	21.259	-0.303773
-0.00000036	21.1889	-0.303773
0.00000163	21.135	-0.301954
0.00000382	21.0908	-0.301954
0.00000541	21.0606	-0.301954
0.00000563	21.0502	-0.303773
0.00000443	21.0489	-0.305592
0.00000363	21.0508	-0.307411
0.00000443	21.0569	-0.30923
0.00000583	21.0661	-0.311049
0.00000685	21.0857	-0.311049
0.00000678	21.1121	-0.311049
0.00000547	21.1314	-0.30923
0.00000362	21.145	-0.311049
0.00000209	21.1578	-0.312868
0.00000189	21.1785	-0.314687
0.00000319	21.214	-0.314687
0.00000518	21.2553	-0.316506
0.00000668	21.2955	-0.316506
0.00000702	21.3352	-0.316506
0.0000069	21.3761	-0.316506
0.00000736	21.4221	-0.316506
0.00000833	21.4743	-0.316506
0.00000892	21.5281	-0.318325
0.00000863	21.5799	-0.318325
0.00000787	21.6282	-0.318325
0.00000755	21.6699	-0.314687
0.00000812	21.7051	-0.312868
0.00000922	21.7322	-0.311049
0.00000984	21.7505	-0.311049
0.00000973	21.7667	-0.311049
0.00000943	21.7801	-0.311049
0.00000915	21.7808	-0.312868
0.00000936	21.7714	-0.312868
0.00001107	21.7667	-0.314687
0.00001368	21.7711	-0.314687
0.0000151	21.7802	-0.316506
0.00001516	21.7946	-0.318325
0.00001478	21.8075	-0.321963
0.00001377	21.8123	-0.323782
0.00001219	21.82	-0.325601
0.00001092	21.8378	-0.325601
0.0000097	21.8607	-0.32742
0.00000792	21.8837	-0.331058
0.00000681	21.9126	-0.331058
0.00000789	21.9532	-0.331058
0.00000966	21.993	-0.331058
0.00001021	22.0242	-0.331058
0.00001057	22.0521	-0.331058
0.00001139	22.0803	-0.331058
0.00001217	22.1107	-0.332877
0.00001225	22.1406	-0.332877
0.00001092	22.1697	-0.331058
0.00000882	22.2004	-0.331058
0.00000703	22.2314	-0.329239
0.00000631	22.2592	-0.329239
0.00000675	22.2795	-0.329239
0.00000701	22.2965	-0.331058
0.00000642	22.3093	-0.334696
0.00000607	22.288	-0.336515
0.00000644	22.2073	-0.338334
0.00000714	22.0878	-0.338334
0.00000785	21.9662	-0.338334
0.00000795	21.8608	-0.336515
0.00000768	21.7767	-0.334696
0.00000789	21.7117	-0.332877
0.00000851	21.6629	-0.332877
0.00000894	21.6273	-0.332877
0.00000871	21.5979	-0.334696
0.00000833	21.574	-0.334696
0.00000831	21.5573	-0.336515
0.00000824	21.5384	-0.338334
0.00000768	21.5159	-0.338334
0.00000675	21.4999	-0.340153
0.00000656	21.4909	-0.340153
0.00000746	21.4795	-0.340153
0.00000797	21.4595	-0.340153
0.00000774	21.436	-0.340153
0.00000852	21.4229	-0.340153
0.00001054	21.4241	-0.340153
0.0000117	21.4327	-0.341972
0.00001103	21.4451	-0.341972
0.0000092	21.4531	-0.341972
0.00000694	21.4506	-0.341972
0.00000503	21.4425	-0.340153
0.00000395	21.4319	-0.338334
0.00000381	21.4229	-0.338334
0.0000042	21.4185	-0.340153
0.00000437	21.411	-0.340153
0.00000446	21.401	-0.341972
0.00000514	21.3959	-0.343791
0.00000695	21.3907	-0.34561
0.00000945	21.3815	-0.347429
0.00001163	21.3724	-0.347429
0.00001283	21.3655	-0.347429
0.00001308	21.3626	-0.349248
0.00001301	21.3606	-0.351067
0.00001307	21.3522	-0.352886
0.000013	21.3374	-0.352886
0.00001247	21.3234	-0.354705
0.00001248	21.3162	-0.354705
0.00001331	21.3104	-0.354705
0.00001345	21.297	-0.354705
0.00001279	21.2768	-0.354705
0.0000123	21.2537	-0.354705
0.00001162	21.2271	-0.358343
0.00001031	21.1986	-0.360162
0.00000897	21.1731	-0.361981
0.00000858	21.1487	-0.361981
0.00000931	21.1186	-0.361981
0.00001064	21.076	-0.3638
0.00001227	21.0165	-0.365619
0.00001436	20.9419	-0.367438
0.00001601	20.856	-0.367438
0.0000166	20.7639	-0.367438
0.00001744	20.6726	-0.365619
0.00001904	20.5841	-0.365619
0.00001994	20.4996	-0.365619
0.00001943	20.4237	-0.367438
0.00001871	20.3602	-0.369257
0.0000184	20.3164	-0.371076
0.00001734	20.2871	-0.374714
0.00001493	20.2522	-0.378352
0.00001258	20.2157	-0.380171
0.00001204	20.1968	-0.38199
0.00001341	20.1985	-0.383809
0.00001466	20.2124	-0.383809
0.00001413	20.2307	-0.383809
0.00001268	20.2465	-0.385628
0.00001167	20.2551	-0.385628
0.00001102	20.2554	-0.387447
0.00000981	20.251	-0.387447
0.00000831	20.2507	-0.389266
0.00000819	20.2571	-0.389266
0.00000968	20.2648	-0.391085
0.00001208	20.2711	-0.394723
0.0000143	20.2783	-0.396542
0.00001493	20.2889	-0.398361
0.00001433	20.299	-0.398361
0.00001409	20.3111	-0.398361
0.00001532	20.3336	-0.398361
0.00001744	20.3627	-0.396542
0.0000191	20.3897	-0.396542
0.00002063	20.4157	-0.396542
0.00002218	20.4466	-0.40018
0.00002246	20.4785	-0.401999
0.00002089	20.5047	-0.405637
0.00001819	20.5289	-0.407456
0.00001556	20.5569	-0.409275
0.00001353	20.5909	-0.411094
0.0000121	20.6334	-0.412913
0.00001172	20.6845	-0.411094
0.00001224	20.7333	-0.411094
0.00001314	20.7743	-0.412913
0.00001463	20.8124	-0.412913
0.00001598	20.8458	-0.414732
0.00001571	20.8716	-0.416551
0.00001462	20.8896	-0.41837
0.00001466	20.9035	-0.422008
0.00001525	20.9192	-0.423827
0.00001499	20.9339	-0.425646
0.00001393	20.9422	-0.429284
0.00001291	20.9448	-0.432922
0.00001217	20.9452	-0.434741
0.00001139	20.9425	-0.43656
0.00001115	20.9395	-0.438379
0.0000118	20.9398	-0.438379
0.00001246	20.9414	-0.440198
0.00001287	20.9426	-0.440198
0.00001337	20.9402	-0.442017
0.00001345	20.9358	-0.442017
0.00001293	20.9316	-0.443836
0.00001264	20.9313	-0.445655
0.00001301	20.9404	-0.445655
0.00001416	20.9544	-0.445655
0.00001551	20.9687	-0.447474
0.00001609	20.9848	-0.449293
0.00001628	21.0045	-0.451112
0.00001638	21.0209	-0.452931
0.0000153	21.0231	-0.452931
0.00001365	21.0124	-0.45475
0.00001305	20.9992	-0.45475
0.00001282	20.9916	-0.456569
0.00001222	20.9933	-0.456569
0.00001167	21.0018	-0.458388
0.00001163	21.0102	-0.460207
0.00001197	21.0147	-0.463845
0.00001184	21.0198	-0.465664
0.00001145	21.0308	-0.467483
0.00001205	21.0491	-0.467483
0.00001394	21.0718	-0.469302
0.00001601	21.0875	-0.467483
0.00001758	21.0894	-0.467483
0.0000188	21.0864	-0.469302
0.0000195	21.0846	-0.469302
0.00001903	21.079	-0.469302
0.00001744	21.0702	-0.467483
0.00001519	21.0615	-0.467483
0.00001212	21.0464	-0.469302
0.00000922	21.0296	-0.471121
0.00000825	21.0209	-0.474759
0.00000859	21.0169	-0.476578
0.00000876	21.0181	-0.476578
0.00000914	21.0261	-0.476578
0.00001022	21.0372	-0.478397
0.0000121	21.052	-0.478397
0.00001489	21.0709	-0.478397
0.00001779	21.084	-0.480216
0.00001958	21.0849	-0.483854
0.0000192	21.0769	-0.485673
0.0000174	21.0614	-0.487492
0.00001623	21.0456	-0.487492
0.00001611	21.0353	-0.487492
0.00001631	21.021	-0.485673
0.00001711	21.0033	-0.485673
0.00001835	20.9933	-0.487492
0.0000185	20.9913	-0.487492
0.00001757	20.9947	-0.487492
0.00001702	21.0021	-0.487492
0.00001677	21.0106	-0.489311
