Rotation	Base moment [kN.m]	Axial Disp. [mm]
-0.00002305	22.3679	-0.256479
-0.00002395	22.3708	-0.256479
-0.00002381	22.3782	-0.258298
-0.00002198	22.3938	-0.258298
-0.00001943	22.4142	-0.258298
-0.00001822	22.4332	-0.256479
-0.00001853	22.4541	-0.25466
-0.00001937	22.4792	-0.256479
-0.00002028	22.5062	-0.258298
-0.00002098	22.5367	-0.260117
-0.00002185	22.574	-0.260117
-0.00002272	22.6179	-0.261936
-0.00002301	22.6603	-0.261936
-0.00002275	22.6982	-0.261936
-0.00002282	22.736	-0.261936
-0.00002337	22.781	-0.261936
-0.00002275	22.8403	-0.261936
-0.00002108	22.9125	-0.263755
-0.00002018	22.9837	-0.263755
-0.00002047	23.0428	-0.263755
-0.000021	23.0983	-0.265574
-0.00002097	23.1589	-0.265574
-0.00002065	23.2173	-0.265574
-0.0000207	23.2598	-0.267393
-0.00002148	23.2866	-0.269212
-0.00002214	23.3076	-0.271031
-0.00002204	23.3223	-0.274669
-0.00002231	23.3221	-0.274669
-0.00002309	23.3083	-0.274669
-0.00002324	23.2938	-0.274669
-0.00002321	23.2837	-0.276488
-0.00002355	23.2718	-0.278307
-0.00002377	23.252	-0.280126
-0.00002388	23.2273	-0.278307
-0.00002389	23.206	-0.278307
-0.00002364	23.186	-0.280126
-0.0000234	23.1645	-0.281945
-0.00002369	23.1425	-0.283764
-0.00002426	23.1176	-0.283764
-0.00002447	23.0925	-0.285583
-0.00002367	23.0734	-0.287402
-0.00002171	23.0615	-0.287402
-0.00001978	23.0518	-0.289221
-0.00001829	23.046	-0.289221
-0.00001751	23.0455	-0.289221
-0.0000183	23.0402	-0.287402
-0.00002	23.0292	-0.287402
-0.00002165	23.0131	-0.287402
-0.00002306	22.987	-0.29104
-0.00002431	22.9586	-0.292859
-0.00002569	22.9338	-0.296497
-0.00002647	22.9145	-0.298316
-0.00002569	22.9079	-0.300135
-0.00002321	22.9084	-0.300135
-0.00001998	22.906	-0.301954
-0.00001785	22.902	-0.303773
-0.00001742	22.9001	-0.307411
-0.00001783	22.8981	-0.30923
-0.00001844	22.8896	-0.312868
-0.00001928	22.8725	-0.314687
-0.00002109	22.8515	-0.316506
-0.00002346	22.8364	-0.316506
-0.00002481	22.8323	-0.316506
-0.00002521	22.8322	-0.314687
-0.0000249	22.8281	-0.314687
-0.00002412	22.8214	-0.316506
-0.00002347	22.8195	-0.316506
-0.00002273	22.8194	-0.318325
-0.00002218	22.8138	-0.318325
-0.0000224	22.8051	-0.320144
-0.00002316	22.8	-0.321963
-0.00002381	22.7967	-0.325601
-0.00002434	22.7922	-0.325601
-0.00002547	22.7869	-0.325601
-0.00002719	22.777	-0.325601
-0.00002805	22.7648	-0.325601
-0.00002776	22.7575	-0.323782
-0.00002741	22.7548	-0.325601
-0.00002738	22.7522	-0.32742
-0.00002772	22.7434	-0.329239
-0.0000286	22.7288	-0.32742
-0.00002833	22.7157	-0.32742
-0.00002532	22.7112	-0.329239
-0.00002175	22.7154	-0.331058
-0.00001995	22.7236	-0.331058
-0.00001992	22.7297	-0.331058
-0.00002114	22.7273	-0.329239
-0.00002358	22.716	-0.32742
-0.00002681	22.6976	-0.32742
-0.00002884	22.6759	-0.32742
-0.00002964	22.6579	-0.331058
-0.00003057	22.6493	-0.332877
-0.00003102	22.6533	-0.336515
-0.00003053	22.6651	-0.338334
-0.00002945	22.6766	-0.340153
-0.00002791	22.6825	-0.341972
-0.0000267	22.6757	-0.343791
-0.00002691	22.6556	-0.341972
-0.00002812	22.6279	-0.341972
-0.00002895	22.6024	-0.340153
-0.00002938	22.5877	-0.340153
-0.00002988	22.5825	-0.340153
-0.00003015	22.5791	-0.340153
-0.00002988	22.5762	-0.340153
-0.00002922	22.5751	-0.340153
-0.00002916	22.5716	-0.341972
-0.00002995	22.5632	-0.341972
-0.00003047	22.5512	-0.341972
-0.00003041	22.5412	-0.340153
-0.00002992	22.5352	-0.338334
-0.00002873	22.5291	-0.340153
-0.00002724	22.5209	-0.343791
-0.00002577	22.5148	-0.34561
-0.00002334	22.5166	-0.347429
-0.00002049	22.5271	-0.349248
-0.00001971	22.5366	-0.349248
-0.00002096	22.5341	-0.349248
-0.00002326	22.5275	-0.349248
-0.00002654	22.5244	-0.349248
-0.00002927	22.5206	-0.351067
-0.00002998	22.5148	-0.352886
-0.00002965	22.5048	-0.352886
-0.00002937	22.4888	-0.352886
-0.00002825	22.4715	-0.352886
-0.00002647	22.4582	-0.354705
-0.00002582	22.4401	-0.354705
-0.00002641	22.4083	-0.354705
-0.0000272	22.3796	-0.356524
-0.00002745	22.3669	-0.356524
-0.00002685	22.3622	-0.358343
-0.00002592	22.3569	-0.358343
-0.00002517	22.3491	-0.358343
-0.00002479	22.3423	-0.358343
-0.00002528	22.333	-0.358343
-0.00002656	22.3222	-0.356524
-0.00002771	22.3163	-0.358343
-0.00002703	22.3093	-0.358343
-0.00002412	22.297	-0.360162
-0.00002133	22.2831	-0.361981
-0.00002107	22.2715	-0.3638
-0.00002269	22.2599	-0.3638
-0.00002415	22.2422	-0.365619
-0.00002502	22.2183	-0.367438
-0.00002571	22.1862	-0.367438
-0.00002596	22.153	-0.367438
-0.00002569	22.1283	-0.367438
-0.00002614	22.1094	-0.369257
-0.00002796	22.0907	-0.369257
-0.00002939	22.0694	-0.371076
-0.0000286	22.0516	-0.374714
-0.00002724	22.0383	-0.378352
-0.00002767	22.0196	-0.380171
-0.00002852	21.9935	-0.378352
-0.00002842	21.9661	-0.376533
-0.00002797	21.9426	-0.374714
-0.00002806	21.9194	-0.372895
-0.00002944	21.8944	-0.372895
-0.00003137	21.8737	-0.371076
-0.00003326	21.8545	-0.371076
-0.0000351	21.8294	-0.372895
-0.00003538	21.8029	-0.374714
-0.00003338	21.784	-0.374714
-0.0000304	21.7715	-0.376533
-0.00002773	21.7583	-0.380171
-0.00002612	21.7391	-0.380171
-0.00002604	21.7119	-0.38199
-0.00002718	21.6782	-0.38199
-0.00002898	21.64	-0.38199
-0.0000309	21.6089	-0.383809
-0.00003286	21.5961	-0.385628
-0.00003535	21.5902	-0.387447
-0.00003784	21.581	-0.389266
-0.00003794	21.5691	-0.391085
-0.00003461	21.5543	-0.391085
-0.00003064	21.5378	-0.392904
-0.00002829	21.5174	-0.394723
-0.00002746	21.4893	-0.394723
-0.00002739	21.4616	-0.394723
-0.00002808	21.4429	-0.394723
-0.00002988	21.4244	-0.394723
-0.00003175	21.4013	-0.394723
-0.00003332	21.3818	-0.394723
-0.00003458	21.3639	-0.396542
-0.00003492	21.3424	-0.398361
-0.00003533	21.3184	-0.398361
-0.00003657	21.2961	-0.40018
-0.00003688	21.2769	-0.401999
-0.00003559	21.255	-0.403818
-0.00003441	21.2303	-0.403818
-0.00003465	21.2088	-0.403818
-0.00003604	21.1914	-0.403818
-0.00003674	21.1751	-0.401999
-0.00003655	21.1616	-0.40018
-0.00003684	21.1462	-0.40018
-0.00003744	21.1215	-0.401999
-0.00003767	21.1011	-0.403818
-0.00003712	21.0942	-0.403818
-0.00003605	21.0836	-0.403818
-0.00003564	21.0585	-0.403818
-0.00003581	21.0319	-0.405637
-0.00003576	21.0164	-0.407456
-0.00003547	21.0063	-0.409275
-0.00003495	20.9896	-0.411094
-0.00003449	20.9686	-0.409275
-0.00003438	20.9493	-0.409275
-0.00003435	20.9288	-0.409275
-0.00003416	20.9094	-0.409275
-0.00003358	20.8978	-0.411094
-0.0000332	20.8947	-0.411094
-0.00003355	20.9009	-0.412913
-0.00003388	20.9133	-0.412913
-0.00003387	20.9213	-0.412913
-0.00003361	20.9209	-0.414732
-0.00003328	20.9163	-0.414732
-0.00003261	20.9102	-0.414732
-0.00003088	20.9006	-0.414732
-0.00002997	20.8904	-0.412913
-0.00003118	20.8868	-0.411094
-0.00003306	20.8872	-0.409275
-0.00003489	20.8792	-0.409275
-0.00003585	20.8634	-0.411094
-0.00003544	20.8521	-0.411094
-0.00003437	20.8503	-0.412913
-0.00003397	20.8517	-0.414732
-0.0000347	20.8529	-0.416551
-0.00003631	20.8587	-0.416551
-0.00003793	20.8641	-0.420189
-0.00003793	20.8619	-0.422008
-0.00003682	20.861	-0.422008
-0.00003532	20.8711	-0.422008
-0.00003397	20.8773	-0.420189
-0.00003365	20.8701	-0.41837
-0.00003385	20.8627	-0.420189
-0.0000347	20.8653	-0.420189
-0.00003625	20.8761	-0.420189
-0.00003726	20.8903	-0.420189
-0.00003734	20.9111	-0.41837
-0.0000368	20.9343	-0.420189
-0.000036	20.9513	-0.422008
-0.000036	20.9602	-0.422008
-0.00003736	20.956	-0.422008
-0.00003953	20.9455	-0.423827
