Rotation	Base moment [kN.m]	Axial Disp. [mm]
-0.00000569	23.0891	-0.069122
-0.00000488	23.0871	-0.067303
-0.00000315	23.0809	-0.069122
-0.00000101	23.0805	-0.069122
0.00000102	23.0874	-0.070941
0.00000223	23.0944	-0.070941
0.00000251	23.1003	-0.07276
0.00000233	23.107	-0.074579
0.00000207	23.1134	-0.074579
0.00000242	23.1237	-0.074579
0.00000305	23.1358	-0.074579
0.00000324	23.1447	-0.07276
0.00000343	23.1518	-0.07276
0.00000317	23.152	-0.070941
0.0000024	23.1454	-0.070941
0.00000275	23.1439	-0.070941
0.00000468	23.1486	-0.070941
0.0000069	23.1531	-0.074579
0.00000741	23.1612	-0.076398
0.00000564	23.1739	-0.080036
0.00000348	23.184	-0.081855
0.00000198	23.1839	-0.081855
0.00000072	23.1716	-0.081855
-0.00000008	23.155	-0.081855
-0.00000026	23.1432	-0.081855
-0.00000034	23.1406	-0.080036
-0.00000059	23.1458	-0.080036
-0.00000059	23.1539	-0.078217
0.00000019	23.1624	-0.078217
0.00000146	23.1679	-0.074579
0.00000174	23.1702	-0.07276
0.00000052	23.1748	-0.07276
-0.00000046	23.1779	-0.074579
-0.00000045	23.1803	-0.076398
-0.0000005	23.1913	-0.078217
-0.00000099	23.2041	-0.080036
-0.00000186	23.2104	-0.081855
-0.00000279	23.2104	-0.083674
-0.00000351	23.2059	-0.085493
-0.00000399	23.1979	-0.083674
-0.00000465	23.1888	-0.083674
-0.00000581	23.1889	-0.081855
-0.00000663	23.2004	-0.081855
-0.00000682	23.2164	-0.081855
-0.00000648	23.2304	-0.083674
-0.00000573	23.2345	-0.085493
-0.0000047	23.2308	-0.087312
-0.0000037	23.2283	-0.087312
-0.00000349	23.2281	-0.087312
-0.00000337	23.2309	-0.083674
-0.0000024	23.2331	-0.083674
-0.00000092	23.2283	-0.081855
-0.00000004	23.2204	-0.081855
-0.00000019	23.2138	-0.081855
-0.00000087	23.2062	-0.083674
-0.00000178	23.1979	-0.083674
-0.00000265	23.1958	-0.085493
-0.00000262	23.2017	-0.087312
-0.00000107	23.2105	-0.087312
0.00000124	23.2198	-0.087312
0.00000315	23.2283	-0.087312
0.00000429	23.2376	-0.089131
0.0000045	23.2473	-0.09095
0.00000352	23.2572	-0.09095
0.00000227	23.2676	-0.089131
0.00000155	23.2769	-0.089131
0.00000097	23.289	-0.089131
0.00000043	23.3051	-0.089131
-0.00000039	23.318	-0.089131
-0.00000121	23.3224	-0.09095
-0.00000117	23.3198	-0.092769
-0.00000036	23.3177	-0.094588
0.00000006	23.3186	-0.098226
-0.00000054	23.3178	-0.100045
-0.000001	23.3135	-0.100045
-0.00000062	23.3119	-0.100045
0.00000026	23.3138	-0.096407
0.00000145	23.3106	-0.094588
0.00000283	23.3035	-0.09095
0.00000386	23.3031	-0.09095
0.0000042	23.3154	-0.092769
0.00000362	23.3366	-0.094588
0.00000213	23.3562	-0.098226
0.00000096	23.3674	-0.100045
0.0000005	23.3681	-0.100045
-0.00000009	23.3585	-0.100045
-0.00000091	23.343	-0.100045
-0.00000129	23.3288	-0.100045
-0.00000138	23.3217	-0.100045
-0.00000176	23.324	-0.098226
-0.00000178	23.3303	-0.096407
-0.00000096	23.3327	-0.094588
0.00000034	23.3359	-0.096407
0.00000201	23.3474	-0.096407
0.00000343	23.36	-0.098226
0.00000357	23.3684	-0.098226
0.00000283	23.3768	-0.100045
0.00000232	23.3811	-0.100045
0.00000255	23.3784	-0.100045
0.00000352	23.3726	-0.098226
0.00000491	23.3663	-0.098226
0.00000626	23.3637	-0.098226
0.00000667	23.3634	-0.100045
0.00000611	23.3592	-0.100045
0.0000054	23.3533	-0.100045
0.00000397	23.3516	-0.100045
0.00000188	23.3598	-0.101864
0.00000023	23.3824	-0.103683
-0.00000092	23.4085	-0.105502
-0.00000179	23.4265	-0.105502
-0.00000291	23.4341	-0.105502
-0.00000436	23.4321	-0.107321
-0.00000426	23.4305	-0.107321
-0.00000188	23.4286	-0.107321
0.00000093	23.4183	-0.107321
0.00000273	23.3969	-0.107321
0.00000332	23.3651	-0.107321
0.00000343	23.3408	-0.107321
0.00000285	23.3362	-0.107321
0.00000121	23.34	-0.107321
0.0000004	23.3409	-0.107321
0.00000079	23.3404	-0.10914
0.00000047	23.3418	-0.10914
-0.00000048	23.3439	-0.110959
-0.00000053	23.3453	-0.112778
0.0000003	23.3479	-0.112778
0.00000102	23.351	-0.112778
0.00000114	23.349	-0.114597
0.0000012	23.3444	-0.116416
0.00000186	23.338	-0.116416
0.0000022	23.3295	-0.116416
0.0000016	23.3252	-0.116416
0.00000063	23.3238	-0.116416
-0.00000075	23.3243	-0.114597
-0.00000194	23.3305	-0.112778
-0.000002	23.3385	-0.112778
-0.00000096	23.3411	-0.114597
0.00000082	23.3385	-0.116416
0.00000229	23.3336	-0.118235
0.00000298	23.3313	-0.118235
0.00000307	23.3327	-0.118235
0.00000262	23.3355	-0.120054
0.00000233	23.3377	-0.120054
0.0000028	23.3354	-0.121873
0.00000394	23.3256	-0.121873
0.00000484	23.3121	-0.123692
0.00000472	23.3056	-0.123692
0.00000362	23.3041	-0.123692
0.00000152	23.3029	-0.12733
-0.00000117	23.3109	-0.129149
-0.00000331	23.3247	-0.129149
-0.00000417	23.3283	-0.125511
-0.00000397	23.3177	-0.120054
-0.0000035	23.2991	-0.118235
-0.00000333	23.2855	-0.116416
-0.00000356	23.2857	-0.116416
-0.0000039	23.2887	-0.118235
-0.00000419	23.2811	-0.120054
-0.00000423	23.2653	-0.121873
-0.00000366	23.2506	-0.121873
-0.00000309	23.2432	-0.121873
-0.00000308	23.2454	-0.120054
-0.00000315	23.2518	-0.118235
-0.00000247	23.2532	-0.118235
-0.00000068	23.2451	-0.116416
0.00000122	23.23	-0.116416
0.00000211	23.2161	-0.116416
0.00000191	23.2082	-0.116416
0.00000109	23.2021	-0.120054
0.00000008	23.1858	-0.120054
-0.00000029	23.1563	-0.121873
-0.00000016	23.1279	-0.121873
-0.0000002	23.1102	-0.121873
0.00000044	23.0982	-0.121873
0.00000168	23.0855	-0.120054
0.00000181	23.0714	-0.118235
0.00000108	23.0589	-0.118235
0.00000082	23.0477	-0.116416
0.00000062	23.036	-0.114597
-0.00000015	23.0216	-0.112778
-0.00000167	22.9991	-0.114597
-0.00000334	22.973	-0.118235
-0.00000373	22.9493	-0.118235
-0.00000293	22.9264	-0.118235
-0.00000187	22.9055	-0.120054
-0.0000012	22.8901	-0.121873
-0.00000122	22.8813	-0.125511
-0.00000111	22.8772	-0.125511
-0.00000044	22.8724	-0.125511
-0.0000003	22.8651	-0.123692
-0.00000168	22.8522	-0.120054
-0.00000409	22.8267	-0.120054
-0.00000601	22.7932	-0.120054
-0.00000704	22.7592	-0.120054
-0.00000787	22.728	-0.120054
-0.00000839	22.7036	-0.120054
-0.00000821	22.6805	-0.120054
-0.00000707	22.6538	-0.120054
-0.00000465	22.6284	-0.120054
-0.00000214	22.6055	-0.120054
-0.00000068	22.5846	-0.120054
-0.0000001	22.5655	-0.118235
-0.00000055	22.5456	-0.116416
-0.00000143	22.5237	-0.116416
-0.00000126	22.4983	-0.116416
0.00000015	22.4662	-0.116416
0.0000022	22.4312	-0.118235
0.00000436	22.3995	-0.118235
0.00000604	22.3718	-0.116416
0.00000635	22.3492	-0.114597
0.00000561	22.3302	-0.116416
0.00000539	22.304	-0.116416
0.00000512	22.2667	-0.116416
0.00000373	22.2292	-0.114597
0.00000222	22.1978	-0.114597
0.00000163	22.1691	-0.114597
0.00000156	22.1379	-0.116416
0.00000069	22.1077	-0.118235
-0.00000128	22.0863	-0.118235
-0.00000313	22.0673	-0.116416
-0.00000431	22.0394	-0.116416
-0.0000052	22.0078	-0.116416
-0.00000582	21.9841	-0.116416
-0.00000535	21.9713	-0.116416
-0.0000037	21.9596	-0.118235
-0.00000182	21.9384	-0.118235
0.00000014	21.9158	-0.118235
0.00000204	21.9031	-0.118235
0.00000291	21.8975	-0.118235
0.00000223	21.8902	-0.118235
0.00000096	21.8765	-0.118235
-0.00000018	21.859	-0.118235
-0.00000151	21.8428	-0.120054
-0.00000294	21.8278	-0.121873
-0.00000425	21.8151	-0.120054
-0.00000495	21.8075	-0.120054
-0.00000406	21.7998	-0.118235
-0.00000223	21.7894	-0.118235
-0.00000062	21.78	-0.118235
0.0000012	21.7729	-0.118235
0.00000307	21.7703	-0.118235
0.00000422	21.7674	-0.118235
0.00000414	21.7547	-0.118235
0.00000299	21.7369	-0.118235
0.00000201	21.7199	-0.118235
0.00000152	21.7057	-0.118235
0.00000059	21.6992	-0.118235
-0.00000097	21.7	-0.118235
-0.00000265	21.7039	-0.118235
-0.00000398	21.7051	-0.118235
-0.00000424	21.7035	-0.120054
-0.00000351	21.7043	-0.121873
-0.00000261	21.7098	-0.121873
-0.00000164	21.722	-0.121873
-0.00000023	21.7363	-0.120054
0.00000109	21.7494	-0.120054
0.00000105	21.7645	-0.120054
-0.00000004	21.7759	-0.120054
-0.00000077	21.7795	-0.120054
-0.00000089	21.7853	-0.120054
-0.00000095	21.7999	-0.120054
-0.00000099	21.8159	-0.120054
-0.00000091	21.8235	-0.120054
-0.00000086	21.8193	-0.120054
-0.00000103	21.809	-0.120054
-0.00000173	21.8011	-0.118235
-0.00000262	21.7976	-0.116416
-0.00000304	21.7996	-0.118235
-0.00000333	21.8077	-0.120054
-0.00000354	21.8154	-0.120054
-0.00000317	21.8188	-0.118235
-0.00000308	21.8196	-0.116416
-0.00000342	21.82	-0.114597
-0.00000333	21.8196	-0.112778
-0.00000325	21.8231	-0.112778
-0.00000312	21.8359	-0.114597
-0.00000218	21.8519	-0.116416
-0.00000086	21.8623	-0.120054
-0.00000001	21.8602	-0.121873
0.00000016	21.8468	-0.123692
0.00000013	21.8368	-0.123692
0.00000019	21.8353	-0.123692
0.00000008	21.8361	-0.123692
-0.00000019	21.842	-0.123692
-0.00000044	21.8545	-0.121873
-0.00000075	21.8694	-0.120054
-0.00000065	21.8799	-0.118235
0.00000059	21.8831	-0.118235
0.00000197	21.8817	-0.116416
0.00000228	21.8836	-0.114597
0.00000194	21.8951	-0.114597
0.0000017	21.9071	-0.116416
0.00000129	21.9123	-0.118235
0.00000067	21.9128	-0.118235
-0.00000024	21.9129	-0.118235
-0.00000176	21.9182	-0.118235
-0.0000032	21.9287	-0.118235
-0.00000417	21.9413	-0.116416
-0.0000046	21.9543	-0.116416
-0.00000475	21.9657	-0.116416
-0.00000508	21.975	-0.120054
-0.00000458	21.9849	-0.121873
-0.00000282	22.0003	-0.123692
-0.00000129	22.0187	-0.123692
-0.00000083	22.0319	-0.121873
-0.00000104	22.0315	-0.120054
-0.00000174	22.0179	-0.118235
-0.00000242	22.0073	-0.118235
-0.00000262	22.0076	-0.118235
-0.00000231	22.0114	-0.118235
-0.00000102	22.0165	-0.118235
0.00000041	22.0251	-0.120054
0.00000017	22.038	-0.120054
-0.00000117	22.0537	-0.121873
-0.00000298	22.0684	-0.121873
-0.00000563	22.0839	-0.121873
-0.00000785	22.101	-0.120054
-0.00000913	22.1191	-0.120054
-0.00000967	22.1427	-0.121873
-0.00000892	22.1674	-0.123692
-0.00000743	22.1875	-0.123692
-0.00000611	22.2079	-0.121873
-0.000005	22.2277	-0.120054
-0.00000347	22.243	-0.120054
-0.00000132	22.2547	-0.120054
0.00000085	22.259	-0.120054
0.0000026	22.2516	-0.120054
0.00000319	22.2399	-0.120054
0.00000225	22.2362	-0.121873
0.00000008	22.2421	-0.121873
-0.00000235	22.2521	-0.121873
-0.00000411	22.2673	-0.123692
-0.00000525	22.2896	-0.123692
-0.00000611	22.312	-0.123692
-0.00000603	22.3315	-0.121873
-0.00000448	22.352	-0.123692
-0.00000276	22.3685	-0.121873
-0.00000239	22.3764	-0.121873
-0.00000333	22.379	-0.120054
-0.00000431	22.3826	-0.120054
-0.00000417	22.3913	-0.120054
-0.00000329	22.4043	-0.120054
-0.00000275	22.4168	-0.121873
-0.00000218	22.423	-0.121873
-0.00000071	22.4249	-0.121873
0.00000086	22.4283	-0.121873
0.00000126	22.4339	-0.120054
0.00000091	22.4376	-0.120054
0.00000065	22.4429	-0.118235
-0.00000005	22.4528	-0.118235
-0.00000129	22.4667	-0.120054
-0.00000196	22.4888	-0.120054
-0.00000194	22.5108	-0.121873
-0.00000179	22.5207	-0.123692
-0.00000142	22.5221	-0.12733
-0.00000131	22.5235	-0.129149
-0.00000199	22.5298	-0.129149
-0.00000272	22.5425	-0.130968
-0.00000272	22.5582	-0.129149
-0.00000199	22.5706	-0.12733
-0.00000151	22.5816	-0.123692
-0.00000168	22.5992	-0.121873
-0.00000177	22.6147	-0.120054
-0.00000221	22.6183	-0.120054
-0.00000331	22.6193	-0.118235
-0.00000454	22.622	-0.116416
-0.00000559	22.6215	-0.116416
-0.00000549	22.6225	-0.114597
-0.00000424	22.6282	-0.112778
-0.00000307	22.6345	-0.110959
-0.00000217	22.646	-0.110959
-0.00000076	22.6641	-0.112778
0.00000101	22.6813	-0.116416
0.0000017	22.6938	-0.120054
0.00000124	22.701	-0.121873
-0.00000011	22.7062	-0.123692
-0.00000184	22.7125	-0.123692
-0.00000293	22.7189	-0.121873
-0.00000355	22.7241	-0.118235
-0.00000367	22.7304	-0.114597
-0.00000265	22.7396	-0.110959
-0.00000103	22.7497	-0.110959
-0.00000016	22.763	-0.112778
0.00000003	22.7776	-0.114597
0.00000007	22.7883	-0.118235
-0.0000003	22.7943	-0.120054
-0.00000128	22.7978	-0.120054
-0.00000225	22.8062	-0.120054
-0.00000264	22.8234	-0.118235
-0.00000229	22.8436	-0.118235
-0.00000103	22.8581	-0.118235
0.00000043	22.8662	-0.118235
0.00000081	22.8687	-0.116416
0	22.8611	-0.114597
-0.00000182	22.8499	-0.114597
-0.00000416	22.8484	-0.116416
-0.00000524	22.8505	-0.118235
-0.00000518	22.8409	-0.118235
-0.00000606	22.8229	-0.120054
-0.00000765	22.8086	-0.120054
-0.00000767	22.8014	-0.120054
-0.00000565	22.8023	-0.120054
-0.00000255	22.8131	-0.121873
0.00000034	22.8292	-0.121873
0.00000152	22.842	-0.123692
0.00000059	22.8518	-0.123692
-0.00000167	22.8627	-0.123692
-0.00000305	22.8718	-0.120054
-0.0000024	22.8843	-0.118235
-0.00000148	22.906	-0.120054
-0.00000095	22.929	-0.121873
0.00000006	22.9483	-0.121873
0.0000014	22.9683	-0.120054
0.00000233	22.9884	-0.120054
0.00000236	23.0033	-0.120054
0.00000223	23.0153	-0.118235
0.00000188	23.031	-0.116416
0.00000089	23.0454	-0.116416
0.00000037	23.0497	-0.116416
0.00000034	23.0509	-0.116416
0.0000003	23.0575	-0.114597
0.00000024	23.0683	-0.114597
-0.00000033	23.0764	-0.116416
-0.00000131	23.0785	-0.118235
-0.00000191	23.077	-0.121873
-0.00000249	23.0714	-0.121873
-0.0000033	23.0669	-0.123692
-0.0000037	23.0755	-0.125511
-0.00000409	23.0946	-0.12733
-0.00000406	23.1101	-0.12733
-0.0000028	23.1195	-0.129149
-0.00000134	23.1275	-0.129149
-0.00000094	23.139	-0.129149
-0.00000145	23.1572	-0.129149
-0.00000183	23.1746	-0.12733
-0.0000018	23.1823	-0.125511
-0.00000144	23.1818	-0.125511
-0.00000094	23.1777	-0.123692
-0.00000105	23.1698	-0.121873
-0.00000192	23.1586	-0.121873
-0.00000306	23.1543	-0.118235
-0.00000379	23.1643	-0.118235
-0.0000038	23.1781	-0.118235
-0.0000036	23.1811	-0.121873
-0.00000293	23.1743	-0.121873
-0.00000139	23.1716	-0.123692
-0.00000018	23.1747	-0.123692
0.00000036	23.1756	-0.125511
0.00000069	23.1749	-0.123692
0.00000012	23.1807	-0.121873
-0.00000138	23.1911	-0.120054
-0.00000283	23.1944	-0.120054
-0.00000334	23.1863	-0.121873
-0.00000269	23.167	-0.120054
-0.00000243	23.1404	-0.118235
-0.00000296	23.1152	-0.116416
-0.00000323	23.093	-0.116416
-0.00000343	23.0732	-0.116416
-0.00000408	23.0574	-0.118235
-0.00000507	23.0485	-0.121873
-0.00000551	23.0444	-0.123692
-0.000005	23.039	-0.12733
-0.00000433	23.0335	-0.130968
-0.00000361	23.0334	-0.132787
-0.00000315	23.0365	-0.134606
-0.00000383	23.0384	-0.136425
-0.00000496	23.0442	-0.138244
-0.00000516	23.0564	-0.140063
-0.0000043	23.0716	-0.140063
-0.00000279	23.0915	-0.140063
-0.0000013	23.1133	-0.140063
-0.00000012	23.1263	-0.140063
0.00000139	23.124	-0.140063
0.00000325	23.112	-0.141882
0.0000046	23.1053	-0.141882
0.00000517	23.1049	-0.141882
0.00000485	23.0995	-0.141882
0.0000031	23.0893	-0.143701
0.0000008	23.08	-0.143701
-0.00000098	23.0736	-0.143701
-0.00000247	23.0705	-0.14552
-0.00000407	23.0678	-0.147339
-0.00000561	23.0653	-0.149158
-0.00000634	23.0632	-0.149158
-0.00000614	23.0553	-0.150977
-0.00000568	23.0413	-0.150977
-0.00000574	23.0279	-0.152796
-0.00000562	23.0186	-0.156434
-0.00000479	23.014	-0.160072
-0.00000438	23.0123	-0.161891
-0.00000433	23.0065	-0.16371
-0.00000391	22.9925	-0.16371
-0.00000293	22.9801	-0.161891
-0.00000176	22.9779	-0.158253
-0.00000121	22.9834	-0.156434
-0.00000133	22.9916	-0.154615
-0.00000184	22.9921	-0.152796
-0.00000298	22.9814	-0.154615
-0.00000428	22.9683	-0.156434
-0.00000514	22.9531	-0.158253
-0.00000576	22.9382	-0.161891
-0.00000555	22.9345	-0.16371
-0.00000414	22.9414	-0.165529
-0.00000301	22.9521	-0.165529
-0.00000303	22.9653	-0.167348
-0.00000277	22.9732	-0.167348
-0.00000179	22.9685	-0.169167
-0.00000097	22.9613	-0.170986
-0.00000053	22.9544	-0.174624
-0.00000016	22.9421	-0.174624
0.00000064	22.9244	-0.176443
0.00000196	22.9071	-0.176443
0.00000293	22.898	-0.176443
0.00000257	22.895	-0.174624
0.00000177	22.8874	-0.174624
0.00000141	22.8711	-0.170986
0.0000006	22.8501	-0.170986
-0.00000141	22.8267	-0.172805
-0.00000421	22.803	-0.176443
-0.00000692	22.7836	-0.178262
-0.000009	22.7732	-0.180081
-0.00000969	22.773	-0.1819
-0.00000865	22.7773	-0.1819
-0.00000644	22.779	-0.1819
-0.00000437	22.7771	-0.183719
-0.00000342	22.7752	-0.183719
-0.00000296	22.7729	-0.183719
-0.0000025	22.7669	-0.185538
-0.00000216	22.7537	-0.187357
-0.00000188	22.7384	-0.187357
-0.0000019	22.7237	-0.187357
-0.00000243	22.7076	-0.189176
-0.00000396	22.6936	-0.192814
-0.00000685	22.6768	-0.194633
-0.00000915	22.6566	-0.196452
-0.00000873	22.6429	-0.198271
-0.00000659	22.6402	-0.198271
-0.00000499	22.6415	-0.20009
-0.00000446	22.6321	-0.201909
-0.00000428	22.6106	-0.203728
-0.00000471	22.588	-0.205547
-0.00000596	22.5671	-0.207366
-0.00000679	22.5436	-0.205547
-0.00000631	22.521	-0.203728
-0.00000555	22.5007	-0.203728
-0.00000512	22.4794	-0.203728
-0.00000439	22.4564	-0.203728
-0.00000333	22.4294	-0.203728
-0.00000305	22.4003	-0.205547
-0.00000401	22.3743	-0.205547
-0.00000503	22.3508	-0.207366
-0.00000499	22.3291	-0.211004
-0.00000429	22.311	-0.212823
-0.00000331	22.2936	-0.214642
-0.0000018	22.2722	-0.21828
-0.0000007	22.242	-0.220099
-0.000001	22.2037	-0.220099
-0.00000227	22.1672	-0.220099
-0.0000039	22.1377	-0.220099
-0.00000562	22.1098	-0.220099
-0.0000062	22.0813	-0.221918
-0.00000495	22.0551	-0.221918
-0.00000267	22.0319	-0.221918
-0.00000068	22.0096	-0.221918
-0.00000006	21.9864	-0.221918
-0.00000037	21.9591	-0.221918
-0.00000113	21.9271	-0.21828
-0.00000231	21.8939	-0.21828
-0.00000349	21.8641	-0.220099
-0.00000437	21.8395	-0.221918
-0.00000472	21.8173	-0.225556
-0.00000449	21.7966	-0.227375
-0.00000389	21.7777	-0.232832
-0.00000326	21.7585	-0.234651
-0.00000339	21.7354	-0.23647
-0.00000394	21.7055	-0.23647
-0.00000424	21.6719	-0.23647
-0.00000405	21.6397	-0.23647
