Rotation	Base moment [kN.m]	Axial Disp. [mm]
-0.00003575	26.5526	-0.034561
-0.00003751	26.546	-0.034561
-0.00004024	26.5422	-0.034561
-0.00004254	26.5427	-0.03638
-0.0000431	26.5454	-0.040018
-0.00004176	26.551	-0.043656
-0.00004021	26.5617	-0.047294
-0.00003977	26.5732	-0.047294
-0.00003934	26.5786	-0.045475
-0.00003732	26.5756	-0.045475
-0.00003402	26.5688	-0.045475
-0.00003087	26.5701	-0.045475
-0.00002919	26.5777	-0.045475
-0.00002928	26.5784	-0.047294
-0.00003008	26.573	-0.045475
-0.00003109	26.5698	-0.045475
-0.00003314	26.5683	-0.043656
-0.00003636	26.5632	-0.043656
-0.00003901	26.5551	-0.041837
-0.00004047	26.5512	-0.041837
-0.00004198	26.5523	-0.043656
-0.00004328	26.549	-0.045475
-0.00004387	26.5373	-0.047294
-0.00004495	26.5164	-0.049113
-0.00004598	26.4896	-0.049113
-0.00004567	26.462	-0.050932
-0.00004425	26.4295	-0.049113
-0.00004267	26.3886	-0.047294
-0.00004353	26.3387	-0.043656
-0.00004705	26.2714	-0.041837
-0.00005074	26.1778	-0.041837
-0.00005362	26.0627	-0.041837
-0.0000547	25.9419	-0.043656
-0.00005272	25.8269	-0.045475
-0.00004847	25.718	-0.045475
-0.00004461	25.612	-0.045475
-0.00004302	25.5093	-0.043656
-0.00004328	25.4071	-0.043656
-0.00004339	25.2968	-0.041837
-0.00004236	25.1742	-0.041837
-0.00004069	25.0442	-0.040018
-0.00003791	24.916	-0.038199
-0.00003501	24.7963	-0.038199
-0.0000346	24.6872	-0.03638
-0.00003688	24.5902	-0.034561
-0.00004021	24.5065	-0.03638
-0.00004221	24.4323	-0.038199
-0.00004171	24.3662	-0.038199
-0.00003995	24.3174	-0.040018
-0.00003778	24.29	-0.040018
-0.00003682	24.2759	-0.040018
-0.00003961	24.2686	-0.041837
-0.00004395	24.2659	-0.041837
-0.00004552	24.2707	-0.040018
-0.00004508	24.2852	-0.038199
-0.00004485	24.3069	-0.03638
-0.00004537	24.3309	-0.03638
-0.0000469	24.3498	-0.03638
-0.00004922	24.3629	-0.038199
-0.00005115	24.3709	-0.040018
-0.0000513	24.3728	-0.041837
-0.0000505	24.3735	-0.043656
-0.00004954	24.3758	-0.045475
-0.00004747	24.3809	-0.047294
-0.00004453	24.3865	-0.047294
-0.00004194	24.3892	-0.047294
-0.00004019	24.3922	-0.047294
-0.00003951	24.3971	-0.045475
-0.00003994	24.3975	-0.045475
-0.00004063	24.3888	-0.043656
-0.00004123	24.3813	-0.041837
-0.00004218	24.387	-0.041837
-0.00004353	24.4032	-0.043656
-0.00004488	24.4198	-0.045475
-0.00004508	24.434	-0.047294
-0.00004381	24.4492	-0.050932
-0.00004129	24.4646	-0.05457
-0.00003762	24.4777	-0.056389
-0.00003451	24.4875	-0.05457
-0.0000339	24.5006	-0.052751
-0.00003568	24.5176	-0.049113
-0.00003792	24.5271	-0.045475
-0.00003881	24.5309	-0.043656
-0.00003887	24.5357	-0.041837
-0.00003897	24.5403	-0.041837
-0.00003882	24.544	-0.043656
-0.00003914	24.5444	-0.045475
-0.00004011	24.5453	-0.047294
-0.00004067	24.5551	-0.049113
-0.00004179	24.5726	-0.049113
-0.00004346	24.5933	-0.047294
-0.00004285	24.6145	-0.045475
-0.00003981	24.63	-0.041837
-0.00003707	24.6401	-0.038199
-0.0000362	24.6481	-0.03638
-0.00003626	24.6512	-0.034561
-0.00003655	24.6489	-0.034561
-0.00003764	24.6467	-0.034561
-0.00003947	24.647	-0.034561
-0.00004201	24.6486	-0.034561
-0.00004434	24.6549	-0.03638
-0.00004558	24.6648	-0.038199
-0.00004567	24.6682	-0.040018
-0.00004501	24.6632	-0.043656
-0.00004506	24.6526	-0.043656
-0.00004526	24.6383	-0.043656
-0.00004417	24.6291	-0.045475
-0.00004218	24.6311	-0.047294
-0.00004059	24.6387	-0.049113
-0.00004078	24.6473	-0.050932
-0.00004226	24.6592	-0.052751
-0.00004275	24.6732	-0.05457
-0.00004182	24.6907	-0.056389
-0.00004136	24.7161	-0.058208
-0.00004215	24.7457	-0.058208
-0.00004328	24.7725	-0.056389
-0.00004419	24.7913	-0.05457
-0.00004544	24.8003	-0.056389
-0.00004699	24.8095	-0.056389
-0.00004735	24.8243	-0.058208
-0.00004672	24.8393	-0.060027
-0.00004642	24.8596	-0.060027
-0.00004654	24.892	-0.061846
-0.00004638	24.9304	-0.063665
-0.0000454	24.9677	-0.067303
-0.00004357	25.0053	-0.070941
-0.00004202	25.0463	-0.074579
-0.00004174	25.0913	-0.078217
-0.00004248	25.1372	-0.081855
-0.00004404	25.1804	-0.085493
-0.00004564	25.2216	-0.089131
-0.00004663	25.2663	-0.092769
-0.00004691	25.3187	-0.096407
-0.00004676	25.3777	-0.100045
-0.0000478	25.4371	-0.101864
-0.00005059	25.4916	-0.103683
-0.00005385	25.5389	-0.103683
-0.00005601	25.5812	-0.107321
-0.00005553	25.6274	-0.10914
-0.00005326	25.682	-0.112778
-0.00005076	25.7387	-0.114597
-0.00004756	25.7938	-0.116416
-0.00004354	25.8506	-0.118235
-0.00003941	25.9118	-0.123692
-0.00003656	25.9773	-0.125511
-0.00003559	26.0478	-0.12733
-0.00003522	26.121	-0.129149
-0.00003491	26.1928	-0.130968
-0.00003556	26.2605	-0.130968
-0.00003744	26.3262	-0.130968
-0.00003948	26.3918	-0.129149
-0.00004127	26.4553	-0.130968
-0.00004425	26.5178	-0.132787
-0.00004877	26.5807	-0.134606
-0.00005316	26.6444	-0.134606
-0.00005594	26.7113	-0.136425
-0.00005664	26.7758	-0.134606
-0.00005587	26.8352	-0.132787
-0.00005386	26.8958	-0.134606
-0.00005074	26.9617	-0.136425
-0.00004853	27.0366	-0.136425
-0.00004778	27.1178	-0.138244
-0.00004791	27.1977	-0.138244
-0.00004899	27.2707	-0.138244
-0.00005043	27.3326	-0.136425
-0.00005153	27.3828	-0.136425
-0.00005232	27.4228	-0.138244
-0.00005402	27.4531	-0.136425
-0.00005578	27.4717	-0.136425
-0.00005561	27.4788	-0.136425
-0.00005355	27.4742	-0.138244
-0.00005002	27.4556	-0.140063
-0.00004538	27.4268	-0.141882
-0.00004071	27.3933	-0.143701
-0.00003855	27.3554	-0.143701
-0.00004002	27.3091	-0.141882
-0.00004348	27.2588	-0.140063
-0.00004715	27.2125	-0.138244
-0.00005003	27.1707	-0.138244
-0.00005187	27.1404	-0.138244
-0.0000522	27.1261	-0.136425
-0.00005026	27.1191	-0.138244
-0.00004658	27.1165	-0.141882
-0.00004398	27.117	-0.143701
-0.00004454	27.1137	-0.14552
-0.00004691	27.1116	-0.14552
-0.00004888	27.1135	-0.14552
-0.00004983	27.1101	-0.143701
-0.00004971	27.0972	-0.141882
-0.00004825	27.0791	-0.140063
-0.00004732	27.066	-0.143701
-0.00004786	27.0594	-0.143701
-0.00004796	27.0499	-0.143701
-0.00004781	27.0362	-0.140063
-0.00004821	27.0208	-0.138244
-0.0000482	27.0028	-0.136425
-0.00004779	26.9784	-0.136425
-0.00004793	26.9424	-0.138244
-0.00004892	26.8945	-0.140063
-0.0000496	26.8399	-0.141882
-0.00004833	26.7868	-0.143701
-0.00004606	26.7435	-0.143701
-0.00004479	26.7079	-0.14552
-0.00004497	26.6681	-0.147339
-0.00004542	26.6171	-0.149158
-0.00004502	26.5645	-0.149158
-0.00004477	26.5246	-0.147339
-0.00004558	26.4954	-0.149158
-0.00004722	26.4722	-0.149158
-0.00004895	26.458	-0.150977
-0.00005017	26.4504	-0.150977
-0.00005074	26.4445	-0.150977
-0.00005078	26.4401	-0.150977
-0.00005069	26.4349	-0.149158
-0.00004976	26.4237	-0.150977
-0.00004812	26.4064	-0.152796
-0.00004794	26.3882	-0.152796
-0.00005042	26.3727	-0.154615
-0.00005343	26.3641	-0.152796
-0.00005508	26.3631	-0.152796
-0.00005644	26.3659	-0.152796
-0.00005813	26.367	-0.154615
-0.00005932	26.3667	-0.154615
-0.00005922	26.3687	-0.154615
-0.00005909	26.3711	-0.154615
-0.00005977	26.3754	-0.154615
-0.0000603	26.3807	-0.154615
-0.00006039	26.3854	-0.154615
-0.00005937	26.3916	-0.152796
-0.00005789	26.3955	-0.150977
-0.00005716	26.3877	-0.147339
-0.00005672	26.3663	-0.147339
-0.00005603	26.3447	-0.149158
-0.0000551	26.331	-0.150977
-0.00005485	26.3271	-0.152796
-0.00005579	26.335	-0.154615
-0.00005763	26.3496	-0.156434
-0.0000595	26.3632	-0.160072
-0.0000601	26.3697	-0.160072
-0.00006014	26.369	-0.158253
-0.00005942	26.3607	-0.154615
-0.00005609	26.3459	-0.152796
-0.00005156	26.3324	-0.152796
-0.00004905	26.3243	-0.154615
-0.00004864	26.3251	-0.156434
-0.0000483	26.333	-0.158253
-0.00004869	26.3323	-0.160072
-0.00004934	26.3176	-0.160072
-0.00004886	26.3044	-0.158253
-0.00004905	26.2978	-0.158253
-0.00005036	26.2815	-0.160072
-0.00005242	26.2588	-0.161891
-0.00005501	26.2554	-0.165529
-0.00005697	26.2693	-0.170986
-0.0000591	26.2809	-0.174624
-0.00006262	26.2868	-0.178262
-0.00006598	26.2921	-0.180081
-0.00006658	26.2982	-0.1819
-0.00006504	26.3018	-0.1819
-0.00006441	26.3009	-0.183719
-0.00006652	26.2974	-0.183719
-0.00006996	26.2933	-0.185538
-0.00007127	26.2948	-0.187357
-0.00006881	26.3015	-0.189176
-0.00006417	26.3007	-0.190995
-0.00006198	26.2865	-0.190995
-0.00006372	26.2713	-0.189176
-0.00006577	26.2702	-0.190995
-0.00006722	26.2798	-0.190995
-0.00006759	26.2861	-0.189176
-0.00006564	26.2848	-0.187357
-0.00006405	26.2823	-0.185538
-0.00006324	26.2807	-0.183719
-0.00006167	26.2705	-0.185538
-0.00005934	26.2453	-0.185538
-0.00005608	26.2133	-0.185538
-0.00005365	26.1845	-0.185538
-0.00005293	26.1651	-0.187357
-0.00005295	26.1573	-0.190995
-0.0000537	26.1577	-0.194633
-0.00005488	26.1639	-0.196452
-0.00005615	26.1706	-0.196452
-0.00005747	26.1735	-0.196452
-0.00005974	26.1772	-0.196452
-0.0000628	26.179	-0.194633
-0.00006534	26.1721	-0.194633
-0.00006613	26.1639	-0.196452
-0.00006452	26.1631	-0.198271
-0.00006251	26.1659	-0.20009
-0.00006071	26.1679	-0.203728
-0.00005882	26.1673	-0.205547
-0.00005946	26.1611	-0.205547
-0.00006374	26.1527	-0.203728
-0.00006885	26.1454	-0.201909
-0.00007178	26.135	-0.201909
-0.00007173	26.1186	-0.201909
-0.0000691	26.1023	-0.203728
-0.00006552	26.0907	-0.207366
-0.0000633	26.085	-0.209185
-0.00006354	26.0854	-0.211004
-0.00006518	26.089	-0.214642
-0.00006625	26.0976	-0.216461
-0.00006629	26.1105	-0.21828
-0.00006603	26.1176	-0.21828
-0.00006521	26.1132	-0.21828
-0.00006441	26.1065	-0.220099
-0.00006401	26.102	-0.220099
-0.00006284	26.0937	-0.220099
-0.00006121	26.0821	-0.221918
-0.00006047	26.0681	-0.221918
-0.00006117	26.0503	-0.223737
-0.00006263	26.0318	-0.227375
-0.00006417	26.0213	-0.229194
-0.0000656	26.0211	-0.227375
-0.00006676	26.0207	-0.227375
-0.00006741	26.0149	-0.229194
-0.00006718	26.0108	-0.229194
-0.00006575	26.0113	-0.229194
-0.00006398	26.0156	-0.227375
-0.00006252	26.0286	-0.229194
-0.0000606	26.0478	-0.232832
-0.00005907	26.0604	-0.234651
-0.00005848	26.0625	-0.23647
-0.00005743	26.0533	-0.23647
-0.00005622	26.0323	-0.234651
-0.00005635	26.0077	-0.232832
-0.00005822	25.9905	-0.231013
-0.00006088	25.9876	-0.231013
-0.00006278	25.9943	-0.234651
-0.00006379	25.9988	-0.23647
-0.00006348	25.9975	-0.238289
-0.00006184	25.9988	-0.238289
-0.00006159	25.9989	-0.238289
-0.00006307	25.9919	-0.238289
-0.00006468	25.9862	-0.238289
-0.00006571	25.9849	-0.23647
-0.00006541	25.9854	-0.23647
-0.00006473	25.978	-0.23647
-0.0000649	25.9589	-0.23647
-0.00006479	25.9442	-0.23647
-0.00006357	25.9413	-0.23647
-0.00006317	25.9372	-0.234651
-0.00006379	25.9244	-0.234651
-0.0000641	25.9067	-0.23647
-0.00006477	25.8943	-0.238289
-0.00006522	25.8944	-0.240108
-0.00006407	25.9026	-0.245565
-0.00006246	25.912	-0.249203
-0.00006255	25.924	-0.251022
-0.00006399	25.9388	-0.249203
-0.00006434	25.9474	-0.249203
-0.00006345	25.9437	-0.247384
-0.00006341	25.9312	-0.247384
-0.00006362	25.9181	-0.247384
-0.00006239	25.9099	-0.247384
-0.00006023	25.9045	-0.247384
-0.00005882	25.8967	-0.247384
-0.00005945	25.8866	-0.249203
-0.00006158	25.8773	-0.247384
-0.00006372	25.8716	-0.245565
-0.00006561	25.8702	-0.243746
-0.00006779	25.8713	-0.245565
-0.00006932	25.8776	-0.245565
-0.00006939	25.8938	-0.245565
-0.00006871	25.9142	-0.245565
-0.00006752	25.9314	-0.247384
-0.00006627	25.945	-0.249203
-0.00006508	25.947	-0.251022
-0.00006379	25.9359	-0.252841
-0.00006261	25.9223	-0.252841
-0.00006237	25.911	-0.252841
-0.00006333	25.9023	-0.252841
-0.00006384	25.8968	-0.252841
-0.00006383	25.8972	-0.252841
-0.00006402	25.9023	-0.25466
-0.00006355	25.9065	-0.25466
-0.0000631	25.908	-0.256479
-0.00006346	25.9093	-0.258298
-0.0000637	25.9122	-0.258298
-0.00006339	25.9156	-0.258298
-0.00006307	25.9175	-0.258298
-0.00006397	25.9137	-0.260117
-0.00006577	25.9117	-0.261936
-0.00006656	25.9261	-0.263755
-0.00006621	25.9546	-0.265574
-0.00006474	25.9815	-0.267393
-0.00006242	26.0043	-0.265574
-0.0000614	26.0257	-0.265574
-0.00006267	26.0409	-0.263755
-0.00006469	26.0491	-0.263755
-0.00006563	26.0552	-0.261936
-0.00006501	26.0614	-0.261936
-0.00006381	26.0638	-0.261936
-0.00006319	26.0628	-0.263755
-0.00006363	26.0596	-0.263755
-0.0000645	26.052	-0.265574
-0.00006458	26.0438	-0.265574
-0.00006413	26.0406	-0.263755
-0.00006382	26.042	-0.263755
-0.00006376	26.0479	-0.263755
-0.00006371	26.056	-0.263755
-0.00006235	26.0543	-0.261936
-0.00005969	26.0404	-0.260117
-0.00005757	26.0198	-0.261936
-0.00005715	25.9861	-0.263755
-0.00005896	25.9351	-0.269212
-0.00006299	25.8788	-0.276488
-0.00006875	25.83	-0.283764
-0.00007456	25.7924	-0.289221
-0.00007939	25.7633	-0.29104
-0.00008298	25.7414	-0.292859
-0.00008435	25.7303	-0.296497
-0.00008407	25.7266	-0.298316
-0.00008268	25.7216	-0.298316
-0.00008002	25.7133	-0.300135
-0.00007769	25.7049	-0.301954
-0.0000766	25.6951	-0.303773
-0.00007547	25.6851	-0.301954
-0.00007368	25.6834	-0.300135
-0.00007177	25.6931	-0.298316
-0.00007064	25.7033	-0.296497
-0.00007111	25.701	-0.294678
-0.00007277	25.6899	-0.294678
-0.0000749	25.6818	-0.296497
-0.00007714	25.6836	-0.298316
-0.00007826	25.698	-0.298316
-0.00007771	25.7158	-0.300135
-0.00007587	25.724	-0.301954
-0.0000736	25.7195	-0.301954
-0.00007254	25.7123	-0.303773
-0.00007267	25.7116	-0.303773
-0.00007301	25.7148	-0.303773
-0.00007369	25.7189	-0.303773
-0.00007402	25.7282	-0.301954
-0.00007298	25.7447	-0.303773
-0.00007096	25.757	-0.305592
-0.00006962	25.7595	-0.305592
-0.00007027	25.7602	-0.305592
-0.00007162	25.7634	-0.305592
-0.00007201	25.7658	-0.303773
-0.0000718	25.7633	-0.301954
-0.00007153	25.7565	-0.301954
-0.00007082	25.7478	-0.301954
-0.0000692	25.7413	-0.303773
-0.00006816	25.7374	-0.303773
-0.00006952	25.7307	-0.305592
-0.00007197	25.7213	-0.307411
-0.00007294	25.7138	-0.307411
-0.00007219	25.7069	-0.305592
-0.00007124	25.6958	-0.305592
-0.00007164	25.6843	-0.303773
-0.0000742	25.6766	-0.301954
-0.00007665	25.6667	-0.301954
-0.00007672	25.6526	-0.301954
-0.00007631	25.6375	-0.303773
-0.00007688	25.6213	-0.305592
-0.00007725	25.6032	-0.305592
-0.00007717	25.5799	-0.305592
-0.00007734	25.5479	-0.303773
-0.0000771	25.5093	-0.300135
-0.00007562	25.4649	-0.298316
-0.00007369	25.4108	-0.298316
-0.00007314	25.3451	-0.300135
-0.00007384	25.2693	-0.301954
-0.00007404	25.1845	-0.301954
-0.0000741	25.094	-0.303773
-0.00007505	25.003	-0.305592
-0.00007648	24.908	-0.307411
-0.00007774	24.8054	-0.30923
-0.00007837	24.7044	-0.312868
-0.00007873	24.6148	-0.314687
-0.00007964	24.5378	-0.316506
-0.00008068	24.4717	-0.318325
-0.00008105	24.4242	-0.318325
-0.00008085	24.3954	-0.318325
-0.00007964	24.3724	-0.316506
-0.00007772	24.3522	-0.314687
-0.00007614	24.3351	-0.311049
-0.00007553	24.3212	-0.311049
-0.00007711	24.3125	-0.312868
-0.00007917	24.3118	-0.314687
-0.00007893	24.3224	-0.318325
-0.00007747	24.339	-0.320144
-0.00007641	24.3515	-0.321963
-0.00007561	24.3582	-0.321963
-0.00007581	24.3635	-0.321963
-0.0000777	24.3659	-0.323782
-0.00007973	24.3635	-0.325601
-0.00008109	24.3591	-0.32742
-0.00008223	24.3551	-0.32742
-0.00008309	24.3531	-0.325601
-0.00008397	24.3498	-0.325601
-0.00008533	24.3443	-0.323782
-0.00008652	24.3429	-0.321963
-0.0000866	24.3477	-0.321963
-0.00008558	24.3509	-0.321963
-0.00008388	24.349	-0.323782
-0.00008223	24.3488	-0.325601
-0.00008213	24.3537	-0.32742
-0.0000839	24.3637	-0.329239
-0.0000856	24.3753	-0.331058
-0.00008597	24.3808	-0.332877
-0.00008581	24.3776	-0.334696
-0.00008611	24.3742	-0.334696
-0.00008718	24.3775	-0.332877
-0.00008779	24.386	-0.331058
-0.00008729	24.3933	-0.331058
-0.00008681	24.4005	-0.331058
-0.00008604	24.4138	-0.331058
-0.00008429	24.4287	-0.331058
-0.0000826	24.4408	-0.331058
-0.00008247	24.4488	-0.329239
-0.00008417	24.4515	-0.329239
-0.00008621	24.4591	-0.331058
-0.00008775	24.4726	-0.332877
-0.00008936	24.4806	-0.334696
-0.00009166	24.4875	-0.334696
-0.00009406	24.5038	-0.336515
-0.00009515	24.5264	-0.338334
-0.0000963	24.5497	-0.338334
-0.000098	24.5765	-0.340153
-0.0000987	24.6045	-0.340153
-0.00009859	24.6277	-0.341972
-0.00009781	24.6445	-0.343791
-0.00009639	24.6574	-0.34561
-0.00009493	24.6707	-0.347429
-0.00009381	24.6814	-0.349248
-0.00009323	24.6872	-0.351067
-0.0000937	24.6948	-0.352886
-0.00009558	24.7052	-0.356524
-0.00009753	24.7131	-0.360162
-0.00009789	24.716	-0.360162
-0.00009707	24.7115	-0.360162
-0.00009539	24.7092	-0.361981
-0.00009241	24.7186	-0.361981
-0.00009014	24.7308	-0.361981
-0.00009078	24.7395	-0.361981
-0.00009217	24.7436	-0.3638
-0.00009236	24.7428	-0.365619
-0.00009288	24.739	-0.367438
-0.0000933	24.7314	-0.369257
-0.00009286	24.7223	-0.372895
-0.00009257	24.7196	-0.374714
-0.00009229	24.7327	-0.378352
-0.00009212	24.7553	-0.38199
-0.00009312	24.7728	-0.383809
-0.00009515	24.7889	-0.385628
-0.00009666	24.8078	-0.385628
-0.00009735	24.8215	-0.385628
-0.00009809	24.8341	-0.385628
-0.00009856	24.8539	-0.387447
-0.00009807	24.8778	-0.387447
-0.00009715	24.9046	-0.387447
-0.0000964	24.9334	-0.387447
-0.00009583	24.9627	-0.389266
-0.00009522	24.9927	-0.389266
-0.00009347	25.0267	-0.387447
-0.00009106	25.0695	-0.385628
-0.00009014	25.1177	-0.387447
-0.00009064	25.1611	-0.389266
-0.00009209	25.1905	-0.394723
-0.00009478	25.2102	-0.398361
-0.00009795	25.2292	-0.398361
-0.00010019	25.2509	-0.398361
-0.00010038	25.2791	-0.40018
-0.0000992	25.3135	-0.401999
-0.00009873	25.351	-0.403818
-0.00009934	25.3847	-0.403818
-0.0001	25.4083	-0.407456
-0.00009988	25.4294	-0.409275
-0.00009841	25.4578	-0.411094
-0.00009652	25.4912	-0.412913
-0.00009492	25.5169	-0.414732
-0.00009276	25.525	-0.416551
-0.0000906	25.5156	-0.416551
-0.00008986	25.4997	-0.414732
-0.00009078	25.4891	-0.414732
-0.00009201	25.4829	-0.414732
-0.0000927	25.4776	-0.416551
-0.00009388	25.4702	-0.41837
-0.00009562	25.4583	-0.423827
-0.00009719	25.4452	-0.427465
-0.00009905	25.4318	-0.427465
-0.00010064	25.4192	-0.427465
-0.00010043	25.41	-0.427465
-0.00009831	25.4014	-0.427465
-0.00009546	25.3931	-0.429284
-0.00009368	25.3849	-0.432922
-0.0000932	25.3768	-0.434741
-0.00009279	25.3753	-0.434741
-0.00009236	25.3816	-0.43656
-0.00009256	25.386	-0.438379
-0.00009379	25.383	-0.438379
-0.00009515	25.3767	-0.440198
-0.00009563	25.3766	-0.440198
-0.00009523	25.3858	-0.442017
-0.00009456	25.3955	-0.445655
-0.00009464	25.3943	-0.447474
-0.00009471	25.376	-0.447474
-0.00009402	25.3491	-0.449293
-0.00009328	25.3283	-0.451112
-0.00009253	25.3154	-0.452931
-0.00009134	25.3032	-0.451112
-0.00009027	25.2903	-0.451112
-0.00009018	25.2753	-0.449293
