Rotation	Base moment [kN.m]	Axial Disp. [mm]
-0.00001101	24.5492	0.030923
-0.00001131	24.5381	0.032742
-0.00001272	24.5301	0.034561
-0.00001369	24.5234	0.034561
-0.00001381	24.5189	0.034561
-0.00001344	24.5185	0.034561
-0.00001252	24.5226	0.034561
-0.00001039	24.529	0.034561
-0.00000726	24.5359	0.03638
-0.0000052	24.5414	0.03638
-0.00000471	24.5493	0.038199
-0.00000478	24.5641	0.038199
-0.0000054	24.5824	0.03638
-0.00000619	24.5991	0.03638
-0.00000665	24.6127	0.034561
-0.00000678	24.6251	0.030923
-0.00000619	24.64	0.027285
-0.00000494	24.651	0.027285
-0.00000405	24.6509	0.029104
-0.00000414	24.6469	0.032742
-0.00000422	24.6464	0.034561
-0.00000444	24.6415	0.038199
-0.00000562	24.6308	0.040018
-0.00000679	24.6259	0.041837
-0.00000754	24.6263	0.043656
-0.00000747	24.6292	0.043656
-0.00000633	24.6358	0.041837
-0.00000511	24.6414	0.040018
-0.00000487	24.6409	0.040018
-0.00000587	24.6344	0.038199
-0.0000061	24.6259	0.040018
-0.00000468	24.6159	0.041837
-0.00000385	24.6021	0.043656
-0.00000425	24.5879	0.045475
-0.00000472	24.5804	0.049113
-0.000005	24.5659	0.052751
-0.00000563	24.4809	0.056389
-0.00000739	24.2796	0.060027
-0.00000945	24.0152	0.063665
-0.00001053	23.7645	0.065484
-0.00001071	23.5647	0.067303
-0.0000098	23.4294	0.067303
-0.00000751	23.3505	0.067303
-0.00000491	23.3066	0.067303
-0.00000345	23.2848	0.069122
-0.0000033	23.2851	0.069122
-0.00000385	23.3017	0.070941
-0.00000423	23.324	0.07276
-0.0000042	23.3472	0.076398
-0.00000465	23.3709	0.078217
-0.00000526	23.3956	0.080036
-0.00000484	23.4221	0.081855
-0.00000485	23.4451	0.085493
-0.00000661	23.4529	0.089131
-0.00000875	23.4448	0.092769
-0.00000987	23.4366	0.094588
-0.0000097	23.4389	0.098226
-0.00000847	23.4489	0.098226
-0.00000638	23.4703	0.100045
-0.00000384	23.5058	0.101864
-0.000002	23.5433	0.103683
-0.00000209	23.5751	0.105502
-0.00000415	23.6025	0.10914
-0.00000737	23.6272	0.112778
-0.0000104	23.6488	0.116416
-0.00001227	23.6655	0.118235
-0.00001278	23.6799	0.120054
-0.0000121	23.6979	0.121873
-0.00001099	23.7241	0.121873
-0.00000983	23.7598	0.120054
-0.00000851	23.8014	0.120054
-0.00000618	23.8486	0.120054
-0.00000307	23.9001	0.120054
-0.00000125	23.9452	0.121873
-0.00000125	23.9837	0.123692
-0.00000286	24.0233	0.12733
-0.00000545	24.0588	0.130968
-0.00000801	24.0857	0.134606
-0.00000991	24.1134	0.134606
-0.00001008	24.1409	0.134606
-0.00000988	24.152	0.134606
-0.0000119	24.151	0.132787
-0.00001532	24.1525	0.132787
-0.00001709	24.1533	0.132787
-0.00001584	24.145	0.134606
-0.00001351	24.1244	0.134606
-0.00001214	24.1012	0.136425
-0.00001108	24.0856	0.138244
-0.00000976	24.0714	0.140063
-0.0000091	24.0529	0.141882
-0.00000915	24.0351	0.143701
-0.00000875	24.0276	0.143701
-0.00000823	24.0218	0.143701
-0.00000885	24.0015	0.143701
-0.0000106	23.9724	0.143701
-0.00001232	23.9478	0.141882
-0.00001267	23.9328	0.141882
-0.00001162	23.9222	0.140063
-0.00000991	23.9085	0.140063
-0.00000863	23.8925	0.140063
-0.00000873	23.8749	0.140063
-0.0000092	23.853	0.140063
-0.00000872	23.8246	0.140063
-0.00000734	23.7929	0.140063
-0.00000631	23.7655	0.140063
-0.00000652	23.7418	0.140063
-0.0000069	23.7126	0.141882
-0.00000637	23.6752	0.141882
-0.00000521	23.6376	0.143701
-0.0000044	23.6129	0.143701
-0.0000039	23.602	0.14552
-0.00000351	23.5953	0.147339
-0.00000348	23.5883	0.149158
-0.00000383	23.5822	0.149158
-0.00000422	23.5765	0.150977
-0.0000043	23.5679	0.150977
-0.00000484	23.5579	0.149158
-0.00000633	23.5519	0.149158
-0.0000075	23.5518	0.149158
-0.00000763	23.5537	0.152796
-0.00000718	23.5491	0.156434
-0.00000588	23.5437	0.158253
-0.00000448	23.5506	0.160072
-0.00000458	23.5649	0.158253
-0.00000526	23.5786	0.156434
-0.00000512	23.5864	0.156434
-0.00000526	23.5828	0.156434
-0.00000618	23.571	0.156434
-0.00000668	23.5547	0.154615
-0.00000674	23.5319	0.154615
-0.00000682	23.505	0.154615
-0.00000694	23.4848	0.152796
-0.00000813	23.4768	0.154615
-0.00001021	23.4762	0.154615
-0.00001135	23.4766	0.152796
-0.00001101	23.4778	0.152796
-0.00000975	23.4814	0.150977
-0.00000875	23.486	0.152796
-0.00000942	23.4874	0.154615
-0.00001129	23.4744	0.156434
-0.00001281	23.4493	0.158253
-0.00001414	23.4307	0.160072
-0.00001547	23.4204	0.161891
-0.00001542	23.4106	0.161891
-0.00001299	23.3998	0.161891
-0.00000939	23.3854	0.160072
-0.00000719	23.371	0.156434
-0.00000733	23.3552	0.154615
-0.00000876	23.334	0.154615
-0.0000094	23.3174	0.156434
-0.00000862	23.311	0.156434
-0.00000788	23.3066	0.158253
-0.00000818	23.298	0.158253
-0.00000944	23.2827	0.158253
-0.00001094	23.2557	0.158253
-0.00001164	23.216	0.156434
-0.00001113	23.1704	0.156434
-0.00001049	23.1195	0.158253
-0.00001081	23.0616	0.161891
-0.00001168	23.003	0.161891
-0.00001286	22.9465	0.16371
-0.00001432	22.8926	0.161891
-0.00001538	22.8425	0.161891
-0.00001535	22.7951	0.160072
-0.00001408	22.7516	0.158253
-0.00001278	22.7121	0.158253
-0.00001268	22.6746	0.158253
-0.00001249	22.6377	0.158253
-0.00001097	22.6066	0.158253
-0.0000094	22.5906	0.158253
-0.00000874	22.5922	0.158253
-0.00000802	22.6058	0.158253
-0.00000715	22.6254	0.158253
-0.00000748	22.6478	0.158253
-0.00000887	22.6681	0.160072
-0.00000927	22.6833	0.161891
-0.00000826	22.6965	0.16371
-0.00000718	22.7058	0.16371
-0.00000717	22.7078	0.161891
-0.00000875	22.7037	0.160072
-0.00001092	22.6945	0.160072
-0.00001284	22.6828	0.160072
-0.00001457	22.6742	0.160072
-0.00001564	22.6724	0.160072
-0.00001568	22.6717	0.161891
-0.0000148	22.6678	0.16371
-0.00001349	22.6673	0.16371
-0.00001192	22.6751	0.165529
-0.00001009	22.6847	0.16371
-0.00000931	22.6863	0.16371
-0.00000978	22.6807	0.165529
-0.00000955	22.6738	0.165529
-0.00000909	22.6701	0.167348
-0.00001027	22.6703	0.167348
-0.00001237	22.673	0.167348
-0.00001349	22.6765	0.167348
-0.00001366	22.6799	0.169167
-0.00001354	22.6861	0.170986
-0.00001307	22.6929	0.172805
-0.0000135	22.685	0.172805
-0.0000146	22.6631	0.172805
-0.0000144	22.6424	0.174624
-0.00001267	22.621	0.176443
-0.0000105	22.6007	0.176443
-0.00000927	22.5931	0.176443
-0.00000944	22.5961	0.174624
-0.00001051	22.6002	0.172805
-0.00001149	22.5966	0.170986
-0.00001197	22.5868	0.169167
-0.00001208	22.5843	0.169167
-0.00001192	22.5909	0.169167
-0.00001169	22.5953	0.170986
-0.00001113	22.5969	0.170986
-0.00001071	22.5984	0.170986
-0.00001128	22.5982	0.170986
-0.00001241	22.6003	0.172805
-0.00001321	22.6089	0.172805
-0.00001329	22.6147	0.172805
-0.00001349	22.604	0.174624
