Rotation	Base moment [kN.m]	Axial Disp. [mm]
-0.00000211	-24.7901	0
-0.00000122	-24.8036	0
-0.00000016	-24.8147	0
0.00000098	-24.8227	0
0.00000199	-24.8255	0.001819
0.0000022	-24.8184	0.003638
0.00000109	-24.8027	0.003638
-0.00000099	-24.7853	0.003638
-0.00000246	-24.7698	0.003638
-0.00000214	-24.7625	0.003638
-0.00000081	-24.765	0.003638
0.00000052	-24.7723	0.003638
0.00000132	-24.7832	0.005457
0.00000131	-24.794	0.007276
0.00000093	-24.7985	0.009095
0.00000075	-24.7966	0.009095
0.00000071	-24.7918	0.007276
-0.00000042	-24.7841	0.005457
-0.000003	-24.7738	0.003638
-0.00000537	-24.7685	0.003638
-0.00000611	-24.7735	0.001819
-0.00000501	-24.7783	0.001819
-0.00000317	-24.7753	0
-0.00000139	-24.7712	-0.001819
0.00000049	-24.767	-0.003638
0.00000164	-24.759	-0.003638
0.00000127	-24.7504	-0.003638
0.00000033	-24.7476	-0.003638
-0.0000002	-24.7458	-0.003638
-0.00000076	-24.7402	-0.001819
-0.00000192	-24.736	-0.001819
-0.00000303	-24.7355	-0.001819
-0.00000416	-24.7369	-0.003638
-0.00000556	-24.7415	-0.003638
-0.00000631	-24.7468	-0.003638
-0.00000596	-24.7471	-0.001819
-0.00000465	-24.7423	-0.001819
-0.00000328	-24.7358	-0.001819
-0.00000243	-24.7318	-0.001819
-0.0000018	-24.7343	0
-0.00000158	-24.7442	0
-0.00000105	-24.7587	0.001819
0.00000013	-24.7708	0
0.00000115	-24.7773	0
0.0000025	-24.7799	0
0.00000446	-24.7779	0
0.00000651	-24.7691	0
0.00000778	-24.7561	0
0.00000705	-24.7453	0.001819
0.00000489	-24.7421	0.003638
0.00000247	-24.7456	0.003638
-0.00000009	-24.752	0.001819
-0.00000227	-24.7589	0
-0.00000347	-24.7649	-0.001819
-0.00000382	-24.7717	-0.003638
-0.00000342	-24.7778	-0.005457
-0.00000211	-24.7779	-0.007276
0.00000022	-24.7749	-0.007276
0.00000258	-24.7731	-0.005457
0.00000413	-24.7768	-0.003638
0.00000517	-24.7873	-0.003638
0.00000456	-24.795	-0.001819
0.00000226	-24.7955	-0.003638
0.0000009	-24.7898	-0.003638
0.00000122	-24.7772	-0.005457
0.00000194	-24.7655	-0.005457
0.0000025	-24.7653	-0.005457
0.00000302	-24.7757	-0.005457
0.00000328	-24.7898	-0.003638
0.00000302	-24.8012	-0.001819
0.00000213	-24.8071	0
0.00000125	-24.8115	0
0.00000174	-24.8165	-0.001819
0.00000315	-24.821	-0.001819
0.00000439	-24.82	0
0.00000478	-24.8095	0
0.00000381	-24.7935	0
0.00000295	-24.7773	-0.001819
0.000003	-24.7638	-0.001819
0.00000312	-24.7538	-0.001819
0.00000328	-24.7518	-0.003638
0.00000332	-24.7543	-0.005457
0.00000275	-24.7495	-0.007276
0.00000235	-24.7418	-0.007276
0.00000342	-24.743	-0.005457
0.00000552	-24.7553	-0.003638
0.00000719	-24.7737	-0.001819
0.00000738	-24.7876	-0.001819
0.00000581	-24.7902	0
0.00000365	-24.7864	0.001819
0.00000146	-24.7847	0
-0.00000054	-24.7843	-0.001819
-0.00000174	-24.78	-0.001819
-0.00000231	-24.7744	-0.001819
-0.00000138	-24.7689	0
0.00000148	-24.762	0
0.00000462	-24.7555	0
0.00000593	-24.7457	-0.001819
0.00000512	-24.7337	-0.003638
0.00000375	-24.7294	-0.003638
0.00000223	-24.7367	-0.003638
0.0000005	-24.7511	-0.003638
-0.00000073	-24.7645	-0.003638
-0.00000115	-24.7706	-0.003638
-0.00000106	-24.7696	-0.003638
-0.00000051	-24.7651	-0.001819
0.00000063	-24.7571	-0.001819
0.00000208	-24.7488	-0.003638
0.00000342	-24.7418	-0.003638
0.00000384	-24.7319	-0.001819
0.00000286	-24.7222	-0.001819
0.00000113	-24.7166	0
-0.00000057	-24.7163	0
-0.00000177	-24.7187	0
-0.00000203	-24.7174	0
-0.00000109	-24.7143	0.001819
0.00000123	-24.7106	0.001819
0.00000473	-24.7049	0.003638
0.00000857	-24.699	0.003638
0.0000118	-24.6893	0.001819
0.00001281	-24.6702	-0.001819
0.00001101	-24.6474	-0.007276
0.00000813	-24.629	-0.012733
0.00000513	-24.6091	-0.020009
0.00000251	-24.5802	-0.025466
0.00000077	-24.5531	-0.029104
-0.00000116	-24.5403	-0.034561
-0.00000321	-24.5346	-0.038199
-0.00000333	-24.5335	-0.040018
-0.00000096	-24.537	-0.040018
0.00000168	-24.5407	-0.03638
0.0000024	-24.5443	-0.034561
0.00000132	-24.5426	-0.032742
-0.00000002	-24.536	-0.034561
-0.00000095	-24.5323	-0.03638
-0.00000194	-24.5354	-0.03638
-0.00000296	-24.5467	-0.03638
-0.00000369	-24.5626	-0.038199
-0.00000394	-24.5732	-0.038199
-0.00000444	-24.5701	-0.040018
-0.000006	-24.5564	-0.041837
-0.00000722	-24.5413	-0.043656
-0.00000656	-24.5296	-0.045475
-0.00000503	-24.5214	-0.043656
-0.00000386	-24.5192	-0.043656
-0.0000028	-24.5205	-0.045475
-0.00000185	-24.5167	-0.049113
-0.00000096	-24.5061	-0.050932
0	-24.4957	-0.05457
-0.00000015	-24.4896	-0.058208
-0.00000121	-24.4896	-0.060027
-0.00000146	-24.4904	-0.058208
-0.00000094	-24.4839	-0.058208
-0.00000034	-24.4793	-0.056389
0.00000005	-24.486	-0.05457
0.00000003	-24.4978	-0.050932
-0.00000118	-24.5056	-0.050932
-0.00000342	-24.5077	-0.050932
-0.00000485	-24.5066	-0.052751
-0.00000577	-24.5045	-0.052751
-0.00000641	-24.4999	-0.05457
-0.00000585	-24.4921	-0.05457
-0.00000494	-24.486	-0.05457
-0.0000043	-24.4815	-0.056389
-0.00000369	-24.4739	-0.056389
-0.00000347	-24.4666	-0.05457
-0.00000386	-24.4607	-0.052751
-0.00000437	-24.452	-0.049113
-0.00000457	-24.4412	-0.049113
-0.00000506	-24.429	-0.049113
-0.00000574	-24.4177	-0.049113
-0.00000592	-24.4128	-0.049113
-0.00000576	-24.412	-0.049113
-0.00000487	-24.4112	-0.049113
-0.00000309	-24.4106	-0.050932
-0.00000186	-24.41	-0.050932
-0.00000181	-24.4119	-0.050932
-0.00000176	-24.4124	-0.052751
-0.00000158	-24.4054	-0.052751
-0.00000181	-24.391	-0.05457
-0.00000229	-24.3705	-0.05457
-0.00000224	-24.3505	-0.05457
-0.00000132	-24.3342	-0.05457
0.00000018	-24.3173	-0.05457
0.00000165	-24.3002	-0.052751
0.00000185	-24.2886	-0.050932
0.00000125	-24.2821	-0.049113
0.00000146	-24.2745	-0.052751
0.00000166	-24.2697	-0.05457
0.00000094	-24.2695	-0.058208
-0.00000047	-24.2647	-0.061846
-0.00000286	-24.2562	-0.063665
-0.00000538	-24.2494	-0.069122
-0.00000585	-24.2419	-0.074579
-0.00000407	-24.2302	-0.078217
-0.00000239	-24.2117	-0.081855
-0.00000177	-24.1907	-0.081855
-0.00000186	-24.1811	-0.083674
-0.00000319	-24.184	-0.083674
-0.00000478	-24.1859	-0.083674
-0.00000529	-24.1848	-0.081855
-0.00000536	-24.1843	-0.081855
-0.00000539	-24.1842	-0.081855
-0.00000508	-24.1822	-0.083674
-0.00000482	-24.1751	-0.083674
-0.00000539	-24.1664	-0.081855
-0.00000639	-24.1582	-0.080036
-0.00000688	-24.1469	-0.080036
-0.00000696	-24.1381	-0.080036
-0.00000677	-24.137	-0.080036
-0.00000596	-24.133	-0.078217
-0.00000491	-24.1226	-0.078217
-0.00000473	-24.1177	-0.076398
-0.00000542	-24.117	-0.076398
-0.00000619	-24.1118	-0.074579
-0.00000664	-24.1099	-0.074579
-0.00000643	-24.1196	-0.076398
-0.00000536	-24.1318	-0.080036
-0.00000411	-24.1388	-0.081855
-0.00000382	-24.1439	-0.085493
-0.00000443	-24.1489	-0.087312
-0.00000573	-24.1534	-0.09095
-0.00000745	-24.1576	-0.094588
-0.0000089	-24.159	-0.096407
-0.00000961	-24.1541	-0.098226
-0.0000086	-24.1439	-0.096407
-0.00000633	-24.1343	-0.096407
-0.00000465	-24.1332	-0.096407
-0.00000372	-24.139	-0.096407
-0.00000339	-24.1405	-0.098226
-0.00000402	-24.135	-0.101864
-0.00000518	-24.1294	-0.107321
-0.00000626	-24.1336	-0.112778
-0.00000622	-24.1506	-0.114597
-0.00000492	-24.1668	-0.116416
-0.00000451	-24.1719	-0.116416
-0.00000608	-24.1686	-0.118235
-0.00000808	-24.161	-0.120054
-0.00000904	-24.1566	-0.120054
-0.00000906	-24.159	-0.121873
-0.00000914	-24.1647	-0.125511
-0.0000096	-24.1688	-0.12733
-0.00001054	-24.1664	-0.129149
-0.00001146	-24.1657	-0.130968
-0.00001092	-24.175	-0.134606
-0.00000962	-24.1907	-0.136425
-0.00000877	-24.2071	-0.140063
-0.00000802	-24.2183	-0.140063
-0.00000765	-24.2273	-0.141882
-0.00000742	-24.2387	-0.141882
-0.00000586	-24.2466	-0.141882
-0.00000371	-24.2531	-0.143701
-0.00000286	-24.2635	-0.14552
-0.0000032	-24.2748	-0.149158
-0.00000414	-24.2864	-0.150977
-0.00000562	-24.2965	-0.154615
-0.00000664	-24.3041	-0.158253
-0.00000744	-24.3141	-0.161891
-0.0000091	-24.3262	-0.165529
-0.00001073	-24.34	-0.169167
-0.00001171	-24.3578	-0.169167
-0.00001263	-24.3767	-0.170986
-0.0000139	-24.3897	-0.172805
-0.00001542	-24.395	-0.172805
-0.00001652	-24.3959	-0.172805
-0.00001645	-24.3946	-0.174624
-0.00001605	-24.3923	-0.176443
-0.00001646	-24.3922	-0.178262
-0.00001714	-24.3959	-0.178262
-0.00001733	-24.3986	-0.180081
-0.00001644	-24.3997	-0.180081
-0.00001407	-24.4014	-0.180081
-0.00001127	-24.4021	-0.180081
-0.00000969	-24.4044	-0.178262
-0.00000949	-24.4101	-0.178262
-0.00000994	-24.4149	-0.178262
-0.00001028	-24.4139	-0.176443
-0.00000956	-24.409	-0.174624
-0.00000819	-24.4048	-0.170986
-0.00000743	-24.4004	-0.170986
-0.00000787	-24.3955	-0.170986
-0.00000958	-24.3956	-0.172805
-0.00001182	-24.4088	-0.172805
-0.00001345	-24.4355	-0.174624
-0.00001465	-24.4662	-0.176443
-0.00001508	-24.489	-0.178262
-0.00001341	-24.5001	-0.178262
-0.0000109	-24.5011	-0.178262
-0.00000938	-24.495	-0.178262
-0.00000823	-24.4908	-0.178262
-0.00000721	-24.493	-0.180081
-0.00000648	-24.4976	-0.1819
-0.00000549	-24.5025	-0.183719
-0.00000473	-24.5074	-0.187357
-0.00000523	-24.5157	-0.192814
-0.00000704	-24.5319	-0.196452
-0.00000902	-24.5529	-0.198271
-0.00001029	-24.5673	-0.198271
-0.00001107	-24.5675	-0.198271
-0.00001142	-24.5612	-0.198271
-0.00001144	-24.5584	-0.198271
-0.00001203	-24.5647	-0.196452
-0.00001321	-24.5764	-0.194633
-0.00001417	-24.5841	-0.194633
-0.00001434	-24.5829	-0.196452
-0.00001392	-24.5731	-0.196452
-0.00001332	-24.5647	-0.198271
-0.00001276	-24.5662	-0.20009
-0.00001241	-24.5735	-0.201909
-0.00001246	-24.5814	-0.201909
-0.00001311	-24.5867	-0.201909
-0.00001375	-24.5883	-0.201909
-0.00001355	-24.5898	-0.20009
-0.00001258	-24.5925	-0.20009
-0.00001205	-24.5949	-0.20009
-0.00001258	-24.5968	-0.198271
-0.00001274	-24.5999	-0.196452
-0.00001196	-24.6075	-0.194633
-0.00001166	-24.6148	-0.194633
-0.00001224	-24.6158	-0.196452
-0.00001258	-24.616	-0.198271
-0.0000124	-24.6171	-0.20009
-0.0000132	-24.6174	-0.203728
-0.00001517	-24.6179	-0.205547
-0.00001709	-24.6237	-0.209185
-0.00001811	-24.6383	-0.211004
-0.00001771	-24.6573	-0.212823
-0.00001641	-24.6779	-0.214642
-0.00001508	-24.6994	-0.216461
-0.00001409	-24.7181	-0.220099
-0.00001403	-24.7336	-0.220099
-0.00001461	-24.7508	-0.220099
-0.00001418	-24.7658	-0.220099
-0.00001265	-24.7708	-0.220099
-0.00001184	-24.7706	-0.220099
-0.0000121	-24.7702	-0.220099
-0.00001281	-24.7729	-0.220099
-0.0000141	-24.7802	-0.221918
-0.00001577	-24.7911	-0.223737
-0.00001757	-24.8034	-0.223737
-0.00001895	-24.8127	-0.225556
-0.00001898	-24.8197	-0.227375
-0.00001806	-24.8316	-0.229194
-0.0000167	-24.85	-0.229194
-0.00001486	-24.8644	-0.229194
-0.00001324	-24.8681	-0.227375
-0.00001252	-24.8643	-0.229194
-0.00001315	-24.8647	-0.232832
-0.00001478	-24.8778	-0.238289
-0.00001661	-24.8987	-0.243746
-0.00001831	-24.925	-0.251022
-0.00001965	-24.957	-0.256479
-0.00002081	-24.9878	-0.260117
-0.00002176	-25.0077	-0.261936
-0.00002157	-25.0121	-0.263755
-0.00002009	-25.0081	-0.265574
-0.00001828	-25.0001	-0.265574
-0.00001665	-24.9869	-0.263755
-0.00001556	-24.9716	-0.261936
-0.00001518	-24.9531	-0.261936
-0.00001503	-24.9308	-0.261936
-0.00001501	-24.9108	-0.261936
-0.00001526	-24.8898	-0.263755
-0.00001593	-24.8685	-0.263755
-0.00001704	-24.8614	-0.263755
-0.00001806	-24.8706	-0.263755
-0.00001886	-24.886	-0.265574
-0.00001949	-24.8988	-0.263755
-0.00002015	-24.909	-0.263755
-0.00002114	-24.9193	-0.263755
-0.00002193	-24.9235	-0.265574
-0.0000218	-24.9194	-0.265574
-0.00002091	-24.9091	-0.265574
-0.00002023	-24.8931	-0.265574
-0.00002007	-24.8796	-0.265574
-0.00002036	-24.8749	-0.265574
-0.00002055	-24.8749	-0.265574
-0.00002027	-24.8755	-0.265574
-0.00002043	-24.8761	-0.265574
-0.00002089	-24.8809	-0.263755
-0.00002074	-24.8933	-0.263755
-0.00002023	-24.9103	-0.263755
-0.00001978	-24.9287	-0.267393
-0.00001964	-24.9476	-0.271031
-0.00002007	-24.96	-0.27285
-0.0000208	-24.9615	-0.274669
-0.00002162	-24.9557	-0.276488
-0.00002261	-24.9475	-0.278307
-0.00002338	-24.9412	-0.278307
-0.00002355	-24.94	-0.278307
-0.00002335	-24.9445	-0.278307
-0.00002348	-24.9514	-0.278307
-0.00002375	-24.9592	-0.278307
-0.0000238	-24.9633	-0.280126
-0.00002341	-24.9587	-0.281945
-0.00002186	-24.9473	-0.281945
-0.00002041	-24.9351	-0.281945
-0.00002079	-24.9309	-0.281945
-0.00002243	-24.9363	-0.281945
-0.00002399	-24.9432	-0.281945
-0.00002429	-24.9439	-0.281945
-0.00002304	-24.9374	-0.281945
-0.00002211	-24.9312	-0.281945
-0.00002269	-24.9323	-0.281945
-0.00002318	-24.9409	-0.281945
-0.00002285	-24.9547	-0.283764
-0.00002226	-24.9684	-0.287402
-0.00002175	-24.9774	-0.289221
-0.00002146	-24.9812	-0.29104
-0.00002138	-24.9758	-0.29104
-0.00002127	-24.9586	-0.29104
-0.00002053	-24.9315	-0.294678
-0.00001905	-24.8984	-0.296497
-0.00001719	-24.8624	-0.296497
-0.00001547	-24.8182	-0.296497
-0.00001478	-24.763	-0.296497
-0.00001626	-24.7007	-0.298316
-0.0000187	-24.6313	-0.300135
-0.00002034	-24.5547	-0.301954
-0.00002112	-24.4785	-0.303773
-0.00002068	-24.4075	-0.305592
-0.00001942	-24.3384	-0.305592
-0.00001879	-24.2802	-0.307411
-0.00001869	-24.2483	-0.305592
-0.0000182	-24.24	-0.307411
-0.00001666	-24.2428	-0.30923
-0.00001377	-24.2523	-0.30923
-0.00001149	-24.2714	-0.30923
-0.00001105	-24.2989	-0.30923
-0.00001181	-24.3312	-0.30923
-0.00001359	-24.3706	-0.307411
-0.0000154	-24.425	-0.305592
-0.0000163	-24.4942	-0.303773
-0.0000165	-24.5673	-0.301954
-0.00001665	-24.6369	-0.301954
-0.00001696	-24.6992	-0.301954
-0.00001726	-24.7484	-0.301954
-0.00001721	-24.7769	-0.303773
-0.00001637	-24.7849	-0.303773
-0.00001545	-24.7883	-0.301954
-0.00001545	-24.7957	-0.301954
-0.00001591	-24.8027	-0.300135
-0.00001669	-24.8099	-0.300135
-0.00001787	-24.8133	-0.300135
-0.00001847	-24.8061	-0.301954
-0.00001874	-24.7922	-0.303773
-0.00001912	-24.7782	-0.305592
-0.0000193	-24.7641	-0.307411
-0.00001908	-24.7525	-0.307411
-0.00001789	-24.7501	-0.305592
-0.00001662	-24.753	-0.305592
-0.00001605	-24.7517	-0.305592
-0.00001524	-24.7479	-0.303773
-0.0000147	-24.7495	-0.301954
-0.00001567	-24.7545	-0.303773
-0.00001767	-24.7604	-0.303773
-0.00001939	-24.7666	-0.305592
-0.00002011	-24.7665	-0.307411
-0.00002037	-24.7555	-0.30923
-0.00002043	-24.7376	-0.314687
-0.00001938	-24.7203	-0.318325
-0.00001821	-24.7067	-0.323782
-0.00001868	-24.693	-0.325601
-0.0000206	-24.6758	-0.329239
-0.00002273	-24.655	-0.331058
-0.00002344	-24.6311	-0.331058
-0.00002203	-24.6079	-0.331058
-0.00001951	-24.5922	-0.332877
-0.00001771	-24.5833	-0.334696
-0.0000169	-24.5723	-0.334696
-0.00001619	-24.5526	-0.336515
-0.00001575	-24.5303	-0.338334
-0.00001565	-24.5122	-0.340153
-0.00001554	-24.4994	-0.341972
-0.00001584	-24.4943	-0.343791
-0.00001721	-24.4948	-0.34561
-0.00001915	-24.4972	-0.347429
-0.00002082	-24.5076	-0.349248
-0.00002202	-24.5274	-0.349248
-0.00002268	-24.5492	-0.351067
-0.0000221	-24.569	-0.351067
-0.00002042	-24.5855	-0.352886
-0.00001909	-24.5957	-0.352886
-0.00001906	-24.599	-0.352886
-0.00002029	-24.6036	-0.354705
-0.00002183	-24.6182	-0.358343
-0.00002314	-24.6414	-0.360162
-0.00002399	-24.6676	-0.361981
-0.00002371	-24.6867	-0.360162
-0.0000226	-24.6914	-0.361981
-0.00002184	-24.6843	-0.361981
-0.00002186	-24.6736	-0.361981
-0.00002201	-24.6741	-0.361981
-0.00002195	-24.6923	-0.361981
-0.00002194	-24.7162	-0.361981
-0.00002176	-24.7352	-0.361981
-0.00002157	-24.7484	-0.365619
-0.00002212	-24.76	-0.367438
-0.00002362	-24.7718	-0.369257
-0.00002535	-24.7822	-0.369257
-0.00002571	-24.7924	-0.371076
-0.00002408	-24.8046	-0.372895
-0.0000218	-24.8162	-0.376533
-0.00002051	-24.8253	-0.38199
-0.00002062	-24.8332	-0.385628
-0.00002123	-24.8345	-0.387447
-0.00002189	-24.8272	-0.387447
-0.00002276	-24.8184	-0.389266
-0.00002328	-24.8108	-0.389266
-0.0000237	-24.8056	-0.389266
-0.00002495	-24.8068	-0.389266
-0.0000266	-24.8173	-0.387447
-0.00002736	-24.836	-0.387447
-0.00002729	-24.8588	-0.389266
-0.00002705	-24.8756	-0.391085
-0.00002625	-24.8772	-0.394723
-0.00002527	-24.8749	-0.396542
-0.00002521	-24.8786	-0.398361
-0.00002559	-24.878	-0.398361
-0.00002514	-24.8706	-0.398361
-0.00002332	-24.8626	-0.40018
-0.00002063	-24.8605	-0.401999
-0.00001833	-24.8653	-0.403818
-0.00001724	-24.8713	-0.403818
-0.00001668	-24.8733	-0.405637
-0.00001604	-24.8685	-0.407456
-0.00001605	-24.8609	-0.409275
-0.00001743	-24.8526	-0.412913
-0.00002021	-24.8449	-0.414732
-0.00002405	-24.8411	-0.416551
-0.00002791	-24.8409	-0.41837
-0.00003083	-24.8433	-0.420189
-0.0000322	-24.8459	-0.422008
-0.00003192	-24.8462	-0.422008
-0.00003077	-24.8451	-0.423827
-0.00002955	-24.8465	-0.425646
-0.00002842	-24.8475	-0.427465
-0.00002673	-24.8451	-0.427465
-0.000024	-24.8454	-0.425646
-0.00002135	-24.8523	-0.425646
-0.00002056	-24.8609	-0.423827
-0.00002164	-24.8644	-0.423827
-0.00002335	-24.864	-0.427465
-0.00002571	-24.8664	-0.429284
-0.00002849	-24.876	-0.432922
-0.00003028	-24.8845	-0.434741
-0.00003056	-24.8874	-0.43656
-0.00002954	-24.8931	-0.438379
-0.00002783	-24.9017	-0.438379
-0.00002669	-24.9101	-0.438379
-0.00002723	-24.9186	-0.438379
-0.00002956	-24.9303	-0.440198
-0.00003181	-24.9455	-0.442017
-0.00003234	-24.9583	-0.445655
-0.0000324	-24.9719	-0.449293
-0.0000326	-24.9854	-0.452931
-0.00003236	-24.9905	-0.456569
-0.00003206	-24.9898	-0.458388
-0.00003164	-24.988	-0.462026
-0.00003051	-24.9825	-0.463845
-0.00002896	-24.9726	-0.463845
-0.00002816	-24.9621	-0.463845
-0.00002801	-24.9546	-0.462026
-0.00002785	-24.9555	-0.462026
-0.00002776	-24.9694	-0.462026
-0.0000276	-24.9913	-0.462026
-0.00002694	-25.0071	-0.463845
-0.00002569	-25.0101	-0.465664
-0.00002473	-25.0038	-0.463845
-0.00002468	-24.9909	-0.463845
-0.00002546	-24.9789	-0.463845
-0.00002676	-24.9759	-0.463845
-0.00002772	-24.9782	-0.463845
-0.00002814	-24.9809	-0.465664
-0.0000288	-24.9876	-0.465664
-0.00002951	-24.9935	-0.463845
-0.00002964	-24.9899	-0.463845
-0.00002938	-24.9858	-0.462026
-0.00002885	-24.9903	-0.463845
-0.00002838	-24.9977	-0.463845
-0.00002849	-25.0006	-0.463845
-0.00002894	-24.9999	-0.462026
-0.00002965	-25	-0.462026
-0.00003045	-24.9968	-0.462026
-0.00003054	-24.9849	-0.463845
-0.00002955	-24.9713	-0.465664
-0.00002763	-24.9625	-0.465664
-0.00002539	-24.9549	-0.467483
-0.00002394	-24.947	-0.469302
-0.00002352	-24.9445	-0.469302
-0.00002349	-24.9472	-0.469302
-0.0000235	-24.9513	-0.471121
-0.00002427	-24.963	-0.469302
-0.00002673	-24.9842	-0.469302
-0.00003012	-25.0068	-0.467483
-0.00003259	-25.0232	-0.469302
-0.00003379	-25.0278	-0.471121
