Rotation	Base moment [kN.m]	Axial Disp. [mm]
-0.00000472	24.0361	0.003638
-0.00000474	24.0224	0.003638
-0.00000477	24.0067	0.001819
-0.00000492	23.9895	0
-0.00000509	23.9773	-0.001819
-0.00000507	23.9683	-0.003638
-0.00000515	23.9565	-0.005457
-0.00000519	23.9394	-0.007276
-0.00000496	23.918	-0.009095
-0.0000048	23.8969	-0.010914
-0.00000497	23.8774	-0.012733
-0.00000519	23.8594	-0.014552
-0.00000515	23.8439	-0.016371
-0.00000503	23.8313	-0.016371
-0.00000498	23.8182	-0.014552
-0.00000496	23.8	-0.014552
-0.00000538	23.7786	-0.014552
-0.0000065	23.7591	-0.014552
-0.00000804	23.7424	-0.014552
-0.00000956	23.7278	-0.014552
-0.00001051	23.7159	-0.012733
-0.00001064	23.7032	-0.012733
-0.00001034	23.6865	-0.010914
-0.00000988	23.6699	-0.010914
-0.00000931	23.6571	-0.010914
-0.00000876	23.6455	-0.010914
-0.00000816	23.6334	-0.012733
-0.00000737	23.6196	-0.012733
-0.00000687	23.6022	-0.014552
-0.00000723	23.5852	-0.016371
-0.0000081	23.5719	-0.016371
-0.0000088	23.5599	-0.01819
-0.00000927	23.5487	-0.01819
-0.00000981	23.5411	-0.01819
-0.0000104	23.5363	-0.01819
-0.00001067	23.5315	-0.01819
-0.00001078	23.5249	-0.020009
-0.00001101	23.5166	-0.021828
-0.00001142	23.5067	-0.023647
-0.0000118	23.4931	-0.023647
-0.00001179	23.4758	-0.025466
-0.00001106	23.4578	-0.025466
-0.00000973	23.441	-0.027285
-0.00000869	23.4274	-0.027285
-0.00000828	23.418	-0.029104
-0.0000081	23.4101	-0.029104
-0.00000784	23.4003	-0.030923
-0.00000759	23.3887	-0.029104
-0.00000775	23.3742	-0.029104
-0.0000083	23.3569	-0.027285
-0.0000088	23.3415	-0.027285
-0.00000896	23.3286	-0.027285
-0.00000898	23.3137	-0.029104
-0.00000919	23.2989	-0.029104
-0.00000936	23.2889	-0.029104
-0.00000922	23.2818	-0.029104
-0.00000893	23.2738	-0.029104
-0.00000878	23.2646	-0.029104
-0.00000875	23.2532	-0.029104
-0.00000854	23.2389	-0.029104
-0.00000822	23.2262	-0.030923
-0.0000082	23.2178	-0.030923
-0.00000883	23.2114	-0.030923
-0.00001034	23.2048	-0.030923
-0.00001237	23.196	-0.032742
-0.00001422	23.1865	-0.034561
-0.00001545	23.1787	-0.03638
-0.00001585	23.1716	-0.038199
-0.00001524	23.1645	-0.040018
-0.00001383	23.158	-0.040018
-0.00001238	23.1511	-0.041837
-0.0000113	23.1422	-0.041837
-0.00001059	23.1306	-0.041837
-0.00001039	23.1172	-0.041837
-0.00001064	23.1042	-0.040018
-0.00001096	23.0936	-0.040018
-0.00001115	23.0845	-0.041837
-0.00001096	23.0759	-0.041837
-0.00001038	23.0696	-0.041837
-0.00001024	23.0652	-0.043656
-0.0000109	23.061	-0.043656
-0.00001196	23.0555	-0.045475
-0.00001335	23.0472	-0.047294
-0.00001476	23.0399	-0.049113
-0.00001546	23.0339	-0.050932
-0.00001539	23.0271	-0.052751
-0.00001544	23.021	-0.05457
-0.00001582	23.0146	-0.05457
-0.00001597	23.0063	-0.05457
-0.00001566	22.9975	-0.05457
-0.00001497	22.9881	-0.05457
-0.00001432	22.9791	-0.05457
-0.00001393	22.9732	-0.056389
-0.00001375	22.9708	-0.056389
-0.00001373	22.9684	-0.056389
-0.00001403	22.963	-0.056389
-0.0000146	22.9563	-0.056389
-0.00001527	22.9506	-0.058208
-0.00001591	22.9446	-0.058208
-0.00001621	22.9391	-0.058208
-0.00001634	22.9353	-0.058208
-0.00001657	22.9315	-0.058208
-0.00001673	22.9271	-0.058208
-0.00001693	22.9226	-0.058208
-0.00001692	22.9198	-0.060027
-0.0000162	22.9176	-0.061846
-0.0000152	22.9125	-0.063665
-0.00001452	22.9081	-0.065484
-0.00001385	22.9059	-0.067303
-0.00001296	22.8998	-0.069122
-0.0000126	22.889	-0.069122
-0.00001338	22.8757	-0.069122
-0.00001437	22.86	-0.069122
-0.00001444	22.8443	-0.069122
-0.00001379	22.8329	-0.070941
-0.00001302	22.826	-0.070941
-0.00001263	22.8204	-0.070941
-0.00001285	22.8171	-0.070941
-0.00001316	22.8157	-0.070941
-0.00001281	22.814	-0.07276
-0.000012	22.8146	-0.07276
-0.00001153	22.8176	-0.074579
-0.00001131	22.8193	-0.074579
-0.00001135	22.8166	-0.074579
-0.00001201	22.808	-0.074579
-0.00001334	22.7982	-0.074579
-0.00001495	22.7925	-0.076398
-0.00001639	22.7878	-0.078217
-0.0000172	22.7803	-0.080036
-0.00001719	22.7716	-0.081855
-0.00001665	22.7639	-0.083674
-0.00001607	22.7571	-0.083674
-0.00001521	22.7495	-0.085493
-0.00001381	22.7396	-0.085493
-0.00001256	22.7308	-0.087312
-0.00001158	22.726	-0.087312
-0.00001079	22.7213	-0.087312
-0.00001042	22.7104	-0.087312
-0.00001074	22.6975	-0.087312
-0.00001176	22.6912	-0.089131
-0.00001265	22.6881	-0.089131
-0.00001306	22.6829	-0.09095
-0.0000135	22.6756	-0.094588
-0.00001409	22.6661	-0.094588
-0.0000145	22.6553	-0.094588
-0.00001427	22.6463	-0.094588
-0.0000135	22.6418	-0.094588
-0.000013	22.6424	-0.096407
-0.00001363	22.6439	-0.096407
-0.00001524	22.6431	-0.098226
-0.00001648	22.6418	-0.098226
-0.00001703	22.6404	-0.098226
-0.00001734	22.6394	-0.100045
-0.00001765	22.6375	-0.100045
-0.00001813	22.6344	-0.101864
-0.00001818	22.6296	-0.103683
-0.00001768	22.6216	-0.105502
-0.00001714	22.6121	-0.107321
-0.00001662	22.6019	-0.107321
-0.00001654	22.5903	-0.10914
-0.00001714	22.5798	-0.10914
-0.0000177	22.5729	-0.110959
-0.00001766	22.5694	-0.114597
-0.00001693	22.568	-0.116416
-0.00001573	22.5676	-0.118235
-0.00001455	22.5683	-0.120054
-0.00001364	22.5674	-0.121873
-0.00001296	22.5609	-0.123692
-0.00001242	22.5493	-0.123692
-0.00001192	22.5375	-0.125511
-0.00001169	22.5309	-0.125511
-0.000012	22.5273	-0.12733
-0.00001272	22.5225	-0.12733
-0.00001357	22.5163	-0.129149
-0.00001429	22.5084	-0.130968
-0.00001505	22.5001	-0.130968
-0.00001594	22.4961	-0.130968
-0.00001663	22.4976	-0.132787
-0.00001678	22.5016	-0.134606
-0.00001641	22.5081	-0.136425
-0.00001609	22.518	-0.138244
-0.00001604	22.5257	-0.138244
-0.00001612	22.5275	-0.140063
-0.00001654	22.5261	-0.140063
-0.00001673	22.5232	-0.140063
-0.0000162	22.5174	-0.141882
-0.0000156	22.5088	-0.141882
-0.00001553	22.497	-0.143701
-0.00001578	22.4809	-0.143701
-0.00001596	22.4631	-0.143701
-0.00001615	22.4459	-0.14552
-0.00001662	22.4295	-0.147339
-0.00001736	22.4168	-0.147339
-0.00001786	22.4093	-0.147339
-0.00001782	22.4055	-0.149158
-0.00001758	22.4051	-0.149158
-0.00001771	22.4046	-0.150977
-0.0000185	22.4008	-0.150977
-0.00001954	22.3963	-0.150977
-0.00002019	22.3938	-0.150977
-0.00002041	22.3928	-0.154615
-0.00002066	22.3924	-0.156434
-0.00002112	22.3924	-0.158253
-0.00002162	22.3915	-0.161891
-0.00002201	22.3883	-0.165529
-0.00002205	22.3828	-0.167348
-0.00002157	22.3767	-0.170986
-0.00002062	22.3728	-0.172805
-0.00001931	22.3729	-0.174624
-0.00001779	22.3735	-0.176443
-0.0000164	22.3724	-0.178262
-0.00001544	22.3704	-0.178262
-0.00001504	22.3672	-0.178262
-0.00001495	22.3635	-0.178262
-0.00001491	22.3591	-0.178262
-0.00001499	22.3517	-0.180081
-0.00001501	22.3424	-0.1819
-0.0000148	22.3356	-0.183719
-0.00001484	22.3326	-0.185538
-0.00001537	22.3325	-0.185538
-0.00001583	22.3337	-0.187357
-0.00001614	22.3349	-0.187357
-0.00001646	22.3354	-0.187357
-0.00001642	22.3335	-0.187357
-0.00001612	22.3277	-0.189176
-0.00001566	22.3205	-0.189176
-0.000015	22.3171	-0.189176
-0.00001432	22.3174	-0.189176
-0.00001361	22.3158	-0.190995
-0.00001353	22.3092	-0.190995
-0.00001443	22.3013	-0.189176
-0.00001559	22.2962	-0.190995
-0.00001663	22.2926	-0.192814
-0.00001753	22.2873	-0.194633
-0.00001817	22.2814	-0.196452
-0.00001834	22.2778	-0.198271
-0.00001804	22.2773	-0.20009
-0.00001761	22.2796	-0.20009
-0.00001707	22.2856	-0.201909
-0.00001669	22.2943	-0.201909
-0.0000165	22.3017	-0.203728
-0.00001606	22.3033	-0.203728
-0.0000154	22.2996	-0.203728
-0.00001492	22.291	-0.203728
-0.00001469	22.2773	-0.205547
-0.00001434	22.264	-0.205547
-0.00001394	22.2534	-0.205547
-0.00001404	22.2446	-0.205547
-0.00001449	22.2405	-0.205547
-0.00001483	22.2412	-0.207366
-0.00001535	22.242	-0.207366
-0.00001618	22.2412	-0.207366
-0.0000169	22.2377	-0.209185
-0.00001759	22.2297	-0.209185
-0.00001814	22.2196	-0.209185
-0.00001823	22.2114	-0.209185
-0.00001818	22.2045	-0.209185
-0.00001818	22.1991	-0.209185
-0.00001785	22.1978	-0.211004
-0.00001713	22.1992	-0.211004
-0.00001638	22.1996	-0.212823
-0.00001562	22.1967	-0.214642
-0.00001446	22.1925	-0.214642
-0.00001286	22.1891	-0.216461
-0.00001177	22.1873	-0.216461
-0.00001165	22.1863	-0.216461
-0.00001198	22.1825	-0.216461
-0.00001215	22.1749	-0.21828
-0.00001188	22.1684	-0.21828
-0.00001177	22.1676	-0.220099
-0.00001222	22.1694	-0.220099
-0.00001279	22.17	-0.220099
-0.00001326	22.1705	-0.220099
-0.00001384	22.173	-0.220099
-0.00001472	22.1738	-0.21828
-0.00001595	22.1704	-0.21828
-0.00001708	22.1675	-0.21828
-0.00001783	22.1668	-0.220099
-0.00001832	22.1661	-0.220099
-0.00001866	22.1652	-0.220099
-0.00001903	22.1653	-0.220099
-0.00001937	22.1642	-0.221918
-0.0000195	22.1599	-0.221918
-0.00001953	22.1557	-0.223737
-0.00001946	22.1525	-0.225556
-0.00001924	22.1492	-0.225556
-0.00001886	22.1457	-0.227375
-0.00001837	22.1428	-0.227375
-0.00001774	22.1436	-0.229194
-0.00001682	22.1486	-0.229194
-0.0000158	22.1532	-0.229194
-0.00001508	22.1547	-0.231013
-0.00001473	22.1534	-0.231013
-0.00001447	22.1496	-0.232832
-0.00001426	22.1426	-0.234651
-0.00001421	22.1302	-0.234651
-0.00001451	22.1142	-0.23647
-0.00001525	22.0999	-0.23647
-0.00001607	22.0883	-0.238289
-0.00001663	22.079	-0.238289
-0.00001702	22.0721	-0.238289
-0.00001744	22.0671	-0.238289
-0.00001799	22.0637	-0.238289
-0.00001861	22.0605	-0.238289
-0.00001898	22.0579	-0.23647
-0.000019	22.0594	-0.23647
-0.00001906	22.0621	-0.23647
-0.00001939	22.0616	-0.23647
-0.00001959	22.0583	-0.23647
-0.00001929	22.0579	-0.23647
-0.00001872	22.0658	-0.23647
-0.00001814	22.0762	-0.23647
-0.0000177	22.0833	-0.238289
-0.00001748	22.0882	-0.241927
-0.00001744	22.0901	-0.243746
-0.0000175	22.0885	-0.245565
-0.00001773	22.0834	-0.245565
-0.00001808	22.0749	-0.247384
-0.00001843	22.0657	-0.247384
-0.00001889	22.0586	-0.247384
-0.00001938	22.053	-0.249203
-0.00001973	22.0466	-0.249203
-0.00002023	22.0405	-0.249203
-0.00002091	22.0372	-0.251022
-0.00002153	22.035	-0.251022
-0.0000221	22.0325	-0.252841
-0.00002256	22.0327	-0.252841
-0.0000227	22.0334	-0.252841
-0.00002261	22.0306	-0.252841
-0.0000222	22.0263	-0.252841
-0.00002129	22.0219	-0.252841
-0.00002025	22.0167	-0.252841
-0.00001918	22.0122	-0.252841
-0.0000179	22.0093	-0.251022
-0.00001662	22.0057	-0.251022
-0.00001553	22	-0.249203
-0.00001476	21.9947	-0.249203
-0.00001438	21.9921	-0.247384
-0.0000145	21.9908	-0.247384
-0.00001518	21.9896	-0.247384
-0.00001627	21.9886	-0.247384
-0.0000177	21.9875	-0.247384
-0.00001882	21.9867	-0.247384
-0.00001905	21.9888	-0.249203
-0.00001902	21.9928	-0.249203
-0.00001905	21.9963	-0.249203
-0.00001888	21.9964	-0.251022
-0.00001898	21.9904	-0.25466
-0.00001921	21.9815	-0.256479
-0.00001878	21.9732	-0.258298
-0.00001791	21.9626	-0.261936
-0.00001696	21.9503	-0.261936
-0.00001618	21.9395	-0.263755
-0.00001565	21.931	-0.261936
-0.00001534	21.9246	-0.260117
-0.00001534	21.919	-0.258298
-0.00001547	21.9148	-0.258298
-0.00001559	21.9158	-0.258298
-0.00001591	21.9206	-0.258298
-0.00001657	21.9232	-0.258298
-0.00001731	21.922	-0.260117
-0.00001772	21.92	-0.261936
-0.00001787	21.9195	-0.263755
-0.00001841	21.9191	-0.265574
-0.00001951	21.9179	-0.267393
-0.00002064	21.9175	-0.269212
-0.0000216	21.9163	-0.271031
-0.00002238	21.9125	-0.271031
-0.00002289	21.9098	-0.271031
-0.00002345	21.909	-0.271031
-0.00002429	21.9057	-0.271031
-0.00002513	21.8992	-0.271031
-0.00002573	21.8905	-0.271031
-0.00002616	21.8798	-0.27285
-0.00002646	21.8697	-0.27285
-0.00002686	21.8608	-0.274669
-0.00002755	21.8528	-0.276488
-0.00002806	21.8469	-0.276488
-0.00002791	21.843	-0.276488
-0.00002708	21.8402	-0.276488
-0.00002583	21.8377	-0.276488
-0.00002436	21.8372	-0.276488
-0.00002281	21.8396	-0.276488
-0.00002137	21.8409	-0.276488
-0.00002041	21.8417	-0.276488
-0.00002038	21.8428	-0.278307
-0.00002105	21.8414	-0.278307
-0.00002188	21.8388	-0.280126
-0.00002253	21.8372	-0.281945
-0.00002253	21.8374	-0.283764
-0.00002209	21.8382	-0.285583
-0.00002186	21.8376	-0.287402
-0.00002152	21.8349	-0.289221
-0.00002113	21.829	-0.29104
-0.00002141	21.8207	-0.29104
-0.00002225	21.8122	-0.29104
-0.00002295	21.8044	-0.292859
-0.00002308	21.7974	-0.292859
-0.00002288	21.7889	-0.292859
-0.00002276	21.778	-0.294678
-0.00002292	21.7704	-0.294678
-0.00002342	21.7702	-0.298316
-0.00002402	21.7733	-0.298316
-0.0000244	21.774	-0.300135
-0.00002452	21.7736	-0.301954
-0.00002477	21.7733	-0.301954
-0.00002528	21.771	-0.303773
-0.00002593	21.7653	-0.303773
-0.00002609	21.7589	-0.305592
-0.00002542	21.7555	-0.307411
-0.00002433	21.7544	-0.30923
-0.00002326	21.7531	-0.311049
-0.00002235	21.7506	-0.312868
-0.00002148	21.7452	-0.314687
-0.00002056	21.7392	-0.314687
-0.00001968	21.7345	-0.316506
-0.00001925	21.727	-0.316506
-0.00001947	21.7154	-0.318325
-0.00002007	21.7017	-0.320144
-0.00002114	21.6873	-0.321963
-0.00002269	21.6732	-0.323782
-0.00002395	21.6603	-0.325601
-0.00002433	21.6507	-0.32742
-0.00002418	21.6446	-0.32742
-0.00002423	21.6409	-0.329239
-0.00002457	21.6391	-0.331058
-0.00002482	21.64	-0.331058
-0.0000249	21.6433	-0.332877
-0.00002472	21.6473	-0.332877
-0.00002426	21.6511	-0.334696
-0.00002385	21.6537	-0.336515
-0.00002365	21.6534	-0.338334
-0.00002329	21.6502	-0.340153
-0.00002276	21.6464	-0.341972
-0.00002199	21.6409	-0.341972
-0.00002089	21.6333	-0.341972
-0.00002022	21.6281	-0.343791
-0.00002049	21.6273	-0.343791
-0.00002079	21.6287	-0.34561
-0.00002047	21.6289	-0.347429
-0.00002027	21.6257	-0.347429
-0.00002087	21.6208	-0.349248
-0.00002206	21.6163	-0.349248
-0.0000232	21.614	-0.351067
-0.00002379	21.6129	-0.352886
-0.00002359	21.6112	-0.352886
-0.00002296	21.608	-0.352886
-0.0000224	21.6022	-0.352886
-0.00002182	21.5953	-0.354705
-0.00002096	21.5895	-0.356524
-0.00002005	21.5832	-0.356524
-0.0000196	21.5753	-0.358343
-0.00001986	21.5647	-0.358343
-0.00002065	21.5518	-0.360162
-0.00002154	21.5384	-0.361981
-0.00002255	21.5249	-0.365619
-0.00002396	21.5123	-0.367438
-0.00002559	21.5015	-0.369257
-0.00002687	21.4921	-0.372895
-0.00002745	21.4846	-0.374714
-0.00002728	21.4828	-0.376533
-0.00002631	21.4861	-0.378352
-0.00002449	21.4912	-0.380171
-0.00002219	21.4948	-0.38199
-0.00002028	21.4922	-0.383809
-0.00001926	21.484	-0.385628
-0.0000191	21.4776	-0.385628
-0.00001975	21.4755	-0.387447
-0.00002087	21.4755	-0.387447
-0.00002167	21.4783	-0.387447
-0.00002164	21.4813	-0.389266
-0.00002079	21.482	-0.389266
-0.00002006	21.4813	-0.391085
-0.00002024	21.4796	-0.391085
-0.00002091	21.4766	-0.392904
-0.0000214	21.4704	-0.392904
-0.0000214	21.4603	-0.394723
-0.00002122	21.4489	-0.394723
-0.00002117	21.4391	-0.394723
-0.00002115	21.4304	-0.394723
-0.00002131	21.4232	-0.394723
-0.00002165	21.4188	-0.394723
-0.00002159	21.4167	-0.394723
-0.00002113	21.4156	-0.396542
-0.00002054	21.4155	-0.396542
-0.00001992	21.4167	-0.396542
-0.00001974	21.4143	-0.398361
-0.00002029	21.4062	-0.398361
-0.00002129	21.3961	-0.396542
-0.00002228	21.3892	-0.396542
-0.00002281	21.3872	-0.394723
-0.00002306	21.3846	-0.394723
-0.00002333	21.3772	-0.394723
-0.00002338	21.3662	-0.396542
-0.00002344	21.3538	-0.396542
-0.00002373	21.343	-0.398361
-0.00002382	21.3339	-0.40018
-0.0000235	21.326	-0.401999
-0.00002316	21.3217	-0.403818
-0.0000232	21.3201	-0.405637
-0.00002371	21.3165	-0.405637
-0.0000243	21.3091	-0.405637
-0.00002438	21.3031	-0.405637
-0.00002393	21.3008	-0.403818
-0.00002335	21.3009	-0.403818
-0.00002278	21.3051	-0.401999
-0.00002257	21.3118	-0.401999
-0.00002272	21.3188	-0.401999
-0.00002312	21.3246	-0.403818
-0.0000239	21.327	-0.405637
-0.00002463	21.3267	-0.407456
-0.00002496	21.3259	-0.407456
-0.00002494	21.3253	-0.409275
-0.00002466	21.3238	-0.409275
-0.00002433	21.3204	-0.409275
-0.0000239	21.3153	-0.409275
-0.00002346	21.3102	-0.411094
-0.00002338	21.3074	-0.409275
-0.00002335	21.3074	-0.409275
-0.00002308	21.3067	-0.407456
-0.00002277	21.3016	-0.407456
-0.00002276	21.2929	-0.407456
-0.00002323	21.2838	-0.409275
-0.00002397	21.2771	-0.409275
-0.0000247	21.2731	-0.411094
-0.00002539	21.2698	-0.414732
-0.00002621	21.2649	-0.416551
-0.00002689	21.2571	-0.41837
-0.00002738	21.2494	-0.41837
-0.00002788	21.2427	-0.41837
-0.00002784	21.2364	-0.420189
-0.00002714	21.2335	-0.420189
-0.00002648	21.2343	-0.420189
-0.00002622	21.2323	-0.420189
-0.00002634	21.2254	-0.41837
-0.00002682	21.2188	-0.41837
-0.00002738	21.2147	-0.41837
-0.00002761	21.2105	-0.41837
-0.00002718	21.2053	-0.420189
-0.00002579	21.2015	-0.422008
-0.00002405	21.1982	-0.423827
-0.00002284	21.193	-0.423827
-0.00002227	21.185	-0.425646
-0.0000221	21.1754	-0.425646
-0.0000221	21.1659	-0.425646
-0.00002203	21.1579	-0.425646
-0.00002175	21.1544	-0.425646
-0.00002131	21.1527	-0.425646
-0.00002086	21.147	-0.425646
-0.00002057	21.1387	-0.427465
-0.00002036	21.1295	-0.427465
-0.00002012	21.1195	-0.427465
-0.00002026	21.1112	-0.427465
-0.00002085	21.1061	-0.429284
-0.00002127	21.1051	-0.429284
-0.00002116	21.1066	-0.431103
-0.00002087	21.1082	-0.431103
-0.00002079	21.1075	-0.432922
-0.00002097	21.1037	-0.432922
-0.00002111	21.1	-0.434741
-0.0000211	21.0985	-0.43656
-0.00002146	21.0981	-0.43656
-0.00002242	21.0975	-0.438379
-0.00002362	21.096	-0.438379
-0.00002461	21.0943	-0.440198
-0.00002516	21.0936	-0.440198
-0.00002557	21.093	-0.442017
-0.00002609	21.0944	-0.443836
-0.00002637	21.0996	-0.443836
-0.0000263	21.1046	-0.443836
-0.00002617	21.1055	-0.443836
-0.00002638	21.1022	-0.443836
-0.00002686	21.0966	-0.443836
-0.00002714	21.0889	-0.443836
-0.00002732	21.0798	-0.443836
-0.00002774	21.0708	-0.443836
-0.00002835	21.0627	-0.443836
-0.00002885	21.0572	-0.445655
-0.00002898	21.054	-0.445655
-0.00002879	21.0491	-0.447474
-0.00002862	21.0401	-0.447474
-0.0000285	21.033	-0.449293
-0.00002804	21.0332	-0.449293
-0.00002749	21.0373	-0.449293
-0.00002769	21.0386	-0.451112
-0.00002881	21.0342	-0.452931
-0.00003023	21.0296	-0.452931
-0.00003103	21.0269	-0.452931
-0.00003097	21.0244	-0.452931
-0.00003024	21.0226	-0.452931
-0.00002915	21.0204	-0.452931
-0.00002821	21.0155	-0.45475
-0.0000276	21.0057	-0.45475
-0.00002739	20.9907	-0.456569
-0.00002726	20.9776	-0.456569
-0.00002691	20.9715	-0.456569
-0.00002681	20.9699	-0.458388
-0.00002701	20.9684	-0.460207
-0.00002733	20.9655	-0.462026
-0.0000279	20.9597	-0.462026
-0.00002828	20.9502	-0.463845
-0.00002797	20.941	-0.465664
-0.00002725	20.9323	-0.465664
-0.00002659	20.9237	-0.465664
-0.00002627	20.9194	-0.467483
-0.00002639	20.921	-0.467483
-0.0000266	20.9248	-0.469302
-0.00002673	20.9282	-0.469302
-0.00002676	20.9311	-0.471121
-0.00002654	20.9323	-0.471121
-0.00002635	20.9339	-0.47294
-0.00002694	20.9382	-0.47294
-0.00002833	20.9422	-0.474759
-0.00002954	20.9409	-0.474759
-0.00003037	20.935	-0.474759
-0.00003101	20.9299	-0.476578
-0.00003123	20.9284	-0.478397
-0.0000313	20.9271	-0.478397
-0.00003146	20.9229	-0.478397
-0.0000315	20.9178	-0.478397
-0.00003127	20.9126	-0.478397
-0.00003074	20.9099	-0.478397
-0.00002986	20.9115	-0.478397
-0.00002882	20.9151	-0.478397
-0.00002789	20.922	-0.478397
-0.00002701	20.9292	-0.478397
-0.00002628	20.9333	-0.478397
-0.0000259	20.9374	-0.480216
-0.0000258	20.9422	-0.480216
-0.00002582	20.9456	-0.482035
-0.00002569	20.9442	-0.483854
-0.00002554	20.9356	-0.485673
-0.00002553	20.922	-0.487492
-0.00002548	20.9071	-0.489311
-0.0000255	20.8921	-0.49113
-0.00002576	20.8785	-0.492949
-0.00002622	20.8679	-0.494768
-0.00002669	20.8577	-0.496587
-0.00002699	20.8486	-0.498406
-0.00002713	20.8427	-0.500225
-0.00002702	20.8404	-0.500225
-0.00002677	20.8401	-0.502044
-0.00002643	20.8393	-0.505682
-0.00002593	20.8392	-0.507501
-0.00002554	20.8403	-0.511139
-0.00002563	20.841	-0.512958
-0.00002607	20.8414	-0.514777
-0.00002684	20.8394	-0.516596
-0.00002823	20.8349	-0.516596
-0.00003003	20.8308	-0.518415
-0.00003158	20.8271	-0.520234
-0.00003257	20.8273	-0.520234
-0.00003316	20.831	-0.520234
-0.00003356	20.8305	-0.522053
-0.00003337	20.8269	-0.522053
-0.00003249	20.8262	-0.523872
-0.00003143	20.8266	-0.52751
-0.00003062	20.8253	-0.529329
-0.00003042	20.8217	-0.531148
-0.00003069	20.8166	-0.532967
-0.00003114	20.8132	-0.534786
-0.0000317	20.8116	-0.534786
-0.00003235	20.8111	-0.534786
-0.00003315	20.8126	-0.534786
-0.00003389	20.8112	-0.536605
-0.00003434	20.8033	-0.536605
-0.00003425	20.7926	-0.538424
-0.00003393	20.7832	-0.538424
-0.00003384	20.7736	-0.540243
-0.00003354	20.7645	-0.540243
-0.0000327	20.7594	-0.540243
-0.00003163	20.7572	-0.540243
-0.00003058	20.7559	-0.540243
-0.00002955	20.7565	-0.542062
-0.00002858	20.758	-0.543881
-0.00002788	20.7571	-0.5457
-0.00002744	20.7529	-0.547519
-0.0000269	20.7483	-0.547519
-0.0000262	20.7474	-0.547519
-0.00002581	20.7487	-0.549338
-0.00002581	20.7487	-0.549338
-0.00002611	20.7457	-0.551157
-0.00002683	20.7376	-0.552976
-0.00002802	20.7236	-0.554795
-0.00002923	20.7089	-0.556614
-0.00002963	20.7022	-0.558433
