Rotation	Base moment [kN.m]	Axial Disp. [mm]
-0.00001522	24.5379	-0.03638
-0.00001339	24.5433	-0.038199
-0.00001209	24.5527	-0.040018
-0.00001128	24.5623	-0.043656
-0.00001113	24.5727	-0.045475
-0.00001253	24.5884	-0.047294
-0.00001518	24.6109	-0.047294
-0.00001746	24.6331	-0.049113
-0.00001847	24.6448	-0.049113
-0.00001862	24.6469	-0.049113
-0.00001894	24.6482	-0.050932
-0.00001933	24.6467	-0.052751
-0.0000184	24.6419	-0.056389
-0.00001601	24.6454	-0.058208
-0.00001397	24.6593	-0.056389
-0.00001372	24.6714	-0.056389
-0.0000145	24.6761	-0.05457
-0.00001464	24.6741	-0.052751
-0.00001368	24.6645	-0.050932
-0.00001229	24.657	-0.050932
-0.0000113	24.6608	-0.052751
-0.00001083	24.6698	-0.052751
-0.00001051	24.6757	-0.052751
-0.00001039	24.6767	-0.052751
-0.00001058	24.6724	-0.052751
-0.00001285	24.6588	-0.052751
-0.00001742	24.6379	-0.050932
-0.00001994	24.617	-0.050932
-0.00001901	24.5929	-0.050932
-0.00001705	24.5551	-0.050932
-0.00001488	24.5049	-0.052751
-0.00001259	24.4611	-0.052751
-0.00001071	24.4369	-0.05457
-0.00000997	24.4249	-0.05457
-0.00001025	24.4142	-0.05457
-0.00001019	24.4036	-0.05457
-0.00000942	24.3973	-0.05457
-0.00000876	24.3989	-0.05457
-0.00000901	24.4067	-0.05457
-0.00001064	24.4164	-0.056389
-0.00001384	24.4203	-0.058208
-0.00001731	24.4111	-0.060027
-0.00001847	24.3994	-0.060027
-0.00001805	24.3976	-0.058208
-0.00001808	24.3985	-0.056389
-0.00001771	24.398	-0.056389
-0.00001689	24.4014	-0.056389
-0.00001569	24.4064	-0.056389
-0.00001276	24.4119	-0.056389
-0.00000941	24.4195	-0.056389
-0.00000782	24.4244	-0.056389
-0.00000836	24.4244	-0.058208
-0.00001121	24.4193	-0.060027
-0.00001511	24.4101	-0.061846
-0.00001744	24.4001	-0.061846
-0.00001782	24.3936	-0.061846
-0.00001763	24.3944	-0.061846
-0.00001701	24.3967	-0.061846
-0.00001608	24.3951	-0.061846
-0.00001532	24.3922	-0.061846
-0.00001388	24.389	-0.061846
-0.00001203	24.3879	-0.063665
-0.00001136	24.39	-0.063665
-0.00001154	24.3936	-0.065484
-0.00001178	24.396	-0.067303
-0.00001329	24.3933	-0.067303
-0.00001629	24.388	-0.065484
-0.00001833	24.3914	-0.063665
-0.00001787	24.4058	-0.060027
-0.00001597	24.4185	-0.058208
-0.00001426	24.4235	-0.058208
-0.00001371	24.4281	-0.058208
-0.0000141	24.4336	-0.060027
-0.00001408	24.4322	-0.061846
-0.00001287	24.4257	-0.063665
-0.00001131	24.4201	-0.063665
-0.00001078	24.4157	-0.061846
-0.00001148	24.4122	-0.063665
-0.00001251	24.4068	-0.061846
-0.00001242	24.3924	-0.063665
-0.00001095	24.3668	-0.067303
-0.00000937	24.342	-0.069122
-0.00000892	24.3285	-0.07276
-0.00001073	24.3248	-0.07276
-0.00001247	24.3293	-0.07276
-0.00001157	24.3397	-0.07276
-0.00001078	24.3462	-0.07276
-0.00001191	24.3442	-0.070941
-0.00001366	24.3402	-0.070941
-0.00001528	24.3402	-0.070941
-0.00001617	24.3456	-0.07276
-0.00001588	24.3512	-0.074579
-0.00001458	24.3509	-0.076398
-0.00001359	24.3478	-0.080036
-0.00001425	24.3507	-0.081855
-0.00001547	24.3512	-0.081855
-0.00001612	24.3391	-0.083674
-0.00001688	24.3272	-0.083674
-0.00001768	24.3242	-0.085493
-0.0000184	24.3233	-0.085493
-0.00001953	24.3191	-0.087312
-0.00002061	24.3144	-0.087312
-0.00002119	24.3123	-0.089131
-0.00002146	24.3078	-0.092769
-0.00002102	24.2962	-0.094588
-0.00001984	24.2804	-0.096407
-0.00001895	24.269	-0.100045
-0.00001849	24.2661	-0.101864
-0.00001854	24.2636	-0.101864
-0.0000193	24.2569	-0.103683
-0.0000196	24.2537	-0.103683
-0.00001764	24.2577	-0.103683
-0.00001341	24.2655	-0.107321
-0.00000988	24.2783	-0.10914
-0.00000899	24.2889	-0.110959
-0.00001028	24.2853	-0.110959
-0.00001333	24.2725	-0.110959
-0.00001665	24.2586	-0.112778
-0.0000181	24.2417	-0.114597
-0.00001789	24.224	-0.116416
-0.00001791	24.2105	-0.118235
-0.0000184	24.2037	-0.120054
-0.00001862	24.2093	-0.123692
-0.00001922	24.2223	-0.12733
-0.00002056	24.2386	-0.132787
-0.00002212	24.2565	-0.136425
-0.00002318	24.2683	-0.138244
-0.0000231	24.272	-0.141882
-0.00002201	24.2658	-0.14552
-0.00002015	24.2468	-0.147339
-0.00001881	24.2174	-0.147339
-0.00001975	24.1845	-0.14552
-0.00002171	24.1575	-0.14552
-0.00002328	24.1397	-0.14552
-0.00002426	24.1287	-0.143701
-0.00002426	24.123	-0.143701
-0.0000242	24.1189	-0.143701
-0.0000245	24.1138	-0.147339
-0.00002449	24.114	-0.150977
-0.00002442	24.1244	-0.154615
-0.00002452	24.1389	-0.156434
-0.00002421	24.151	-0.156434
-0.0000237	24.1569	-0.156434
-0.00002328	24.1537	-0.156434
-0.00002236	24.1439	-0.156434
-0.00002119	24.1319	-0.158253
-0.0000208	24.1204	-0.158253
-0.00002063	24.1127	-0.158253
-0.00001991	24.111	-0.158253
-0.00001971	24.1132	-0.158253
-0.00002021	24.1198	-0.156434
-0.00002157	24.1274	-0.156434
-0.00002375	24.1295	-0.158253
-0.0000249	24.1269	-0.160072
-0.00002488	24.1226	-0.161891
-0.00002465	24.1201	-0.161891
-0.0000249	24.1228	-0.161891
-0.00002582	24.129	-0.16371
-0.00002623	24.1345	-0.16371
-0.00002578	24.1374	-0.16371
-0.00002481	24.1387	-0.165529
-0.00002361	24.1406	-0.165529
-0.00002269	24.1465	-0.167348
-0.00002237	24.1483	-0.167348
-0.00002298	24.1407	-0.169167
-0.0000239	24.1296	-0.170986
-0.00002405	24.1195	-0.170986
-0.00002351	24.112	-0.169167
-0.00002288	24.1074	-0.167348
-0.00002357	24.104	-0.167348
-0.0000261	24.0982	-0.167348
-0.0000291	24.0914	-0.167348
-0.00003084	24.0878	-0.169167
-0.00003071	24.0876	-0.169167
-0.0000304	24.0945	-0.169167
-0.00003062	24.1082	-0.169167
-0.00003088	24.1177	-0.170986
-0.00003149	24.1142	-0.172805
-0.00003169	24.1016	-0.172805
-0.00003029	24.0894	-0.172805
-0.00002835	24.0765	-0.172805
-0.00002761	24.0593	-0.172805
-0.00002725	24.0468	-0.172805
-0.00002629	24.0461	-0.172805
-0.00002535	24.0497	-0.174624
-0.00002422	24.0454	-0.178262
-0.00002273	24.0343	-0.180081
-0.00002212	24.0253	-0.180081
-0.00002333	24.0188	-0.180081
-0.00002611	24.01	-0.178262
-0.00002891	24.0023	-0.174624
-0.00003043	24.0041	-0.174624
-0.00003046	24.0149	-0.174624
-0.00002966	24.0273	-0.176443
-0.00002886	24.0388	-0.176443
-0.00002794	24.0467	-0.176443
-0.00002741	24.0494	-0.174624
-0.00002711	24.0464	-0.174624
-0.00002618	24.036	-0.174624
-0.00002555	24.0236	-0.174624
-0.00002564	24.0176	-0.172805
-0.0000263	24.0154	-0.172805
-0.0000271	24.0051	-0.172805
-0.00002714	23.9852	-0.170986
-0.00002702	23.9718	-0.172805
-0.00002732	23.9701	-0.172805
-0.00002771	23.9673	-0.174624
-0.00002765	23.9588	-0.174624
-0.00002698	23.9513	-0.174624
-0.000026	23.9496	-0.174624
-0.00002501	23.9512	-0.174624
-0.00002416	23.9551	-0.174624
-0.00002354	23.9644	-0.176443
-0.00002342	23.975	-0.176443
-0.00002355	23.9813	-0.174624
-0.00002353	23.9834	-0.174624
-0.00002405	23.9816	-0.172805
-0.0000253	23.9717	-0.172805
-0.0000262	23.9511	-0.172805
-0.0000263	23.9305	-0.172805
-0.00002601	23.9226	-0.174624
-0.00002582	23.9241	-0.176443
-0.00002601	23.9303	-0.178262
-0.00002627	23.9435	-0.180081
-0.00002654	23.9551	-0.1819
-0.00002723	23.9554	-0.180081
-0.00002854	23.9502	-0.180081
-0.00003022	23.948	-0.180081
-0.00003164	23.947	-0.180081
-0.00003278	23.94	-0.180081
-0.00003356	23.9295	-0.180081
-0.00003332	23.923	-0.178262
-0.00003287	23.9186	-0.178262
-0.00003312	23.9147	-0.180081
-0.00003323	23.9106	-0.183719
-0.00003258	23.9036	-0.185538
-0.00003177	23.8936	-0.187357
-0.00003108	23.8851	-0.187357
-0.00003037	23.8854	-0.185538
-0.00003023	23.8948	-0.183719
-0.0000301	23.9065	-0.183719
-0.00002906	23.9186	-0.185538
-0.00002807	23.9322	-0.185538
-0.00002794	23.9476	-0.187357
-0.00002819	23.9651	-0.187357
-0.00002835	23.9781	-0.187357
-0.00002847	23.983	-0.187357
-0.00002862	23.9805	-0.187357
-0.0000289	23.9689	-0.189176
-0.00002822	23.9579	-0.192814
-0.00002647	23.9539	-0.194633
-0.00002597	23.9502	-0.194633
-0.00002676	23.9412	-0.194633
-0.00002712	23.9296	-0.196452
-0.00002736	23.925	-0.196452
-0.00002848	23.9286	-0.196452
-0.00002956	23.9317	-0.196452
-0.00002914	23.9311	-0.196452
-0.00002787	23.9308	-0.194633
-0.00002742	23.928	-0.196452
-0.00002804	23.9208	-0.198271
-0.00002874	23.9148	-0.20009
-0.00002878	23.9107	-0.201909
-0.00002946	23.9067	-0.203728
-0.00003096	23.9066	-0.203728
-0.00003141	23.9098	-0.205547
-0.00003101	23.9103	-0.203728
-0.00003096	23.9057	-0.203728
-0.00003115	23.897	-0.203728
-0.00002996	23.8912	-0.201909
-0.00002732	23.8943	-0.201909
-0.00002543	23.9073	-0.201909
-0.00002496	23.9258	-0.201909
-0.00002547	23.9382	-0.201909
-0.00002637	23.9384	-0.201909
-0.00002708	23.9259	-0.201909
-0.0000275	23.9098	-0.201909
-0.00002661	23.9042	-0.203728
-0.00002452	23.9105	-0.205547
-0.00002372	23.9192	-0.207366
-0.00002453	23.9256	-0.209185
-0.00002571	23.9302	-0.211004
-0.00002724	23.9324	-0.211004
-0.00002897	23.932	-0.211004
-0.0000303	23.9286	-0.211004
-0.00003074	23.9236	-0.212823
-0.00003033	23.9212	-0.214642
-0.00003014	23.9221	-0.216461
-0.00003038	23.9208	-0.220099
-0.00002967	23.9163	-0.220099
-0.00002792	23.9121	-0.220099
-0.0000265	23.9099	-0.21828
-0.00002581	23.9128	-0.216461
-0.00002527	23.9202	-0.214642
-0.00002474	23.9271	-0.214642
-0.00002467	23.9305	-0.214642
-0.00002554	23.9245	-0.214642
-0.00002651	23.9067	-0.216461
-0.00002713	23.8881	-0.216461
-0.00002868	23.8783	-0.216461
-0.00003033	23.8769	-0.21828
-0.00003024	23.8791	-0.220099
-0.00002907	23.8787	-0.221918
-0.00002826	23.8756	-0.221918
-0.00002788	23.873	-0.223737
-0.00002714	23.8703	-0.223737
-0.00002633	23.8638	-0.225556
-0.00002502	23.8587	-0.227375
-0.00002271	23.8619	-0.227375
-0.00002163	23.8645	-0.225556
-0.00002283	23.8608	-0.223737
-0.00002453	23.8569	-0.221918
-0.00002541	23.8525	-0.220099
-0.00002582	23.844	-0.21828
-0.00002641	23.8342	-0.220099
-0.00002691	23.8264	-0.221918
-0.00002723	23.8206	-0.221918
-0.00002751	23.8144	-0.223737
-0.00002723	23.8094	-0.223737
-0.00002647	23.812	-0.223737
-0.00002621	23.8222	-0.227375
-0.00002684	23.8255	-0.229194
-0.00002819	23.8122	-0.229194
-0.00002918	23.7955	-0.229194
-0.00003003	23.786	-0.229194
-0.00003232	23.7847	-0.231013
-0.00003483	23.7925	-0.231013
-0.00003581	23.8029	-0.232832
-0.00003498	23.8039	-0.234651
-0.00003235	23.7976	-0.23647
-0.00002875	23.7901	-0.23647
-0.00002524	23.7825	-0.238289
-0.00002261	23.7804	-0.238289
-0.00002172	23.7842	-0.240108
-0.0000228	23.7867	-0.241927
-0.00002475	23.787	-0.243746
-0.00002646	23.7874	-0.245565
-0.00002733	23.7897	-0.245565
-0.00002728	23.7914	-0.243746
-0.00002723	23.7857	-0.243746
-0.00002734	23.7793	-0.243746
-0.00002764	23.7798	-0.245565
-0.00002862	23.7784	-0.245565
-0.00002983	23.7708	-0.247384
-0.000031	23.7658	-0.249203
-0.00003165	23.7707	-0.252841
-0.00003119	23.7821	-0.256479
-0.00003031	23.7899	-0.258298
-0.00002964	23.7881	-0.260117
-0.00002845	23.7829	-0.261936
-0.00002655	23.7814	-0.261936
-0.00002569	23.7812	-0.260117
-0.00002605	23.7854	-0.260117
-0.0000273	23.7901	-0.258298
-0.00002976	23.7858	-0.258298
-0.00003224	23.775	-0.256479
-0.00003341	23.768	-0.256479
-0.00003316	23.7733	-0.256479
-0.00003188	23.7847	-0.25466
-0.00003069	23.796	-0.252841
-0.00003068	23.809	-0.252841
-0.00003051	23.8176	-0.25466
-0.00002896	23.8186	-0.258298
-0.00002742	23.8183	-0.261936
-0.0000271	23.8199	-0.265574
-0.0000275	23.8252	-0.267393
-0.00002825	23.8319	-0.267393
-0.00002897	23.8312	-0.265574
-0.00002917	23.8183	-0.265574
-0.00002911	23.7977	-0.265574
-0.00002891	23.7775	-0.265574
-0.00002857	23.7601	-0.267393
-0.00002825	23.7467	-0.267393
-0.00002794	23.7425	-0.267393
-0.00002768	23.7483	-0.269212
-0.00002782	23.7576	-0.271031
-0.00002839	23.7669	-0.274669
-0.00002902	23.7729	-0.276488
-0.00002946	23.7725	-0.276488
-0.00003003	23.7677	-0.276488
-0.00003075	23.7662	-0.276488
-0.000031	23.7699	-0.276488
-0.00003101	23.7701	-0.276488
-0.00003096	23.7667	-0.274669
-0.00003011	23.769	-0.274669
-0.00002841	23.7797	-0.274669
-0.00002703	23.7885	-0.274669
-0.00002688	23.7887	-0.27285
-0.00002766	23.7884	-0.274669
-0.00002835	23.7931	-0.276488
-0.00002758	23.7987	-0.276488
-0.00002518	23.7993	-0.278307
-0.00002302	23.7941	-0.280126
-0.00002222	23.7853	-0.278307
-0.00002215	23.7728	-0.278307
-0.00002216	23.7627	-0.278307
-0.00002126	23.7614	-0.278307
-0.0000197	23.7671	-0.278307
-0.00001974	23.781	-0.278307
-0.00002053	23.7974	-0.278307
-0.00002043	23.803	-0.278307
-0.0000211	23.7962	-0.280126
-0.00002247	23.7867	-0.283764
-0.00002333	23.7809	-0.283764
-0.00002443	23.78	-0.281945
-0.00002612	23.784	-0.280126
-0.00002746	23.7833	-0.278307
-0.00002799	23.7671	-0.278307
-0.00002894	23.744	-0.280126
-0.00003128	23.7261	-0.280126
-0.0000338	23.718	-0.281945
-0.00003463	23.7235	-0.280126
-0.00003276	23.7411	-0.280126
-0.00002914	23.759	-0.278307
-0.00002705	23.7663	-0.276488
-0.0000277	23.7632	-0.276488
-0.00002878	23.7556	-0.278307
-0.00002935	23.7494	-0.281945
-0.00002958	23.7434	-0.285583
-0.00002892	23.7338	-0.287402
-0.00002804	23.7193	-0.289221
-0.00002817	23.7086	-0.289221
-0.00002913	23.7102	-0.287402
-0.00003015	23.7157	-0.287402
-0.00003126	23.7188	-0.287402
-0.000032	23.7186	-0.285583
-0.00003131	23.7094	-0.283764
-0.00002928	23.6961	-0.283764
-0.00002718	23.6874	-0.283764
-0.00002647	23.6808	-0.285583
-0.00002715	23.6756	-0.287402
-0.00002821	23.6775	-0.287402
-0.00002867	23.685	-0.287402
-0.00002867	23.6908	-0.287402
-0.00002841	23.6929	-0.287402
-0.00002725	23.6954	-0.287402
-0.00002601	23.7017	-0.287402
-0.00002514	23.7119	-0.287402
-0.00002335	23.7239	-0.289221
-0.00002091	23.7322	-0.29104
-0.00001952	23.7277	-0.292859
-0.00001957	23.7079	-0.292859
-0.00002026	23.6842	-0.294678
-0.00002119	23.6707	-0.294678
-0.00002245	23.6718	-0.294678
-0.00002391	23.6765	-0.296497
-0.0000253	23.6761	-0.296497
-0.00002622	23.674	-0.294678
-0.00002612	23.6717	-0.294678
-0.00002523	23.6678	-0.292859
-0.00002426	23.6624	-0.292859
-0.00002421	23.6596	-0.29104
-0.00002536	23.6613	-0.29104
-0.00002612	23.6613	-0.292859
-0.0000256	23.6585	-0.292859
-0.00002519	23.6598	-0.294678
-0.0000258	23.6645	-0.292859
-0.00002759	23.6656	-0.292859
-0.00003098	23.659	-0.292859
-0.00003463	23.6476	-0.294678
-0.00003644	23.6388	-0.294678
-0.00003606	23.6366	-0.294678
-0.00003461	23.6409	-0.294678
-0.0000329	23.6514	-0.296497
-0.00003147	23.6625	-0.300135
-0.000031	23.67	-0.301954
-0.0000307	23.6775	-0.303773
-0.00002984	23.6843	-0.305592
-0.000029	23.6875	-0.307411
-0.000029	23.6833	-0.307411
-0.00002997	23.6674	-0.307411
-0.00003055	23.6454	-0.30923
-0.00003017	23.6258	-0.307411
-0.00003001	23.614	-0.305592
-0.00003011	23.6123	-0.303773
-0.00002974	23.619	-0.301954
-0.00002978	23.6272	-0.301954
-0.00003095	23.6313	-0.303773
-0.0000329	23.6278	-0.305592
-0.00003551	23.6169	-0.307411
-0.00003748	23.6084	-0.307411
-0.00003777	23.6058	-0.30923
-0.0000371	23.6082	-0.30923
-0.00003632	23.6138	-0.30923
-0.00003621	23.6157	-0.30923
-0.00003691	23.6111	-0.311049
-0.00003751	23.6027	-0.312868
-0.00003729	23.5966	-0.312868
-0.00003576	23.5957	-0.314687
-0.00003222	23.5971	-0.314687
-0.00002808	23.5999	-0.314687
-0.0000249	23.602	-0.314687
-0.00002277	23.5997	-0.316506
-0.00002245	23.5954	-0.314687
-0.00002427	23.5925	-0.312868
-0.0000274	23.5888	-0.30923
-0.00003007	23.586	-0.30923
-0.0000304	23.5832	-0.311049
-0.00002899	23.5774	-0.314687
-0.00002846	23.5731	-0.318325
-0.00002962	23.5713	-0.320144
-0.00003105	23.5688	-0.321963
-0.00003179	23.5654	-0.320144
-0.00003188	23.5617	-0.318325
-0.00003153	23.562	-0.318325
-0.00003061	23.5724	-0.320144
-0.00002975	23.5863	-0.320144
-0.00003007	23.5921	-0.321963
-0.00003074	23.5892	-0.321963
-0.00003031	23.5835	-0.321963
-0.00002886	23.5769	-0.321963
-0.00002742	23.5624	-0.321963
-0.00002711	23.5447	-0.321963
-0.0000279	23.5375	-0.323782
-0.00002868	23.539	-0.323782
-0.00002917	23.5404	-0.325601
-0.00003062	23.5384	-0.325601
-0.0000336	23.5359	-0.325601
-0.00003604	23.5371	-0.325601
-0.00003632	23.5373	-0.325601
-0.00003528	23.5305	-0.325601
-0.000035	23.5263	-0.32742
-0.00003645	23.5361	-0.32742
-0.00003777	23.5468	-0.329239
-0.00003806	23.5424	-0.331058
-0.00003819	23.5267	-0.332877
-0.0000386	23.5105	-0.332877
-0.00003892	23.5032	-0.332877
-0.00003816	23.5038	-0.331058
-0.00003639	23.5042	-0.331058
-0.00003388	23.5087	-0.331058
-0.00003212	23.5149	-0.331058
-0.00003243	23.5121	-0.332877
-0.00003329	23.5121	-0.334696
-0.00003363	23.5252	-0.336515
-0.00003356	23.5451	-0.338334
-0.00003269	23.5646	-0.340153
-0.00003078	23.5783	-0.340153
-0.0000285	23.5879	-0.338334
-0.00002705	23.592	-0.338334
-0.0000269	23.5868	-0.336515
-0.00002771	23.5772	-0.336515
-0.00002931	23.57	-0.336515
-0.00003083	23.5691	-0.336515
-0.00003138	23.5714	-0.338334
-0.00003033	23.5727	-0.338334
-0.0000275	23.5731	-0.338334
-0.00002411	23.5715	-0.338334
-0.00002154	23.5684	-0.340153
-0.00002082	23.5669	-0.341972
-0.00002243	23.5662	-0.343791
-0.00002633	23.5627	-0.343791
-0.00003034	23.5548	-0.343791
-0.00003193	23.544	-0.343791
-0.00003207	23.5364	-0.343791
-0.00003189	23.5356	-0.34561
-0.00003096	23.5363	-0.349248
-0.00003037	23.5294	-0.351067
-0.00003094	23.5131	-0.351067
-0.00003126	23.4974	-0.351067
-0.00003049	23.4818	-0.349248
-0.00002974	23.4644	-0.349248
-0.00002979	23.462	-0.347429
-0.00002937	23.4798	-0.349248
-0.00002866	23.5002	-0.351067
-0.00002863	23.5111	-0.352886
-0.00002895	23.5116	-0.354705
-0.00002953	23.5018	-0.356524
-0.00003016	23.4869	-0.356524
-0.00003018	23.481	-0.356524
-0.0000297	23.4898	-0.356524
-0.00002919	23.4991	-0.358343
-0.00002833	23.497	-0.358343
-0.00002708	23.4912	-0.358343
-0.00002624	23.4893	-0.358343
-0.00002625	23.4844	-0.360162
-0.00002702	23.471	-0.361981
-0.00002868	23.4529	-0.3638
-0.00003083	23.4348	-0.3638
-0.00003242	23.4151	-0.3638
-0.00003357	23.3968	-0.365619
-0.00003477	23.3955	-0.367438
-0.00003487	23.4149	-0.369257
-0.00003409	23.4346	-0.369257
-0.00003389	23.4413	-0.371076
-0.00003359	23.4464	-0.371076
-0.00003305	23.452	-0.372895
-0.00003324	23.4499	-0.372895
-0.00003388	23.4408	-0.374714
-0.00003466	23.4263	-0.376533
-0.00003535	23.4102	-0.378352
-0.00003507	23.4003	-0.378352
-0.00003391	23.4022	-0.376533
-0.00003238	23.4108	-0.376533
-0.00003044	23.413	-0.376533
-0.00002824	23.4066	-0.376533
-0.00002587	23.3952	-0.378352
-0.0000243	23.3814	-0.380171
-0.00002412	23.3735	-0.380171
-0.00002489	23.3793	-0.380171
-0.0000262	23.395	-0.378352
-0.00002746	23.4089	-0.380171
-0.00002868	23.4171	-0.380171
-0.00002958	23.422	-0.378352
-0.00003003	23.4271	-0.378352
-0.0000309	23.435	-0.378352
-0.00003238	23.4425	-0.380171
-0.00003326	23.4496	-0.38199
-0.00003262	23.4516	-0.385628
-0.00003211	23.4448	-0.387447
-0.00003265	23.4423	-0.389266
-0.00003313	23.449	-0.389266
-0.00003297	23.4508	-0.389266
-0.00003197	23.4409	-0.391085
-0.00003059	23.4233	-0.392904
-0.00002901	23.4031	-0.392904
-0.00002772	23.3847	-0.392904
-0.00002698	23.3779	-0.392904
-0.00002601	23.3852	-0.394723
-0.00002601	23.3935	-0.394723
-0.00002755	23.3959	-0.396542
-0.00002922	23.3957	-0.398361
-0.00003049	23.3944	-0.40018
-0.000031	23.3941	-0.40018
-0.00003018	23.3947	-0.40018
-0.00002811	23.3916	-0.401999
-0.00002632	23.385	-0.401999
-0.00002586	23.3789	-0.401999
-0.00002622	23.3778	-0.403818
-0.00002705	23.384	-0.405637
-0.00002816	23.3918	-0.405637
-0.00002917	23.3956	-0.403818
-0.00003004	23.3948	-0.403818
-0.00003056	23.3922	-0.403818
-0.00003049	23.3905	-0.403818
-0.00003083	23.3861	-0.405637
-0.00003251	23.3748	-0.405637
-0.00003437	23.3594	-0.407456
-0.00003537	23.3438	-0.405637
-0.00003588	23.3311	-0.405637
-0.000035	23.3247	-0.405637
-0.00003239	23.3206	-0.409275
-0.00002974	23.3147	-0.409275
-0.00002847	23.3071	-0.409275
-0.00002977	23.3032	-0.409275
-0.00003223	23.3053	-0.412913
-0.00003283	23.311	-0.414732
-0.0000315	23.3227	-0.414732
-0.00003011	23.3356	-0.414732
-0.00002971	23.3379	-0.414732
-0.00003005	23.3293	-0.414732
-0.000031	23.3249	-0.412913
-0.00003141	23.3353	-0.412913
-0.00003036	23.3527	-0.414732
-0.00002985	23.3582	-0.416551
-0.00003054	23.3491	-0.41837
-0.00003113	23.34	-0.420189
-0.00003141	23.3338	-0.420189
-0.00003149	23.3297	-0.420189
-0.00003203	23.329	-0.420189
-0.00003321	23.3232	-0.420189
-0.00003378	23.3095	-0.420189
-0.00003353	23.2954	-0.422008
-0.00003334	23.2855	-0.423827
-0.00003341	23.2825	-0.423827
-0.00003326	23.2862	-0.425646
-0.00003297	23.2876	-0.425646
-0.00003235	23.2805	-0.425646
-0.0000314	23.2706	-0.425646
-0.00003112	23.2659	-0.425646
-0.00003147	23.2639	-0.425646
-0.00003143	23.2588	-0.425646
-0.00003132	23.248	-0.427465
-0.00003096	23.2331	-0.427465
-0.00002973	23.2256	-0.429284
-0.00002915	23.2294	-0.431103
-0.00002962	23.2376	-0.431103
-0.00002995	23.2426	-0.432922
-0.00003031	23.2352	-0.434741
-0.00003185	23.2152	-0.432922
-0.00003453	23.1893	-0.431103
-0.00003744	23.1642	-0.431103
-0.00003933	23.1475	-0.431103
-0.0000389	23.1454	-0.432922
-0.00003682	23.1562	-0.434741
-0.00003496	23.1717	-0.434741
-0.00003447	23.1894	-0.434741
-0.00003509	23.2021	-0.43656
-0.00003639	23.1941	-0.434741
-0.00003805	23.1695	-0.434741
-0.00003889	23.1435	-0.434741
-0.00003793	23.1226	-0.434741
-0.00003587	23.1097	-0.434741
-0.00003441	23.1052	-0.434741
-0.00003382	23.1066	-0.432922
-0.00003289	23.1073	-0.432922
-0.00003177	23.1043	-0.432922
-0.00003168	23.1047	-0.432922
-0.00003254	23.1091	-0.431103
-0.00003282	23.1105	-0.431103
-0.00003176	23.1044	-0.431103
-0.0000314	23.0901	-0.432922
-0.00003227	23.0762	-0.434741
-0.0000327	23.0693	-0.43656
-0.00003267	23.0645	-0.438379
-0.00003168	23.0672	-0.438379
-0.00002954	23.0773	-0.438379
-0.00002795	23.0797	-0.440198
-0.00002757	23.077	-0.440198
-0.00002796	23.0837	-0.440198
-0.00002893	23.0994	-0.440198
-0.00003006	23.1084	-0.440198
-0.00003101	23.1017	-0.442017
-0.00003157	23.0881	-0.443836
