Rotation	Base moment [kN.m]	Axial Disp. [mm]
-0.00001571	25.6808	-0.003638
-0.00001646	25.7214	-0.005457
-0.00001634	25.757	-0.005457
-0.00001535	25.7887	-0.003638
-0.00001413	25.8199	-0.005457
-0.00001308	25.8459	-0.005457
-0.00001211	25.8647	-0.001819
-0.00001099	25.886	0.001819
-0.00001017	25.9164	0.003638
-0.00001038	25.9557	0.003638
-0.0000122	25.9977	0.001819
-0.00001487	26.0317	-0.001819
-0.00001645	26.0537	-0.003638
-0.0000171	26.0659	-0.003638
-0.00001811	26.0711	-0.003638
-0.00001933	26.0717	-0.001819
-0.00001963	26.0676	-0.001819
-0.00001884	26.0574	-0.001819
-0.00001845	26.0433	-0.001819
-0.00001875	26.0295	-0.001819
-0.00001833	26.0158	-0.001819
-0.0000169	25.9998	-0.001819
-0.00001586	25.9852	-0.001819
-0.00001577	25.9761	-0.001819
-0.00001571	25.9689	-0.003638
-0.00001466	25.9616	-0.003638
-0.00001321	25.9533	-0.003638
-0.00001274	25.9389	-0.001819
-0.0000127	25.9191	-0.001819
-0.00001219	25.8998	-0.003638
-0.00001183	25.8817	-0.007276
-0.00001233	25.8648	-0.009095
-0.00001312	25.849	-0.009095
-0.00001329	25.8342	-0.007276
-0.00001319	25.8245	-0.005457
-0.00001308	25.8212	-0.003638
-0.00001279	25.822	-0.003638
-0.00001245	25.8246	-0.003638
-0.00001178	25.8257	-0.001819
-0.00001126	25.8256	0
-0.00001208	25.8293	0.003638
-0.00001365	25.8344	0.005457
-0.00001471	25.8394	0.005457
-0.00001488	25.8481	0.005457
-0.00001419	25.8597	0.005457
-0.00001389	25.8684	0.007276
-0.00001415	25.8674	0.007276
-0.00001373	25.8571	0.005457
-0.00001384	25.8458	0.003638
-0.00001542	25.8358	0.003638
-0.00001688	25.8257	0.003638
-0.00001725	25.8151	0.001819
-0.00001733	25.7991	0
-0.00001812	25.7851	-0.001819
-0.00001909	25.7859	-0.003638
-0.00001898	25.792	-0.007276
-0.00001808	25.7906	-0.007276
-0.00001742	25.7855	-0.007276
-0.00001693	25.7817	-0.005457
-0.00001663	25.7747	-0.001819
-0.00001663	25.7601	0
-0.0000169	25.7439	0
-0.00001801	25.7295	-0.001819
-0.00002054	25.7137	-0.003638
-0.00002435	25.6972	-0.005457
-0.00002838	25.6832	-0.009095
-0.00003152	25.6707	-0.012733
-0.00003315	25.6541	-0.014552
-0.00003306	25.6336	-0.01819
-0.00003173	25.6144	-0.016371
-0.00002999	25.5944	-0.016371
-0.00002835	25.5729	-0.014552
-0.00002666	25.5542	-0.014552
-0.00002417	25.5354	-0.016371
-0.00002133	25.5105	-0.021828
-0.00001977	25.4771	-0.025466
-0.00001947	25.4378	-0.029104
-0.00001945	25.3974	-0.030923
-0.00001964	25.3586	-0.029104
-0.00002022	25.3228	-0.029104
-0.00002045	25.2922	-0.027285
-0.00001977	25.2669	-0.027285
-0.00001925	25.2437	-0.027285
-0.0000192	25.2183	-0.029104
-0.00001927	25.1865	-0.030923
-0.00001963	25.1546	-0.030923
-0.00001975	25.1282	-0.030923
-0.00001967	25.0974	-0.030923
-0.00002035	25.051	-0.030923
-0.00002166	24.9951	-0.030923
-0.00002207	24.9435	-0.032742
-0.00002107	24.9002	-0.032742
-0.00002022	24.859	-0.034561
-0.00002053	24.8095	-0.034561
-0.00002185	24.7499	-0.034561
-0.00002295	24.6836	-0.03638
-0.00002213	24.6115	-0.03638
-0.00002046	24.5439	-0.03638
-0.0000201	24.4871	-0.034561
-0.00002111	24.4333	-0.034561
-0.00002229	24.3829	-0.034561
-0.00002288	24.3384	-0.034561
-0.00002335	24.2931	-0.03638
-0.00002426	24.241	-0.038199
-0.00002504	24.184	-0.038199
-0.00002475	24.1294	-0.038199
-0.0000238	24.0759	-0.03638
-0.00002273	24.0179	-0.03638
-0.00002115	23.9535	-0.03638
-0.00001963	23.885	-0.038199
-0.00001894	23.8212	-0.040018
-0.00001917	23.7654	-0.043656
-0.00001992	23.7137	-0.045475
-0.00001999	23.6636	-0.045475
-0.00001904	23.6138	-0.045475
-0.00001848	23.5674	-0.045475
-0.00001922	23.5284	-0.043656
-0.00002025	23.4956	-0.043656
-0.00002075	23.4642	-0.041837
-0.00002156	23.429	-0.040018
-0.00002386	23.393	-0.041837
-0.00002686	23.358	-0.043656
-0.00002822	23.3226	-0.045475
-0.00002779	23.2882	-0.047294
-0.00002688	23.2508	-0.049113
-0.00002574	23.2118	-0.050932
-0.00002457	23.1829	-0.050932
-0.00002422	23.1677	-0.050932
-0.00002518	23.1613	-0.050932
-0.00002661	23.1582	-0.049113
-0.00002714	23.1503	-0.049113
-0.00002609	23.1396	-0.050932
-0.0000244	23.1317	-0.050932
-0.0000239	23.1218	-0.052751
-0.00002457	23.1083	-0.05457
-0.00002506	23.0996	-0.056389
-0.00002488	23.099	-0.056389
-0.00002492	23.0961	-0.058208
-0.00002629	23.0834	-0.058208
-0.00002837	23.0673	-0.060027
-0.0000294	23.0547	-0.058208
-0.00002924	23.0461	-0.05457
-0.00002934	23.0385	-0.05457
-0.00002973	23.0304	-0.05457
-0.0000291	23.0258	-0.05457
-0.00002717	23.0241	-0.05457
-0.00002601	23.0216	-0.056389
-0.00002674	23.021	-0.058208
-0.00002745	23.0239	-0.058208
-0.00002668	23.0288	-0.056389
-0.00002513	23.0344	-0.056389
-0.00002459	23.042	-0.05457
-0.00002564	23.0506	-0.05457
-0.00002662	23.0507	-0.05457
-0.00002683	23.0418	-0.056389
-0.00002749	23.0362	-0.058208
-0.00002894	23.0379	-0.058208
-0.0000302	23.0505	-0.060027
-0.00002997	23.0758	-0.061846
-0.00002771	23.1059	-0.061846
-0.00002429	23.136	-0.063665
-0.00002167	23.1634	-0.067303
-0.00002079	23.1891	-0.069122
-0.00002122	23.2143	-0.069122
-0.00002303	23.235	-0.069122
-0.00002594	23.2548	-0.069122
-0.00002833	23.2781	-0.069122
-0.00002887	23.3059	-0.067303
-0.00002789	23.3385	-0.065484
-0.0000266	23.3701	-0.065484
-0.00002581	23.398	-0.069122
-0.00002523	23.4242	-0.070941
-0.00002488	23.4518	-0.07276
-0.00002509	23.484	-0.074579
-0.00002526	23.5206	-0.074579
-0.00002536	23.554	-0.076398
-0.00002563	23.5772	-0.078217
-0.00002577	23.596	-0.080036
-0.00002601	23.619	-0.083674
-0.00002612	23.6455	-0.085493
-0.00002583	23.6646	-0.085493
-0.00002545	23.6745	-0.083674
-0.00002508	23.6853	-0.083674
-0.00002536	23.7043	-0.085493
-0.00002668	23.7284	-0.087312
-0.00002778	23.7514	-0.089131
-0.00002829	23.7748	-0.09095
-0.0000291	23.7985	-0.092769
-0.00002943	23.8178	-0.094588
-0.00002833	23.836	-0.096407
-0.00002679	23.8556	-0.096407
-0.00002616	23.8771	-0.098226
-0.00002686	23.9023	-0.100045
-0.00002787	23.93	-0.101864
-0.00002823	23.9601	-0.100045
-0.0000288	23.9822	-0.100045
-0.00003032	23.9895	-0.101864
-0.00003204	23.9922	-0.101864
-0.00003269	23.9966	-0.105502
-0.00003228	24.003	-0.107321
-0.0000321	24.0137	-0.110959
-0.00003318	24.0265	-0.112778
-0.00003522	24.0423	-0.112778
-0.00003595	24.0627	-0.110959
-0.00003439	24.0861	-0.10914
-0.00003248	24.1144	-0.107321
-0.0000318	24.1427	-0.10914
-0.00003214	24.1614	-0.110959
-0.0000329	24.1713	-0.114597
-0.00003395	24.1791	-0.114597
-0.00003416	24.1804	-0.114597
-0.00003289	24.17	-0.116416
-0.00003132	24.1528	-0.116416
-0.00003066	24.1364	-0.116416
-0.00003172	24.127	-0.118235
-0.00003387	24.1183	-0.120054
-0.0000358	24.1027	-0.121873
-0.0000372	24.0861	-0.123692
-0.00003801	24.0734	-0.125511
-0.00003747	24.0537	-0.125511
-0.00003566	24.0141	-0.125511
-0.00003347	23.9635	-0.12733
-0.00003167	23.9171	-0.125511
-0.00003145	23.8805	-0.123692
-0.00003256	23.8506	-0.123692
-0.00003318	23.8229	-0.125511
-0.00003305	23.803	-0.12733
-0.00003325	23.7926	-0.130968
-0.00003405	23.7819	-0.130968
-0.0000347	23.7651	-0.130968
-0.00003422	23.7446	-0.130968
-0.00003314	23.7208	-0.130968
-0.00003325	23.695	-0.130968
-0.00003454	23.672	-0.129149
-0.00003525	23.65	-0.129149
-0.00003457	23.6261	-0.12733
-0.00003374	23.5985	-0.129149
-0.00003403	23.5707	-0.130968
-0.00003497	23.5485	-0.132787
-0.00003517	23.5266	-0.134606
-0.00003423	23.5035	-0.134606
-0.00003361	23.4833	-0.134606
-0.00003443	23.4646	-0.134606
-0.00003519	23.4413	-0.132787
-0.00003433	23.4088	-0.130968
-0.00003373	23.3687	-0.130968
-0.00003519	23.3253	-0.132787
-0.00003772	23.2894	-0.134606
-0.00003996	23.2679	-0.136425
-0.00004147	23.2535	-0.138244
-0.00004225	23.2349	-0.138244
-0.00004195	23.2082	-0.138244
-0.00004092	23.1737	-0.138244
-0.00003996	23.1332	-0.138244
-0.00003978	23.0971	-0.138244
-0.00004113	23.0691	-0.138244
-0.00004243	23.0462	-0.138244
-0.00004195	23.0211	-0.138244
-0.00004072	22.9868	-0.140063
-0.0000401	22.9479	-0.140063
-0.00004001	22.9122	-0.141882
-0.00004008	22.882	-0.141882
-0.00003981	22.8542	-0.143701
-0.00003939	22.8258	-0.143701
-0.00003981	22.796	-0.14552
-0.00004057	22.7652	-0.147339
-0.00004045	22.7366	-0.14552
-0.00003984	22.7161	-0.14552
-0.00003981	22.706	-0.147339
-0.00004064	22.6958	-0.149158
-0.00004183	22.6823	-0.150977
-0.00004242	22.6722	-0.150977
-0.00004213	22.6545	-0.152796
-0.00004161	22.6206	-0.154615
-0.00004083	22.5817	-0.154615
-0.00003921	22.55	-0.154615
-0.00003694	22.5284	-0.154615
-0.00003497	22.5132	-0.154615
-0.00003346	22.4979	-0.154615
-0.00003225	22.4815	-0.152796
-0.0000324	22.4671	-0.152796
-0.00003457	22.4527	-0.154615
-0.00003749	22.4383	-0.156434
-0.00003907	22.427	-0.158253
-0.00003908	22.4183	-0.158253
-0.00003922	22.4089	-0.160072
-0.00004036	22.3984	-0.160072
-0.00004184	22.3948	-0.160072
-0.00004279	22.3978	-0.160072
-0.00004288	22.3945	-0.160072
-0.00004257	22.3814	-0.161891
-0.00004304	22.3669	-0.161891
-0.00004373	22.3592	-0.161891
-0.00004277	22.3593	-0.16371
-0.00004103	22.3623	-0.16371
-0.00004009	22.3689	-0.16371
-0.00003973	22.3791	-0.165529
-0.00003944	22.3883	-0.165529
-0.00003878	22.3926	-0.169167
-0.00003818	22.3929	-0.172805
-0.00003907	22.3943	-0.174624
-0.00004127	22.3979	-0.172805
-0.00004263	22.4016	-0.172805
-0.00004238	22.4033	-0.170986
-0.00004171	22.4029	-0.169167
-0.00004162	22.4037	-0.169167
-0.00004229	22.4056	-0.169167
-0.00004286	22.4089	-0.169167
-0.00004289	22.4172	-0.169167
-0.00004268	22.427	-0.169167
-0.00004201	22.4333	-0.169167
-0.00004072	22.4389	-0.170986
-0.00003934	22.4467	-0.172805
-0.00003905	22.4569	-0.176443
-0.00004059	22.4671	-0.178262
-0.00004288	22.4748	-0.178262
-0.00004461	22.481	-0.178262
-0.00004557	22.4856	-0.176443
-0.00004573	22.4904	-0.176443
-0.00004549	22.4919	-0.178262
-0.00004598	22.4885	-0.178262
-0.00004738	22.4888	-0.178262
-0.00004865	22.4958	-0.178262
-0.00004883	22.5049	-0.180081
-0.00004834	22.5094	-0.180081
-0.00004777	22.5116	-0.180081
-0.00004692	22.5213	-0.180081
-0.00004601	22.539	-0.180081
-0.00004539	22.559	-0.1819
-0.0000449	22.5789	-0.1819
-0.00004431	22.5989	-0.183719
-0.00004405	22.6137	-0.185538
-0.00004498	22.6174	-0.185538
-0.00004693	22.6163	-0.187357
-0.00004855	22.6184	-0.189176
-0.00004842	22.6251	-0.192814
-0.00004729	22.6321	-0.194633
-0.00004723	22.6361	-0.196452
-0.00004807	22.643	-0.198271
-0.00004809	22.652	-0.194633
-0.00004723	22.6524	-0.190995
-0.0000469	22.6457	-0.189176
-0.00004749	22.6422	-0.189176
-0.0000482	22.6474	-0.190995
-0.00004852	22.6616	-0.194633
-0.00004859	22.6818	-0.196452
-0.00004854	22.6978	-0.196452
-0.00004823	22.7069	-0.196452
-0.00004801	22.7215	-0.196452
-0.0000483	22.7447	-0.196452
-0.00004929	22.7724	-0.196452
-0.00005109	22.8001	-0.196452
-0.00005341	22.8194	-0.196452
-0.00005486	22.827	-0.196452
-0.00005479	22.831	-0.196452
-0.00005438	22.841	-0.198271
-0.00005394	22.8583	-0.198271
-0.0000533	22.8832	-0.198271
-0.00005254	22.9148	-0.20009
-0.00005205	22.9484	-0.20009
-0.00005195	22.9757	-0.20009
-0.0000511	22.9925	-0.198271
-0.00004943	23.0045	-0.198271
-0.00004878	23.0195	-0.20009
-0.00004999	23.0375	-0.201909
-0.0000514	23.0544	-0.201909
-0.00005132	23.0723	-0.201909
-0.00005005	23.0928	-0.201909
-0.00004941	23.113	-0.20009
-0.00005068	23.1281	-0.196452
-0.00005274	23.1388	-0.192814
-0.00005387	23.1529	-0.192814
-0.00005428	23.1714	-0.194633
-0.00005514	23.1907	-0.196452
-0.00005604	23.2123	-0.198271
-0.00005571	23.2393	-0.201909
-0.00005451	23.2674	-0.205547
-0.00005386	23.2882	-0.209185
-0.00005424	23.2992	-0.211004
-0.00005542	23.3044	-0.209185
-0.00005652	23.3126	-0.207366
-0.00005712	23.331	-0.205547
-0.00005736	23.3567	-0.205547
-0.00005654	23.383	-0.205547
-0.00005441	23.4111	-0.205547
-0.00005277	23.4386	-0.205547
-0.00005301	23.457	-0.205547
-0.00005404	23.4655	-0.207366
-0.0000544	23.4684	-0.209185
-0.0000534	23.4708	-0.211004
-0.00005208	23.4764	-0.211004
-0.00005206	23.4837	-0.209185
-0.00005338	23.489	-0.209185
-0.00005475	23.4929	-0.211004
-0.00005493	23.4979	-0.212823
-0.00005458	23.5032	-0.212823
-0.00005492	23.5083	-0.212823
-0.0000556	23.5139	-0.212823
-0.00005575	23.5221	-0.211004
-0.00005512	23.5378	-0.211004
-0.00005434	23.5548	-0.211004
-0.0000547	23.5608	-0.209185
-0.00005605	23.5584	-0.209185
-0.00005616	23.5597	-0.207366
-0.00005479	23.5711	-0.207366
-0.00005417	23.5887	-0.209185
-0.00005421	23.605	-0.211004
-0.00005355	23.6174	-0.214642
-0.0000523	23.6237	-0.216461
-0.00005156	23.6252	-0.216461
-0.00005194	23.6304	-0.216461
-0.0000524	23.6464	-0.216461
-0.00005241	23.6733	-0.216461
-0.0000527	23.6984	-0.216461
-0.00005336	23.7096	-0.216461
-0.00005452	23.7105	-0.21828
-0.00005626	23.7112	-0.21828
-0.00005797	23.7123	-0.21828
-0.00005866	23.71	-0.216461
-0.00005852	23.7074	-0.214642
-0.00005863	23.7111	-0.212823
-0.00005866	23.7244	-0.212823
-0.0000581	23.7403	-0.214642
-0.00005794	23.7499	-0.21828
-0.00005867	23.7533	-0.220099
-0.00005903	23.7557	-0.221918
-0.00005815	23.7555	-0.223737
-0.0000565	23.7526	-0.225556
-0.00005532	23.7578	-0.227375
-0.00005571	23.7711	-0.225556
-0.0000574	23.7833	-0.225556
-0.00005896	23.7912	-0.225556
-0.00006006	23.794	-0.227375
-0.00006101	23.7914	-0.225556
-0.0000613	23.7843	-0.225556
-0.00006064	23.7807	-0.225556
-0.00005913	23.7851	-0.225556
-0.00005773	23.7903	-0.225556
-0.00005694	23.7912	-0.227375
-0.00005593	23.7867	-0.227375
-0.00005469	23.7754	-0.227375
-0.00005362	23.7639	-0.229194
-0.00005309	23.7599	-0.229194
-0.00005343	23.7583	-0.227375
-0.00005392	23.7514	-0.227375
-0.00005411	23.7461	-0.227375
-0.00005484	23.7495	-0.229194
-0.00005656	23.7543	-0.231013
-0.00005826	23.7556	-0.231013
-0.00005885	23.7563	-0.231013
-0.0000573	23.7542	-0.231013
-0.00005397	23.7504	-0.231013
-0.00005178	23.7546	-0.231013
-0.000052	23.76	-0.231013
-0.00005288	23.7539	-0.229194
-0.00005352	23.7454	-0.231013
-0.00005476	23.7429	-0.229194
-0.00005676	23.745	-0.227375
-0.00005864	23.7509	-0.225556
-0.00006003	23.7522	-0.225556
-0.00006061	23.7459	-0.225556
-0.00006092	23.745	-0.225556
-0.00006161	23.7518	-0.225556
-0.00006175	23.7531	-0.227375
-0.00006051	23.7473	-0.231013
-0.00005854	23.744	-0.232832
-0.00005758	23.7394	-0.234651
-0.00005819	23.729	-0.238289
-0.00005929	23.7179	-0.238289
-0.00005965	23.7075	-0.238289
-0.00005993	23.7002	-0.23647
-0.0000612	23.6997	-0.23647
-0.00006246	23.7056	-0.23647
-0.00006247	23.7146	-0.23647
-0.00006119	23.7173	-0.23647
-0.00005925	23.7133	-0.238289
-0.00005752	23.7086	-0.238289
-0.00005671	23.7012	-0.238289
-0.00005665	23.6937	-0.23647
-0.00005734	23.6842	-0.23647
-0.00005921	23.6624	-0.238289
-0.00006141	23.6346	-0.240108
-0.00006254	23.6082	-0.241927
-0.00006257	23.578	-0.245565
-0.00006292	23.5434	-0.245565
-0.00006422	23.5161	-0.245565
-0.00006613	23.5012	-0.245565
-0.00006785	23.4887	-0.243746
-0.00006834	23.478	-0.245565
-0.00006766	23.4704	-0.245565
-0.00006676	23.4524	-0.243746
-0.00006574	23.4192	-0.243746
-0.00006381	23.3841	-0.243746
-0.00006147	23.3507	-0.245565
-0.00006015	23.3183	-0.247384
-0.00005986	23.2929	-0.249203
-0.0000596	23.2727	-0.251022
-0.00005899	23.253	-0.251022
-0.00005818	23.2249	-0.251022
-0.0000576	23.1847	-0.251022
-0.00005773	23.1436	-0.251022
-0.00005838	23.105	-0.251022
-0.00005903	23.0664	-0.252841
-0.00005975	23.0309	-0.25466
-0.00006079	22.9987	-0.256479
-0.00006137	22.9703	-0.258298
-0.00006146	22.9446	-0.260117
-0.00006142	22.9124	-0.260117
-0.00006059	22.8743	-0.260117
-0.00005947	22.8416	-0.258298
-0.00005909	22.8149	-0.258298
-0.00005869	22.7869	-0.256479
-0.00005811	22.7505	-0.256479
-0.00005853	22.7086	-0.256479
-0.00005998	22.6722	-0.25466
-0.00006117	22.639	-0.25466
-0.00006143	22.6006	-0.25466
-0.00006136	22.5597	-0.256479
-0.00006155	22.5195	-0.256479
-0.00006175	22.4811	-0.258298
-0.00006129	22.4483	-0.260117
-0.00005944	22.4199	-0.261936
-0.00005713	22.3897	-0.261936
-0.00005618	22.3553	-0.263755
-0.00005644	22.3216	-0.263755
-0.00005736	22.2946	-0.263755
-0.00005833	22.2717	-0.263755
-0.00005871	22.2453	-0.265574
-0.00005973	22.216	-0.265574
-0.00006154	22.1908	-0.265574
-0.00006187	22.1706	-0.265574
-0.00006021	22.1457	-0.267393
-0.00005906	22.1128	-0.267393
-0.00005976	22.0811	-0.269212
-0.00006103	22.0529	-0.269212
-0.00006098	22.0271	-0.269212
-0.00005935	22.0076	-0.269212
-0.00005804	21.9923	-0.271031
-0.0000579	21.9788	-0.274669
-0.00005836	21.9669	-0.274669
-0.00005924	21.9555	-0.274669
-0.00005991	21.9452	-0.274669
-0.00005978	21.9334	-0.27285
-0.00005961	21.9211	-0.27285
-0.00006	21.914	-0.27285
-0.00006081	21.9149	-0.274669
-0.00006252	21.918	-0.276488
-0.00006483	21.919	-0.276488
-0.00006613	21.9243	-0.278307
-0.00006569	21.9384	-0.278307
-0.00006443	21.9537	-0.276488
-0.00006336	21.9603	-0.276488
-0.00006261	21.9596	-0.278307
-0.0000625	21.9626	-0.280126
-0.0000627	21.9788	-0.281945
-0.00006268	22.0025	-0.283764
-0.00006332	22.021	-0.281945
-0.00006455	22.0318	-0.280126
-0.00006546	22.0367	-0.278307
-0.00006581	22.0361	-0.276488
-0.00006547	22.0353	-0.276488
-0.00006516	22.0433	-0.278307
-0.00006623	22.0594	-0.278307
-0.00006817	22.0706	-0.278307
-0.00006903	22.0711	-0.280126
-0.00006883	22.0727	-0.280126
-0.000069	22.0876	-0.280126
-0.00006987	22.1112	-0.280126
-0.00007034	22.1367	-0.283764
-0.00006935	22.1639	-0.285583
-0.00006814	22.1953	-0.289221
-0.00006829	22.2336	-0.289221
-0.00006989	22.2685	-0.289221
-0.00007195	22.2848	-0.287402
-0.00007255	22.289	-0.287402
-0.00007167	22.295	-0.289221
-0.00007086	22.3056	-0.29104
-0.00007105	22.322	-0.294678
-0.00007271	22.3433	-0.296497
-0.00007469	22.3669	-0.296497
-0.0000749	22.3932	-0.296497
-0.00007304	22.4212	-0.296497
-0.00007076	22.4503	-0.294678
-0.00006985	22.4788	-0.294678
-0.0000702	22.5069	-0.296497
-0.00007074	22.5403	-0.296497
-0.00007179	22.5753	-0.296497
-0.00007339	22.6023	-0.298316
-0.00007463	22.6222	-0.298316
-0.00007555	22.6376	-0.300135
-0.00007679	22.6515	-0.303773
-0.00007841	22.6746	-0.303773
-0.00007949	22.7062	-0.303773
-0.00007909	22.7373	-0.303773
-0.00007763	22.7667	-0.303773
-0.00007661	22.7928	-0.305592
-0.00007704	22.818	-0.305592
-0.00007825	22.8463	-0.305592
-0.00007885	22.8745	-0.305592
-0.00007847	22.9003	-0.305592
-0.0000778	22.9276	-0.307411
-0.00007722	22.9627	-0.30923
-0.00007705	22.9991	-0.30923
-0.00007776	23.023	-0.30923
-0.00007854	23.0396	-0.30923
-0.00007854	23.0613	-0.30923
-0.00007831	23.0848	-0.307411
-0.00007845	23.099	-0.305592
-0.00007898	23.1096	-0.301954
-0.00007934	23.127	-0.300135
-0.00007953	23.1514	-0.300135
-0.0000796	23.1795	-0.300135
-0.00007919	23.2028	-0.300135
-0.00007814	23.2157	-0.301954
-0.00007762	23.2244	-0.303773
-0.00007858	23.2375	-0.307411
-0.00007978	23.2546	-0.30923
-0.00008023	23.2712	-0.311049
-0.00007995	23.2929	-0.312868
-0.00007875	23.3141	-0.314687
-0.0000772	23.321	-0.316506
-0.00007592	23.3241	-0.316506
-0.00007457	23.3337	-0.318325
-0.00007247	23.3438	-0.318325
-0.00007008	23.3554	-0.318325
-0.00006891	23.3681	-0.320144
-0.00006909	23.3765	-0.320144
-0.0000695	23.3847	-0.320144
-0.00006923	23.399	-0.321963
-0.00006888	23.415	-0.321963
-0.00006941	23.4244	-0.321963
-0.00007032	23.4273	-0.320144
-0.00007083	23.4284	-0.316506
-0.00007038	23.4322	-0.312868
-0.00006975	23.4381	-0.311049
-0.00006985	23.4438	-0.311049
-0.00007068	23.4515	-0.312868
-0.00007243	23.4588	-0.312868
-0.00007469	23.4654	-0.312868
-0.00007693	23.4737	-0.314687
-0.00007891	23.4755	-0.318325
-0.00007956	23.47	-0.320144
-0.00007862	23.4682	-0.320144
-0.00007797	23.4722	-0.320144
-0.00007902	23.4832	-0.320144
-0.00008046	23.5044	-0.320144
-0.00008051	23.5297	-0.320144
-0.00007883	23.5519	-0.321963
-0.00007651	23.57	-0.321963
-0.00007486	23.5846	-0.321963
-0.00007451	23.5899	-0.320144
-0.0000755	23.5839	-0.320144
-0.00007663	23.5709	-0.320144
-0.00007695	23.5545	-0.321963
-0.0000771	23.5437	-0.323782
-0.00007782	23.5428	-0.325601
-0.00007895	23.5436	-0.325601
-0.00008003	23.5434	-0.32742
-0.00008059	23.5427	-0.32742
-0.00008096	23.5373	-0.329239
-0.00008135	23.5366	-0.329239
-0.0000811	23.5455	-0.329239
-0.00008019	23.5516	-0.331058
-0.00007928	23.555	-0.332877
-0.00007918	23.5603	-0.332877
-0.00007927	23.569	-0.331058
-0.00007873	23.5801	-0.331058
-0.00007729	23.5871	-0.329239
-0.00007529	23.5884	-0.325601
-0.0000748	23.5855	-0.323782
-0.00007619	23.584	-0.323782
-0.00007808	23.587	-0.323782
-0.00007972	23.5908	-0.325601
-0.00008045	23.589	-0.325601
-0.00008094	23.5762	-0.325601
-0.00008218	23.5625	-0.325601
-0.00008348	23.5589	-0.325601
-0.00008376	23.563	-0.32742
-0.00008303	23.5698	-0.329239
-0.00008252	23.5715	-0.332877
-0.00008277	23.5632	-0.334696
-0.00008373	23.5496	-0.336515
-0.0000846	23.541	-0.334696
-0.00008451	23.54	-0.334696
-0.0000849	23.5348	-0.334696
-0.00008628	23.5188	-0.336515
-0.00008656	23.5033	-0.336515
