Time[sec]	Top_Inplane_Disp[mm]	Top_Inplane_Rotation[%rad]
1555.101563	121.7254698	-1.249991823
1555.201172	121.6657832	-1.24871321
1555.300781	121.6049939	-1.247382443
1555.400391	121.5442196	-1.246075332
1555.5	121.4834377	-1.244784612
1555.599609	121.4244142	-1.243480295
1555.699219	121.3624626	-1.242198423
1555.798828	121.3033348	-1.240857411
1555.898438	121.2440804	-1.239539962
1555.998047	121.1821511	-1.238214411
1556.097656	121.1254522	-1.236920059
1556.197266	121.0657954	-1.235630177
1556.296875	121.0079566	-1.234351192
1556.396484	120.9419668	-1.233012602
1556.496094	120.8848432	-1.231701858
1556.595703	120.8222508	-1.230371185
1556.695313	120.7682639	-1.229091734
1556.794922	120.7081452	-1.227790676
1556.894531	120.6459403	-1.226497069
1556.994141	120.5886826	-1.225184929
1557.09375	120.5292791	-1.223854255
1557.193359	120.4642802	-1.222550403
1557.292969	120.4047948	-1.22129675
1557.392578	120.3475595	-1.219959278
1557.492188	120.2924103	-1.218678989
1557.591797	120.2318519	-1.217328943
1557.691406	120.1660559	-1.21601345
1557.791016	120.1075315	-1.214726549
1557.890625	120.0489327	-1.213417202
1557.990234	119.9888289	-1.212142687
1558.089844	119.9286953	-1.210811641
1558.189453	119.8699027	-1.209491584
1558.289063	119.807221	-1.208210457
1558.388672	119.7549552	-1.206875779
1558.488281	119.6900681	-1.20557854
1558.587891	119.63249	-1.204274129
1558.6875	119.5682734	-1.202948578
1558.787109	119.5090711	-1.20169539
1558.886719	119.4507703	-1.200379711
1558.986328	119.3918586	-1.199045219
1559.085938	119.3322092	-1.197767444
1559.185547	119.2731783	-1.196460519
1559.285156	119.2154214	-1.195144467
1559.384766	119.1524714	-1.193844341
1559.484375	119.0901101	-1.192523912
1559.583984	119.0315187	-1.191230305
1559.683594	118.972972	-1.189908292
1559.783203	118.9115793	-1.188594662
1559.882813	118.8528985	-1.187295653
1559.982422	118.7946945	-1.185949985
1560.082031	118.7268794	-1.184693072
1560.181641	118.6735705	-1.183396764
1560.28125	118.6136529	-1.182096731
1560.380859	118.558228	-1.180756278
1560.480469	118.5021698	-1.179433055
1560.580078	118.4375435	-1.178130135
1560.679688	118.3769554	-1.176832803
1560.779297	118.3196232	-1.175501756
1560.878906	118.2578057	-1.174257603
1560.978516	118.1989685	-1.172957849
1561.078125	118.1380898	-1.171596907
1561.177734	118.0752516	-1.170290355
1561.277344	118.0162281	-1.168985199
1561.376953	117.9597974	-1.167693641
1561.476563	117.8967804	-1.166359428
1561.576172	117.8382561	-1.165088732
1561.675781	117.7778915	-1.163765043
1561.775391	117.7199632	-1.162486617
1561.875	117.6593304	-1.161152869
1561.974609	117.6009104	-1.159856282
1562.074219	117.5414175	-1.158530638
1562.173828	117.4773052	-1.157249603
1562.273438	117.422916	-1.155961398
1562.373047	117.3580214	-1.1546175
1562.472656	117.2951758	-1.153314393
1562.572266	117.2396913	-1.152025349
1562.671875	117.1771586	-1.150727086
1562.771484	117.1180233	-1.149411034
1562.871094	117.0593798	-1.148095448
1562.970703	117.000185	-1.146790944
1563.070313	116.9434264	-1.145508327
1563.169922	116.8831363	-1.144150645
1563.269531	116.8245897	-1.142877806
1563.369141	116.7597249	-1.141560916
1563.46875	116.6959032	-1.140232384
1563.568359	116.6403368	-1.138933562
1563.667969	116.5848449	-1.137671806
1563.767578	116.5231243	-1.136331353
1563.867188	116.4650321	-1.135061774
1563.966797	116.4036021	-1.133725792
1564.066406	116.3438708	-1.132432558
1564.166016	116.2813753	-1.131099369
1564.265625	116.2248701	-1.129811909
1564.365234	116.1643416	-1.128502656
1564.464844	116.1037683	-1.127190702
1564.564453	116.0466522	-1.125881728
1564.664063	115.9890741	-1.124603488
1564.763672	115.9270182	-1.123257168
1564.863281	115.8654615	-1.121999044
1564.962891	115.8057228	-1.120682154
1565.0625	115.7487854	-1.119350549
1565.162109	115.6889424	-1.118057035
1565.261719	115.6238839	-1.116749272
1565.361328	115.5665591	-1.115447748
1565.460938	115.5081391	-1.114115864
1565.560547	115.4472083	-1.112830639
1565.660156	115.3891087	-1.111565996
1565.759766	115.3264269	-1.110215019
1565.859375	115.2675003	-1.108918525
1565.958984	115.2064204	-1.107611787
1566.058594	115.1444465	-1.106279157
1566.158203	115.0907204	-1.105010416
1566.257813	115.0270328	-1.103694644
1566.357422	114.9711758	-1.102368068
1566.457031	114.9085909	-1.101080049
1566.556641	114.8504168	-1.099774335
1566.65625	114.7884578	-1.098469552
1566.755859	114.7306114	-1.097168401
1566.855469	114.6735623	-1.095816307
1566.955078	114.6089882	-1.094534341
1567.054688	114.5506203	-1.093210559
1567.154297	114.4929081	-1.091954112
1567.253906	114.4323871	-1.090618782
1567.353516	114.3689752	-1.089331135
1567.453125	114.3132672	-1.087978017
1567.552734	114.2461896	-1.086708624
1567.652344	114.1912416	-1.085403934
1567.751953	114.1315922	-1.084068604
1567.851563	114.0718088	-1.082791574
1567.951172	114.0095666	-1.081474498
1568.050781	113.9535084	-1.080139168
1568.150391	113.8918474	-1.078889798
1568.25	113.8323247	-1.077533327
1568.349609	113.7692481	-1.076267101
1568.449219	113.7095094	-1.074913237
1568.548828	113.6558428	-1.073637884
1568.648438	113.5921031	-1.072322857
1568.748047	113.5351509	-1.071060915
1568.847656	113.4748831	-1.069726795
1568.947266	113.4158596	-1.068426017
1569.046875	113.3560464	-1.067108475
1569.146484	113.2949293	-1.065791398
1569.246094	113.2370457	-1.064494066
1569.345703	113.1738275	-1.063205674
1569.445313	113.1181717	-1.061890926
1569.544922	113.0556464	-1.060574595
1569.644531	112.9993498	-1.05927065
1569.744141	112.9384264	-1.058011688
1569.84375	112.8762364	-1.056636311
1569.943359	112.8113791	-1.055340562
1570.042969	112.753287	-1.054043602
1570.142578	112.6950756	-1.052716374
1570.242188	112.6325876	-1.051450148
1570.341797	112.5743538	-1.050150953
1570.441406	112.5179306	-1.048794203
1570.541016	112.4575213	-1.047514379
1570.640625	112.3985201	-1.046208851
1570.740234	112.3373359	-1.044881996
1570.839844	112.278536	-1.043552719
1570.939453	112.2190803	-1.042277738
1571.039063	112.1574491	-1.040996425
1571.138672	112.0990291	-1.039675064
1571.238281	112.0354459	-1.038350724
1571.337891	111.9772047	-1.037027594
1571.4375	111.9208708	-1.035762858
1571.537109	111.8608341	-1.034453418
1571.636719	111.8011326	-1.03318328
1571.736328	111.7399707	-1.031821594
1571.835938	111.6816327	-1.030506007
1571.935547	111.6204783	-1.029227208
1572.035156	111.5616709	-1.027933601
1572.134766	111.4997864	-1.026611868
1572.234375	111.4391908	-1.025299449
1572.333984	111.3798991	-1.023927517
1572.433594	111.3246828	-1.022688299
1572.533203	111.2653539	-1.021387335
1572.632813	111.2041622	-1.020078361
1572.732422	111.1412346	-1.018755697
1572.832031	111.0840142	-1.017459296
1572.931641	111.029543	-1.016158983
1573.03125	110.9664738	-1.014861465
1573.130859	110.905908	-1.013526041
1573.230469	110.8486429	-1.012203656
1573.330078	110.7865199	-1.010945998
1573.429688	110.7245833	-1.00964997
1573.529297	110.670574	-1.008307468
1573.628906	110.6100902	-1.006986946
1573.728516	110.5429083	-1.005656272
1573.828125	110.4913726	-1.004384737
1573.927734	110.4274541	-1.003147569
1574.027344	110.368669	-1.001781132
1574.126953	110.3050113	-1.00048501
1574.226563	110.2511808	-0.999179576
1574.326172	110.187009	-0.997859146
1574.425781	110.129334	-0.996556599
1574.525391	110.063538	-0.995242316
1574.625	110.0088358	-0.993913505
1574.724609	109.9483371	-0.992641319
1574.824219	109.8886505	-0.991341379
1574.923828	109.8327562	-0.990029518
1575.023438	109.7696349	-0.988730043
1575.123047	109.7096503	-0.987409614
1575.222656	109.6533313	-0.986096449
1575.322266	109.5946878	-0.984803215
1575.421875	109.5278189	-0.983471796
1575.521484	109.4721258	-0.982203707
1575.621094	109.4105467	-0.980914943
1575.720703	109.3490869	-0.97959144
1575.820313	109.2951596	-0.978265051
1575.919922	109.2312187	-0.976934377
1576.019531	109.1715395	-0.975657068
1576.119141	109.1128141	-0.97433012
1576.21875	109.0525165	-0.973029714
1576.318359	108.9934781	-0.97173145
1576.417969	108.9363173	-0.970460381
1576.517578	108.8729948	-0.969158765
1576.617188	108.8122949	-0.967795309
1576.716797	108.7554619	-0.966466311
1576.816406	108.6936072	-0.965223275
1576.916016	108.6355895	-0.963893719
1577.015625	108.5753739	-0.962588657
1577.115234	108.5140407	-0.961252954
1577.214844	108.4541529	-0.959985983
1577.314453	108.3984971	-0.958675519
1577.414063	108.3375886	-0.9573563
1577.513672	108.2749963	-0.95605487
1577.613281	108.2124636	-0.954769272
1577.712891	108.1569418	-0.953440182
1577.8125	108.0955192	-0.952163618
1577.912109	108.0370098	-0.950813852
1578.011719	107.9749987	-0.949499756
1578.111328	107.9194546	-0.948203355
1578.210938	107.8566089	-0.94691515
1578.310547	107.7997014	-0.945580564
1578.410156	107.740432	-0.944301859
1578.509766	107.6765209	-0.942999171
1578.609375	107.6213866	-0.941699371
1578.708984	107.5603068	-0.940373307
1578.808594	107.4999496	-0.939087942
1578.908203	107.4420214	-0.937743532
1579.007813	107.3789895	-0.936476188
1579.107422	107.3172837	-0.935170613
1579.207031	107.257925	-0.933867414
1579.306641	107.1996018	-0.932559185
1579.40625	107.1395501	-0.93124276
1579.505859	107.0817932	-0.929926243
1579.605469	107.02236	-0.928648887
1579.705078	106.9647893	-0.927303219
1579.804688	106.8989635	-0.926028425
1579.904297	106.8407968	-0.924699102
1580.003906	106.7810804	-0.923401769
1580.103516	106.7243814	-0.922088465
1580.203125	106.6661105	-0.920795556
1580.302734	106.6029817	-0.919486396
1580.402344	106.5411866	-0.918166339
1580.501953	106.4828187	-0.916854572
1580.601563	106.421873	-0.915528182
1580.701172	106.3610911	-0.914257159
1580.800781	106.2981039	-0.912983995
1580.900391	106.2446907	-0.911645126
1581	106.1844528	-0.910314778
1581.099609	106.123589	-0.909024384
1581.199219	106.0670316	-0.907722814
1581.298828	106.0062423	-0.906422548
1581.398438	105.9439108	-0.905120838
1581.498047	105.8892161	-0.903818849
1581.597656	105.8287099	-0.90246438
1581.697266	105.7708934	-0.901220506
1581.796875	105.7036966	-0.899861706
1581.896484	105.6462377	-0.89855995
1581.996094	105.5854782	-0.897252234
1582.095703	105.5248976	-0.895948894
1582.195313	105.4627001	-0.894679502
1582.294922	105.4094583	-0.893378817
1582.394531	105.3486764	-0.892016059
1582.494141	105.2885875	-0.890744198
1582.59375	105.2250341	-0.889405934
1582.693359	105.1713303	-0.888135238
1582.792969	105.1071063	-0.886776438
1582.892578	105.0448269	-0.88551566
1582.992188	104.9882919	-0.88421111
1583.091797	104.9316227	-0.882907445
1583.191406	104.8680022	-0.881577749
1583.291016	104.8112363	-0.880273199
1583.390625	104.7546715	-0.878995284
1583.490234	104.6926007	-0.877655111
1583.589844	104.6330184	-0.876360899
1583.689453	104.5693308	-0.875046197
1583.789063	104.5121029	-0.873772055
1583.888672	104.4516861	-0.872434955
1583.988281	104.3930575	-0.871108519
1584.087891	104.3362021	-0.869867392
1584.1875	104.2710394	-0.868510222
1584.287109	104.2113751	-0.867235102
1584.386719	104.150705	-0.86589735
1584.486328	104.0927023	-0.86460053
1584.585938	104.0312499	-0.863302127
1584.685547	103.9771587	-0.861995853
1584.785156	103.9108261	-0.860696193
1584.884766	103.8544476	-0.859364867
1584.984375	103.7956551	-0.858092681
1585.083984	103.7327573	-0.856783334
1585.183594	103.6705598	-0.855503138
1585.283203	103.6133543	-0.854186201
1585.382813	103.556633	-0.852824608
1585.482422	103.4975275	-0.851555122
1585.582031	103.4401208	-0.850226078
1585.681641	103.374429	-0.848924881
1585.78125	103.3159941	-0.847627129
1585.880859	103.2568067	-0.846289704
1585.980469	103.1974405	-0.845032092
1586.080078	103.1390876	-0.843696995
1586.179688	103.077054	-0.842418615
1586.279297	103.0157506	-0.841124635
1586.378906	102.9551476	-0.839774776
1586.478516	102.8954163	-0.838491321
1586.578125	102.837652	-0.837148353
1586.677734	102.7776897	-0.835846458
1586.777344	102.7182937	-0.834548846
1586.876953	102.6567668	-0.83327191
1586.976563	102.6043743	-0.831946637
1587.076172	102.540873	-0.8306453
1587.175781	102.4769619	-0.829306804
1587.275391	102.4232581	-0.828021765
1587.375	102.3598984	-0.826724153
1587.474609	102.3005843	-0.825410103
1587.574219	102.2390276	-0.824082782
1587.673828	102.1796465	-0.822831318
1587.773438	102.1212414	-0.821477082
1587.873047	102.061592	-0.820197351
1587.972656	102.0016223	-0.818833802
1588.072266	101.9400582	-0.817552442
1588.171875	101.8842757	-0.816282863
1588.271484	101.8240824	-0.814973377
1588.371094	101.7611325	-0.813660212
1588.470703	101.70044	-0.812361808
1588.570313	101.6447321	-0.811083894
1588.669922	101.5859619	-0.809747912
1588.769531	101.5232056	-0.808435399
1588.869141	101.462923	-0.807159627
1588.96875	101.4027148	-0.805830397
1589.068359	101.3432294	-0.804501818
1589.167969	101.2856364	-0.803231681
1589.267578	101.2256518	-0.8018767
1589.367188	101.1645049	-0.80056712
1589.466797	101.1057347	-0.799306389
1589.566406	101.0393128	-0.797964958
1589.666016	100.98809	-0.796698406
1589.765625	100.9277627	-0.795377651
1589.865234	100.8625627	-0.794081483
1589.964844	100.8029506	-0.792769343
1590.064453	100.7476971	-0.791487237
1590.164063	100.6866544	-0.790180126
1590.263672	100.6238535	-0.788857508
1590.363281	100.5654261	-0.787553564
1590.462891	100.5054191	-0.786227779
1590.5625	100.447014	-0.784924533
1590.662109	100.3869027	-0.783593906
1590.761719	100.3265455	-0.782322604
1590.861328	100.2717614	-0.781002687
1590.960938	100.2095416	-0.779689522
1591.060547	100.1477465	-0.778387208
1591.160156	100.0877693	-0.777085358
1591.259766	100.0267789	-0.775776757
1591.359375	99.96891767	-0.774510251
1591.458984	99.9090448	-0.773152197
1591.558594	99.84377772	-0.771852862
1591.658203	99.7851789	-0.770574063
1591.757813	99.7299552	-0.769246835
1591.857422	99.66878593	-0.767930178
1591.957031	99.60833192	-0.766649051
1592.056641	99.55082089	-0.765328947
1592.15625	99.48833287	-0.763987331
1592.255859	99.43256527	-0.76271398
1592.355469	99.37078506	-0.761380745
1592.455078	99.31102395	-0.760134123
1592.554688	99.25357997	-0.758784357
1592.654297	99.18919951	-0.757511798
1592.753906	99.1300419	-0.756169949
1592.853516	99.06942397	-0.754878158
1592.953125	99.01207685	-0.753561174
1593.052734	98.95172715	-0.752262305
1593.152344	98.89228642	-0.750919292
1593.251953	98.83376211	-0.749647059
1593.351563	98.7727493	-0.7483589
1593.451172	98.71567786	-0.747019285
1593.550781	98.65100682	-0.745733548
1593.650391	98.59670699	-0.744382897
1593.75	98.53503108	-0.743112434
1593.849609	98.47439826	-0.741798338
1593.949219	98.4146893	-0.740507012
1594.048828	98.35338593	-0.73918202
1594.148438	98.29712659	-0.737930043
1594.248047	98.23336452	-0.736604817
1594.347656	98.17587584	-0.7352449
1594.447266	98.1163308	-0.733992178
1594.546875	98.05526584	-0.732669095
1594.646484	97.99684584	-0.731348991
1594.746094	97.93745726	-0.730059622
1594.845703	97.87676483	-0.728709577
1594.945313	97.81547636	-0.727432081
1595.044922	97.75585681	-0.72613284
1595.144531	97.69599885	-0.724837929
1595.244141	97.64011949	-0.723500969
1595.34375	97.58129716	-0.722220307
1595.443359	97.51920402	-0.7209023
1595.542969	97.46011347	-0.719566457
1595.642578	97.39504009	-0.718295388
1595.742188	97.33916074	-0.716997078
1595.841797	97.27742523	-0.715695042
1595.941406	97.22118825	-0.714393985
1596.041016	97.15992957	-0.713027874
1596.140625	97.09801525	-0.711758854
1596.240234	97.04051912	-0.710481731
1596.339844	96.98348492	-0.709161768
1596.439453	96.92032635	-0.707856892
1596.539063	96.86268866	-0.706546661
1596.638672	96.80069983	-0.705221994
1596.738281	96.7386812	-0.703936582
1596.837891	96.68254852	-0.702629052
1596.9375	96.62407637	-0.701290555
1597.037109	96.56341374	-0.700012268
1597.136719	96.50120139	-0.698688859
1597.236328	96.44579887	-0.69741942
1597.335938	96.38205916	-0.696055172
1597.435547	96.32404149	-0.694785826
1597.535156	96.26566619	-0.693488168
1597.634766	96.19937837	-0.692184037
1597.734375	96.14413977	-0.690845912
1597.833984	96.08374536	-0.689538103
1597.933594	96.02546692	-0.688209198
1598.033203	95.96636146	-0.686965371
1598.132813	95.90813518	-0.685648853
1598.232422	95.84695101	-0.684287725
1598.332031	95.78820318	-0.683015166
1598.431641	95.72332352	-0.681703957
1598.53125	95.66434473	-0.68038255
1598.630859	95.60734779	-0.679083029
1598.730469	95.5426991	-0.677834498
1598.830078	95.48660368	-0.676483195
1598.929688	95.42610496	-0.675146794
1599.029297	95.36851197	-0.673897099
1599.128906	95.30950338	-0.672575505
1599.228516	95.24652362	-0.6712473
1599.328125	95.18887103	-0.669973064
1599.427734	95.13118118	-0.668661389
1599.527344	95.07072717	-0.66735521
1599.626953	95.01099586	-0.666041905
1599.726563	94.95136887	-0.664733537
1599.826172	94.88880634	-0.663408125
1599.925781	94.82794255	-0.662115775
1600.025391	94.76863593	-0.660772109
1600.125	94.70945597	-0.65951813
1600.224609	94.65116262	-0.658200914
1600.324219	94.59043294	-0.656915875
1600.423828	94.53053772	-0.655586505
1600.523438	94.47144717	-0.654301979
1600.623047	94.40941364	-0.652940013
1600.722656	94.35100853	-0.6516553
1600.822266	94.28939223	-0.65036309
1600.921875	94.23124045	-0.649062451
1601.021484	94.17226911	-0.647736713
1601.121094	94.1119045	-0.646438915
1601.220703	94.05014664	-0.64513986
1601.320313	93.98954362	-0.643803971
1601.419922	93.92737597	-0.642513996
1601.519531	93.87111664	-0.641219877
1601.619141	93.81712973	-0.639897864
1601.71875	93.75730902	-0.638614129
1601.818359	93.69256347	-0.637294864
1601.917969	93.63692999	-0.635991944
1602.017578	93.57742965	-0.634660339
1602.117188	93.5158208	-0.633368175
1602.216797	93.46076101	-0.63205976
1602.316406	93.39790791	-0.630778167
1602.416016	93.33185107	-0.629434735
1602.515625	93.27433258	-0.6281537
1602.615234	93.21594238	-0.626854971
1602.714844	93.15851331	-0.625544228
1602.814453	93.09756011	-0.62425225
1602.914063	93.03513169	-0.622918038
1603.013672	92.97971427	-0.621627644
1603.113281	92.91520715	-0.620309357
1603.212891	92.85830706	-0.619019521
1603.3125	92.79325604	-0.617687078
1603.412109	92.73695201	-0.616381364
1603.511719	92.67514944	-0.615081098
1603.611328	92.61994809	-0.613780972
1603.710938	92.55947918	-0.61247563
1603.810547	92.49489009	-0.611180905
1603.910156	92.4390927	-0.609851489
1604.009766	92.37914532	-0.608597649
1604.109375	92.31880307	-0.607280759
1604.208984	92.25390106	-0.605973415
1604.308594	92.19966084	-0.604657596
1604.408203	92.13774651	-0.603344804
1604.507813	92.07915515	-0.602024235
1604.607422	92.01686084	-0.600707531
1604.707031	91.9605121	-0.599436555
1604.806641	91.89754725	-0.598126417
1604.90625	91.84655547	-0.596785359
1605.005859	91.78240597	-0.595472846
1605.105469	91.72158688	-0.594176957
1605.205078	91.65660292	-0.592893688
1605.304688	91.6056484	-0.591573678
1605.404297	91.54179692	-0.590210455
1605.503906	91.48128331	-0.588968256
1605.603516	91.42608941	-0.587638188
1605.703125	91.36211872	-0.586324744
1605.802734	91.30508453	-0.585032767
1605.902344	91.24523401	-0.58376668
1606.001953	91.18074179	-0.582464924
1606.101563	91.12290293	-0.581121817
1606.201172	91.06777608	-0.579800364
1606.300781	91.01056308	-0.578545919
1606.400391	90.94193578	-0.577200064
1606.5	90.88439494	-0.575898122
1606.599609	90.82517773	-0.57460661
1606.699219	90.76614678	-0.573259313
1606.798828	90.70732445	-0.571964635
1606.898438	90.64749628	-0.570682203
1606.998047	90.58526903	-0.569392089
1607.097656	90.52461386	-0.568054477
1607.197266	90.46442807	-0.566769904
1607.296875	90.40546417	-0.565457018
1607.396484	90.34447372	-0.564155355
1607.496094	90.28875828	-0.56286999
1607.595703	90.2268663	-0.561556173
1607.695313	90.17204493	-0.560210599
1607.794922	90.11146426	-0.558913779
1607.894531	90.04659951	-0.557620311
1607.994141	89.98953551	-0.556316413
1608.09375	89.93124962	-0.555018941
1608.193359	89.86855298	-0.553718535
1608.292969	89.8052752	-0.552386069
1608.392578	89.74640816	-0.551108806
1608.492188	89.68681097	-0.549784466
1608.591797	89.62780237	-0.548452861
1608.691406	89.56791461	-0.547153666
1608.791016	89.50525522	-0.545836752
1608.890625	89.4503668	-0.544545217
1608.990234	89.3901512	-0.543211261
1609.089844	89.3317908	-0.541941635
1609.189453	89.26737309	-0.540610892
1609.289063	89.20896798	-0.539332698
1609.388672	89.14503455	-0.538001652
1609.488281	89.08818662	-0.536658382
1609.587891	89.03250098	-0.535393413
1609.6875	88.96829188	-0.5341043
1609.787109	88.91096711	-0.532766571
1609.886719	88.84994686	-0.531490915
1609.986328	88.79263699	-0.530206296
1610.085938	88.72888982	-0.528871501
1610.185547	88.67333829	-0.527574588
1610.285156	88.61429989	-0.52627516
1610.384766	88.5565877	-0.524962205
1610.484375	88.49237114	-0.523628038
1610.583984	88.43308687	-0.522327423
1610.683594	88.3756429	-0.521084294
1610.783203	88.30842376	-0.5197366
1610.882813	88.25228363	-0.518428348
1610.982422	88.1935209	-0.517096557
1611.082031	88.13437819	-0.515806396
1611.181641	88.07494491	-0.514500868
1611.28125	88.0150646	-0.513173826
1611.380859	87.95578033	-0.511864712
1611.480469	87.89455146	-0.510565937
1611.580078	87.83736825	-0.509262457
1611.679688	87.77356893	-0.507961609
1611.779297	87.71707863	-0.506619713
1611.878906	87.65425533	-0.50533379
1611.978516	87.59969473	-0.504084281
1612.078125	87.53684163	-0.502760289
1612.177734	87.4767229	-0.501465797
1612.277344	87.41626143	-0.500127487
1612.376953	87.35663444	-0.498831924
1612.476563	87.30263263	-0.497522997
1612.576172	87.23948896	-0.496205501
1612.675781	87.1828869	-0.494920486
1612.775391	87.11635321	-0.493579288
1612.875	87.0596692	-0.492298254
1612.974609	87.00115234	-0.490957662
1613.074219	86.93599701	-0.489668385
1613.173828	86.87859774	-0.488346256
1613.273438	86.82122082	-0.487024244
1613.373047	86.76017076	-0.485772989
1613.472656	86.70005202	-0.484432164
1613.572266	86.63917333	-0.483141281
1613.671875	86.5822956	-0.48181701
1613.771484	86.52234823	-0.480515021
1613.871094	86.45816892	-0.479216548
1613.970703	86.4039287	-0.47794329
1614.070313	86.34136617	-0.476605166
1614.169922	86.2820372	-0.4752849
1614.269531	86.22097969	-0.474001281
1614.369141	86.16346121	-0.472675567
1614.46875	86.10329032	-0.471404381
1614.568359	86.04382724	-0.470077922
1614.667969	85.98168194	-0.468787458
1614.767578	85.9247148	-0.467471918
1614.867188	85.86069942	-0.466171373
1614.966797	85.80332994	-0.464871177
1615.066406	85.74479073	-0.463533867
1615.166016	85.68789065	-0.462217978
1615.265625	85.62604338	-0.460925722
1615.365234	85.57249606	-0.459627877
1615.464844	85.50544083	-0.458306191
1615.564453	85.44494212	-0.4570344
1615.664063	85.38528532	-0.455703121
1615.763672	85.32506973	-0.454386999
1615.863281	85.26479453	-0.453088386
1615.962891	85.20624787	-0.451790262
1616.0625	85.14429629	-0.450466084
1616.162109	85.0828141	-0.449191872
1616.261719	85.02853662	-0.447859894
1616.361328	84.96854454	-0.446561514
1616.460938	84.90275592	-0.445292238
1616.560547	84.84700322	-0.443929131
1616.660156	84.79174227	-0.442652963
1616.759766	84.72646028	-0.441343617
1616.859375	84.66717601	-0.440070755
1616.958984	84.60761607	-0.438729301
1617.058594	84.55003798	-0.437433412
1617.158203	84.48393643	-0.436124578
1617.257813	84.42827314	-0.434816512
1617.357422	84.3700245	-0.433490914
1617.457031	84.31159705	-0.432160846
1617.556641	84.25007015	-0.43087739
1617.65625	84.19157565	-0.429587811
1617.755859	84.13185179	-0.428285566
1617.855469	84.07476544	-0.426943903
1617.955078	84.01334286	-0.425644359
1618.054688	83.95086974	-0.424363161
1618.154297	83.88728648	-0.423041242
1618.253906	83.83579552	-0.421712943
1618.353516	83.77294987	-0.420426647
1618.453125	83.70918781	-0.419154763
1618.552734	83.6500451	-0.417812471
1618.652344	83.59464258	-0.416501751
1618.751953	83.5345611	-0.415191264
1618.851563	83.47479254	-0.413909135
1618.951172	83.40884	-0.412635272
1619.050781	83.35572481	-0.411274936
1619.150391	83.29170197	-0.409992854
1619.25	83.23141187	-0.408625789
1619.349609	83.17377418	-0.407345663
1619.449219	83.11334252	-0.406085071
1619.548828	83.05348456	-0.404765899
1619.648438	82.99294859	-0.403459184
1619.748047	82.93312043	-0.40217014
1619.847656	82.87944645	-0.400846219
1619.947266	82.81473815	-0.399559038
1620.046875	82.75964856	-0.398206688
1620.146484	82.69698173	-0.396915735
1620.246094	82.63198286	-0.395616982
1620.345703	82.5799033	-0.394327799
1620.445313	82.51436055	-0.392999896
1620.544922	82.44933933	-0.391697721
1620.644531	82.39566535	-0.390401063
1620.744141	82.33647048	-0.389097817
1620.84375	82.27688819	-0.387755735
1620.943359	82.22249895	-0.386454375
1621.042969	82.1582377	-0.3851471
1621.142578	82.09919184	-0.383831048
1621.242188	82.03212917	-0.382540026
1621.341797	81.98052645	-0.38122111
1621.441406	81.91819489	-0.379951182
1621.541016	81.85572922	-0.378657994
1621.640625	81.79797232	-0.377346016
1621.740234	81.73830062	-0.375957205
1621.839844	81.67757094	-0.374693866
1621.939453	81.61898702	-0.37338431
1622.039063	81.56333119	-0.372090936
1622.138672	81.49835467	-0.370792509
1622.238281	81.44189417	-0.369480066
1622.337891	81.37741685	-0.368217798
1622.4375	81.31689578	-0.366865471
1622.537109	81.25595748	-0.365563831
1622.636719	81.19916171	-0.364254974
1622.736328	81.1432898	-0.362933893
1622.835938	81.08155429	-0.361625641
1622.935547	81.02029562	-0.36034924
1623.035156	80.96020669	-0.359020592
1623.134766	80.90086281	-0.357771153
1623.234375	80.83984256	-0.356385496
1623.333984	80.78162372	-0.355084962
1623.433594	80.72250336	-0.353841297
1623.533203	80.6651786	-0.352492812
1623.632813	80.60337603	-0.351177785
1623.732422	80.54579794	-0.349882117
1623.832031	80.48583567	-0.34858142
1623.931641	80.42310923	-0.347289606
1624.03125	80.3655684	-0.345966243
1624.130859	80.30337095	-0.344675232
1624.230469	80.2443549	-0.343364023
1624.330078	80.18475771	-0.342061382
1624.429688	80.12644947	-0.340749079
1624.529297	80.06290346	-0.339440664
1624.628906	80.00466228	-0.338138174
1624.728516	79.94613051	-0.336827571
1624.828125	79.89293337	-0.335504417
1624.927734	79.82641459	-0.334208179
1625.027344	79.76433635	-0.332929043
1625.126953	79.70836759	-0.331575575
1625.226563	79.64918762	-0.330268824
1625.326172	79.58608121	-0.328990712
1625.425781	79.52786982	-0.327667571
1625.525391	79.4646889	-0.326390192
1625.625	79.40939069	-0.325092196
1625.724609	79.34834808	-0.323737785
1625.824219	79.28620279	-0.322466216
1625.923828	79.22563702	-0.321165309
1626.023438	79.16878909	-0.319827755
1626.123047	79.10974324	-0.318563485
1626.222656	79.05128598	-0.317226618
1626.322266	78.98969948	-0.315932475
1626.421875	78.92975211	-0.314596819
1626.521484	78.87001336	-0.313319254
1626.621094	78.81084085	-0.312027126
1626.720703	78.75081152	-0.310728408
1626.820313	78.69072258	-0.30936423
1626.919922	78.62848788	-0.308080914
1627.019531	78.56863737	-0.30677506
1627.119141	78.50770652	-0.305460265
1627.21875	78.44889909	-0.304161792
1627.318359	78.38958502	-0.302858849
1627.417969	78.33255827	-0.301541423
1627.517578	78.27076316	-0.300224393
1627.617188	78.21408659	-0.298971112
1627.716797	78.15241814	-0.297647621
1627.816406	78.09501141	-0.29633675
1627.916016	78.03059369	-0.295055949
1628.015625	77.97395438	-0.29371276
1628.115234	77.91162282	-0.292389584
1628.214844	77.85201073	-0.291114999
1628.314453	77.79284567	-0.289788656
1628.414063	77.73330063	-0.288488099
