Time[sec]	Top_Inplane_Disp[mm]
2859.189453	-10.4991151
2859.389648	-10.55364311
2859.589844	-10.60168818
2859.790039	-10.65406669
2859.990234	-10.70329547
2860.19043	-10.75270865
2860.390625	-10.80527715
2860.59082	-10.85058507
2860.791016	-10.90364996
2860.991211	-10.95255651
2861.191406	-11.00485772
2861.391602	-11.05150394
2861.591797	-11.10314485
2861.791992	-11.14874706
2861.992188	-11.20247506
2862.192383	-11.25239674
2862.392578	-11.30673103
2862.592773	-11.35390904
2862.792969	-11.40534319
2862.993164	-11.45261712
2863.193359	-11.50479261
2863.393555	-11.55236457
2863.59375	-11.59832999
2863.793945	-11.65251154
2863.994141	-11.70228049
2864.194336	-11.75124757
2864.394531	-11.80617418
2864.594727	-11.85712218
2864.794922	-11.90441195
2864.995117	-11.95644401
2865.195313	-12.00449746
2865.395508	-12.05513347
2865.595703	-12.10264489
2865.795898	-12.15618569
2865.996094	-12.20198628
2866.196289	-12.25664932
2866.396484	-12.30591908
2866.59668	-12.35419977
2866.796875	-12.40520924
2866.99707	-12.45623268
2867.197266	-12.50180602
2867.397461	-12.55619247
2867.597656	-12.60139048
2867.797852	-12.6544591
2867.998047	-12.71262579
2868.198242	-12.75675185
2868.398438	-12.80573197
2868.598633	-12.85472419
2868.798828	-12.90586405
2868.999023	-12.95644324
2869.199219	-13.00469693
2869.399414	-13.05492409
2869.599609	-13.10170721
2869.799805	-13.15467712
2870	-13.20619881
2870.200195	-13.25480919
2870.400391	-13.3062182
2870.600586	-13.36063165
2870.800781	-13.4044718
2871.000977	-13.45880423
2871.201172	-13.50847818
2871.401367	-13.5543691
2871.601563	-13.60214874
2871.801758	-13.66133057
2872.001953	-13.70730996
2872.202148	-13.75291403
2872.402344	-13.80654797
2872.602539	-13.85739539
2872.802734	-13.90105207
2873.00293	-13.95831257
2873.203125	-14.00361583
2873.40332	-14.0562607
2873.603516	-14.10842687
2873.803711	-14.15637415
2874.003906	-14.20301106
2874.204102	-14.25357535
2874.404297	-14.30543885
2874.604492	-14.35626857
2874.804688	-14.4078657
2875.004883	-14.46025632
2875.205078	-14.50439263
2875.405273	-14.55863379
2875.605469	-14.60632496
2875.805664	-14.65561707
2876.005859	-14.70510662
2876.206055	-14.75857664
2876.40625	-14.8131242
2876.606445	-14.86519258
2876.806641	-14.90868069
2877.006836	-14.96218331
2877.207031	-15.01368918
2877.407227	-15.06302319
2877.607422	-15.11218585
2877.807617	-15.16678371
2878.007813	-15.2115589
2878.208008	-15.26518445
2878.408203	-15.3096728
2878.608398	-15.364483
2878.808594	-15.41561447
2879.008789	-15.46226535
2879.208984	-15.51230531
2879.40918	-15.56013897
2879.609375	-15.61428327
2879.80957	-15.65914415
2880.009766	-15.71235992
2880.209961	-15.76352865
2880.410156	-15.80498926
2880.610352	-15.86292684
2880.810547	-15.91123082
2881.010742	-15.96511342
2881.210938	-16.00866392
2881.411133	-16.06405899
2881.611328	-16.11247472
2881.811523	-16.16038196
2882.011719	-16.21230133
2882.211914	-16.26215316
2882.412109	-16.31093398
2882.612305	-16.36231318
2882.8125	-16.41246118
2883.012695	-16.45961776
2883.212891	-16.50833152
2883.413086	-16.55839011
2883.613281	-16.61410928
2883.813477	-16.66522771
2884.013672	-16.71071723
2884.213867	-16.75841212
2884.414063	-16.80929586
2884.614258	-16.86340757
2884.814453	-16.91194624
2885.014648	-16.96258411
2885.214844	-17.0110222
2885.415039	-17.06029661
2885.615234	-17.11338758
2885.81543	-17.1583984
2886.015625	-17.20913686
2886.21582	-17.25808717
2886.416016	-17.31024124
2886.616211	-17.35974848
2886.816406	-17.41012745
2887.016602	-17.46438816
2887.216797	-17.51219109
2887.416992	-17.55992509
2887.617188	-17.60761812
2887.817383	-17.65744202
2888.017578	-17.70963892
2888.217773	-17.75805652
2888.417969	-17.81392284
2888.618164	-17.86114275
2888.818359	-17.90787093
2889.018555	-17.96127483
2889.21875	-18.00748706
2889.418945	-18.063806
2889.619141	-18.11105758
2889.819336	-18.16251129
2890.019531	-18.20547134
2890.219727	-18.26009527
2890.419922	-18.31090078
2890.620117	-18.3608178
2890.820313	-18.41005497
2891.020508	-18.46022159
2891.220703	-18.50987785
2891.420898	-18.56078766
2891.621094	-18.60961318
2891.821289	-18.65712367
2892.021484	-18.70741695
2892.22168	-18.76016706
2892.421875	-18.81197281
2892.62207	-18.86154711
2892.822266	-18.90535653
2893.022461	-18.96166429
2893.222656	-19.01573315
2893.422852	-19.05929297
2893.623047	-19.11044307
2893.823242	-19.15637776
2894.023438	-19.2088373
2894.223633	-19.26198415
2894.423828	-19.31238174
2894.624023	-19.35929991
2894.824219	-19.40945908
2895.024414	-19.45862174
2895.224609	-19.51305382
2895.424805	-19.56239901
2895.625	-19.60925944
2895.825195	-19.6628347
2896.025391	-19.71120387
2896.225586	-19.76497099
2896.425781	-19.80930381
2896.625977	-19.86053959
2896.826172	-19.91278306
2897.026367	-19.96114291
2897.226563	-20.01091279
2897.426758	-20.06182633
2897.626953	-20.10925114
2897.827148	-20.16017586
2898.027344	-20.21247149
2898.227539	-20.2640444
2898.427734	-20.31897567
2898.62793	-20.3596428
2898.828125	-20.41513845
2899.02832	-20.4601232
2899.228516	-20.51214129
2899.428711	-20.55900358
2899.628906	-20.61454579
2899.829102	-20.66168189
2900.029297	-20.71474865
2900.229492	-20.76099627
2900.429688	-20.81363089
2900.629883	-20.86242661
2900.830078	-20.91417648
2901.030273	-20.96337639
2901.230469	-21.01209201
2901.430664	-21.06100135
2901.630859	-21.11407928
2901.831055	-21.16257325
2902.03125	-21.21369168
2902.231445	-21.26272954
2902.431641	-21.3143155
2902.631836	-21.36208862
2902.832031	-21.4149598
2903.032227	-21.46461047
2903.232422	-21.51427977
2903.432617	-21.56584337
2903.632813	-21.61520161
2903.833008	-21.66686393
2904.033203	-21.71175741
2904.233398	-21.76194079
2904.433594	-21.8127761
2904.633789	-21.86128497
2904.833984	-21.91236429
2905.03418	-21.9654981
2905.234375	-22.01294713
2905.43457	-22.0633354
2905.634766	-22.11342752
2905.834961	-22.16373198
2906.035156	-22.21351117
2906.235352	-22.26325311
2906.435547	-22.31075615
2906.635742	-22.36483619
2906.835938	-22.41851389
2907.036133	-22.46181481
2907.236328	-22.51344174
2907.436523	-22.56451733
2907.636719	-22.61705138
2907.836914	-22.6650238
2908.037109	-22.71251567
2908.237305	-22.76494168
2908.4375	-22.81684056
2908.637695	-22.86672965
2908.837891	-22.91261964
2909.038086	-22.96797372
2909.238281	-23.01314659
2909.438477	-23.06682803
2909.638672	-23.11665006
2909.838867	-23.16597477
2910.039063	-23.21580239
2910.239258	-23.2615117
2910.439453	-23.314422
2910.639648	-23.36395346
2910.839844	-23.41665141
2911.040039	-23.46088365
2911.240234	-23.51504192
2911.44043	-23.55949208
2911.640625	-23.61565828
2911.84082	-23.66317622
2912.041016	-23.71302806
2912.241211	-23.76388386
2912.441406	-23.81517179
2912.641602	-23.86605367
2912.841797	-23.91361073
2913.041992	-23.96293916
2913.242188	-24.01928231
2913.442383	-24.06278625
2913.642578	-24.11409095
2913.842773	-24.16508831
2914.042969	-24.21541326
2914.243164	-24.26462434
2914.443359	-24.31106009
2914.643555	-24.36640486
2914.84375	-24.41380545
2915.043945	-24.46895465
2915.244141	-24.51737598
2915.444336	-24.56363849
2915.644531	-24.61629361
2915.844727	-24.66667071
2916.044922	-24.71766248
2916.245117	-24.76761676
2916.445313	-24.81883392
2916.645508	-24.87045713
2916.845703	-24.91558157
2917.045898	-24.96305667
2917.246094	-25.01343377
2917.446289	-25.06914921
2917.646484	-25.12257732
2917.84668	-25.16830154
2918.046875	-25.21662787
2918.24707	-25.26443452
2918.447266	-25.31479299
2918.647461	-25.36527254
2918.847656	-25.4204683
2919.047852	-25.47039837
2919.248047	-25.51837079
2919.448242	-25.5651772
2919.648438	-25.61908774
2919.848633	-25.66400357
2920.048828	-25.71838722
2920.249023	-25.76871961
2920.449219	-25.81513487
2920.649414	-25.8700382
2920.849609	-25.92189424
2921.049805	-25.96750669
2921.25	-26.01710707
2921.450195	-26.06573515
2921.650391	-26.11600608
2921.850586	-26.1657387
2922.050781	-26.21909417
2922.250977	-26.26800537
2922.451172	-26.31617524
2922.651367	-26.37224086
2922.851563	-26.41492337
2923.051758	-26.46580525
2923.251953	-26.51231177
2923.452148	-26.56508423
2923.652344	-26.61999688
2923.852539	-26.67167224
2924.052734	-26.71738155
2924.25293	-26.76648088
2924.453125	-26.82078257
2924.65332	-26.86529979
2924.853516	-26.91870183
2925.053711	-26.96608752
2925.253906	-27.01808885
2925.454102	-27.07150951
2925.654297	-27.11343952
2925.854492	-27.16323361
2926.054688	-27.21542679
2926.254883	-27.26818807
2926.455078	-27.31905319
2926.655273	-27.36982703
2926.855469	-27.41884254
2927.055664	-27.47192793
2927.255859	-27.51565538
2927.456055	-27.56919712
2927.65625	-27.62192674
2927.856445	-27.67150104
2928.056641	-27.71990187
2928.256836	-27.76585333
2928.457031	-27.8203208
2928.657227	-27.8669484
2928.857422	-27.91993134
2929.057617	-27.96744183
2929.257813	-28.02218683
2929.458008	-28.06737833
2929.658203	-28.11829746
2929.858398	-28.17149088
2930.058594	-28.21660228
2930.258789	-28.27450261
2930.458984	-28.31927501
2930.65918	-28.36834826
2930.859375	-28.42032164
2931.05957	-28.47144753
2931.259766	-28.52393128
2931.459961	-28.57035212
2931.660156	-28.62156741
2931.860352	-28.66712771
2932.060547	-28.7213549
2932.260742	-28.76703814
2932.460938	-28.82059105
2932.661133	-28.86741422
2932.861328	-28.91657501
2933.061523	-28.96780893
2933.261719	-29.02267501
2933.461914	-29.07264791
2933.662109	-29.11601588
2933.862305	-29.1706454
2934.0625	-29.22342159
2934.262695	-29.27229553
2934.462891	-29.29363213
2934.663086	-29.29603495
2934.863281	-29.23713997
2935.063477	-29.18443456
2935.263672	-29.12431024
2935.463867	-29.07170169
2935.664063	-29.02098745
2935.864258	-28.96709181
2936.064453	-28.91462855
2936.264648	-28.85977551
2936.464844	-28.80887315
2936.665039	-28.75793912
2936.865234	-28.70684303
2937.06543	-28.65118533
2937.265625	-28.59840542
2937.46582	-28.55034173
2937.666016	-28.49411778
2937.866211	-28.44658308
2938.066406	-28.39344181
2938.266602	-28.34176272
2938.466797	-28.28757279
2938.666992	-28.23720127
2938.867188	-28.1852223
2939.067383	-28.13530341
2939.267578	-28.08189951
2939.467773	-28.02816406
2939.667969	-27.97953412
2939.868164	-27.9271137
2940.068359	-27.87415311
2940.268555	-27.82929316
2940.46875	-27.77823806
2940.668945	-27.72599459
2940.869141	-27.67311782
2941.069336	-27.61903591
2941.269531	-27.57003903
2941.469727	-27.51918882
2941.669922	-27.46698819
2941.870117	-27.41353214
2942.070313	-27.36244537
2942.270508	-27.31037326
2942.470703	-27.26328187
2942.670898	-27.21010894
2942.871094	-27.15849318
2943.071289	-27.10761502
2943.271484	-27.05700137
2943.47168	-27.011564
2943.671875	-26.95713006
2943.87207	-26.90652385
2944.072266	-26.85493045
2944.272461	-26.80450492
2944.472656	-26.75369941
2944.672852	-26.7036669
2944.873047	-26.65828913
2945.073242	-26.60362236
2945.273438	-26.55320428
2945.473633	-26.50082298
2945.673828	-26.45169944
2945.874023	-26.40229836
2946.074219	-26.35173872
2946.274414	-26.29887685
2946.474609	-26.25221945
2946.674805	-26.19631961
2946.875	-26.1512436
2947.075195	-26.09831467
2947.275391	-26.04629099
2947.475586	-25.99432319
2947.675781	-25.94678849
2947.875977	-25.90233833
2948.076172	-25.8469861
2948.276367	-25.7962998
2948.476563	-25.74101835
2948.676758	-25.69410019
2948.876953	-25.64266324
2949.077148	-25.59384704
2949.277344	-25.53957328
2949.477539	-25.49781092
2949.677734	-25.44231154
2949.87793	-25.39240569
2950.078125	-25.3389813
2950.27832	-25.29227175
2950.478516	-25.23762174
2950.678711	-25.19080229
2950.878906	-25.14282055
2951.079102	-25.09039454
2951.279297	-25.03944747
2951.479492	-24.98622984
2951.679688	-24.94150214
2951.879883	-24.88690801
2952.080078	-24.84115586
2952.280273	-24.7873161
2952.480469	-24.74101447
2952.680664	-24.68811162
2952.880859	-24.63798597
2953.081055	-24.59176444
2953.28125	-24.53774773
2953.481445	-24.48652685
2953.681641	-24.43968691
2953.881836	-24.38962273
2954.082031	-24.33624491
2954.282227	-24.29325134
2954.482422	-24.24095571
2954.682617	-24.18536507
2954.882813	-24.13519844
2955.083008	-24.08560552
2955.283203	-24.03240837
2955.483398	-23.98443036
2955.683594	-23.93419668
2955.883789	-23.89009297
2956.083984	-23.83325808
2956.28418	-23.78587984
2956.484375	-23.73619005
2956.68457	-23.68826792
2956.884766	-23.63238111
2957.084961	-23.58506247
2957.285156	-23.53523485
2957.485352	-23.48051593
2957.685547	-23.43120985
2957.885742	-23.38275872
2958.085938	-23.33302982
2958.286133	-23.28231372
2958.486328	-23.23260903
2958.686523	-23.18358421
2958.886719	-23.1303107
2959.086914	-23.08445983
2959.287109	-23.03028852
2959.487305	-22.98539691
2959.6875	-22.93459885
2959.887695	-22.88695984
2960.087891	-22.8346549
2960.288086	-22.78367616
2960.488281	-22.73323387
2960.688477	-22.68211357
2960.888672	-22.63278142
2961.088867	-22.57975563
2961.289063	-22.53311127
2961.489258	-22.48414047
2961.689453	-22.43703976
2961.889648	-22.38585986
2962.089844	-22.33378962
2962.290039	-22.28102274
2962.490234	-22.23111503
2962.69043	-22.18017541
2962.890625	-22.13316597
2963.09082	-22.08262496
2963.291016	-22.03317359
2963.491211	-21.98241465
2963.691406	-21.93569951
2963.891602	-21.88148163
2964.091797	-21.83206566
2964.291992	-21.77974954
2964.492188	-21.73234895
2964.692383	-21.67984843
2964.892578	-21.63390815
2965.092773	-21.58473432
2965.292969	-21.53305709
2965.493164	-21.48352936
2965.693359	-21.43153735
2965.893555	-21.38306387
2966.09375	-21.32958733
2966.293945	-21.28462493
2966.494141	-21.23516239
2966.694336	-21.18266188
2966.894531	-21.12960257
2967.094727	-21.0802909
2967.294922	-21.03006467
2967.495117	-20.97861283
2967.695313	-20.93003877
2967.895508	-20.88367566
2968.095703	-20.83120123
2968.295898	-20.77761851
2968.496094	-20.72781138
2968.696289	-20.67625336
2968.896484	-20.63361183
2969.09668	-20.57955042
2969.296875	-20.52999847
2969.49707	-20.47563903
2969.697266	-20.42805217
2969.897461	-20.38039826
2970.097656	-20.33062652
2970.297852	-20.27853392
2970.498047	-20.23115568
2970.698242	-20.18043399
2970.898438	-20.13037726
2971.098633	-20.07514611
2971.298828	-20.02827451
2971.499023	-19.97787692
2971.699219	-19.93133686
2971.899414	-19.87962425
2972.099609	-19.82740872
2972.299805	-19.78164911
2972.5	-19.72644217
2972.700195	-19.67735402
2972.900391	-19.62715946
2973.100586	-19.58094537
2973.300781	-19.52782087
2973.500977	-19.47666891
2973.701172	-19.43036355
2973.901367	-19.38034222
2974.101563	-19.33072507
2974.301758	-19.28137988
2974.501953	-19.22888495
2974.702148	-19.18130368
2974.902344	-19.13180016
2975.102539	-19.07912083
2975.302734	-19.02708225
2975.50293	-18.97956617
2975.703125	-18.92827265
2975.90332	-18.87517236
2976.103516	-18.8280791
2976.303711	-18.77986081
2976.503906	-18.7290851
2976.704102	-18.67787167
2976.904297	-18.6245162
2977.104492	-18.5799785
2977.304688	-18.52721907
2977.504883	-18.47872138
2977.705078	-18.42963882
2977.905273	-18.37566309
2978.105469	-18.33037287
2978.305664	-18.27828959
2978.505859	-18.22783425
2978.706055	-18.17784831
2978.90625	-18.13087985
2979.106445	-18.07829924
2979.306641	-18.02575029
2979.506836	-17.97667332
2979.707031	-17.92893186
2979.907227	-17.87342504
2980.107422	-17.8244058
2980.307617	-17.77793095
2980.507813	-17.72695594
2980.708008	-17.67516881
2980.908203	-17.62489229
2981.108398	-17.57325605
2981.308594	-17.53153093
2981.508789	-17.47162268
2981.708984	-17.42637902
2981.90918	-17.37802476
2982.109375	-17.32655801
2982.30957	-17.27950945
2982.509766	-17.22715795
2982.709961	-17.17516221
2982.910156	-17.12207682
2983.110352	-17.07973517
2983.310547	-17.02217758
2983.510742	-16.97778516
2983.710938	-16.92588441
2983.911133	-16.87515154
2984.111328	-16.82319306
2984.311523	-16.77877456
2984.511719	-16.72206819
2984.711914	-16.6782178
2984.912109	-16.62733592
2985.112305	-16.5757779
2985.3125	-16.52165689
2985.512695	-16.47963934
2985.712891	-16.42716303
2985.913086	-16.37495495
2986.113281	-16.32361487
2986.313477	-16.27792977
2986.513672	-16.2226297
2986.713867	-16.17605239
2986.914063	-16.12475887
2987.114258	-16.07588492
2987.314453	-16.02203213
2987.514648	-15.97675495
2987.714844	-15.92106745
2987.915039	-15.87509178
2988.115234	-15.82588255
2988.31543	-15.77419043
2988.515625	-15.72302729
2988.71582	-15.67483507
2988.916016	-15.62286913
2989.116211	-15.57396352
2989.316406	-15.52476641
2989.516602	-15.47248196
2989.716797	-15.42606857
2989.916992	-15.3736826
2990.117188	-15.32885991
2990.317383	-15.27202595
2990.517578	-15.2252987
2990.717773	-15.17182309
2990.917969	-15.12367092
2991.118164	-15.07043559
2991.318359	-15.02333768
2991.518555	-14.97130562
2991.71875	-14.92553856
2991.918945	-14.87737708
2992.119141	-14.82321322
2992.319336	-14.77907784
2992.519531	-14.72312026
2992.719727	-14.67040367
2992.919922	-14.62606993
2993.120117	-14.57056031
2993.320313	-14.5260673
2993.520508	-14.47943319
2993.720703	-14.42266535
2993.920898	-14.37859889
2994.121094	-14.32242896
2994.321289	-14.27212544
2994.521484	-14.22115788
2994.72168	-14.17394727
2994.921875	-14.1239427
2995.12207	-14.07729369
2995.322266	-14.0247019
2995.522461	-13.97147588
2995.722656	-13.92431278
2995.922852	-13.86965998
2996.123047	-13.82500865
2996.323242	-13.77035864
2996.523438	-13.72087561
2996.723633	-13.66863772
2996.923828	-13.62517476
2997.124023	-13.57060578
2997.324219	-13.52432743
2997.524414	-13.47658969
2997.724609	-13.42450175
2997.924805	-13.37482687
2998.125	-13.32705468
2998.325195	-13.27395625
2998.525391	-13.21832277
2998.725586	-13.17324117
2998.925781	-13.12141586
2999.125977	-13.07283621
2999.326172	-13.02051637
2999.526367	-12.98023202
2999.726563	-12.92316988
2999.926758	-12.87097856
3000.126953	-12.8233349
3000.327148	-12.77034357
3000.527344	-12.71803584
3000.727539	-12.67266367
3000.927734	-12.62111589
3001.12793	-12.57580239
3001.328125	-12.52154261
3001.52832	-12.47789059
3001.728516	-12.42291927
3001.928711	-12.37171516
3002.128906	-12.32007798
3002.329102	-12.27055863
3002.529297	-12.22378202
3002.729492	-12.17016578
3002.929688	-12.12438289
3003.129883	-12.0686898
3003.330078	-12.02643011
3003.530273	-11.97452564
3003.730469	-11.92275342
3003.930664	-11.87436655
3004.130859	-11.81642339
3004.331055	-11.77729946
3004.53125	-11.71743684
3004.731445	-11.66977827
3004.931641	-11.61930803
3005.131836	-11.57086808
3005.332031	-11.52201835
3005.532227	-11.47023682
3005.732422	-11.42276637
3005.932617	-11.37112174
3006.132813	-11.32249087
3006.333008	-11.27087977
3006.533203	-11.22152992
3006.733398	-11.17161103
3006.933594	-11.12267096
3007.133789	-11.06702909
3007.333984	-11.02006901
3007.53418	-10.97262744
3007.734375	-10.92684362
3007.93457	-10.86693909
3008.134766	-10.82139276
3008.334961	-10.76977886
3008.535156	-10.72110888
3008.735352	-10.66966727
3008.935547	-10.62016096
3009.135742	-10.56900341
3009.335938	-10.5190156
3009.536133	-10.46657376
3009.736328	-10.42126212
3009.936523	-10.36950666
3010.136719	-10.31757798
3010.336914	-10.26799344
3010.537109	-10.22047084
3010.737305	-10.17116196
3010.9375	-10.12160536
3011.137695	-10.07033419
3011.337891	-10.02258994
3011.538086	-9.96751897
3011.738281	-9.92255006
3011.938477	-9.869725443
3012.138672	-9.822279215
3012.338867	-9.768350981
3012.539063	-9.719486348
3012.739258	-9.669784456
3012.939453	-9.622694924
3013.139648	-9.567039087
3013.339844	-9.520406835
3013.540039	-9.469670244
3013.740234	-9.420155548
3013.94043	-9.372946806
3014.140625	-9.31691099
3014.34082	-9.269108996
3014.541016	-9.218549356
3014.741211	-9.166839533
3014.941406	-9.121431038
3015.141602	-9.06580966
3015.341797	-9.017518722
3015.541992	-8.964581415
3015.742188	-8.917736821
3015.942383	-8.866656572
3016.142578	-8.816479705
3016.342773	-8.763330989
3016.542969	-8.714787662
3016.743164	-8.667640388
3016.943359	-8.61487072
3017.143555	-8.567681536
3017.34375	-8.519949391
3017.543945	-8.464479819
3017.744141	-8.421096951
3017.944336	-8.371177129
3018.144531	-8.318921551
3018.344727	-8.268795907
3018.544922	-8.212623186
3018.745117	-8.166791871
3018.945313	-8.119824342
3019.145508	-8.06362275
3019.345703	-8.018198423
3019.545898	-7.970624603
3019.746094	-7.91768916
3019.946289	-7.87244644
3020.146484	-7.816695608
3020.34668	-7.765575312
3020.546875	-7.715764455
3020.74707	-7.67072523
3020.947266	-7.613561582
3021.147461	-7.566933054
3021.347656	-7.517265622
3021.547852	-7.465746719
3021.748047	-7.417286281
3021.948242	-7.366991602
3022.148438	-7.316290401
3022.348633	-7.269239053
3022.548828	-7.217505947
3022.749023	-7.169153076
3022.949219	-7.119535003
3023.149414	-7.066930644
3023.349609	-7.015538402
3023.549805	-6.967926864
3023.75	-6.917618215
3023.950195	-6.867841817
3024.150391	-6.818933412
3024.350586	-6.767177489
3024.550781	-6.711390801
3024.750977	-6.667963229
3024.951172	-6.615375169
3025.151367	-6.566840224
3025.351563	-6.517753936
3025.551758	-6.466142368
3025.751953	-6.415484473
3025.952148	-6.365546025
3026.152344	-6.316124462
3026.352539	-6.265955977
3026.552734	-6.214693189
3026.75293	-6.163334008
3026.953125	-6.120721344
3027.15332	-6.063780747
3027.353516	-6.014227401
3027.553711	-5.964157637
3027.753906	-5.914366338
3027.954102	-5.868582521
3028.154297	-5.813666619
3028.354492	-5.76682575
3028.554688	-5.716560408
3028.754883	-5.663329735
3028.955078	-5.6161182
3029.155273	-5.568104796
3029.355469	-5.515119061
3029.555664	-5.462798756
3029.755859	-5.415544845
3029.956055	-5.364772864
3030.15625	-5.31709427
3030.356445	-5.264979787
3030.556641	-5.214819219
3030.756836	-5.163707305
3030.957031	-5.112281535
3031.157227	-5.067013204
3031.357422	-5.017394666
3031.557617	-4.966048058
3031.757813	-4.909519572
3031.958008	-4.862356
3032.158203	-4.809216131
3032.358398	-4.761160351
3032.558594	-4.712170921
3032.758789	-4.660800099
3032.958984	-4.609393887
3033.15918	-4.556511063
3033.359375	-4.51654708
3033.55957	-4.46111476
3033.759766	-4.413833842
3033.959961	-4.362514243
3034.160156	-4.314661492
3034.360352	-4.262961447
3034.560547	-4.212258384
3034.760742	-4.161209334
3034.960938	-4.113955889
3035.161133	-4.060264211
3035.361328	-4.010172095
3035.561523	-3.963666502
3035.761719	-3.911012784
3035.961914	-3.864317434
3036.162109	-3.81235336
3036.362305	-3.759363899
3036.5625	-3.714441787
3036.762695	-3.661211347
3036.962891	-3.613624256
3037.163086	-3.565625753
3037.363281	-3.513908014
3037.563477	-3.460687352
3037.763672	-3.414521459
3037.963867	-3.358130809
3038.164063	-3.314143512
3038.364258	-3.263801336
3038.564453	-3.209839109
3038.764648	-3.160984954
3038.964844	-3.111043479
3039.165039	-3.061538795
3039.365234	-3.013647394
3039.56543	-2.960042562
3039.765625	-2.910308307
3039.96582	-2.862130292
3040.166016	-2.815417247
3040.366211	-2.764864359
3040.566406	-2.713312861
3040.766602	-2.66066473
3040.966797	-2.612578217
3041.166992	-2.565326868
3041.367188	-2.507844009
3041.567383	-2.464531688
3041.767578	-2.407181542
3041.967773	-2.36331881
3042.167969	-2.313213889
3042.368164	-2.260823501
3042.568359	-2.210518112
3042.768555	-2.162339631
3042.96875	-2.110614907
3043.168945	-2.061572857
3043.369141	-2.012096113
3043.569336	-1.961541362
3043.769531	-1.911425847
3043.969727	-1.859199256
3044.169922	-1.81394536
3044.370117	-1.760252751
3044.570313	-1.714084297
3044.770508	-1.662788796
3044.970703	-1.608322258
3045.170898	-1.558060409
3045.371094	-1.513062045
3045.571289	-1.462847227
3045.771484	-1.4109849
3045.97168	-1.362475101
3046.171875	-1.310710213
3046.37207	-1.263790647
3046.572266	-1.212102477
3046.772461	-1.163964043
3046.972656	-1.107927063
3047.172852	-1.063355827
3047.373047	-1.009971718
3047.573242	-0.957565964
3047.773438	-0.91179827
3047.973633	-0.861684559
3048.173828	-0.807325647
3048.374023	-0.766896643
3048.574219	-0.706206076
3048.774414	-0.657925673
3048.974609	-0.610698888
3049.174805	-0.561384659
3049.375	-0.514887099
3049.575195	-0.459994219
3049.775391	-0.410417939
3049.975586	-0.359411846
3050.175781	-0.311698968
3050.375977	-0.260292843
3050.576172	-0.209461155
3050.776367	-0.163878678
3050.976563	-0.111715657
3051.176758	-0.066446446
3051.376953	-0.007274612
3051.577148	0.037885646
3051.777344	0.088957015
3051.977539	0.139165568
3052.177734	0.191373518
3052.37793	0.241740738
3052.578125	0.287423172
3052.77832	0.331759627
3052.978516	0.388025423
3053.178711	0.431774475
3053.378906	0.488750462
3053.579102	0.53742039
3053.779297	0.58678817
3053.979492	0.64279564
3054.179688	0.687987427
3054.379883	0.737964641
3054.580078	0.790472666
3054.780273	0.836711726
3054.980469	0.891149801
3055.180664	0.939850754
3055.380859	0.990923378
3055.581055	1.038863091
3055.78125	1.088732271
3055.981445	1.141888672
3056.181641	1.189348754
3056.381836	1.241165097
3056.582031	1.287237275
3056.782227	1.340233721
3056.982422	1.39560469
3057.182617	1.439373591
3057.382813	1.493483083
3057.583008	1.541080652
3057.783203	1.593951951
3057.983398	1.641506911
3058.183594	1.688359422
3058.383789	1.743141096
3058.583984	1.79293158
3058.78418	1.84022414
3058.984375	1.892804983
3059.18457	1.934214146
3059.384766	1.99102331
3059.584961	2.045098459
3059.785156	2.090482973
3059.985352	2.145432634
3060.185547	2.193921246
3060.385742	2.244145609
3060.585938	2.29496765
3060.786133	2.339775674
3060.986328	2.394363517
3061.186523	2.440677956
3061.386719	2.495251363
3061.586914	2.544062445
3061.787109	2.597321756
3061.987305	2.644914435
3062.1875	2.695312258
3062.387695	2.741665579
3062.587891	2.790023573
3062.788086	2.842634683
3062.988281	2.895218786
3063.188477	2.942267805
3063.388672	2.992594149
3063.588867	3.04461387
3063.789063	3.09362798
3063.989258	3.142729169
3064.189453	3.197569167
3064.389648	3.244349733
3064.589844	3.2927969
3064.790039	3.340039868
3064.990234	3.395062871
3065.19043	3.444573143
3065.390625	3.494389122
3065.59082	3.539574333
3065.791016	3.59875476
3065.991211	3.643753938
3066.191406	3.693141043
3066.391602	3.747099079
3066.591797	3.792584175
3066.791992	3.843203653
3066.992188	3.894585883
3067.192383	3.940420225
3067.392578	3.99651425
3067.592773	4.048179835
3067.792969	4.097437486
3067.993164	4.143694881
3068.193359	4.192799795
3068.393555	4.238404799
3068.59375	4.293955397
3068.793945	4.345009103
3068.994141	4.391073715
3069.194336	4.443676211
3069.394531	4.497379996
3069.594727	4.546521232
3069.794922	4.594485741
3069.995117	4.642739892
3070.195313	4.691407084
3070.395508	4.750446416
3070.595703	4.793395288
3070.795898	4.846324213
3070.996094	4.896374885
3071.196289	4.944608547
3071.396484	4.990926478
3071.59668	5.046137143
3071.796875	5.094100256
3071.99707	5.142183509
3072.197266	5.194121972
3072.397461	5.247280933
3072.597656	5.292888731
3072.797852	5.341861863
3072.998047	5.399668589
3073.198242	5.448064301
3073.398438	5.494921003
3073.598633	5.54730976
3073.798828	5.593507085
3073.999023	5.644050892
3074.199219	5.693688989
3074.399414	5.747180432
3074.599609	5.793476477
3074.799805	5.845945328
3075	5.89717878
3075.200195	5.945694167
3075.400391	5.998103414
3075.600586	6.048687734
3075.800781	6.097655278
3076.000977	6.14384003
3076.201172	6.194579415
3076.401367	6.246364675
