Rotation	Base moment [kN.m]	Axial Disp. [mm]
7.05502E-07	108.9575641	-0.087406661
1.07693E-06	108.8968155	-0.089837587
-2.65474E-07	109.3718085	-0.091859372
-3.97557E-07	109.2527787	-0.093809154
-3.91237E-07	109.2492263	-0.095719995
-4.09775E-08	109.3852823	-0.097845739
2.65724E-07	108.7008181	-0.099716883
1.30105E-07	108.7114547	-0.101478654
-1.027E-07	109.3054382	-0.103349972
-5.30866E-07	109.1798943	-0.105680956
-9.78896E-07	109.0709029	-0.107246276
3.93447E-07	108.5049734	-0.109346409
1.09057E-07	108.5831645	-0.111802772
-3.02728E-07	108.9648847	-0.113420072
-5.0879E-08	109.0249548	-0.115535164
4.3238E-07	108.3884562	-0.117178424
2.16791E-06	108.3943125	-0.119845441
-6.22785E-07	108.9573787	-0.121493184
8.11712E-07	108.228587	-0.123721897
4.64002E-07	108.2449859	-0.126343279
1.23479E-07	108.1880346	-0.127595733
-1.48126E-07	108.9085803	-0.129912281
7.61376E-07	108.0807168	-0.131907174
3.40939E-07	108.0853479	-0.134239788
-1.86768E-07	108.6621922	-0.136613555
1.19563E-07	108.0535213	-0.138627016
-1.8145E-07	108.6091224	-0.141423778
6.79045E-07	107.8763282	-0.143508601
-8.26204E-07	108.6277985	-0.146540813
1.05205E-06	108.0125492	-0.149846135
-1.69594E-07	108.5229762	-0.152854773
1.3007E-06	107.8657382	-0.15553378
-1.80757E-07	108.4442325	-0.158991374
-5.94058E-07	108.210704	-0.16196986
1.15128E-06	107.7360296	-0.165301026
-5.73194E-07	108.3627024	-0.168846978
2.12242E-07	107.7392928	-0.171848515
1.99544E-07	107.7427062	-0.174982415
-6.36107E-07	108.1999148	-0.178344664
7.77254E-07	107.67878	-0.181283802
3.17704E-07	107.445263	-0.184651464
-4.36126E-07	108.1421536	-0.186997058
1.66231E-07	107.5311487	-0.188858889
-8.88008E-07	108.1310969	-0.191836501
2.6032E-07	107.4902699	-0.193849206
5.17403E-07	107.4051883	-0.196158304
1.9896E-07	107.376471	-0.198843481
-8.32765E-07	108.0841193	-0.200817711
-9.48471E-08	107.9330553	-0.203156786
4.65768E-07	107.2418319	-0.205529155
2.94549E-07	107.2171103	-0.206908095
7.64434E-07	107.2715236	-0.20917767
9.32704E-07	107.1972052	-0.211861159
-6.7043E-07	107.8629014	-0.213844352
-2.70272E-07	107.9205217	-0.216004322
-2.94454E-07	107.7141163	-0.218179135
2.74266E-07	106.9364583	-0.220844173
-2.79749E-07	107.7883086	-0.222834409
4.78336E-07	107.0186256	-0.224676041
-1.91153E-07	107.6471741	-0.227035314
-7.29413E-07	107.5489535	-0.228581601
1.11289E-06	106.8331282	-0.230901176
2.81706E-07	106.8884876	-0.232848572
7.05602E-07	106.7795004	-0.234854873
-2.40692E-07	107.4990917	-0.237671193
-1.08455E-07	107.5236579	-0.239411078
-4.92617E-07	107.4154706	-0.241849106
-1.09884E-06	107.3962771	-0.243845803
6.04358E-07	106.6247307	-0.245851523
3.00231E-07	106.585899	-0.24784531
7.12656E-07	106.5246742	-0.24983933
-1.03899E-06	107.344318	-0.252016063
5.65859E-07	106.5010675	-0.253900129
-1.01614E-06	107.3345238	-0.255863066
-5.11906E-07	107.1802972	-0.257712149
2.50201E-07	106.3478352	-0.259978871
6.04624E-07	106.3424002	-0.26235322
3.99369E-07	106.3228917	-0.264354923
1.07512E-06	106.2544995	-0.266743475
2.12675E-07	106.1961451	-0.267992087
6.9223E-07	106.2100872	-0.270793505
4.39103E-07	106.1301985	-0.272741192
1.82559E-07	106.1801513	-0.274715072
3.59086E-07	106.1745581	-0.276417879
2.45746E-07	106.0738929	-0.279202941
4.09545E-07	106.1791497	-0.280555745
-1.56091E-08	107.0706371	-0.283504312
7.25465E-07	106.0124337	-0.285801536
-3.10624E-07	107.0281007	-0.287466333
-3.51637E-07	106.9326922	-0.28941402
-8.10905E-07	106.7103502	-0.291553035
-4.71114E-07	106.7023177	-0.293503515
6.5614E-07	105.9261606	-0.295853068
1.17676E-06	105.8051025	-0.297844294
1.71455E-07	105.749865	-0.299848791
6.0038E-07	105.8505706	-0.301857071
3.93886E-07	105.819566	-0.304300629
1.44309E-07	105.7015866	-0.305851805
-5.17075E-08	106.6166298	-0.30786451
-8.32925E-07	106.5655305	-0.30985265
2.06449E-07	105.5165595	-0.312150107
-4.81875E-08	106.5923602	-0.314642326
-7.45084E-08	106.6503179	-0.316412537
-1.15571E-06	106.4941402	-0.318676583
-3.02709E-07	106.4852974	-0.320353196
-4.03E-07	106.5415222	-0.322359556
1.32005E-06	105.5384126	-0.324885419
3.57255E-07	105.3985109	-0.327365997
-2.76516E-07	106.4577557	-0.329039642
-1.19285E-06	106.4088654	-0.33131527
-4.73746E-07	106.3465301	-0.33278903
-5.03145E-07	106.4083367	-0.334865472
6.79436E-07	105.2667829	-0.337182311
5.06923E-07	105.4502381	-0.339659862
1.40972E-07	105.4684364	-0.341854058
6.19715E-07	105.4581913	-0.343729218
-5.77582E-07	106.2691049	-0.34554553
-1.03647E-07	106.3539725	-0.347854279
1.11322E-06	105.2868673	-0.34985505
-1.13616E-08	106.3477677	-0.351535971
-5.02842E-08	106.2355719	-0.353683543
4.05487E-07	105.157935	-0.356341538
4.14561E-08	105.2270661	-0.357856916
-1.25525E-07	106.3202355	-0.360350066
-5.61099E-07	106.2285979	-0.36279246
1.13245E-07	105.1599372	-0.364844396
3.30893E-07	105.1634586	-0.366533815
-8.24522E-07	106.1910312	-0.368853565
3.4739E-08	105.0671512	-0.370846072
-2.43708E-08	106.1645757	-0.372852781
-1.36265E-06	106.1599512	-0.374849595
8.66615E-09	105.1712688	-0.376982905
-6.08927E-07	106.1452068	-0.378849858
4.58616E-07	105.0167551	-0.3812348
-2.38424E-07	106.0912534	-0.383343955
-6.0717E-07	106.1899709	-0.385788386
8.74508E-07	104.9952538	-0.387547829
-2.6697E-07	106.0721376	-0.389843888
1.12669E-06	104.9689792	-0.391844835
-6.04052E-07	105.9690727	-0.39422483
-9.38827E-07	106.0122368	-0.396346382
-4.27679E-07	106.07025	-0.39801246
5.92265E-08	104.8965977	-0.399902172
5.08673E-07	104.7220869	-0.402161793
6.00645E-07	104.8638772	-0.404969847
7.92589E-07	104.7752359	-0.406896346
-9.99951E-07	105.9282216	-0.408813241
4.18005E-07	104.8321699	-0.41054847
6.40282E-07	104.7907281	-0.41288283
7.78525E-07	104.7772031	-0.414848852
7.22014E-07	104.6945877	-0.416990661
-1.22287E-07	106.0142117	-0.418871583
-9.52436E-08	105.8900985	-0.420897559
6.85228E-08	104.5624265	-0.422874291
-1.05796E-06	105.8446685	-0.4252168
7.14281E-07	104.7472542	-0.427049759
6.30816E-07	104.5616742	-0.429697393
5.96998E-07	104.5135907	-0.43184479
1.12555E-06	104.5843426	-0.433537934
-2.06741E-07	105.7127691	-0.435853319
1.18987E-06	104.5782485	-0.437900599
-4.92216E-07	105.9882879	-0.43985626
3.33068E-07	104.5179539	-0.441892247
-3.93155E-07	105.7464273	-0.444349076
-6.19332E-07	105.8678376	-0.446352584
-3.44693E-07	105.7385395	-0.448798586
-1.65844E-07	105.7926938	-0.450703141
-1.86184E-08	105.8183471	-0.45284041
-2.54609E-07	105.7609911	-0.454858236
-2.10189E-07	105.7123142	-0.456860929
3.62831E-07	104.5806341	-0.45934174
3.18388E-07	104.3482388	-0.46116818
9.51102E-07	104.4463915	-0.463222095
-1.65154E-08	105.6339553	-0.465400226
-1.13832E-07	105.6802613	-0.467844715
3.61576E-07	104.2473235	-0.469851366
-6.96285E-08	105.7169638	-0.471899693
6.35259E-07	104.4797131	-0.473852211
-6.76681E-07	105.5184189	-0.475994369
6.23904E-07	104.3185953	-0.478290196
-1.75458E-07	105.5822392	-0.480841787
-4.99181E-07	105.5847975	-0.483287673
-1.38173E-07	105.5640791	-0.484804565
3.52694E-07	104.1522648	-0.48679841
7.72345E-07	104.3375172	-0.489178055
-2.98711E-09	105.5141362	-0.490862469
2.36418E-07	104.0901491	-0.493428728
-7.45959E-07	105.499073	-0.495289394
3.63254E-07	104.0423674	-0.497727946
-1.30538E-06	105.3990272	-0.499890128
2.3269E-07	104.0569662	-0.501893053
1.27793E-07	103.9393821	-0.504050811
5.92711E-07	104.0066602	-0.506336975
4.0047E-07	104.0350936	-0.508078199
1.14641E-07	103.9373478	-0.510789047
6.71275E-07	103.8450185	-0.51251828
-8.21852E-07	105.2821507	-0.514317944
-4.15542E-09	105.3926775	-0.51633612
-2.29996E-07	105.2278764	-0.518548244
3.14267E-07	103.7945595	-0.52085967
6.34836E-07	103.712614	-0.522859686
5.19383E-07	103.8184513	-0.525669951
-3.943E-07	105.2797894	-0.527428056
-4.59628E-08	105.1341948	-0.529547513
-3.8446E-07	105.0401632	-0.531883969
-2.21344E-07	105.1847762	-0.53453428
2.61806E-07	103.603832	-0.536480627
7.37646E-07	103.5655585	-0.538290071
-4.5914E-07	105.1130958	-0.540839217
1.61462E-07	103.5568928	-0.542667287
-1.25335E-06	105.0078867	-0.545051473
-1.45796E-07	105.0303241	-0.547605974
-5.80238E-07	104.9737448	-0.550311699
1.16033E-06	103.4894767	-0.552040117
-9.1899E-07	105.1158528	-0.554840954
-6.28451E-07	105.0126443	-0.557851221
7.57632E-07	103.4862706	-0.559976732
7.43584E-07	103.5887879	-0.562346482
3.53428E-07	103.5458447	-0.56484394
3.44624E-07	103.5786606	-0.567452807
-1.34483E-06	105.1684126	-0.569685188
8.5171E-07	103.7092833	-0.572362274
1.35143E-07	103.5951897	-0.574850186
-2.64716E-07	105.2134235	-0.576859049
-3.40372E-07	105.2562725	-0.579147658
2.84715E-07	103.6607057	-0.581768283
-2.44677E-07	105.2359328	-0.583959918
-7.72709E-07	105.2734358	-0.586212089
-1.43723E-07	105.2788242	-0.588732481
3.07099E-07	103.5485064	-0.59109024
-3.86452E-07	105.2463347	-0.59236557
4.86949E-07	103.8198857	-0.594946498
-2.53628E-08	105.2808355	-0.597163511
6.61015E-08	103.8526012	-0.599353632
1.43705E-06	103.7894811	-0.602008135
1.12639E-06	103.8169894	-0.603849359
1.76847E-07	103.7387505	-0.605850073
1.88281E-07	103.74572	-0.608344155
1.13288E-06	103.8977321	-0.610772229
2.82706E-07	103.8158273	-0.612503092
4.04894E-07	103.6490548	-0.614897872
2.37082E-07	103.7503012	-0.616898003
1.03796E-06	103.7932623	-0.619345054
-4.61096E-07	105.5147936	-0.621313287
-1.24344E-06	105.3705413	-0.623549626
7.69099E-08	103.7690471	-0.625900517
-3.86888E-08	105.4036375	-0.628342328
5.53292E-08	103.6291542	-0.630168535
-2.27798E-07	105.3438825	-0.632336887
-8.3633E-07	105.3788459	-0.634791155
-5.98462E-07	105.4603696	-0.636846933
9.84402E-08	103.7066146	-0.638863363
-6.69277E-07	105.4786806	-0.641351857
1.05829E-06	103.6325717	-0.643350591
-1.1564E-07	105.3110191	-0.645355729
2.202E-08	103.643313	-0.647843059
2.02881E-07	103.4992239	-0.649487774
3.75008E-07	103.6389282	-0.65152935
-9.7614E-09	105.2704583	-0.653838564
5.94071E-08	103.6189199	-0.655865588
4.86978E-07	103.6048303	-0.657896802
-9.35934E-07	105.4328561	-0.660342921
3.79532E-07	103.7483993	-0.661996251
-9.37749E-07	105.3573976	-0.664339459
-6.81417E-08	105.3520515	-0.666393142
1.17286E-07	103.4910675	-0.668851833
-1.83591E-07	105.2204117	-0.670703885
-9.0044E-07	105.1967537	-0.67284453
-7.60728E-07	105.3242369	-0.674959912
-6.93647E-07	105.1877013	-0.677216973
-2.95739E-07	105.3900478	-0.678843877
2.20586E-07	103.5083803	-0.681341568
-1.64199E-06	105.0224655	-0.683040998
5.03831E-07	103.4204119	-0.685349631
5.70195E-07	103.5026936	-0.687658612
-1.11708E-06	105.2920072	-0.690164452
8.39526E-07	103.2832072	-0.692344212
5.07556E-07	103.2853951	-0.693977403
1.7277E-07	103.2522384	-0.6971205
-3.18294E-07	105.2067772	-0.698422489
9.698E-07	103.2462816	-0.70072565
-1.44789E-07	105.136603	-0.703342434
-3.89187E-07	105.0404718	-0.705847109
-3.54262E-07	105.1434942	-0.707507308
-9.00533E-07	104.9343708	-0.709478918
-3.44957E-07	105.0118085	-0.711197907
-5.79403E-07	104.9255709	-0.713849149
-1.65228E-07	105.0155259	-0.7158402
-3.76181E-07	104.9544667	-0.71829377
-7.51681E-09	104.867432	-0.720307522
-7.44572E-07	104.8607053	-0.722340948
-2.29969E-07	104.9108565	-0.724792772
7.91388E-07	103.0207842	-0.72650268
-5.90978E-07	105.0350364	-0.728852407
-8.50545E-08	104.9916917	-0.730849628
-4.19553E-08	104.855676	-0.732848479
3.67957E-08	102.9083456	-0.735202164
-6.19484E-07	104.8908504	-0.73719892
-5.59156E-07	104.9047025	-0.739217328
-8.26178E-07	104.8516514	-0.74148929
-3.67944E-07	104.8242761	-0.743377081
4.80278E-07	102.8865223	-0.74584299
-1.99942E-07	104.833975	-0.74738852
-7.60042E-07	104.7513124	-0.74979692
4.55132E-07	102.9670126	-0.751356652
-1.27394E-06	104.9517842	-0.753613829
4.78186E-07	102.8265647	-0.756326073
-1.12171E-06	104.8077554	-0.757974631
5.34358E-07	102.8593442	-0.760264753
1.96904E-07	102.8400968	-0.762695039
-1.49217E-07	104.8812895	-0.764400989
-3.38746E-07	104.8516463	-0.766974583
-1.30655E-07	104.9641726	-0.76972699
-5.53793E-07	104.7014352	-0.771654129
7.72648E-08	102.6955993	-0.773386506
7.375E-08	102.6997587	-0.775836699
7.78423E-07	102.7475675	-0.777813082
3.91471E-07	102.75273	-0.77984581
-1.23598E-07	104.5732172	-0.781894836
5.3105E-07	102.7293562	-0.783988915
-8.57792E-07	104.6015686	-0.786343764
-3.23763E-07	104.5387374	-0.788241916
-7.59221E-08	104.613578	-0.790502119
-6.73951E-07	104.534569	-0.792842067
-1.8036E-07	104.5051649	-0.794555701
7.7136E-08	102.4428971	-0.796840584
8.28998E-07	102.4173316	-0.798969239
1.64385E-07	102.474422	-0.801154703
-1.18304E-07	104.4625084	-0.803164963
-4.50908E-07	104.5311032	-0.804904092
-3.33601E-07	104.4391981	-0.807663135
-6.3052E-07	104.4280458	-0.80981612
-5.19233E-07	104.4128697	-0.812172249
2.55108E-07	102.3246396	-0.813974009
5.27591E-07	102.4143009	-0.816635031
-3.12481E-07	104.408173	-0.817968452
-5.65959E-08	104.3454563	-0.819986279
-7.49529E-08	104.4024646	-0.82296849
-5.21456E-07	104.4469011	-0.8247394
2.69035E-07	102.2150045	-0.826922769
1.36466E-06	102.2267563	-0.829032098
-1.04681E-07	104.3190679	-0.830950856
-1.0664E-06	104.2833106	-0.833501865
1.40382E-07	102.1924019	-0.835836574
3.51891E-07	102.2290969	-0.837686181
-1.27327E-07	104.2122295	-0.839349057
7.52469E-07	102.0945013	-0.841806585
-1.9241E-07	104.343024	-0.84384036
-1.27609E-08	104.127217	-0.845842122
7.54678E-07	102.032326	-0.847837946
8.58838E-08	101.9539203	-0.849848206
-8.87743E-07	104.0061873	-0.852208526
3.05412E-07	101.9499723	-0.85404393
-4.50581E-07	104.2257432	-0.856810773
-3.94152E-08	104.171917	-0.858789484
7.44073E-08	101.9484991	-0.861354463
2.44367E-07	102.0412495	-0.86295238
4.51406E-07	101.9461743	-0.865367998
1.68741E-07	101.9713008	-0.867646246
1.91237E-07	101.9293055	-0.869241252
-1.92662E-07	104.1716386	-0.872330333
-1.0172E-06	104.0414307	-0.874291931
5.41918E-07	101.8644672	-0.876345614
5.26236E-07	101.9058822	-0.878301624
-4.09671E-08	104.0600414	-0.880238658
7.27309E-07	101.7113292	-0.882655557
8.55949E-07	101.7068545	-0.884848239
-2.0026E-07	103.9938232	-0.887152215
5.37696E-07	101.7500074	-0.888848968
7.80946E-08	101.6739768	-0.890845142
3.6555E-07	101.7312319	-0.893211516
6.57696E-08	101.5941115	-0.895310717
-2.93256E-08	104.0039692	-0.89733972
-3.59237E-07	103.9089214	-0.899842416
-6.63532E-07	103.8940271	-0.901702733
-6.70468E-07	103.8039292	-0.90370368
-2.09832E-07	104.0029331	-0.906156318
1.21338E-06	101.6751841	-0.907897891
-1.6956E-07	104.0513414	-0.910234579
-1.70756E-07	104.0163418	-0.912489544
3.8305E-07	101.5687656	-0.914908305
-3.58349E-07	103.8098273	-0.915983284
5.45853E-07	101.6279114	-0.918782724
-4.86732E-07	103.9551598	-0.921137689
6.73264E-07	101.5166758	-0.923132116
5.44687E-07	101.5062636	-0.925350992
4.09512E-07	101.4778373	-0.927797926
-3.52116E-07	103.7656028	-0.929389673
-4.8423E-07	103.732303	-0.931495859
2.50551E-09	101.4985234	-0.93385455
-8.22969E-08	103.834421	-0.935842225
2.48339E-07	101.4035427	-0.937974954
-2.14518E-07	103.6387076	-0.940166123
5.43774E-07	101.3582524	-0.942348212
-4.0684E-07	103.7474	-0.944033207
6.7712E-07	101.2932294	-0.946349173
-4.97066E-08	103.7166231	-0.949001464
-6.98811E-07	102.3986979	-0.950879359
-4.82722E-07	103.3850873	-0.95369952
-2.34685E-07	103.5087916	-0.955466938
-8.33668E-08	102.7234306	-0.957804557
2.23721E-07	100.4022972	-0.960283272
3.41886E-07	100.9140786	-0.96184056
-7.017E-07	103.6932543	-0.964345585
-3.96357E-07	103.3019853	-0.966682739
-1.15118E-06	103.0421337	-0.968632696
8.07226E-07	100.584829	-0.970374502
9.19653E-08	100.3638422	-0.972397916
-5.49066E-07	103.1063191	-0.974936236
9.20932E-07	100.9117603	-0.976851152
9.53708E-07	100.7051226	-0.978850352
6.78087E-07	100.7542027	-0.981049438
-6.00248E-07	102.9281105	-0.983320235
1.1696E-06	100.6550079	-0.984915125
-4.05702E-07	103.1441262	-0.987498264
1.3971E-07	100.7070278	-0.989739725
-8.56579E-07	103.1202315	-0.991791079
-6.05397E-07	103.0751093	-0.993761641
9.06946E-07	100.5324565	-0.996206247
-1.7812E-07	103.0150202	-0.998647476
-1.54733E-07	103.0959587	-1.00003503
-1.58765E-06	102.9991307	-1.002376492
3.62154E-07	100.5009013	-1.004853111
-2.27765E-07	102.9282302	-1.006535196
3.0897E-07	100.5244752	-1.009021944
-1.24544E-07	102.9304503	-1.011056534
1.36557E-07	100.4170924	-1.013302535
-2.43333E-07	103.1300649	-1.015357964
-1.38626E-06	103.0848861	-1.017353439
-1.15675E-07	103.0278622	-1.01934647
7.99869E-07	100.520041	-1.021552423
-6.07677E-07	103.0717172	-1.023353601
1.28462E-07	100.5517117	-1.025852805
-5.51301E-07	103.12042	-1.027853985
1.56981E-07	100.4711699	-1.029853302
8.17647E-08	100.581873	-1.031850989
-8.68999E-07	103.0224228	-1.033913868
-2.97547E-07	103.0302531	-1.036208763
-3.19313E-07	103.0169303	-1.038692601
4.83306E-07	100.495755	-1.040495059
-3.72588E-07	102.9927444	-1.043333614
-2.74637E-07	102.9119058	-1.045759127
4.12396E-07	100.3453983	-1.047466591
5.73893E-09	100.5382515	-1.049844839
-1.03227E-06	103.0131986	-1.051755913
2.23906E-07	100.3572482	-1.053861051
1.45078E-07	100.3067772	-1.055847446
2.83409E-07	100.4165423	-1.058302994
-4.53923E-07	102.9900713	-1.059846778
3.35189E-07	100.3052052	-1.062341209
-1.55931E-07	103.0986027	-1.064348326
2.61286E-07	100.3245562	-1.066691999
-1.7462E-07	103.1036658	-1.068850688
5.74713E-07	100.3389393	-1.070897386
-1.89294E-08	102.9446807	-1.072871906
-6.6973E-07	103.0179054	-1.074816857
-3.63917E-08	102.9455277	-1.077012799
-5.91636E-07	102.9913544	-1.079339359
4.59307E-07	100.1988645	-1.081822382
-2.71997E-07	102.922912	-1.083718205
7.3057E-07	100.2508643	-1.08569552
-1.20818E-06	102.9767077	-1.08722219
3.02934E-07	100.1731924	-1.090097183
7.29639E-08	100.0696652	-1.091517799
6.67111E-07	100.134478	-1.094303268
-4.25857E-07	102.8723857	-1.095912361
-3.43121E-07	102.8314805	-1.09790446
-7.10588E-08	102.8227741	-1.100038702
4.08386E-07	100.2488877	-1.102328941
7.87004E-07	100.0455788	-1.104683208
2.15791E-07	100.0406088	-1.106840849
1.77357E-08	99.98895549	-1.10884622
9.51319E-07	100.0340613	-1.110840531
4.29898E-07	99.94863343	-1.11284171
6.65307E-07	100.1535365	-1.114842424
1.6976E-07	100.0639859	-1.116853498
-1.04154E-06	102.7897786	-1.119213121
-1.3378E-07	102.6743165	-1.121295558
-4.80676E-07	102.91419	-1.124133531
6.08093E-08	99.94008583	-1.125894196
-1.24601E-07	102.8392492	-1.128340897
7.23125E-07	99.92330212	-1.130669436
2.72822E-08	100.011914	-1.132798323
1.11053E-07	99.97324382	-1.134834078
-7.40295E-07	102.781356	-1.136842126
1.39647E-06	99.80630946	-1.13884086
-1.40841E-06	102.6652923	-1.140345994
-7.82483E-07	102.7151709	-1.142354042
4.38579E-07	99.83420918	-1.144473965
2.3906E-07	99.75067189	-1.14702963
3.43981E-07	99.71740432	-1.149639429
-5.04399E-07	102.476468	-1.151343982
-1.0237E-06	102.4773165	-1.15334877
-2.56461E-07	102.6260527	-1.155844599
5.87106E-07	99.76678371	-1.157843333
-5.50976E-07	102.6191949	-1.159559761
-7.12101E-07	102.5904502	-1.161849999
3.18733E-07	99.6625445	-1.163857232
-6.92406E-07	102.424115	-1.165667723
3.80432E-07	99.65943451	-1.167842594
6.46747E-07	99.55543762	-1.16990559
-5.53441E-07	102.3868751	-1.171862183
4.05728E-08	99.47387845	-1.174362667
-1.62114E-07	102.3980516	-1.176348364
-8.06048E-07	102.3506814	-1.178351871
1.48598E-07	99.40925394	-1.180652354
4.22685E-07	99.37403982	-1.182695094
-8.48849E-07	102.36269	-1.184689405
-9.76211E-07	102.2462566	-1.186849026
3.03298E-07	99.38831449	-1.189019473
-8.61987E-07	102.222062	-1.191437885
-1.5398E-07	102.1936476	-1.192896569
-9.71814E-07	102.4024211	-1.195413468
7.50956E-07	99.44238129	-1.197840262
4.91409E-07	99.3995885	-1.19970605
1.5701E-06	99.29246669	-1.201892563
4.15385E-07	99.31187328	-1.203907363
1.14102E-06	99.27477985	-1.205980137
-7.37448E-08	102.283469	-1.208636852
4.97853E-07	99.31974122	-1.210860035
-3.59444E-07	102.2764369	-1.212839095
-1.51689E-07	102.3592859	-1.214838529
1.63113E-08	99.15528469	-1.216639939
4.31435E-07	99.19792233	-1.21881481
-4.06152E-08	102.1348594	-1.220851031
3.44881E-08	99.21273938	-1.223036263
-2.64138E-07	102.0612561	-1.225336513
2.98569E-07	98.96649459	-1.227054338
5.93871E-07	99.21564733	-1.230201626
2.36072E-07	99.05281444	-1.231543662
4.88812E-07	99.02895215	-1.234580122
2.49113E-07	98.99156621	-1.236642303
1.7489E-07	99.00363668	-1.238839992
4.09131E-07	99.07257832	-1.240843849
1.33497E-07	98.95644848	-1.242552244
2.79079E-08	99.07236339	-1.244814892
3.88803E-07	98.99603952	-1.246846106
-1.78992E-07	101.9110633	-1.248836692
-7.14765E-07	102.0539415	-1.250981994
6.14268E-07	98.88152453	-1.253209484
5.08708E-07	98.82477641	-1.2553329
3.68551E-07	98.91656415	-1.257237687
3.41258E-07	98.84367494	-1.259698824
1.26195E-07	98.86520448	-1.261904661
2.35001E-07	98.95502845	-1.263849728
-9.10907E-07	101.9331627	-1.266396896
-3.00894E-08	101.9877467	-1.268390857
4.45149E-07	98.84329931	-1.269662695
-3.56738E-07	101.9733216	-1.272102294
-8.68394E-08	101.8169551	-1.274474722
2.24523E-07	98.96151061	-1.276841911
-2.33476E-07	102.0618393	-1.278838667
-2.01059E-07	102.0306892	-1.280848111
-6.72142E-07	101.8880896	-1.282841142
1.65816E-07	98.70865111	-1.284849539
-1.03424E-06	101.9354211	-1.28685747
5.84912E-07	98.71944237	-1.288844796
-4.98817E-07	101.9000366	-1.291351218
7.20328E-07	98.74352499	-1.292851113
3.69443E-07	98.74758756	-1.295478025
-3.2836E-07	101.9794591	-1.296981063
-2.306E-07	101.9289448	-1.299493772
3.86077E-07	98.70283991	-1.302355959
3.59607E-07	98.70923168	-1.30476983
3.42369E-07	98.81237672	-1.306844002
4.18258E-07	98.71730156	-1.308842155
-1.40067E-06	101.9686283	-1.310847409
-2.35265E-07	101.9636083	-1.312844048
5.79525E-07	98.68429278	-1.314839988
2.86302E-07	98.59092519	-1.316834649
-7.44169E-07	101.8470074	-1.318843744
5.76459E-07	98.6048394	-1.32133119
7.28619E-07	98.38426306	-1.322992437
-8.19515E-07	101.7147534	-1.325368241
-7.71757E-07	101.6365144	-1.327092003
-1.23796E-07	101.7242532	-1.32955896
-5.68785E-08	101.6693044	-1.332021609
-2.01343E-07	101.6006152	-1.333983673
1.13445E-07	98.50762014	-1.336364367
-7.2036E-07	101.8077702	-1.3382014
1.69298E-07	98.41892962	-1.340343093
-2.97384E-07	101.7125733	-1.342301082
6.29727E-07	98.3759395	-1.344196906
4.63982E-07	98.33599293	-1.346841978
4.49726E-07	98.35016291	-1.348842809
-1.53383E-07	101.7097059	-1.350838982
-1.59553E-08	101.5129189	-1.352801395
9.66334E-07	98.26590525	-1.354842971
-1.7285E-07	101.5293717	-1.356838096
1.09811E-08	98.23294573	-1.358844747
-3.23671E-07	101.6177778	-1.360843016
3.34827E-07	98.21579343	-1.362850133
6.88951E-07	98.25955343	-1.364845608
-7.33991E-07	101.4377089	-1.366855751
7.30467E-07	98.11957391	-1.369399775
5.48848E-07	98.2635083	-1.370871149
-2.3343E-07	101.6086199	-1.37412193
-4.13578E-07	101.4675042	-1.375043823
-2.70301E-07	101.6685772	-1.377812296
8.3294E-07	98.21328525	-1.38003513
3.75113E-07	98.22352116	-1.382011164
1.1965E-07	98.07497122	-1.383882889
-1.26546E-06	101.4664069	-1.386790478
7.29578E-07	98.06292459	-1.388687349
-2.56234E-07	101.4018978	-1.3908408
